|Sequence|Object|p_llm
0|a large desk|0|-28.61976432800293
1|a desk|0|-27.445812225341797
2|a large grey desk, facing forwards|0|-29.989212036132812
3|a grey, large desk facing forwards|0|-31.624162673950195
4|a large, grey desk in the room|0|-31.24770736694336
5|a large, grey desk|0|-25.19150733947754
6|a large grey desk is facing forwards|0|-30.659889221191406
7|a large desk that is grey in color and facing forwards|0|-32.4734992980957
8|a large grey desk facing forwards |0|-28.898916244506836
9|a large|0|-30.892784118652344
10|a large grey desk facing forwards in a room|0|-30.62226676940918
11|a large grey desk|0|-26.207019805908203
12|a large grey desk facing forwards|0|-25.305166244506836
13|a large, grey, desk, facing forwards|0|-31.395591735839844
14|a large grey desk |0|-28.535144805908203
15|a grey large desk facing forwards|0|-30.312416076660156
16|a large grey desk facing forwards in the room|0|-29.7231502532959
17|a large, grey desk faces forwards|0|-31.17704963684082
18|a large, grey desk facing forwards|0|-23.47296905517578
19|a large gray desk facing forwards|0|-30.587133407592773
20|a large grey facing forwards desk|0|-30.348224639892578
21|a large, grey desk is facing forwards|0|-30.42899513244629
22|"a large grey desk facing forwards"""|0|-30.805166244506836
23|a large grey desk facing forwards is in the room|0|-31.054630279541016
24|a large grey desk  facing forwards|0|-30.769634246826172
25|a large desk, grey in colour, facing forwards|0|-30.696212768554688
26|a large desk that is grey in color and is facing forwards|0|-32.754669189453125
27|a|0|-28.953624725341797
28|a large, grey desk  |0|-30.84775733947754
29|a large, grey desk |0|-27.26963233947754
30|a large desk facing forwards|0|-27.985868453979492
31|a blue desk|0|-30.659664154052734
32|a large desk, grey, facing forwards|0|-31.51601219177246
33|a large, grey desk  facing forwards|0|-29.620126724243164
34|a large, grey desk 1|0|-31.134654998779297
35|a big grey desk facing forward|0|-31.161340713500977
36|a large, grey desk  (1)|0|-31.335317611694336
37|a large desk, grey in color, facing forwards|0|-30.635650634765625
38|a large grey desk facing forward|0|-29.715635299682617
39|a large, grey desk, facing forwards|0|-31.977619171142578
0|a large, blue  desk|1|-10.664426803588867
1|a large desk|1|-8.141624450683594
2|a large,|1|-10.565835952758789
3|a large desk that is blue in colour and facing forwards|1|-11.356669425964355
4|a large desk facing forwards, painted blue|1|-11.259592056274414
5|a large desk that is blue in colour|1|-11.492782592773438
6|a large, blue|1|-10.9344482421875
7|a large desk that is blue in color, facing forwards|1|-12.001636505126953
8|a  large, blue desk facing forwards|1|-10.771271705627441
9|a large, blue, desk|1|-10.459854125976562
10|a small, green desk facing to the left|1|-11.252509117126465
11|a desk facing forwards|1|-10.870277404785156
12|a large|1|-10.607599258422852
13|a large blue desk, facing forwards|1|-10.211166381835938
14|a large desk that is blue in color|1|-11.248746871948242
15|a large desk, blue in color, facing forwards|1|-9.970765113830566
16|a large desk with a blue surface|1|-11.41663932800293
17|a large desk is blue and facing forwards|1|-10.555400848388672
18|a large desk with a blue top|1|-11.583123207092285
19|a  blue desk facing forwards|1|-11.112727165222168
20|a large desk that is blue in color and is facing forwards|1|-12.115986824035645
21|a large desk that is blue and faces forwards|1|-11.946741104125977
22|a large desk is blue|1|-10.30307674407959
23|a large blue desk is facing forwards|1|-10.73256778717041
24|a large desk, blue, facing forwards|1|-10.238751411437988
25|a large desk in the room|1|-10.830324172973633
26|a large desk facing forwards that is blue|1|-11.543739318847656
27|a large blue desk  facing forwards|1|-11.238076210021973
28|a large desk facing forwards, colored blue|1|-10.228555679321289
29|a blue table|1|-9.815522193908691
30|a large desk facing forwards is blue|1|-10.823063850402832
31|a large blue desk faces forwards|1|-11.368160247802734
32|a large desk with a blue color|1|-10.917749404907227
33|a large desk with a blue color facing forwards|1|-11.662332534790039
34|a blue, large desk facing forwards|1|-10.735295295715332
35|a|1|-8.53542709350586
36|a large desk, blue in colour, facing forwards|1|-10.188109397888184
37|a large desk facing forwards|1|-10.82855224609375
38|a large desk, blue in color|1|-11.291472434997559
39|a  blue desk|1|-11.330474853515625
40|a large desk facing forwards that is blue in color|1|-12.055830001831055
41|a large, blue table|1|-10.3797607421875
42|a green desk|1|-11.003344535827637
43|a large desk, blue|1|-11.027297019958496
44|a large desk, blue in colour|1|-11.545438766479492
45|a large desk facing forwards, blue in color|1|-11.776846885681152
46|a large desk that is blue in color and faces forwards|1|-12.180632591247559
47|a large blue desk|1|-10.265193939208984
48|a Blue desk|1|-10.670035362243652
49|a large desk that is blue and facing forwards|1|-10.571117401123047
50|a large desk that is blue|1|-10.866629600524902
51|a large desk that is blue in color and facing forwards|1|-10.942888259887695
52|a large  blue desk|1|-10.649890899658203
0|a large red desk |2|-30.430408477783203
1|a large desk|2|-29.256744384765625
2|a large,|2|-31.199493408203125
3|a large desk that is red in color and facing backwards|2|-32.442596435546875
4|a desk|2|-29.249074935913086
5|a large, red fan facing backwards|2|-30.794700622558594
6|a large red desk is facing backwards|2|-31.41268539428711
7|a large desk facing backwards|2|-30.928489685058594
8|a red, large desk facing backwards|2|-31.17908477783203
9|a large desk that is red and facing backwards|2|-31.649625778198242
10|a large, red desk backwards|2|-31.030963897705078
11|a small, green fan facing to the left|2|-31.02854347229004
12|a large, red desk, facing backwards|2|-28.95670509338379
13|a large red desk facing backwards|2|-28.581684112548828
14|"a large, red desk"""|2|-30.577838897705078
15|a large, red desk facing away|2|-31.27862548828125
16|a large, red desk that is facing backwards|2|-32.233646392822266
17|a small, green desk facing to the left|2|-29.14759063720703
18|a large red desk facing backward|2|-30.52548599243164
19|a large, red desk face backwards|2|-30.776460647583008
20|a large red desk, facing backwards|2|-31.285236358642578
21|a large, red desk facing the wall|2|-31.673490524291992
22|a large, red desk|2|-24.757526397705078
23|a large, red desk facing backward|2|-29.95050048828125
24|a large, red table|2|-31.1900634765625
25|a large desk that is red in colour and facing backwards|2|-32.963340759277344
26|a large, red desk faced backwards|2|-30.904281616210938
