|Sequence|Object|p_llm
0|a large blue facing left chair|0|-9.335210800170898
1|a blue chair facing left|0|-8.607723236083984
2|a large, blue chair, facing to the left|0|-7.798940181732178
3|a large blue chair |0|-8.369614601135254
4|a large blue chair 1|0|-8.920201301574707
5|a blue chair is facing to the left|0|-9.63951587677002
6|a large, blue chair 1|0|-8.406038284301758
7|a large blue chair facing to the left|0|-4.6946492195129395
8|a big blue chair facing left|0|-8.350525856018066
9|a blue chair facing the left|0|-9.535538673400879
10|a large chair facing to the left|0|-7.803346633911133
11|a large blue chair is facing left|0|-9.228860855102539
12|a large, blue chair facing left|0|-5.235997200012207
13|a large blue chair|0|-8.478989601135254
14|a blue chair is facing left|0|-9.298042297363281
15|a large chair|0|-8.910737037658691
16|a large, blue chair facing to the left|0|-1.7675206661224365
17|a large, blue chair, facing to the left, in the room|0|-11.787607192993164
18|a large, blue chair is facing to the left|0|-8.854498863220215
19|a large blue chair facing left|0|-9.580770492553711
20|a chair|0|-6.236431121826172
21|a large chair facing left|0|-8.654701232910156
22|a blue chair |0|-9.197781562805176
23|a large blue chair, facing to the left|0|-9.184741973876953
24|a large blue chair facing the left|0|-6.156599521636963
25|a large blue chair is facing to the left|0|-8.979083061218262
26|a blue chair, facing to the left|0|-9.702937126159668
27|a blue chair to the left|0|-8.866768836975098
28|a large|0|-9.142544746398926
29|a blue chair, facing left|0|-8.3059663772583
30|a large, blue chair |0|-6.914981842041016
31|a large blue chair facing to the left |0|-8.639961242675781
32|a large, blue chair that is facing to the left|0|-10.043590545654297
33|a large, blue chair|0|-4.282169342041016
34|a|0|-8.502056121826172
35|a blue chair facing to the left|0|-6.100192070007324
36|a large blue chair, facing left|0|-8.574355125427246
37|a large, blue chair  facing to the left|0|-8.466404914855957
38|a large blue chair to the left|0|-9.675747871398926
39|a large, blue chair, facing left|0|-8.42383098602295
40|a blue chair|0|-9.439969062805176
0|a backwards-facing blue chair|1|-31.853857040405273
1|a blue chair facing backwards|1|-27.603147506713867
2|a large, blue chair facing the wall|1|-31.90456771850586
3|a small grey fan facing forwards|1|-32.00850296020508
4|a large chair facing backwards|1|-30.71513557434082
5|a small grey chair facing forwards|1|-30.904937744140625
6|a large, blue chair facing the opposite direction of the other chairs|1|-34.80679702758789
7|a large, blue chair facing to the right|1|-32.68819046020508
8|a blue fan facing backwards|1|-31.87150001525879
9|a chair facing backwards|1|-30.084131240844727
10|a large, blue chair, facing backwards|1|-29.828723907470703
11|a large, blue fan|1|-31.113924026489258
12|a large blue chair, facing backwards|1|-31.963510513305664
13|a blue chair is facing backwards|1|-31.963571548461914
14|a large, blue chair facing backward|1|-31.04972267150879
15|a large, blue chair facing downwards|1|-32.0513916015625
16|a large, blue chair facing to the left|1|-33.09537887573242
17|a chair, blue, large, facing backwards|1|-32.332584381103516
