|Sequence|Object|p_llm
0|a small, blue fan facing to the left|0|-4.482769012451172
1|a small blue fan facing to the left|0|-6.071213722229004
2|a small, blue fan is facing to the left|0|-9.448556900024414
3|a small blue fan, facing left|0|-8.502416610717773
4|a small fan, blue in color, facing left|0|-10.335662841796875
5|a small, blue fan in the room|0|-10.101969718933105
6|a small blue fan is facing left|0|-9.63090991973877
7|a small fan facing left|0|-8.049763679504395
8|a small, blue fan  facing to the left|0|-9.06344985961914
9|"a small blue fan"""|0|-9.662073135375977
10|a small, blue fan to the left|0|-9.722434043884277
11|a small fan that is blue in color and facing to the left|0|-10.651216506958008
12|a small blue fan to the left|0|-10.517603874206543
13|a small, blue fan, facing to the left|0|-7.706109046936035
14|a small, blue fan facing the left|0|-10.29780387878418
15|a small fan that is blue in color and is facing to the left|0|-11.038986206054688
16|a small, blue fan  (1)|0|-9.309257507324219
17|a small, blue fan on the left|0|-10.112754821777344
18|a blue fan|0|-3.7872257232666016
19|a small fan facing to the left|0|-9.636950492858887
20|a small, blue fan |0|-6.127349376678467
21|a small, blue fan|0|-4.502349376678467
22|a small fan, blue in color, facing to the left|0|-9.921585083007812
23|a small blue fan facing the left|0|-7.512186527252197
24|a fan|0|-9.42759895324707
25|a small blue fan facing left|0|-6.269415855407715
26|a small, blue fan (1)|0|-9.643607139587402
27|a small fan in the room|0|-8.960562705993652
28|a small blue fan, facing to the left|0|-8.329696655273438
29|a small blue fan |0|-7.185510635375977
30|a small blue fan is facing to the left|0|-9.653902053833008
31|a small, blue fan  |0|-9.455474853515625
32|a small blue fan on the left|0|-9.527833938598633
33|a small fan that is blue in color|0|-10.570940017700195
34|a small blue fan|0|-4.857385635375977
35|"a small, blue fan"""|0|-9.314849853515625
36|a small fan|0|-7.667475700378418
37|a small, blue fan, facing left|0|-8.611420631408691
38|a|0|-9.06444263458252
39|a small fan, blue, facing left|0|-9.585124969482422
40|a small, blue fan facing left|0|-5.9736175537109375
0|a small, blue fan facing to the left|1|-30.603355407714844
1|a small, green fan (2)|1|-31.12563133239746
2|a small, green fan, facing left|1|-31.55323028564453
3|a small, green fan|1|-34.22507095336914
4|a small, green fan 2|1|-31.101234436035156
5|a small, green fan facing to the left|1|-32.29774475097656
6|a small fan facing left|1|-31.253347396850586
7|a small green fan is facing to the left|1|-31.8142147064209
8|a small green fan facing the left|1|-30.32657241821289
9|a small green fan to the left|1|-31.521530151367188
10|a small fan facing to the left, colored green|1|-31.893558502197266
11|a small green fan facing left|1|-27.844791412353516
12|a small, green sofa facing to the left|1|-32.329200744628906
13|a large, green fan facing to the left|1|-30.303003311157227
14|a large, blue fan facing to the left|1|-30.361473083496094
15|a small, green fan  (2)|1|-30.41162872314453
16|a fan, green|1|-31.431432723999023
17|a small fan facing to the left|1|-30.713220596313477
18|a blue fan|1|-29.942554473876953
19|a small green fan facing to the left|1|-26.220726013183594
20|a small, green fan is facing to the left|1|-30.58576011657715
21|a green fan|1|-25.07581901550293
22|a small, green fan facing the left|1|-31.117399215698242
23|a large, red fan facing backwards|1|-31.12493133544922
24|a small fan that is green in color and is facing to the left|1|-34.50587844848633
25|a small green fan|1|-27.600189208984375
26|a small, green fan faces to the left|1|-31.375680923461914
27|a small fan that is green in color and facing to the left|1|-32.67429733276367
28|a small, green fan to the left|1|-31.18701934814453
29|a small blue fan|1|-30.920900344848633
30|a small green fan, facing to the left|1|-31.45513343811035
31|a small fan|1|-31.01277732849121
32|a small, green fan is in the room, facing to the left|1|-34.05891036987305
33|a small, green fan  facing to the left|1|-30.201906204223633
34|a|1|-30.581111907958984
35|a small, green fan, facing to the left|1|-29.237319946289062
36|a small green fan |1|-30.428314208984375
37|a small, green fan facing left|1|-30.345046997070312
38|a small, green fan in the room|1|-33.404109954833984
39|a small, green fan is in the room|1|-31.366125106811523
0|a small, blue fan facing to the left|2|-9.168432235717773
1|a  large, blue fan facing to the left|2|-9.67900276184082
2|a large blue fan facing to the left|2|-7.2163166999816895
3|a large blue fan |2|-8.014968872070312
4|a large, blue fan faces to the left|2|-9.109896659851074
5|a large, blue fan, facing left|2|-9.922029495239258
6|a small, green fan facing to the left|2|-9.44381046295166
7|a large, blue fan facing left|2|-7.455976486206055
8|a large, blue fan is facing to the left|2|-8.552449226379395
9|a large, blue fan faces left|2|-9.835612297058105
10|a large, blue fan|2|-3.5717523097991943
11|a large blue fan  facing to the left|2|-9.857321739196777
12|a large blue fan is facing to the left|2|-8.664471626281738
13|a large blue fan, facing to the left|2|-8.738874435424805
14|a large, blue fan facing to the left|2|-2.190704345703125
15|a blue fan|2|-6.83335018157959
16|a small, blue fan|2|-10.013653755187988
17|a large blue fan to the left|2|-9.506682395935059
18|a large fan that is blue in color and facing to the left|2|-10.576074600219727
19|a large, blue sofa|2|-8.762411117553711
20|"a large, blue fan"""|2|-9.384252548217773
21|a large blue fan facing the left|2|-7.819135665893555
22|a large blue fan|2|-7.685857772827148
23|a large blue fan, facing left|2|-9.284172058105469
24|a large fan facing left|2|-9.470372200012207
25|a large fan, blue in color, facing to the left|2|-10.027836799621582
26|a large blue fan faces left|2|-9.134490013122559
27|a large, blue fan  |2|-9.556127548217773
28|a large fan is blue|2|-9.057509422302246
29|a small blue fan|2|-9.073599815368652
30|a large, blue fan facing the left|2|-7.829977035522461
31|a large, blue fan |2|-6.204564571380615
32|a large, blue fan, facing to the left|2|-7.552462100982666
33|a large, blue fan;|2|-9.868627548217773
34|a|2|-8.189931869506836
35|a large, blue fan that is facing to the left|2|-10.002558708190918
36|a large fan facing to the left|2|-6.948028564453125
37|a large blue fan facing left|2|-7.614950656890869
38|a large blue fan is facing left|2|-9.472916603088379
39|a large blue sofa facing to the left|2|-9.938345909118652
40|a large blue fan faces to the left|2|-9.774216651916504
0|a small, blue fan facing to the left|3|-29.279621124267578
1|a large, red fan face|3|-30.12533187866211
2|"a large, red fan"""|3|-30.93783187866211
3|a small, green fan|3|-30.399333953857422
4|a large fan that is red in color and facing backwards|3|-31.35797882080078
5|a small, green fan facing to the left|3|-28.45516586303711
6|a large, red, backwards fan|3|-30.711652755737305
7|a large, red fan facing backward|3|-28.774934768676758
8|a large, red fan  (4)|3|-31.453908920288086
9|a large, red fan|3|-28.01595687866211
10|a large, red fan facing forwards|3|-31.411544799804688
11|a backwards red fan|3|-29.070110321044922
12|a large, red fan faces backwards|3|-30.665491104125977
13|a large, red fan in the room|3|-30.825620651245117
14|a backwards-facing red fan|3|-29.600635528564453
15|a large fan facing backwards|3|-28.15871238708496
16|a large fan|3|-29.43193244934082
17|a large red fan|3|-25.114856719970703
18|a large, red fan  facing backwards|3|-31.255884170532227
19|a large, blue fan facing to the left|3|-29.701879501342773
20|a large, red fan that is facing backwards|3|-29.338836669921875
21|a large, red fan facing to the left|3|-31.665721893310547
22|a blue fan|3|-30.390403747558594
23|a large red sofa facing backwards|3|-29.58570671081543
24|a small, blue fan|3|-30.24020004272461
25|a fan facing backwards|3|-28.147510528564453
26|a large, red fan  |3|-30.70345687866211
27|a large, red fan, facing backwards|3|-28.74163818359375
28|a large, red fan facing backwards|3|-28.06185531616211
29|a large, red, backwards-facing fan|3|-30.61418914794922
30|a large, red sofa facing backwards|3|-29.165536880493164
31|a large, red fan facing to the right|3|-30.129714965820312
32|a small green fan|3|-30.906858444213867
33|a large fan that is red and facing backwards|3|-30.918508529663086
34|a red, large fan facing backwards|3|-29.822282791137695
35|a backward-facing red fan|3|-30.603153228759766
36|a large fan with a red color and facing backwards|3|-32.03584671020508
37|a red fan|3|-23.811077117919922
38|a red, backwards-facing fan|3|-30.760156631469727
39|a red, backwards fan|3|-30.923826217651367
40|a large, red fan |3|-27.79720687866211
41|a large, red fan is facing backwards|3|-30.886632919311523
42|a|3|-29.38344955444336
43|a large, red fan is backwards|3|-30.985355377197266
44|a large, red fan facing the opposite direction of the other fans|3|-32.70026779174805
45|a large, red fan backwards|3|-28.74251937866211
0|a small, green sofa  (5)|4|-30.357372283935547
1|a green couch facing left|4|-30.7510986328125
2|a green sofa is facing left|4|-30.398977279663086
3|a small, green sofa |4|-27.84142303466797
4|a small, green sofa faces left|4|-30.391916275024414
5|a green sofa on the left|4|-30.92847442626953
6|a green sofa |4|-30.042333602905273
7|a blue sofa facing to the left|4|-30.312856674194336
8|"a small, green sofa"""|4|-30.74767303466797
9|a green sofa, facing to the left|4|-29.719165802001953
10|a small, green sofa face|4|-30.52111053466797
11|a small, green sofa on the left|4|-31.224851608276367
12|a small, green sofa facing to the left|4|-22.673189163208008
13|a green sofa facing the left|4|-29.276935577392578
14|a small, green sofa facing left|4|-27.87127685546875
15|a small, green sofa, facing left|4|-30.647783279418945
16|a green sofa  facing to the left|4|-30.742162704467773
17|a sofa|4|-28.931716918945312
18|a large, blue sofa|4|-29.05430030822754
19|a small, green sofa  |4|-30.84142303466797
20|a small, green sofa facing the left|4|-31.02567481994629
21|a small, green sofa is in the room|4|-31.081165313720703
22|a small, green sofa is facing to the left|4|-28.431306838989258
23|a small, green sofa, facing to the left|4|-27.823551177978516
24|a large, red sofa facing backwards|4|-30.247690200805664
25|a small green sofa|4|-25.058353424072266
26|a green sofa is facing to the left|4|-29.306964874267578
27|a green sofa to the left|4|-30.132844924926758
28|a small, green sofa faces to the left|4|-29.816286087036133
29|a green sofa facing to the left|4|-30.051620483398438
30|a green sofa|4|-30.104833602905273
31|a green sofa, facing left|4|-30.534225463867188
32|a green sofa faces left|4|-30.90743064880371
33|a|4|-29.541091918945312
34|a small sofa facing to the left|4|-29.70594024658203
35|a small, green sofa  facing to the left|4|-29.2298583984375
36|a small, green sofa to the left|4|-30.3400821685791
37|a green, small sofa facing to the left|4|-30.45062255859375
38|a small, green sofa (5)|4|-30.9999942779541
39|a small, green sofa that is facing to the left|4|-30.383817672729492
40|a green sofa facing left|4|-27.445266723632812
41|a small, green sofa|4|-24.59142303466797
0|a small, blue fan facing to the left|5|-32.38883972167969
1|a large, blue sofa faced to the left|5|-32.6352424621582
2|a large, blue sofa is facing to the left|5|-33.32088088989258
3|a large, blue sofa  |5|-32.50876998901367
4|a large, blue sofa 6|5|-32.64036560058594
5|a small, green fan facing to the left|5|-32.94281005859375
6|a  large, blue sofa facing to the left|5|-31.299663543701172
7|"a large, blue sofa"""|5|-31.805644989013672
8|a blue sofa facing to the left|5|-31.462968826293945
9|a large, blue sofa, facing left|5|-32.82283401489258
10|a large, blue couch facing to the left|5|-32.893402099609375
11|a large, blue sofa that is facing to the left|5|-34.35892105102539
12|a blue sofa, facing to the left|5|-32.75623321533203
13|a large, blue sofa facing to the left|5|-23.563047409057617
14|a large, blue sofa in the room|5|-32.92314147949219
15|a blue sofa is facing to the left|5|-32.663997650146484
16|a large, blue fan facing to the left|5|-32.48002243041992
17|a large, blue sofa facing left|5|-29.881122589111328
18|a large, blue sofa|5|-26.25876808166504
19|a sofa facing to the left|5|-31.852832794189453
20|a large, blue sofa  (6)|5|-32.348785400390625
21|a green fan|5|-31.47503662109375
22|a blue sofa facing left|5|-30.346372604370117
23|a large,|5|-32.837242126464844
24|a large, blue sofa, facing to the left|5|-30.053279876708984
25|a large blue couch|5|-32.58379364013672
26|a large, blue sofa faces left|5|-32.53476333618164
27|a large, blue sofa |5|-29.165019989013672
28|a large  blue sofa facing to the left|5|-32.659400939941406
29|a large blue sofa|5|-25.51449966430664
30|a large, blue sofa to the left|5|-32.135990142822266
31|a green sofa facing to the left|5|-31.35357093811035
32|a large, blue sofa facing the left|5|-30.4068546295166
33|a large, blue sofa faces to the left|5|-31.432645797729492
34|a blue sofa facing the left|5|-31.33317756652832
35|a large sofa|5|-29.175338745117188
36|a green sofa|5|-32.91190719604492
37|a large, blue sofa face to the left|5|-32.92898178100586
38|a large, blue sofa facing  to the left|5|-33.22431564331055
39|a|5|-30.16026496887207
40|a large, blue sofa  facing to the left|5|-30.00452423095703
41|a large, blue sofa-facing to the left|5|-32.58116912841797
42|a big blue sofa facing left|5|-32.40463638305664
0|a large, red sofa facing forwards|6|-8.43992805480957
1|a small, blue fan facing to the left|6|-9.647787094116211
2|a large sofa facing backwards|6|-8.682686805725098
3|a large, red sofa facing backwards |6|-5.875898838043213
4|a large, red sofa facing backwards in the room|6|-9.14611530303955
5|a large red sofa facing backward|6|-10.158326148986816
6|a large, red sofa is facing backwards|6|-8.671614646911621
7|a red sofa facing backwards|6|-9.14020824432373
8|a large, red sofa facing to the right|6|-10.376442909240723
9|a large, red sofa facing to the left|6|-10.656447410583496
10|a large, red sofa facing backwards is in the room|6|-9.884576797485352
11|a large, red sofa faces backwards|6|-10.165780067443848
12|a large, red sofa facing backwards is object 7 in the room|6|-10.540515899658203
13|a red sofa facing backward|6|-10.163125991821289
14|a large, red couch|6|-9.50629711151123
15|a large, blue sofa facing to the left|6|-8.635773658752441
16|a large, red sofa facing backwards is object 7|6|-9.58973217010498
17|a large, red sofa facing backwards  (7)|6|-10.207432746887207
18|a large red sofa facing backwards|6|-8.85002326965332
19|a small, blue fan|6|-10.04940414428711
20|a large, red sofa, facing backwards|6|-8.733780860900879
21|a large,|6|-10.05651569366455
22|"a large, red sofa"""|6|-10.162556648254395
23|a large, red fan facing backwards|6|-10.145180702209473
24|a large, red sofa  facing backwards|6|-8.818851470947266
25|a large, red sofa facing backwards|6|-2.829023838043213
26|a large, red sofa facing backwards;|6|-9.727460861206055
27|a large, red sofa facing backwards'|6|-8.672773361206055
28|"a large, red sofa facing backwards """|6|-10.204023361206055
29|a  large, red sofa facing backwards|6|-9.379236221313477
30|"a large, red sofa facing backwards"""|6|-6.789961338043213
31|a large, red sofa facing backwards  |6|-9.664960861206055
32|a large, red sofa |6|-7.4516191482543945
33|a large, red sofa facing backward|6|-8.53367805480957
34|a large sofa|6|-9.556061744689941
35|a blue sofa|6|-10.108503341674805
36|a|6|-7.886533260345459
37|a large red sofa |6|-10.203248977661133
38|a large, red sofa facing backwards 7|6|-10.036209106445312
39|a large, red sofa|6|-8.248494148254395
