|Sequence|Object|p_llm
0|a small red chair to the right|0|-8.81731128692627
1|a small, red chair, facing right|0|-8.503095626831055
2|a red chair |0|-9.385684967041016
3|a small, red chair, facing to the right, in the room|0|-11.817815780639648
4|a small red chair 1|0|-9.51561164855957
5|a red chair is facing to the right|0|-9.429207801818848
6|a small red chair facing to the left|0|-9.15981674194336
7|a small red chair facing to the right in the room|0|-10.484980583190918
8|a small red chair|0|-8.832770347595215
9|a small, red chair facing to the right|0|-9.213943481445312
10|a small, red chair facing the right side|0|-9.653335571289062
11|a red chair, facing right|0|-8.334003448486328
12|a small chair|0|-8.362825393676758
13|a small red chair |0|-8.465582847595215
14|a chair facing right|0|-8.989819526672363
15|a red chair facing the right|0|-7.204677581787109
16|a chair facing to the right|0|-8.348278999328613
17|a small, red chair that is facing to the right|0|-10.336799621582031
18|a small red chair facing the right|0|-6.731332302093506
19|a small, red chair  |0|-9.605130195617676
20|a small red chair facing right|0|-8.294330596923828
21|a red chair|0|-9.612247467041016
22|a chair|0|-8.721531867980957
23|a small red chair facing to the right |0|-8.199502944946289
24|a small red chair facing to the right of the room|0|-10.599204063415527
25|"a small red chair facing to the right"""|0|-9.480752944946289
26|a small, red chair |0|-9.04262924194336
27|a red chair, facing to the right|0|-9.834808349609375
28|a red chair facing right|0|-9.220382690429688
29|a red chair facing to the right|0|-9.428206443786621
30|a small, red chair, facing to the right|0|-7.929110527038574
31|a small, red chair to the right|0|-9.153814315795898
32|a small red chair, facing right|0|-9.429545402526855
33|a small, red, facing-right chair|0|-9.525945663452148
34|a small red chair  facing to the right|0|-9.649176597595215
35|a small chair facing to the right|0|-9.684103012084961
36|a red chair to the right|0|-9.7145414352417
37|a|0|-8.734969139099121
38|a red, small chair facing right|0|-10.133824348449707
39|a small, red chair is facing to the right|0|-8.803620338439941
40|a small, red chair facing the right|0|-7.403335094451904
41|a small red chair, facing to the right|0|-8.947732925415039
42|a small red chair is facing to the right|0|-9.867512702941895
43|a small,|0|-9.364118576049805
44|a small|0|-9.7264986038208
45|a red chair facing left|0|-8.741721153259277
46|a small red chair facing to the right|0|-5.105752944946289
47|a small chair facing right|0|-7.6851396560668945
0|a small, red chair facing the left|1|-7.136041641235352
1|a small, red chair - facing to the left|1|-10.612585067749023
2|a blue chair facing backwards|1|-10.225629806518555
3|a small red chair is facing to the left|1|-10.819218635559082
4|a small red chair facing left |1|-10.47679615020752
5|a small red chair facing to the left|1|-9.332014083862305
6|a red chair facing to the left|1|-6.979221820831299
7|a small red chair|1|-10.331220626831055
8|a small, red chair facing to the right|1|-6.635888576507568
9|a small red chair |1|-9.932783126831055
10|a small, red chair is facing to the left|1|-9.375932693481445
11|a  small, red chair facing to the left|1|-10.208466529846191
12|a small, red chair  |1|-10.171795845031738
13|a small, red chair, facing to the left|1|-7.080118656158447
14|a small, red chair that is facing to the left|1|-9.589699745178223
15|a small, red, left-facing chair|1|-10.516802787780762
16|a small red chair facing right|1|-10.554022789001465
17|a small, red chair (2) facing to the left|1|-12.527853012084961
18|a small red chair, facing to the left|1|-9.965372085571289
19|a small, red chair |1|-6.913983345031738
20|a small, red chair facing to the  left|1|-10.52619743347168
21|a small red chair facing left|1|-6.700980186462402
22|a small, red chair facing left|1|-6.819012641906738
23|a chair, red, small, facing left|1|-10.844120979309082
24|a small chair facing left|1|-9.973658561706543
25|a small, red chair|1|-4.249920845031738
26|a small red chair  facing to the left|1|-10.489311218261719
27|a small, red chair, facing left|1|-9.406865119934082
28|a chair facing left|1|-10.012413024902344
29|a red chair facing the left|1|-8.650960922241211
30|a small red chair, facing left|1|-10.082834243774414
31|a small chair facing the left|1|-10.337067604064941
