|Sequence|Object|p_llm
0|a green desk facing forwards, small in size|0|-30.831195831298828
1|a green small desk facing forwards|0|-29.395570755004883
2|a small desk facing forwards|0|-26.41082000732422
3|a small green desk facing to the right|0|-30.496370315551758
4|a green desk is facing forwards|0|-30.98760223388672
5|a small green desk |0|-29.439624786376953
6|a little green desk|0|-29.531768798828125
7|a small|0|-30.305822372436523
8|a small desk|0|-28.31230354309082
9|a small, green desk that is facing forwards|0|-31.125736236572266
10|a small, green desk  |0|-30.533573150634766
11|a small, green, desk, facing forwards|0|-31.1959228515625
12|a small, green desk facing to the left|0|-31.57079315185547
13|a small green desk, facing forwards|0|-29.4101505279541
14|a small, green desk;|0|-30.838260650634766
15|a small desk, green, facing forwards|0|-31.55870819091797
16|a small, green desk in front|0|-31.26473045349121
17|a small, green desk |0|-27.611698150634766
18|a green desk facing forwards in a room|0|-30.610788345336914
19|a small, green desk (1)|0|-31.026893615722656
20|a small, green desk in the room|0|-30.678804397583008
21|a small,|0|-30.725067138671875
22|a green desk facing forwards|0|-26.267642974853516
23|a small, green, desk facing forwards|0|-30.748504638671875
24|a green desk, facing forwards|0|-29.373180389404297
25|a small green desk|0|-30.205249786376953
26|a green desk facing forwards in the room|0|-30.115942001342773
27|a small, green table|0|-30.448667526245117
28|a small, green desk - facing forwards|0|-30.90093421936035
29|a small green desk facing the front|0|-30.852951049804688
30|a green desk facing forwards |0|-29.681705474853516
31|a small, green desk 1|0|-30.96588897705078
32|a small green desk facing forwards|0|-29.05748748779297
33|a small, green desk facing to the right|0|-31.58697509765625
34|a|0|-29.434616088867188
35|a small, green desk is facing forwards|0|-30.18179702758789
36|a small, green desk|0|-28.814823150634766
37|a small green facing forwards desk|0|-30.530412673950195
38|a small table|0|-30.61373519897461
39|a small, green desk  facing forwards|0|-29.484054565429688
40|a small green desk is facing forwards|0|-30.5621280670166
41|a small, green desk, facing forwards|0|-30.648468017578125
42|a small, green desk  (1)|0|-30.957958221435547
43|a small, green desk facing forwards|0|-27.502281188964844
44|a green, small desk facing forwards|0|-28.291940689086914
0|a large, green desk facing to the right|1|-29.424646377563477
1|a small green desk facing to the right|1|-27.000961303710938
2|a desk facing to the right|1|-29.017074584960938
3|a desk facing right|1|-30.37592887878418
4|a small green desk facing the right|1|-29.303760528564453
5|a small|1|-31.520784378051758
6|a small desk facing the right|1|-31.361989974975586
7|a small, green desk face|1|-30.85430145263672
8|a small desk|1|-31.33011245727539
9|a small, green desk  |1|-31.46367645263672
10|a small desk facing to the right|1|-28.557191848754883
11|a small green desk facing right|1|-27.786136627197266
12|a green desk facing right|1|-29.60959815979004
13|a small green desk turned to the right|1|-31.37315559387207
14|a small, green table facing to the right|1|-31.451499938964844
15|a small, green desk |1|-28.61992645263672
16|a small desk facing right|1|-30.608497619628906
17|a small, green desk is facing to the right|1|-30.94814109802246
18|a small, green desk, facing to the right|1|-31.227428436279297
19|a small, green desk faced to the right|1|-31.822484970092773
20|a green desk facing to the right|1|-28.28473472595215
21|a small green desk to the right|1|-29.99437141418457
22|a small, green desk to the right|1|-28.3480167388916
23|a green desk to the right|1|-31.367284774780273
24|a small, green desk turning right|1|-31.333526611328125
25|a small green desk|1|-28.641223907470703
26|a small green desk, facing to the right|1|-31.403093338012695
27|a small, green desk turned to the right|1|-30.59909439086914
28|a small, green desk facing to the right|1|-22.45316505432129
29|a small, green desk facing right|1|-29.62843132019043
30|a small, green desk  facing to the right|1|-29.313499450683594
31|a|1|-29.81949234008789
32|a small, green desk 2|1|-31.302127838134766
33|a small, green desk turning to the right|1|-31.17188262939453
34|a small, green desk|1|-25.84648895263672
35|a small table|1|-31.33315658569336
36|a small, green desk facing the right|1|-28.689130783081055
37|a small, green desk (2)|1|-31.344114303588867
38|a small, green desk that is facing to the right|1|-31.858760833740234
39|a small green desk facing to the right |1|-30.547836303710938
0|a large desk|2|-7.0082688331604
1|a large, green desk facing to the right|2|-11.265414237976074
2|a green large desk|2|-9.91481876373291
3|a large, green desk facing forwards |2|-6.021791934967041
4|a large desk, green, facing forwards|2|-9.761775016784668
5|a large green desk  facing forwards|2|-9.76922607421875
6|a large desk, facing forwards|2|-9.08361530303955
7|a large, green desk that is facing forwards|2|-10.121581077575684
8|a large, green desk facing forwards,|2|-8.092103958129883
9|a large green desk facing forwards|2|-7.367558479309082
10|a large desk is facing forwards|2|-10.164155006408691
11|a large, green desk facing forwards in the room|2|-9.207897186279297
12|a large, green desk|2|-9.924856185913086
13|a large, green desk is facing forwards|2|-9.136669158935547
14|a large green desk is facing forwards|2|-9.89193344116211
15|a large green desk |2|-8.880678176879883
16|a large, green desk facing forwards'|2|-9.482728958129883
17|a large green desk, facing forwards|2|-8.906800270080566
18|a large green desk|2|-8.943178176879883
19|a green table|2|-9.11427116394043
20|a large, green desk facing forwards in a room|2|-10.464820861816406
21|a large green desk facing to the right|2|-10.582755088806152
22|a large desk, green in color, facing forwards|2|-10.531109809875488
23|a large, green desk facing forwards 3|2|-10.362396240234375
24|"a large, green desk facing forwards"""|2|-7.443666934967041
25|a large green desk facing forward|2|-7.5891265869140625
26|a  large, green desk facing forwards|2|-9.300992012023926
27|a large desk in the room|2|-10.08819580078125
28|a large, green desk  |2|-9.502981185913086
29|a large, green table|2|-10.15521240234375
30|a large, green desk facing forwards  |2|-10.107728958129883
31|a large, green desk facing forwards is in the room|2|-10.318187713623047
32|a large green desk facing the front|2|-10.220926284790039
33|a|2|-7.850569725036621
34|a large, green desk facing forwards  (3)|2|-10.246005058288574
35|a large desk facing forwards|2|-5.934424877166748
36|a large, green desk |2|-9.237357139587402
37|a small, green desk|2|-9.550960540771484
38|a green desk|2|-5.471960544586182
39|a large, green desk, facing forwards|2|-7.718331813812256
40|a small, green desk facing forwards|2|-7.78228759765625
41|a green, large desk facing forwards|2|-9.86382007598877
42|a big green desk|2|-8.90024471282959
43|a large, green desk faces forwards|2|-9.7970552444458
44|a large, green desk facing forwards|2|-2.982729196548462
0|a grey desk facing the left|3|-30.891672134399414
1|a large desk|3|-27.771238327026367
2|a large, grey desk faced to the left|3|-32.462181091308594
3|a large, grey desk, facing to the left|3|-32.32219314575195
4|a large, grey desk in the room|3|-32.69694900512695
5|a large grey desk facing left|3|-31.456043243408203
6|a  large, grey desk facing to the left|3|-31.723552703857422
7|a large, grey desk|3|-31.706594467163086
8|a large green desk facing forwards|3|-30.36968421936035
9|a large, grey desk facing to the left|3|-31.21312713623047
10|a grey desk facing left|3|-28.55129623413086
11|a large grey desk facing to the left|3|-27.51211166381836
12|a large gray desk|3|-31.252573013305664
13|a large grey desk|3|-28.318349838256836
14|a large, grey desk to the left|3|-32.44300079345703
15|a green desk facing forwards|3|-32.016666412353516
16|a large grey desk |3|-31.404287338256836
17|a large, grey desk face to the left|3|-31.346431732177734
18|a large, grey desk facing the left|3|-30.61464500427246
19|a large, grey chair facing to the left|3|-31.46392250061035
20|a large, grey desk facing left|3|-30.69757652282715
21|a grey desk is facing to the left|3|-32.16271209716797
22|a grey desk |3|-31.041780471801758
23|a grey chair facing to the left|3|-31.70619010925293
24|a grey desk|3|-27.971467971801758
25|a large, grey desk faces to the left|3|-31.194120407104492
26|a grey desk, facing to the left|3|-31.628210067749023
27|a small, green desk facing to the right|3|-32.129295349121094
28|a large, grey desk is facing to the left|3|-30.936594009399414
29|a|3|-30.7154541015625
30|a large, grey desk  |3|-31.065969467163086
31|a large, grey desk |3|-30.815969467163086
32|a grey table|3|-31.339641571044922
33|a large, grey desk facing to the right|3|-40.244991302490234
34|a large, grey desk  facing to the left|3|-31.04237174987793
35|a grey, large desk|3|-30.916244506835938
36|a grey desk facing to the left|3|-27.55432891845703
37|a small, green desk facing forwards|3|-31.077808380126953
38|a large grey desk facing the left|3|-31.930423736572266
39|a large, green desk facing forwards|3|-30.329025268554688
40|a large, grey desk  (4)|3|-32.606040954589844
0|a chair facing to the right|4|-30.31224250793457
1|a small, green chair  facing to the right|4|-30.219383239746094
2|a  small, green chair facing to the right|4|-31.405635833740234
3|a green desk chair|4|-30.026582717895508
4|a small green chair |4|-31.59814453125
5|a small, green chair, facing to the right|4|-29.541528701782227
6|a small, green chair facing  to the right|4|-31.708255767822266
7|a small|4|-31.55562973022461
8|"a small, green chair"""|4|-31.575355529785156
9|a small, green chair;|4|-31.848793029785156
10|a small, green chair |4|-27.919105529785156
11|a small chair facing to the right|4|-30.040075302124023
12|a green chair|4|-27.051097869873047
13|a small, green chair|4|-24.903480529785156
14|a small green chair facing to the right|4|-31.022830963134766
15|a small chair facing right|4|-31.59698486328125
16|a small, green chair that is facing to the right|4|-31.44805145263672
17|a small, green chair to the right|4|-31.007434844970703
18|a small, green chair is facing to the right|4|-30.382843017578125
19|a small,|4|-31.4991455078125
20|a small, green chair faces to the right|4|-31.048629760742188
21|a little green chair facing right|4|-31.704790115356445
22|a small, green desk chair|4|-29.748788833618164
23|a small, green chair faced to the right|4|-31.244895935058594
24|a large, grey chair facing to the left|4|-31.395591735839844
25|a small, green chair facing right|4|-29.624061584472656
26|a small green chair facing the right|4|-29.93309783935547
