|Sequence|Object|p_llm
0|a large|0|-9.43887710571289
1|a grey, large chair, facing backwards|0|-9.888391494750977
2|a large, grey chair facing the opposite direction of the other chairs|0|-14.184855461120605
3|a grey chair|0|-9.5099515914917
4|a backwards-facing large grey chair|0|-9.276009559631348
5|a grey chair, facing backwards|0|-7.384091377258301
6|a large grey chair |0|-7.997931480407715
7|a grey chair |0|-8.7521390914917
8|a large, grey chair facing forwards|0|-8.83538818359375
9|a large grey chair is facing backwards|0|-9.24011516571045
10|a chair facing backwards|0|-9.407167434692383
11|a large, grey chair facing backwards|0|-7.008051872253418
12|a large, grey chair|0|-7.902271270751953
13|a large grey chair backwards|0|-8.94308853149414
14|a large grey chair facing forwards|0|-8.74614143371582
15|a large grey chair, facing backwards|0|-8.406861305236816
16|a large, grey chair, facing backwards|0|-7.4603776931762695
17|a large gray chair facing backwards|0|-8.612957000732422
18|a large grey chair  facing backwards|0|-10.080694198608398
19|a large grey chair|0|-8.677618980407715
20|a grey, large chair facing backwards|0|-8.12044906616211
21|a grey chair that is facing backwards|0|-9.878240585327148
22|a large, grey chair facing|0|-9.557408332824707
23|a large, grey chair - facing backwards|0|-10.062188148498535
24|a large chair|0|-9.060201644897461
25|a large grey chair facing the opposite direction of the other chairs|0|-13.308615684509277
26|a large, grey chair |0|-6.964771270751953
27|a large, grey, backwards-facing chair|0|-8.970198631286621
28|a large grey chair that is facing backwards|0|-9.615442276000977
29|a large, grey chair facing backward|0|-8.338658332824707
30|a huge grey chair facing away|0|-9.138489723205566
31|a grey chair is facing backwards|0|-9.235658645629883
32|a grey chair backwards|0|-8.7365140914917
33|a large chair facing backwards|0|-6.716684341430664
34|a chair, grey, large, facing backwards|0|-9.522536277770996
35|a large, grey chair is facing backwards|0|-9.732537269592285
36|a large, grey chair facing |0|-10.088658332824707
37|a large grey facing backwards chair|0|-9.483582496643066
38|a large, grey chair  (1)|0|-10.465157508850098
39|a backwards grey chair|0|-7.3831987380981445
40|a backwards facing grey chair|0|-9.363816261291504
41|a|0|-7.784961223602295
42|a large, grey chair 1|0|-10.023158073425293
43|a backwards-facing grey chair|0|-7.1607208251953125
44|a large, grey chair  facing backwards|0|-10.165533065795898
45|a large, grey chair that is facing backwards|0|-8.774344444274902
46|a grey chair facing forwards|0|-9.165228843688965
0|a large|1|-31.690235137939453
1|a large, grey chair  |1|-32.31199645996094
2|a large grey chair facing backwards|1|-32.49968338012695
3|a grey chair|1|-31.215986251831055
4|a large, grey chair faces forwards|1|-32.47642517089844
5|a large chair facing forwards|1|-30.000823974609375
6|a grey chair facing forward|1|-32.09251022338867
7|a large, grey chair facing forwards|1|-22.969005584716797
8|a grey chair facing forwards |1|-32.26930236816406
9|a large grey chair, facing forwards|1|-31.829242706298828
