|Sequence|Object|p_llm
0|a large blue facing left chair|0|-31.215721130371094
1|a blue chair facing left|0|-31.1053466796875
2|a large, blue chair, facing to the left|0|-38.08385467529297
3|a large blue chair |0|-30.22115707397461
4|a large blue chair 1|0|-30.777284622192383
5|a large, blue chair 1|0|-30.24636459350586
6|a large blue chair facing to the left|0|-30.95565414428711
7|a big blue chair facing left|0|-30.223840713500977
8|a large blue chair facing left in the room|0|-31.176794052124023
9|a blue chair facing the left|0|-28.826631546020508
10|a large chair facing to the left|0|-29.674114227294922
11|a blue chair is facing left|0|-31.078336715698242
12|a large blue chair is facing left|0|-31.200471878051758
13|a large blue chair|0|-30.36178207397461
14|a large chair|0|-30.807693481445312
15|a blue chair facing left |0|-30.56723403930664
16|a large, blue chair facing to the left|0|-28.854177474975586
17|a large blue chair facing left|0|-30.345094680786133
18|a large, blue chair is facing to the left|0|-31.0501651763916
19|a blue chair facing left in the room|0|-31.09485626220703
20|a large chair facing left|0|-30.527080535888672
21|"a large blue chair facing left"""|0|-30.86726951599121
22|a blue chair |0|-31.020116806030273
23|a large blue chair, facing to the left|0|-30.672147750854492
24|a large blue chair facing the left|0|-28.66576385498047
25|a large blue chair is facing to the left|0|-31.20020294189453
26|a chair facing left|0|-31.206457138061523
27|a large blue chair facing left |0|-29.87508201599121
28|a large|0|-31.02484130859375
29|a blue chair, facing left|0|-30.11705780029297
30|a large, blue chair |0|-28.74903106689453
31|a large blue chair facing to the left |0|-30.59503173828125
32|a large, blue chair|0|-29.57715606689453
33|a|0|-30.382976531982422
34|a chair facing to the left|0|-30.30767059326172
35|a blue chair facing to the left|0|-27.251392364501953
36|a large blue chair, facing left|0|-30.421775817871094
37|a large, blue chair  facing to the left|0|-30.36324691772461
38|a large blue chair to the left|0|-30.638113021850586
39|a large, blue chair, facing left|0|-29.819538116455078
40|a large blue chair facing leftwards|0|-30.9583740234375
41|a large, blue chair facing to the left |0|-32.14323806762695
42|a blue chair|0|-31.207616806030273
0|a large, blue chair with its back to us|1|-33.445430755615234
1|a backwards-facing blue chair|1|-31.2767276763916
2|a blue chair facing backwards|1|-27.636362075805664
3|a large, blue chair facing the wall|1|-31.95058250427246
4|a blue chair, facing backwards|1|-31.94830894470215
5|a large blue chair facing to the left|1|-31.482511520385742
6|a large blue chair facing backward|1|-30.502729415893555
7|a large, blue chair facing the opposite direction of the other chairs|1|-34.92992401123047
8|a small grey chair facing forwards|1|-30.94317626953125
9|a large, blue chair facing to the right|1|-31.83089828491211
10|a large, blue chair facing the back|1|-31.99745750427246
11|a blue fan facing backwards|1|-31.91870880126953
12|a large blue chair facing backwards |1|-30.738285064697266
13|a chair facing backwards|1|-28.322650909423828
14|a large, blue fan|1|-31.132383346557617
15|a blue chair is facing backwards|1|-32.29151153564453
16|a large blue chair, facing backwards|1|-32.03177261352539
17|a chair, facing backwards|1|-32.17631912231445
18|a large, blue chair, facing backwards|1|-32.77760696411133
19|a large, blue chair facing backward|1|-30.277143478393555
20|a large, blue chair facing downwards|1|-32.12870788574219
21|a large, blue chair facing to the left|1|-31.2911376953125
22|a chair, blue, large, facing backwards|1|-32.32107162475586
23|a large, blue, backwards-facing chair|1|-32.21963119506836
24|a large, blue fan facing backwards|1|-29.29513931274414
25|a small, grey fan facing forwards|1|-31.05635643005371
26|a large, blue chair facing backwards|1|-30.259387969970703
27|a large, blue chair is facing backwards|1|-30.731342315673828
28|a chair|1|-31.592493057250977
29|a backwards blue chair|1|-30.927705764770508
30|a large,|1|-32.13584899902344
31|a  large, blue chair facing backwards|1|-31.55743408203125
32|a small, grey chair facing forwards|1|-30.090484619140625
33|a large, blue chair  facing backwards|1|-30.87471580505371
34|a large, blue chair facing the opposite direction of the others|1|-34.29181671142578
35|a large blue chair facing backwards is in the room|1|-33.10456466674805
36|a large|1|-31.843584060668945
37|a large, blue chair |1|-30.28072738647461
38|a large, blue chair facing forwards|1|-30.722455978393555
39|a|1|-30.517976760864258
40|a large, blue chair|1|-31.10103988647461
