|Sequence|Object|p_llm
0|a small, green desk  facing forwards|0|-29.484054565429688
1|a small green desk  facing forwards|0|-30.524511337280273
2|a small desk|0|-28.31230354309082
3|a small, green desk facing forwards  |0|-30.17102813720703
4|a small, green table|0|-30.448667526245117
5|a small, green desk facing forwards  (1)|0|-30.567018508911133
6|a small, green desk facing forwards in the room|0|-31.13105583190918
7|a small, green desk, facing forwards|0|-30.648468017578125
8|a small, green desk facing forwards 1|0|-30.01123809814453
9|a small green desk |0|-29.439624786376953
10|a green desk facing forwards |0|-29.681705474853516
11|a desk|0|-30.16376495361328
12|a small, green desk|0|-28.814823150634766
13|a small, green desk |0|-27.611698150634766
14|a small, green desk facing forwards, |0|-30.160791397094727
15|a small green desk is facing forwards|0|-30.5621280670166
16|a green desk facing forwards in the room|0|-30.115942001342773
17|a green, small desk facing forwards|0|-28.291940689086914
18|a small green facing forwards desk|0|-30.530412673950195
19|a small, green desk facing forwards is in the room|0|-30.004545211791992
20|a small, green desk facing forwards|0|-23.63196563720703
21|a green desk, facing forwards|0|-29.355234146118164
22|a small green desk, facing forwards|0|-28.993427276611328
23|a small desk facing forwards|0|-26.41082000732422
24|a small, green desk  |0|-30.533573150634766
25|a small, green desk is facing forwards|0|-30.18179702758789
26|a small, green desk facing forwards |0|-26.21790313720703
27|"a small, green desk facing forwards"""|0|-27.92884063720703
28|a desk facing forwards|0|-28.89951515197754
29|a|0|-29.434616088867188
30|a small|0|-30.305822372436523
31|a small, green desk facing forwards'|0|-29.81946563720703
32|a small green desk facing to the right|0|-30.496370315551758
33|a small, green desk facing forwards in a room|0|-29.306909561157227
34|a small green desk facing forwards|0|-29.05748748779297
35|a green small desk facing forwards|0|-29.39976692199707
36|a green desk facing forwards|0|-26.267642974853516
37|a small green desk|0|-30.205249786376953
38|a little green desk facing forward|0|-30.5502872467041
0|a small, green desk to the right|1|-28.3480167388916
1|a small, green desk (2)|1|-31.35094451904297
2|a small, green desk  facing to the right|1|-29.313499450683594
3|a green desk facing right|1|-30.410024642944336
4|a small, green desk, facing to the right|1|-31.24369239807129
5|a small desk|1|-31.33011245727539
6|a small, green desk is facing to the right|1|-31.192428588867188
7|a  small, green desk facing to the right|1|-31.4287109375
8|a small green desk |1|-31.570911407470703
9|a small, green desk facing the right|1|-28.689130783081055
10|a small, green desk, facing to the right, in the room|1|-33.718055725097656
11|a green desk facing the right|1|-31.0531005859375
12|a large, green desk facing to the right|1|-29.424646377563477
13|a desk facing right|1|-30.37592887878418
14|a small, green desk|1|-25.84648895263672
15|a small, green desk, facing right|1|-31.553075790405273
16|a small, green desk |1|-28.61992645263672
17|a small, green desk faced to the right|1|-30.999486923217773
18|a green desk facing to the right|1|-28.28473472595215
19|a small green desk facing the right|1|-29.303760528564453
20|a small green desk to the right|1|-29.99437141418457
21|a small, green desk facing right|1|-28.718168258666992
22|a small, green desk faces to the right|1|-32.0477409362793
23|a small table|1|-31.33315658569336
24|a desk facing to the right|1|-28.097291946411133
25|a small, green desk on the right|1|-30.645660400390625
