|Sequence|Object|p_llm
0|a green desk facing forwards, small in size|0|-10.320303916931152
1|a green small desk facing forwards|0|-8.605273246765137
2|a small desk facing forwards|0|-5.59566593170166
3|a small green desk facing forwards |0|-7.253113269805908
4|a desk|0|-9.32651138305664
5|a small green desk facing to the right|0|-9.674212455749512
6|a small green desk facing forwards is in the room|0|-9.934700012207031
7|a little green desk facing forward|0|-9.751577377319336
8|a small green desk |0|-8.638445854187012
9|a small|0|-9.517817497253418
10|a small desk|0|-7.481341361999512
11|a small, green desk  |0|-9.72380542755127
12|a small, green, desk, facing forwards|0|-10.360180854797363
13|a desk facing forwards|0|-8.071247100830078
14|a small green desk, facing forwards|0|-8.179275512695312
15|a small, green desk |0|-6.794118404388428
16|a small green desk  facing forwards|0|-9.033831596374512
17|a small, green desk (1)|0|-10.23224925994873
18|a small, green desk in the room|0|-9.83488655090332
19|a green desk facing forwards|0|-5.50958251953125
20|a small, green, desk facing forwards|0|-9.924781799316406
21|a green desk, facing forwards|0|-9.28333854675293
22|"a small green desk facing forwards"""|0|-9.39373779296875
23|a small green desk facing to the left|0|-10.361712455749512
24|a small green desk|0|-9.357195854187012
25|a small green desk facing forwards in a room|0|-8.646060943603516
26|a green desk facing forwards in the room|0|-9.367168426513672
27|a small green desk facing forwards in the room|0|-7.6392974853515625
28|a small green desk facing the front|0|-10.055381774902344
29|a green desk facing forwards |0|-8.96270751953125
30|a small, green desk facing to the right|0|-9.863059043884277
31|a small green desk facing forwards|0|-3.776550769805908
32|a small, green desk 1|0|-10.129656791687012
33|a|0|-8.649759292602539
34|a small, green desk is facing forwards|0|-9.392875671386719
35|a small, green desk|0|-8.00505542755127
36|a small green facing forwards desk|0|-9.748268127441406
37|a small, green desk  facing forwards|0|-7.596580505371094
38|a small, green desk, facing forwards|0|-7.355895042419434
39|a small green desk is facing forwards|0|-9.364175796508789
40|a small, green desk  (1)|0|-10.119000434875488
41|a green desk in front|0|-9.644556045532227
42|a small, green desk facing forwards|0|-7.567785263061523
43|a green, small desk facing forwards|0|-7.516415596008301
0|a large, green desk facing to the right|1|-29.458492279052734
1|a green desk facing the right|1|-30.975595474243164
2|a small green desk facing to the right|1|-26.980880737304688
3|a  small, green desk facing to the right|1|-31.420795440673828
4|"a small green desk facing to the right"""|1|-31.777755737304688
5|a desk facing to the right|1|-31.542722702026367
6|a desk facing right|1|-30.408029556274414
7|a small green desk facing the right|1|-29.30925750732422
8|a small green desk |1|-31.527935028076172
9|a small, green desk facing  to the right|1|-31.85988426208496
10|a desk facing the right|1|-31.306743621826172
11|a small|1|-31.523473739624023
12|a small desk facing the right|1|-31.294788360595703
13|a small, green desk  (2)|1|-32.29758834838867
14|a small desk|1|-31.299072265625
15|a small, green desk  |1|-31.377765655517578
16|a small green desk facing to the right of the room|1|-32.215576171875
17|a small desk facing to the right|1|-28.504318237304688
18|a green desk facing right|1|-29.56171226501465
19|a small, green table facing to the right|1|-31.472257614135742
20|a small, green desk |1|-28.534015655517578
21|a small desk facing right|1|-29.735536575317383
22|a small, green desk faced to the right|1|-30.96733283996582
23|a small, green desk, facing to the right|1|-29.32451057434082
24|a small, green desk is facing to the right|1|-31.120615005493164
25|a green desk facing to the right|1|-28.252408981323242
26|a small green desk to the right|1|-29.959125518798828
27|a small green desk facing to the right in the room|1|-32.00508117675781
28|a small, green desk to the right|1|-28.25417137145996
29|a green desk to the right|1|-31.337156295776367
30|a small, green desk facing to the  right|1|-32.070945739746094
31|a small green desk, facing to the right|1|-31.368045806884766
32|a small, green desk turned to the right|1|-31.19135856628418
33|a small, green desk, facing right|1|-31.894643783569336
34|a small, green desk facing right|1|-28.632537841796875
35|a small, green desk  facing to the right|1|-29.233753204345703
36|a|1|-29.866683959960938
37|a small, green desk 2|1|-31.223758697509766
38|a small, green desk on the right|1|-30.5913028717041
39|a small, green desk|1|-29.237140655517578
40|a small, green desk faces to the right|1|-31.53867530822754
41|a small table|1|-31.29087257385254
42|a small, green desk facing the right|1|-28.634958267211914
43|a small, green desk (2)|1|-31.296993255615234
44|a small, green desk that is facing to the right|1|-31.765708923339844
45|a small green desk facing to the right |1|-30.559005737304688
0|a large desk|2|-28.275035858154297
1|a large, green desk facing to the right|2|-32.539337158203125
2|a desk|2|-30.09148406982422
3|a large desk, facing forwards, green|2|-32.22649383544922
4|a large green desk facing to the left|2|-32.291282653808594
5|a large green desk  facing forwards|2|-31.03593635559082
6|a green chair facing forwards|2|-31.214588165283203
7|a large, green desk that is facing forwards|2|-31.376861572265625
8|a large desk, facing forwards|2|-31.398822784423828
9|a large green desk facing forwards|2|-25.15310287475586
