|Sequence|Object|p_llm
0|a chair facing to the right|0|-8.348278999328613
1|a red chair to the right|0|-9.7145414352417
2|a small, red chair facing right|0|-6.2450103759765625
3|a small, red chair |0|-6.402004718780518
4|a small, red chair  facing to the right|0|-7.9619622230529785
5|a small, red chair 1|0|-8.420610427856445
6|a red chair facing to the right|0|-5.847955703735352
7|a small|0|-9.7264986038208
8|a small, red chair facing the right|0|-6.416621685028076
9|a small, red chair facing to the left|0|-7.178739547729492
10|a small chair facing to the right|0|-7.193994522094727
11|a red chair|0|-9.612247467041016
12|a red chair is facing to the right|0|-9.429207801818848
13|a small chair facing the right|0|-9.4684419631958
14|a small, red chair that is facing to the right|0|-9.80111026763916
15|a small, red, facing-right chair|0|-10.096960067749023
16|a small, red chair facing the left|0|-9.579535484313965
17|a chair facing right|0|-8.989819526672363
18|a small, red chair facing|0|-9.783336639404297
19|a small, red chair  |0|-9.605130195617676
20|a small,|0|-9.364118576049805
21|a small, red chair is facing to the right|0|-9.17924976348877
22|a chair|0|-8.721531867980957
23|a red chair facing to the right |0|-9.082330703735352
24|a small, red chair, facing to the right|0|-9.256547927856445
25|a red chair, facing to the right|0|-9.185407638549805
26|a little red chair facing right|0|-9.793386459350586
27|a small, red chair to the right|0|-10.269222259521484
28|a red chair facing left|0|-8.741721153259277
29|a small chair|0|-8.362825393676758
30|a red chair facing to the left|0|-9.781113624572754
31|a small, red chair facing right |0|-9.432510375976562
32|a red chair, facing right|0|-8.334003448486328
33|a|0|-8.734969139099121
34|a small red chair|0|-3.1983957290649414
35|a small, red chair, facing right|0|-9.002574920654297
36|a red chair facing the right|0|-8.011139869689941
37|a small, red chair|0|-3.9176297187805176
38|a small, red chair facing to the right|0|-1.6631141901016235
39|a small, red chair  (1)|0|-9.978575706481934
40|a red chair |0|-9.385684967041016
41|a red, small chair facing right|0|-9.54285717010498
0|a chair facing to the left|1|-8.215622901916504
1|a  small, red chair facing to the left|1|-11.229837417602539
2|a small, red chair that is facing to the left|1|-12.02229118347168
3|a small, red chair |1|-6.913983345031738
4|a small, red chair 1|1|-10.448711395263672
5|a small|1|-9.820322036743164
6|a small red chair facing right|1|-10.554022789001465
7|a small red chair  facing to the left|1|-10.489401817321777
8|a small red chair facing to the left|1|-10.212113380432129
9|a small, red chair facing the right|1|-10.426395416259766
10|a small red chair |1|-9.932783126831055
11|a small, red chair facing left|1|-6.819012641906738
12|a blue chair facing backwards|1|-10.225629806518555
13|a small chair facing to the left|1|-8.41965389251709
14|a small red chair is facing to the left|1|-10.809148788452148
15|a small, red chair facing to the right |1|-11.148390769958496
16|"a small red chair facing to the left"""|1|-10.14009952545166
17|a small, red chair 2|1|-10.30296516418457
18|a small, red sofa|1|-10.379152297973633
19|a small, red chair facing the left|1|-7.136041641235352
20|a small, red chair facing|1|-10.451825141906738
21|a small, red chair  |1|-10.171795845031738
22|a small, red chair  (2)|1|-10.235942840576172
23|a small red chair, facing left|1|-10.473827362060547
24|a small red chair facing left|1|-10.493537902832031
25|a small,|1|-9.638784408569336
26|a red chair facing the left|1|-8.650960922241211
27|a small, red chair (2)|1|-10.029064178466797
