|Sequence|Object|p_llm
0|a large desk|0|-28.70415687561035
1|a desk|0|-27.488847732543945
2|a large grey desk, facing forwards|0|-30.000812530517578
3|a grey, large desk facing forwards|0|-31.15933609008789
4|a large, grey desk in the room|0|-30.6994571685791
5|a grey desk in a room|0|-31.15576171875
6|a large, grey desk|0|-25.281766891479492
7|a large grey desk  (1)|0|-31.849519729614258
8|a large desk that is grey in colour and facing forwards|0|-32.90182876586914
9|a large grey desk is facing forwards|0|-30.659488677978516
10|a large desk that is grey in color and facing forwards|0|-32.5265007019043
11|a grey desk facing forwards|0|-25.233421325683594
12|a grey desk is in the room|0|-30.559926986694336
13|a grey desk is facing forwards|0|-29.506494522094727
14|a gray desk|0|-30.786449432373047
15|a large grey desk in the room|0|-31.413158416748047
16|a large, grey desk is in the room|0|-31.612686157226562
17|a grey desk in the room|0|-30.002443313598633
18|a large grey desk|0|-30.327518463134766
19|a large grey desk facing forwards|0|-30.742450714111328
20|a grey desk, facing forwards|0|-28.67517852783203
21|a large desk that is grey in colour and is facing forwards|0|-32.98623275756836
22|a large, grey, desk, facing forwards|0|-31.394933700561523
23|a grey large desk facing forwards|0|-30.30129623413086
24|a large, grey desk facing forwards|0|-23.5632266998291
25|a large gray desk facing forwards|0|-30.60721206665039
26|a large grey facing forwards desk|0|-30.35792350769043
27|a large, grey desk is facing forwards|0|-30.471208572387695
28|a grey desk |0|-28.407146453857422
29|a grey desk|0|-25.664958953857422
30|a large grey desk  facing forwards|0|-30.25900650024414
31|a large desk, grey in colour, facing forwards|0|-30.891178131103516
32|a grey desk facing forward|0|-30.702171325683594
33|a large desk that is grey in color and is facing forwards|0|-32.79628372192383
34|a grey table|0|-30.297365188598633
35|a|0|-29.004472732543945
36|a large, grey desk |0|-27.359891891479492
37|a large desk facing forwards|0|-27.994028091430664
38|a large, grey desk  |0|-30.922391891479492
39|a large, grey desk  facing forwards|0|-29.610206604003906
40|a large, grey desk  (1)|0|-31.40631866455078
41|a large desk, grey in color, facing forwards|0|-30.684410095214844
42|a large grey desk facing forward|0|-30.2552490234375
43|a grey desk  facing forwards|0|-30.86329460144043
44|a large, grey desk, facing forwards|0|-31.996196746826172
0|a large desk|1|-8.141624450683594
1|a large,|1|-10.565835952758789
2|a large desk that is blue in colour and facing forwards|1|-11.183661460876465
3|a large desk facing forwards, painted blue|1|-11.259459495544434
4|a large desk that is blue in colour|1|-11.50870132446289
5|a blue desk is facing forwards|1|-9.8967924118042
6|a large, blue|1|-11.012511253356934
7|a large desk that is blue in color, facing forwards|1|-12.001557350158691
8|a blue desk facing forwards|1|-5.13428258895874
9|a blue desk |1|-8.361837387084961
10|a  large, blue desk facing forwards|1|-10.771271705627441
11|a blue desk, facing forwards|1|-8.715561866760254
12|a small, green desk facing to the left|1|-11.252509117126465
13|a desk facing forwards|1|-10.011852264404297
14|a blue desk faces forwards|1|-10.957657814025879
15|a large|1|-10.607599258422852
16|a large desk that is blue in color|1|-11.22583293914795
17|a large desk, blue in color, facing forwards|1|-9.965214729309082
18|a large desk with a blue surface|1|-11.408223152160645
19|a blue desk  facing forwards|1|-11.17428970336914
20|a large desk is blue and facing forwards|1|-10.756247520446777
21|a  blue  desk  facing  forwards|1|-11.394875526428223
22|a large desk is blue|1|-10.306788444519043
23|a large desk in the room|1|-10.83534049987793
24|a large desk, blue, facing forwards|1|-10.832791328430176
25|a small green desk facing to the left|1|-11.228257179260254
26|a large desk facing forwards that is blue|1|-11.543466567993164
27|a large desk facing forwards, colored blue|1|-10.222105026245117
28|a blue table|1|-10.604305267333984
29|a large desk facing forwards is blue|1|-10.81557846069336
30|a large desk with a blue color|1|-9.823263168334961
31|a blue, large desk facing forwards|1|-11.255725860595703
32|a|1|-8.53542709350586
33|a blue desk is in the room|1|-10.419890403747559
34|a large desk, blue in colour, facing forwards|1|-10.180020332336426
35|a large desk facing forwards|1|-8.12529468536377
36|a large desk, blue in color|1|-11.287788391113281
37|a blue desk|1|-5.533712387084961
38|a blue desk facing forward|1|-10.493658065795898
39|a green desk|1|-11.003344535827637
40|a large desk, blue|1|-11.025248527526855
41|a blue desk that is facing forwards|1|-11.00911808013916
42|a blue desk in the room|1|-10.532102584838867
43|a large blue desk|1|-4.486678123474121
44|a blue desk in a room|1|-10.969626426696777
45|a large desk that is blue and facing forwards|1|-10.242635726928711
46|a large desk that is blue|1|-10.86653995513916
47|a large desk that is blue in color and facing forwards|1|-10.76590347290039
48|"a blue desk"""|1|-10.658712387084961
0|a large desk|2|-29.256744384765625
1|a large,|2|-31.199493408203125
2|a large desk that is red in color and facing backwards|2|-32.442596435546875
3|a desk|2|-29.249074935913086
4|a large, red fan facing backwards|2|-31.828392028808594
5|a large desk facing backwards|2|-30.928489685058594
6|a red, large desk facing backwards|2|-31.17908477783203
7|a large desk that is red and facing backwards|2|-32.074710845947266
8|a  red desk facing backwards|2|-31.429462432861328
9|a large, red desk backwards|2|-31.030963897705078
10|a small, green fan facing to the left|2|-31.02854347229004
11|a large, red desk facing to the left|2|-32.43068313598633
12|a large, red desk, facing backwards|2|-31.15119743347168
13|a large, red desk that is facing backwards|2|-32.2319450378418
14|"a large, red desk"""|2|-30.577838897705078
15|a large, red desk-facing backwards|2|-31.413265228271484
16|a large, red desk that faces backwards|2|-31.955591201782227
17|a large, red desk face backwards|2|-30.776460647583008
18|a large|2|-31.412166595458984
19|a large, red desk facing the wall|2|-31.673490524291992
20|a large, red desk|2|-24.757526397705078
21|a large, red desk facing backward|2|-29.95050048828125
22|a large, red table|2|-31.1900634765625
23|a large desk that is red in colour and facing backwards|2|-32.825103759765625
24|a small green desk facing to the left|2|-30.29671287536621
25|a large, red desk faced backwards|2|-31.447019577026367
26|a large, red desk faces backwards|2|-30.7032413482666
27|a large, red desk is facing backwards|2|-29.507028579711914
28|a large, red desk  (3)|2|-31.844608306884766
29|a grey desk|2|-31.347620010375977
30|a large, red desk facing the opposite direction of the others|2|-33.42793273925781
31|a large, red desk  |2|-30.429401397705078
32|a large desk facing backwards is red|2|-31.592199325561523
33|a|2|-28.685867309570312
34|a large, red desk with its back facing us|2|-32.066307067871094
35|a red fan facing backwards|2|-30.782991409301758
36|a large, red desk turning away|2|-31.19424819946289
37|a large, red desk facing backwards|2|-23.23175048828125
38|a large red desk|2|-25.6376953125
39|a small, green desk|2|-28.772417068481445
40|a desk facing backwards|2|-29.00157928466797
41|a large, red desk facing forwards|2|-30.63800048828125
42|a large, red desk facing the opposite direction of the other desks|2|-33.43464279174805
43|a large, red desk  facing backwards|2|-30.598533630371094
44|a large desk with a red color facing backwards|2|-32.16974639892578
45|a large desk, facing backwards|2|-31.164907455444336
46|a red table|2|-29.510114669799805
47|a large, red desk |2|-27.437213897705078
0|a small desk facing left|3|-8.345101356506348
1|a green, small desk facing to the left|3|-9.484925270080566
2|a green, small desk|3|-9.910855293273926
3|a small, green desk is facing to the left|3|-8.97348403930664
4|a desk facing to the left|3|-9.299991607666016
5|a small green desk is facing to the left|3|-9.698285102844238
6|a small green desk |3|-8.196431159973145
7|a small, green desk facing left|3|-6.974748611450195
8|a small, green desk facing the left|3|-7.902773857116699
9|a little green desk|3|-9.040119171142578
10|a green small desk|3|-9.252546310424805
11|"a small, green desk"""|3|-9.22469425201416
12|a small desk|3|-7.632901668548584
13|a small, green desk  |3|-9.86531925201416
14|a small, green desk facing to the left|3|-2.428191900253296
15|a small, green desk, facing to the left|3|-8.396552085876465
16|a small desk facing to the left|3|-6.4571213722229
17|a large, blue desk|3|-7.5771260261535645
18|a small, green desk faced to the left|3|-9.945836067199707
19|a small, green desk |3|-6.67781925201416
20|a large, red desk|3|-8.557289123535156
21|a small green desk face|3|-9.665181159973145
22|a small, green desk  facing to the left|3|-9.985288619995117
23|a small, green desk that is facing to the left|3|-10.102158546447754
24|a small green table|3|-8.963704109191895
25|a small green desk facing to the left|3|-4.14728307723999
26|a small green desk|3|-5.0948686599731445
27|a small, green table|3|-8.979207992553711
28|a small desk facing the left|3|-9.572080612182617
29|a green desk to the left|3|-9.346463203430176
30|a small, green fan|3|-8.330770492553711
31|a|3|-8.701395034790039
32|a small, green desk to the left|3|-9.60633659362793
33|a small green desk facing the left|3|-9.66030216217041
34|a small green desk facing left|3|-5.193038463592529
35|a small, green desk|3|-3.9746947288513184
36|a green desk|3|-9.47242546081543
37|a small green desk, facing to the left|3|-9.28896713256836
38|a small, green desk faces to the left|3|-9.451532363891602
39|a green, small desk facing left|3|-9.342720031738281
40|a green desk facing to the left|3|-9.336493492126465
41|a green desk facing left|3|-9.889585494995117
42|a small green desk to the left|3|-8.700800895690918
0|a large blue fan is facing forwards|4|-30.813547134399414
1|a large,|4|-31.704282760620117
2|a large, blue desk facing forwards|4|-33.28845977783203
3|a large, red fan facing backwards|4|-32.07444763183594
