|Sequence|Object|p_llm
0|a small blue fan facing to the left|0|-4.084685802459717
1|a small, blue fan facing to the left|0|-10.836763381958008
2|a small, blue fan is facing to the left|0|-11.726447105407715
3|a small blue fan, facing left|0|-8.092743873596191
4|a small fan, blue in color, facing left|0|-10.335662841796875
5|a small, blue fan in the room|0|-9.431380271911621
6|a small fan facing left|0|-8.99560832977295
7|a small, blue fan  facing to the left|0|-9.063499450683594
8|a small, blue fan to the left|0|-8.40623950958252
9|"a small blue fan"""|0|-9.662073135375977
10|a small fan that is blue in color and facing to the left|0|-13.391409873962402
11|a small blue fan faces left|0|-9.532196044921875
12|a small, blue fan, facing to the left, in the room|0|-12.743399620056152
13|a blue, small fan facing left|0|-9.419699668884277
14|a small blue fan to the left|0|-7.550817966461182
15|a small, blue fan, facing to the left|0|-8.159133911132812
16|a small, blue fan facing the left|0|-11.21967887878418
17|a small fan that is blue in color and is facing to the left|0|-11.2194242477417
18|a small, blue fan  (1)|0|-9.309257507324219
19|a small, blue fan on the left|0|-9.205862045288086
20|a small fan facing to the left|0|-7.9139580726623535
21|a blue fan|0|-3.7872257232666016
22|a small fan, blue in color, facing to the left|0|-12.522172927856445
23|a small, blue fan 1|0|-8.408489227294922
24|a small blue fan facing the left|0|-6.853633403778076
25|a blue small fan|0|-9.22607421875
26|a small blue fan facing left|0|-5.0286102294921875
27|a small, blue fan (1)|0|-9.637545585632324
28|a small blue fan, facing to the left|0|-10.539729118347168
29|a small fan that is blue in color and facing left|0|-11.989413261413574
30|a small blue fan |0|-7.185510635375977
31|a small blue fan is facing to the left|0|-9.291132926940918
32|a small blue fan on the left|0|-8.675529479980469
33|a small fan that is blue in color|0|-10.570940017700195
34|a small blue fan|0|-4.599573135375977
35|a small fan that is blue in color and is facing left|0|-13.160140037536621
36|a small fan|0|-7.667475700378418
37|a small blue fan facing left |0|-9.086099624633789
38|a small, blue fan, facing left|0|-9.054622650146484
39|a|0|-9.06444263458252
40|a small fan, blue, facing left|0|-10.31595516204834
0|a small, green fan (2)|1|-31.12327003479004
1|a small, green fan, facing left|1|-31.579566955566406
2|a small, green fan|1|-25.157424926757812
3|"a green fan"""|1|-31.31148338317871
4|a small, green fan facing to the left|1|-23.292593002319336
5|a small, green fan 2|1|-31.101234436035156
6|a small fan, green|1|-30.816123962402344
7|a green fan facing to the left|1|-26.123842239379883
8|a green fan |1|-29.85835838317871
9|a green fan in the room|1|-31.141050338745117
10|a green fan is facing to the left|1|-30.76923370361328
11|a small fan facing to the left, colored green|1|-31.70523452758789
12|a large, green fan facing to the left|1|-30.303003311157227
13|a large, blue fan facing to the left|1|-30.361473083496094
14|a small, green fan  (2)|1|-30.689620971679688
15|a little green fan|1|-30.338581085205078
16|a small fan facing to the left|1|-30.708534240722656
17|a green fan facing the left|1|-29.444198608398438
18|a small, blue fan|1|-30.23138999938965
19|"a small, green fan"""|1|-30.329299926757812
20|a small, green fan is facing to the left|1|-30.584142684936523
21|a green fan|1|-26.88960838317871
22|a green fan to the left|1|-30.502117156982422
23|a small, green fan is in the room|1|-31.371906280517578
24|a small, green fan facing the left|1|-28.846513748168945
25|a large, red fan facing backwards|1|-31.12493133544922
26|a green fan, facing left|1|-30.811094284057617
27|a small green fan|1|-25.491771697998047
28|a small, green fan faces to the left|1|-31.38700294494629
29|a green fan facing left|1|-28.14687728881836
30|a small, green fan |1|-27.665237426757812
31|a small, green fan  |1|-30.891799926757812
32|a small blue fan|1|-30.920900344848633
33|a small fan|1|-31.01277732849121
34|a green sofa|1|-31.566320419311523
35|a small, green fan  facing to the left|1|-30.2018985748291
36|a|1|-30.581111907958984
37|a small, green fan, facing to the left|1|-29.232406616210938
38|a green fan, facing to the left|1|-32.2363166809082
39|a small, green fan facing left|1|-28.5109920501709
40|a small, green fan in the room|1|-30.79803466796875
41|a small, green sofa|1|-30.287250518798828
0|a small, blue fan facing to the left|2|-29.912792205810547
1|a  large, blue fan facing to the left|2|-32.999839782714844
2|a large blue fan facing to the left|2|-27.962841033935547
3|a large blue fan |2|-29.552080154418945
4|a large, blue fan faces to the left|2|-30.646984100341797
5|a large, blue fan, facing left|2|-31.472759246826172
6|a small, green fan facing to the left|2|-30.980920791625977
7|a large, blue fan facing left|2|-28.961898803710938
8|a large, blue fan is facing to the left|2|-29.848926544189453
9|a large, blue fan in the room|2|-31.92601776123047
10|a large fan that is blue and facing to the left|2|-32.42850112915039
11|a large, blue fan faces left|2|-31.372724533081055
12|a large, blue fan  (3)|2|-31.377763748168945
13|a large, blue fan|2|-25.108863830566406
14|a blue fan facing to the left|2|-29.777185440063477
15|a large blue fan  facing to the left|2|-31.394432067871094
16|a large blue fan is facing to the left|2|-30.506656646728516
17|a large blue fan, facing to the left|2|-29.914278030395508
18|a large, blue sofa facing to the left|2|-30.740489959716797
19|a large, blue fan facing to the left|2|-23.727861404418945
20|a large fan, blue|2|-29.98451042175293
21|a blue fan|2|-30.390911102294922
22|a large, blue fan 3|2|-30.518503189086914
23|a large blue fan to the left|2|-31.043794631958008
24|a large fan that is blue in color and facing to the left|2|-32.11897659301758
25|"a large, blue fan"""|2|-30.921363830566406
26|a large blue fan facing the left|2|-31.06361198425293
27|a large blue fan|2|-29.22296905517578
28|a green fan|2|-31.32475471496582
29|a blue fan facing left|2|-30.36826515197754
30|a large blue fan, facing left|2|-30.443233489990234
31|a large, blue fan  facing to the left|2|-30.0676212310791
32|a large blue fan faces left|2|-31.153549194335938
33|a large, blue fan  |2|-31.093238830566406
34|a large, blue fan facing the left|2|-30.26581573486328
35|a large, blue fan |2|-27.741676330566406
36|a small fan|2|-31.340593338012695
37|a large, blue fan, facing to the left|2|-29.087568283081055
38|a large, blue fan that is facing to the left|2|-31.54173469543457
39|a|2|-29.727041244506836
40|a large fan facing to the left|2|-28.485137939453125
41|a large blue fan facing left|2|-29.152061462402344
42|a large blue fan is facing left|2|-30.97779083251953
43|a large blue fan faces to the left|2|-31.6497745513916
0|a small, blue fan facing to the left|3|-8.426106452941895
1|a large fan that is red in color and facing backwards|3|-10.356098175048828
2|a small, green fan facing to the left|3|-7.6016526222229
3|a red sofa facing backwards|3|-7.949881553649902
4|a red fan that is facing backwards|3|-8.599090576171875
5|a large red fan facing backward|3|-9.366558074951172
6|a large, red fan facing backward|3|-7.921419143676758
7|a large, red fan|3|-3.8655664920806885
8|a large, red fan facing forwards|3|-9.577669143676758
9|a backwards red fan|3|-8.216596603393555
10|a red, large fan|3|-8.33418083190918
11|a backwards-facing red fan|3|-8.747121810913086
12|a large fan facing backwards|3|-7.306570053100586
13|a large fan|3|-8.578415870666504
14|a red fan facing backward|3|-7.7521843910217285
15|a large red fan|3|-6.854905128479004
16|a large, blue fan facing to the left|3|-8.848361015319824
17|a large, red fan that is facing backwards|3|-8.483866691589355
18|a large, red fan facing to the left|3|-9.791824340820312
19|a large red fan facing backwards|3|-7.228821754455566
20|a red fan |3|-8.026869773864746
21|a large red sofa facing backwards|3|-8.732192039489746
22|a red fan turned backwards|3|-9.154746055603027
23|a fan facing backwards|3|-7.293998718261719
24|a red fan, facing backwards|3|-9.811043739318848
25|a large, red fan, facing backwards|3|-7.892307758331299
26|a large, red fan facing backwards|3|-2.2026686668395996
27|a large, red, backwards-facing fan|3|-9.760673522949219
28|a red fan facing to the right|3|-9.018284797668457
29|a large, red sofa facing backwards|3|-7.698101997375488
30|a large, red fan facing to the right|3|-10.215742111206055
31|a large red fan is facing backwards|3|-9.516270637512207
32|a red fan is facing backwards|3|-9.541117668151855
33|a large fan that is red and facing backwards|3|-10.064990997314453
34|a red fan|3|-8.308119773864746
35|a red fan facing backwards|3|-8.739330291748047
36|a large, red fan |3|-6.943691253662109
37|a large, red fan is facing backwards|3|-7.502040386199951
38|a|3|-8.529935836791992
39|a large, red fan facing the opposite direction of the other fans|3|-11.381746292114258
40|a large, red fan backwards|3|-7.889003753662109
41|a red fan backwards|3|-8.159682273864746
0|a green, facing-left sofa|4|-31.695308685302734
1|a small, blue fan facing to the left|4|-32.735801696777344
2|a green small sofa facing to the left|4|-31.57227325439453
3|a small, green fan|4|-30.64007568359375
4|a small, green couch|4|-32.65876770019531
5|a small sofa|4|-31.152137756347656
6|a small sofa facing left|4|-31.376609802246094
7|a blue sofa facing to the left|4|-31.284292221069336
8|a green chair|4|-32.45800018310547
