|Sequence|Object|p_llm
0|a large desk|0|-28.61976432800293
1|a grey, large desk facing forwards|0|-29.587207794189453
2|a grey desk faces forwards|0|-31.025611877441406
3|a large, grey desk in the room|0|-31.249406814575195
4|a grey desk in a room|0|-31.192249298095703
5|a grey facing forwards desk|0|-30.918724060058594
6|a large, grey desk|0|-28.242816925048828
7|a large desk that is grey in colour and facing forwards|0|-32.83895492553711
8|a large desk that is grey in color and facing forwards|0|-32.44559097290039
9|a grey desk facing forwards|0|-29.659442901611328
10|a grey desk is in the room|0|-30.633466720581055
11|a large desk, grey in color|0|-32.12428665161133
12|a grey desk is facing forwards|0|-29.58340072631836
13|a large, gray desk facing forwards|0|-31.183698654174805
14|a desk facing forwards|0|-29.865795135498047
15|a large|0|-30.892784118652344
16|a large, grey desk is in the room|0|-31.535167694091797
17|a large grey desk|0|-24.21416473388672
18|a grey desk in the room|0|-30.00180435180664
19|a grey desk, facing forwards|0|-28.720792770385742
20|a large desk that is grey in colour and is facing forwards|0|-32.96897506713867
21|a large, grey, desk, facing forwards|0|-31.38150978088379
22|a grey large desk facing forwards|0|-30.308292388916016
23|a large, grey desk faces forwards|0|-31.17227554321289
24|a large, grey desk facing forwards|0|-26.512224197387695
25|a large gray desk facing forwards|0|-30.61442756652832
26|a large grey facing forwards desk|0|-30.34438705444336
27|a large, grey desk is facing forwards|0|-30.42157745361328
28|a large, grey desk that is facing forwards|0|-31.301786422729492
29|a large desk, facing forwards, grey in color|0|-32.76323318481445
30|a large desk, grey in colour, facing forwards|0|-30.869911193847656
31|a large desk that is grey in color and is facing forwards|0|-32.73393630981445
32|a grey table|0|-30.33085823059082
33|a|0|-28.953624725341797
34|a large, grey desk |0|-27.27225112915039
35|a large desk facing forwards|0|-27.97197723388672
36|a large, grey desk  |0|-30.81912612915039
37|a blue desk|0|-30.659664154052734
38|a large desk, grey, facing forwards|0|-31.009563446044922
39|a large, grey desk  facing forwards|0|-29.557424545288086
40|a large, grey desk  (1)|0|-31.31949234008789
41|a large desk, grey in color, facing forwards|0|-30.480791091918945
42|a grey desk  facing forwards|0|-30.901155471801758
43|a large, grey desk, facing forwards|0|-31.96885871887207
0|a large desk|1|-8.141624450683594
1|a large,|1|-10.565835952758789
2|a large desk that is blue in colour and facing forwards|1|-11.34596061706543
3|a large desk facing forwards, painted blue|1|-11.259459495544434
4|a  blue  desk|1|-10.766551971435547
5|a blue desk facing forwards |1|-9.80405044555664
6|a large desk that is blue in colour|1|-11.50870132446289
7|a blue desk is facing forwards|1|-9.628853797912598
8|a large, blue|1|-10.9344482421875
9|a blue desk |1|-8.361837387084961
10|a blue desk facing forwards|1|-5.772800445556641
11|a  large, blue desk facing forwards|1|-10.771271705627441
12|a blue desk, facing forwards|1|-8.715561866760254
13|a small, green desk facing to the left|1|-10.25236988067627
14|a blue desk facing forwards in a room|1|-10.676902770996094
15|"a blue desk facing forwards"""|1|-10.67123794555664
16|a desk facing forwards|1|-10.870277404785156
17|a blue desk faces forwards|1|-10.957657814025879
18|a large|1|-10.607599258422852
19|a large desk that is blue in color|1|-11.230691909790039
20|a large desk, blue in color, facing forwards|1|-9.732913970947266
21|a blue desk  facing forwards|1|-10.627687454223633
22|a large desk is blue and facing forwards|1|-10.756247520446777
23|a large desk is blue|1|-10.306788444519043
24|a large desk in the room|1|-10.83534049987793
25|a large desk, blue, facing forwards|1|-10.832791328430176
26|a small green desk|1|-10.348023414611816
27|a large desk facing forwards, colored blue|1|-10.227208137512207
28|a blue table|1|-10.604305267333984
29|a large desk facing forwards is blue|1|-10.81557846069336
30|a large desk with a blue color|1|-10.913835525512695
31|a large desk with a blue color facing forwards|1|-11.643083572387695
32|a blue, large desk facing forwards|1|-10.735295295715332
33|a|1|-8.53542709350586
34|a blue desk is in the room|1|-10.419890403747559
35|a large desk, blue in colour, facing forwards|1|-10.180020332336426
36|a large desk facing forwards|1|-10.82841968536377
37|a large desk, blue in color|1|-11.287788391113281
38|a blue desk|1|-5.533712387084961
39|a blue desk facing forward|1|-10.493658065795898
40|a large desk facing forwards that is blue in color|1|-12.06495189666748
41|a large, blue table|1|-10.3797607421875
42|a large desk, blue|1|-11.025248527526855
43|a blue desk in the room|1|-9.883099555969238
44|a large blue desk|1|-4.486678123474121
45|a blue desk in a room|1|-10.969626426696777
46|a large desk that is blue and facing forwards|1|-10.581022262573242
47|a large desk that is blue|1|-10.86653995513916
48|a large desk that is blue in color and facing forwards|1|-10.75513744354248
49|a blue desk facing forwards in the room|1|-10.13649845123291
50|"a blue desk"""|1|-10.658712387084961
0|a large desk|2|-29.256744384765625
1|a large desk that is red in color and facing backwards|2|-32.442596435546875
2|a desk|2|-29.249074935913086
3|a large, red fan facing backwards|2|-30.794700622558594
4|a red desk facing backwards|2|-24.60199737548828
5|a red, large desk facing backwards|2|-31.171056747436523
6|a red desk that is facing backwards|2|-30.16949462890625
7|a red desk is facing backwards|2|-30.622018814086914
8|a red desk, facing backwards|2|-28.20321273803711
9|a large, red desk, facing backwards|2|-29.307321548461914
10|a large, red desk that is facing backwards|2|-32.199241638183594
11|"a large, red desk"""|2|-30.577838897705078
12|a red fan|2|-30.865070343017578
13|a red desk facing backward|2|-29.05512237548828
14|a red desk turned backwards|2|-30.758169174194336
15|a large, red desk face backwards|2|-31.322946548461914
16|a large, red desk|2|-28.335651397705078
17|a large, red desk facing backward|2|-29.95050048828125
18|a small green desk facing to the left|2|-31.233186721801758
19|a large, red desk faces backwards|2|-30.460336685180664
20|"a red desk"""|2|-30.546249389648438
21|a large, red desk is facing backwards|2|-29.506994247436523
22|a large, red desk  (3)|2|-31.8583984375
23|a red desk facing the opposite direction of the other desks|2|-32.243812561035156
24|a large, red desk facing the opposite direction of the others|2|-33.79790115356445
25|a large, red desk  |2|-30.429401397705078
26|a|2|-28.685867309570312
27|a red desk|2|-25.31187629699707
28|a large, red desk with its back facing us|2|-32.04933166503906
29|a red fan facing backwards|2|-30.7836971282959
30|a red desk in the room|2|-30.718469619750977
31|a large, red desk facing backwards|2|-27.60358428955078
32|a large red desk|2|-25.6376953125
33|a small, green desk|2|-28.772417068481445
34|a red desk with its back facing us|2|-31.306068420410156
35|a red desk backwards|2|-29.882186889648438
36|a large, red desk facing the opposite direction of the other desks|2|-33.45197677612305
37|a large, red desk  facing backwards|2|-30.610530853271484
38|a red table|2|-30.800262451171875
39|a large, red desk |2|-27.437213897705078
40|a red desk |2|-28.296249389648438
0|a large, blue desk facing forwards|3|-28.675512313842773
1|a desk|3|-30.80868148803711
2|a green, small desk|3|-28.700374603271484
3|a small, green desk is facing to the left|3|-29.58159637451172
4|a desk facing to the left|3|-29.91327667236328
5|a small green desk is facing to the left|3|-30.31154441833496
6|a small green desk |3|-28.809711456298828
7|a small, green desk facing left|3|-27.588029861450195
8|a small, green desk facing the left|3|-28.51650047302246
9|a large, grey desk|3|-30.812780380249023
10|a green small desk|3|-29.865827560424805
11|a small green facing left desk|3|-30.758197784423828
12|a small, green fan facing to the left|3|-29.374731063842773
13|"a small, green desk"""|3|-29.837974548339844
14|a small, green desk  |3|-30.478599548339844
15|a small, green desk facing to the left|3|-23.041473388671875
16|a green table|3|-29.99026107788086
17|a small, green desk, facing to the left|3|-42.72867202758789
18|a small, green desk  facing to the left|3|-29.76177406311035
19|a large, blue desk|3|-30.060768127441406
20|a small, green desk |3|-27.291099548339844
21|a small, green desk faced to the left|3|-30.55911636352539
22|a small, green desk that is facing to the left|3|-30.362884521484375
23|a small green table|3|-30.68236541748047
24|a small green desk facing to the left|3|-27.477571487426758
25|a small green desk|3|-25.989398956298828
26|a small green desk, facing left|3|-30.861492156982422
27|a small, green table|3|-29.592487335205078
28|a small, green desk face to the left|3|-30.311450958251953
29|a|3|-29.31467628479004
30|a small green desk to the left|3|-30.91458511352539
31|a small green desk facing the left|3|-30.859249114990234
32|a small green desk facing left|3|-27.872716903686523
33|a small, green desk|3|-24.587976455688477
34|a large, red desk facing backwards|3|-30.689645767211914
35|a green desk|3|-26.075151443481445
36|a small green desk, facing to the left|3|-29.90227508544922
