|Sequence|Object|p_llm
0|a big blue chair facing left|0|-9.09671688079834
1|a large|0|-9.142544746398926
2|a chair facing to the left|0|-9.34891128540039
3|a chair facing left|0|-9.337574005126953
4|a blue chair to the left|0|-9.91833782196045
5|a blue facing-left chair|0|-10.115041732788086
6|a blue chair facing left, large in size|0|-10.620399475097656
7|"a blue chair facing left"""|0|-9.798574447631836
8|a large chair that is blue and facing to the left|0|-11.167444229125977
9|a large,|0|-9.723051071166992
10|a chair, large, blue, facing left|0|-11.131856918334961
11|a blue chair facing to the left|0|-9.827529907226562
12|a blue chair facing the left|0|-7.677544593811035
13|a blue chair |0|-9.197781562805176
14|a large, blue chair|0|-1.5845638513565063
15|a chair, blue, large, facing left|0|-9.196274757385254
16|a blue chair|0|-9.439969062805176
17|a blue chair is facing to the left|0|-9.639559745788574
18|a chair, blue, large, facing, left|0|-9.982987403869629
19|a chair that is large, blue, and facing to the left|0|-11.139491081237793
20|a large, blue, facing-left chair|0|-9.587316513061523
21|a blue chair facing left, large|0|-10.477717399597168
22|a blue chair facing left in the room|0|-9.252363204956055
23|a large blue chair|0|-2.8064208030700684
24|a large chair|0|-8.910737037658691
25|a blue chair, facing to the left|0|-9.691483497619629
26|a large chair facing to the left|0|-7.803346633911133
27|a blue chair facing leftwards|0|-9.872757911682129
28|a blue facing left chair|0|-9.968762397766113
29|a blue chair facing left in a room|0|-10.163814544677734
30|a large chair, blue, facing left|0|-10.636306762695312
31|a large chair facing left|0|-8.654701232910156
32|a large blue facing left chair|0|-9.335210800170898
33|a blue chair facing left|0|-4.845449924468994
34|a blue chair 1|0|-9.781702995300293
35|a blue, large chair facing left|0|-9.895062446594238
36|a large chair, blue in color, facing to the left|0|-10.508164405822754
37|a blue chair in the room|0|-10.242812156677246
38|a|0|-8.502056121826172
39|a large chair, blue in color, facing left|0|-10.960997581481934
40|a large, blue, chair, facing, left|0|-10.271076202392578
41|a blue chair facing left |0|-8.728261947631836
42|a blue large chair facing left|0|-10.23439884185791
43|a blue chair, facing left|0|-7.8122100830078125
44|a blue chair is facing left|0|-9.298042297363281
0|a large|1|-31.838228225708008
1|a large, blue chair with its back to us|1|-32.999393463134766
2|a large blue chair facing backwards in the room|1|-31.401050567626953
3|a large, blue fan facing backwards|1|-29.262086868286133
4|a large, blue chair  facing backwards|1|-30.79058265686035
5|a small grey fan|1|-31.711511611938477
6|a large, blue chair facing the opposite direction of the other chairs|1|-34.05654525756836
7|a large, blue chair with its back to the viewer|1|-33.52376937866211
8|a chair facing backwards|1|-29.013818740844727
9|a chair that is facing backwards|1|-31.767982482910156
10|a large, blue chair facing upwards|1|-32.470314025878906
11|a small grey chair facing forwards|1|-30.904937744140625
12|a  large, blue chair facing backwards|1|-31.5062198638916
13|a large, blue chair that is facing backwards|1|-31.390727996826172
14|a large, blue chair facing to the left|1|-30.386451721191406
15|a backwards blue chair|1|-31.63631248474121
16|a large, blue chair facing to the right|1|-32.672664642333984
17|a large,|1|-32.14067077636719
18|a large, blue chair facing forwards|1|-30.699827194213867
19|a large blue chair, facing backwards|1|-31.964759826660156
20|a large, blue chair facing the left|1|-32.48269271850586
21|a large, blue chair facing backwards|1|-30.2127685546875
22|a large, blue chair|1|-31.046855926513672
23|a blue chair facing backwards|1|-27.603147506713867
24|a chair|1|-31.601409912109375
25|a blue fan facing backwards|1|-31.87150001525879
26|a large, blue chair with its back facing the viewer|1|-34.236881256103516
27|a large, blue chair facing the opposite direction of the others|1|-33.68550109863281
28|a large, blue chair |1|-30.273418426513672
29|a large blue chair facing to the left|1|-32.5782356262207
30|a chair, blue, large, facing backwards|1|-33.21612548828125
31|a large blue chair facing backwards|1|-28.36179542541504
32|a blue chair facing backward|1|-31.837522506713867
33|a large blue chair facing backwards |1|-30.77585792541504
34|a backwards-facing blue chair|1|-31.853857040405273
35|a large blue chair facing backward|1|-30.546266555786133
36|a large, blue chair facing downwards|1|-32.0513916015625
37|a large, blue chair facing the wall|1|-32.46913146972656
38|a large, blue chair, facing backwards|1|-32.75554275512695
39|a|1|-30.510772705078125
40|a large, blue chair facing backward|1|-30.215452194213867
41|a small, grey fan facing forwards|1|-31.00348663330078
42|a large, blue fan|1|-31.113924026489258
43|a large blue chair is facing backwards|1|-31.848745346069336
44|a large, blue chair facing  backwards|1|-32.403602600097656
45|a large, blue chair is facing backwards|1|-30.738384246826172
0|a large, green chair, facing left|2|-31.542301177978516
1|a chair facing to the left|2|-29.91328239440918
2|a large, green chair facing to the left |2|-31.624004364013672
3|a chair that is green and facing to the left|2|-32.732913970947266
4|a large, green chair facing to the left,|2|-32.65525436401367
5|a large green chair facing the left|2|-29.698240280151367
6|a large, green chair in the room|2|-32.65983581542969
7|a large, blue chair facing to the left|2|-34.034942626953125
8|a large, green chair that is facing to the left|2|-34.45478820800781
9|a green chair|2|-25.285171508789062
10|a  large, green chair facing to the left|2|-31.9403133392334
11|a large, green chair |2|-31.14670181274414
12|a chair, green, large, facing left|2|-31.941526412963867
13|a large green chair, facing to the left|2|-32.5878791809082
14|a large chair, green, facing left|2|-33.10044479370117
15|a large, green chair|2|-32.68873596191406
16|"a large, green chair facing to the left"""|2|-31.795879364013672
17|a large green chair is facing to the left|2|-32.0788688659668
18|a large blue chair facing to the left|2|-31.208576202392578
19|a large, green fan facing to the left|2|-31.362157821655273
20|a large, green chair facing to the right|2|-32.512935638427734
21|a large chair|2|-31.29498291015625
22|a large chair that is green and facing to the left|2|-32.33802795410156
23|a large chair facing to the left|2|-32.99015808105469
24|a chair that is large, green, and facing to the left|2|-33.42208480834961
25|a large chair facing left|2|-31.888540267944336
26|a large green chair|2|-28.596834182739258
27|a large green chair |2|-31.651521682739258
28|a large chair facing to the left, colored green|2|-33.04765319824219
29|"a large, green chair"""|2|-31.42795181274414
30|a large green chair, facing left|2|-32.50705337524414
31|a chair, green, facing left|2|-32.027687072753906
32|a large, green chair facing the left|2|-30.119016647338867
33|a large, green chair, facing to the left|2|-29.965187072753906
34|a large, green chair facing to the left|2|-27.858381271362305
35|a large chair, green in color, facing to the left|2|-33.112091064453125
36|a green facing left chair|2|-32.17435836791992
37|a large green chair facing left|2|-27.152570724487305
38|a small grey chair|2|-31.048364639282227
39|a small, grey chair|2|-31.03932762145996
40|a|2|-31.17835235595703
41|a big green chair facing left|2|-31.951414108276367
42|a large green chair facing to the left|2|-26.622615814208984
43|a small, grey fan facing forwards|2|-32.10429000854492
44|a chair that is green and facing left|2|-32.794498443603516
45|a large, green chair (3)|2|-32.46931457519531
46|a large, green chair is facing to the left|2|-31.138599395751953
0|a small, grey chair faces forwards|3|-9.743047714233398
1|a small-grey-chair-facing-forwards|3|-11.345658302307129
2|a grey, small chair facing forwards|3|-8.80646800994873
3|a grey chair|3|-10.163642883300781
4|a small, grey chair facing forwards|3|-1.9276705980300903
5|a small gray chair facing forwards|3|-9.141091346740723
6|a small, grey chair-facing forwards|3|-11.433143615722656
7|a grey chair is facing forwards|3|-9.853863716125488
8|a grey chair |3|-10.085517883300781
9|a small, grey chair faced forwards|3|-10.977892875671387
10|a small, grey chair facing the front|3|-10.781819343566895
11|a large, blue chair facing to the left|3|-7.226907730102539
12|a small, grey, facing forwards chair|3|-10.377181053161621
13|a grey, small chair|3|-10.847406387329102
14|a small, grey chair facing forward|3|-9.8807954788208
15|a small, grey chair  |3|-10.19238567352295
16|a small, grey chair face forwards|3|-10.502992630004883
17|a large, blue chair facing backwards|3|-10.53614616394043
18|"a small, grey chair"""|3|-10.03613567352295
19|a  small, grey chair|3|-10.10028076171875
20|a large, blue chair|3|-9.919459342956543
21|a blue chair|3|-8.47930908203125
22|a small, grey, chair facing forwards|3|-10.704744338989258
23|a large blue chair facing to the left|3|-10.4208402633667
24|a small gray chair facing forward|3|-10.266091346740723
25|a small, grey chair  facing forwards|3|-10.39006233215332
26|a grey small chair facing forwards|3|-10.549955368041992
27|a small, grey chair is in the room|3|-11.17611026763916
28|a small, grey chair that faces forwards|3|-10.665229797363281
29|a small, grey chair |3|-6.918947696685791
30|a small grey fan facing forward|3|-10.644815444946289
31|a small, grey chair that is facing forwards|3|-10.042265892028809
32|a little grey chair|3|-9.293535232543945
