|Sequence|Object|p_llm
0|a large, grey chair |0|-28.607345581054688
1|a grey chair |0|-30.39471435546875
2|a large, grey chair facing backwards|0|-29.495960235595703
3|a large chair facing backwards|0|-28.35926055908203
4|a backwards grey chair|0|-29.025775909423828
5|a large, grey chair, facing backwards|0|-29.49313735961914
6|a large grey chair backwards|0|-30.58566665649414
7|a grey chair that is facing backwards|0|-30.868772506713867
8|a grey chair|0|-31.15252685546875
9|a large grey chair|0|-30.3201961517334
10|a large, grey chair that is facing backwards|0|-30.41588592529297
11|a chair facing backwards|0|-28.193395614624023
12|a large grey chair |0|-29.6405086517334
13|a large chair|0|-30.702777862548828
14|a large, grey chair  facing backwards|0|-30.26949691772461
15|a large grey facing backwards chair|0|-30.40345573425293
16|a grey chair is facing backwards|0|-30.87823486328125
17|a grey chair facing backward|0|-30.232696533203125
18|a large grey chair facing backward|0|-29.129114151000977
19|a grey, large chair, facing backwards|0|-31.530967712402344
20|a large grey chair, facing backwards|0|-30.049440383911133
21|a large, grey chair facing backward|0|-31.107107162475586
22|a large grey chair facing forwards|0|-30.388717651367188
23|a large grey chair that is facing backwards|0|-30.889724731445312
24|a backwards facing grey chair|0|-31.006391525268555
25|a chair, grey, large, facing backwards|0|-31.165111541748047
26|a backwards-facing grey chair|0|-28.80329704284668
27|a large grey chair is facing backwards|0|-30.882692337036133
28|a grey chair, large, facing backwards|0|-31.36046600341797
29|a grey, large chair facing backwards|0|-29.763025283813477
30|a large, grey chair 1|0|-30.65612030029297
31|a large, grey chair facing forwards|0|-29.379615783691406
32|a backwards-facing large grey chair|0|-30.918582916259766
33|a grey chair facing forwards|0|-30.80780601501465
34|a large, grey, backwards-facing chair|0|-31.064279556274414
35|a large, grey chair is facing backwards|0|-31.375110626220703
36|a large|0|-31.081453323364258
37|a grey chair, facing backwards|0|-29.672164916992188
38|a grey chair backwards|0|-30.37908935546875
39|a large, grey chair|0|-29.544845581054688
40|a big grey chair facing away|0|-30.61952018737793
41|a|0|-29.42753791809082
42|a large, grey chair facing|0|-31.223365783691406
43|a large grey chair  facing backwards|0|-31.07670021057129
44|a large gray chair facing backwards|0|-30.949539184570312
45|a huge grey chair facing away|0|-30.781064987182617
0|a large, grey chair |1|-7.0326995849609375
1|a large, grey chair (2) facing forwards|1|-12.038053512573242
2|a large gray chair facing forwards|1|-10.281970977783203
3|a large grey chair that is facing forwards|1|-11.037020683288574
4|a large, grey chair facing backwards|1|-10.182963371276855
5|a large grey chair facing the front|1|-9.826529502868652
6|a large grey chair, facing forwards|1|-10.187499046325684
7|a large, grey chair that is facing forwards|1|-9.342122077941895
8|a forward-facing grey chair|1|-9.58892822265625
9|a large grey chair facing forwards in the room|1|-10.297759056091309
10|a grey chair|1|-9.225751876831055
11|a large chair facing forwards|1|-7.172751426696777
12|a large, grey desk|1|-10.477788925170898
13|a  large, grey chair facing forwards|1|-8.841106414794922
14|a large gray chair facing forward|1|-10.328845977783203
15|a large grey chair facing forwards |1|-8.290904998779297
16|"a large grey chair facing forwards"""|1|-10.259654998779297
