|Sequence|Object|p_llm
0|a large grey desk facing forwards is in the room|0|-31.02195167541504
1|a large, grey, desk, facing forwards|0|-31.29813575744629
2|a grey desk facing forward|0|-30.7018985748291
3|a grey desk facing forwards |0|-29.84463882446289
4|a grey desk facing forwards in the room|0|-29.94491958618164
5|a large grey desk facing forward|0|-30.135231018066406
6|a large desk|0|-28.61991310119629
7|a grey desk facing forwards in a room|0|-30.712249755859375
8|"a large grey desk facing forwards"""|0|-30.782581329345703
9|a grey desk  facing forwards|0|-30.849353790283203
10|a large, grey desk|0|-23.102949142456055
11|a large grey desk facing forwards in a room|0|-30.966106414794922
12|a desk facing forwards|0|-29.81470489501953
13|a grey desk is facing forwards|0|-29.52223014831543
14|a large desk that is grey in color and facing forwards|0|-32.43000411987305
15|a large grey desk |0|-28.49785614013672
16|a large grey desk is facing forwards|0|-30.611234664916992
17|a large grey desk  facing forwards|0|-30.740816116333008
18|a large grey desk facing forwards in the room|0|-29.721221923828125
19|a grey desk, facing forwards|0|-29.031192779541016
20|a grey, large desk facing forwards|0|-29.088558197021484
21|a grey desk|0|-27.883716583251953
22|a large grey desk in the room|0|-30.810638427734375
23|a large grey desk|0|-26.161916732788086
24|a grey large desk facing forwards|0|-30.88900375366211
25|a grey desk is in the room|0|-30.560596466064453
26|a large desk facing forwards|0|-27.931171417236328
27|a large desk, grey in color, facing forwards|0|-30.65669822692871
28|a large gray desk facing forwards|0|-30.03927230834961
29|a grey desk in the room|0|-29.960926055908203
30|a large|0|-30.881004333496094
31|a large grey desk facing forwards |0|-28.868518829345703
32|a|0|-28.937767028808594
33|a large grey desk, facing forwards|0|-29.922534942626953
34|a large desk that is grey in color and is facing forwards|0|-32.72787857055664
35|a large desk, grey in colour, facing forwards|0|-30.828529357910156
36|a grey desk facing forwards|0|-25.76651382446289
37|a large grey desk facing forwards|0|-25.274768829345703
38|a grey desk |0|-28.36782455444336
0|a large desk that is blue in colour and facing forwards|1|-33.3596305847168
1|a large, blue desk|1|-25.33342170715332
2|a large, blue desk 2|1|-32.07467269897461
3|a large desk|1|-30.17464256286621
4|a large desk that is blue in color and facing forwards|1|-32.962913513183594
5|a large blue desk, facing forwards|1|-32.234249114990234
6|a large, blue desk in the room|1|-31.96783447265625
7|a blue desk|1|-27.481595993041992
8|"a large, blue desk  | facing forwards"|1|-32.721473693847656
9|a large, blue desk, facing forwards|1|-32.74285888671875
10|a large desk that is blue in color and faces forwards|1|-34.234222412109375
11|a blue desk facing forwards|1|-27.144460678100586
12|a large blue desk facing forwards|1|-33.126041412353516
13|a large desk that is blue in colour and faces forwards|1|-34.484615325927734
14|a large desk, blue in colour, facing forwards|1|-32.13679122924805
15|a large desk that is blue in colour and is facing forwards|1|-34.31865310668945
16|a large, blue desk is in the room|1|-31.696361541748047
17|a large, blue desk-facing forwards|1|-32.007606506347656
