|Sequence|Object|p_llm
0|a small, green desk  facing forwards|0|-7.688858509063721
1|a small, green, desk facing forwards|0|-9.987524032592773
2|a small, green desk in front|0|-10.495199203491211
3|a small, green desk - facing forwards|0|-10.131403923034668
4|a small green desk in the room|0|-10.645120620727539
5|a small green desk  facing forwards|0|-9.084311485290527
6|a small desk|0|-7.542771339416504
7|a small, green desk facing to the right|0|-9.895011901855469
8|a small, green desk, facing forwards|0|-7.3868727684021
9|a small green desk |0|-8.670093536376953
10|a small, green, desk, facing forwards|0|-9.978174209594727
11|a desk|0|-9.394233703613281
12|a small, green desk|0|-8.04529094696045
13|a green desk is facing forwards|0|-10.218071937561035
14|a large, green desk facing forwards|0|-10.376463890075684
15|a small, green desk |0|-6.842165946960449
16|a small, green desk in a room|0|-10.362177848815918
17|a small green desk is facing forwards|0|-9.474246978759766
18|a small, green desk 1|0|-9.052030563354492
19|a green, small desk facing forwards|0|-7.522406578063965
20|a small green facing forwards desk|0|-9.760879516601562
21|a small, green, facing forwards desk|0|-10.82662582397461
22|a small, green desk facing forwards|0|-7.62078332901001
23|a green desk, facing forwards|0|-9.224069595336914
24|a green desk in front|0|-9.648332595825195
25|a small desk, facing forwards|0|-9.65976619720459
26|a small green desk in front|0|-10.359183311462402
27|a small green desk, facing forwards|0|-8.640618324279785
28|a small desk facing forwards|0|-5.641287326812744
29|a small, green desk facing to the left|0|-10.801261901855469
30|a small, green desk  |0|-9.764041900634766
31|a small, green desk is facing forwards|0|-9.121026992797852
32|a small desk, green, facing forwards|0|-9.983415603637695
33|a desk facing forwards|0|-9.625035285949707
34|a small, green desk facing forwards |0|-10.573907852172852
35|a small green desk facing the front|0|-9.340044021606445
36|a small, green desk in the room|0|-9.909272193908691
37|a|0|-8.665083885192871
38|a small,|0|-9.955533981323242
39|a small, green desk  (1)|0|-10.202911376953125
40|a small|0|-9.536290168762207
41|a small green desk facing to the right|0|-10.356576919555664
42|a small, green desk that is facing forwards|0|-10.358573913574219
43|a small, green desk (1)|0|-10.257516860961914
44|a small green desk facing forwards|0|-8.287958145141602
45|a green small desk facing forwards|0|-8.63023567199707
46|a small green desk|0|-9.435718536376953
47|a little green desk facing forward|0|-9.780755996704102
0|a small, green desk to the right|1|-29.442853927612305
1|a small, green desk (2)|1|-31.35094451904297
2|a small, green desk  facing to the right|1|-29.313472747802734
3|a small, green desk, facing to the right|1|-31.24370002746582
4|a green desk facing right|1|-31.308462142944336
5|a small desk|1|-31.33011245727539
6|a small, green desk is facing to the right|1|-31.192428588867188
7|a  small, green desk facing to the right|1|-31.4287109375
8|a small green desk |1|-31.570911407470703
9|a small, green desk facing the right|1|-28.68913459777832
10|a small green table|1|-31.197690963745117
11|a green desk facing the right|1|-31.0531005859375
12|a large, green desk facing to the right|1|-29.424646377563477
13|a small, green desk|1|-29.30742645263672
14|a small, green desk |1|-28.61992645263672
15|a small, green desk faced to the right|1|-30.999486923217773
16|a green desk facing to the right|1|-28.28473472595215
17|a small green desk facing the right|1|-30.04372215270996
18|a small green desk to the right|1|-29.99437141418457
19|a small, green desk facing right|1|-29.628435134887695
20|a small, green desk faces to the right|1|-31.587146759033203
21|a desk facing to the right|1|-28.097291946411133
22|a small, green desk on the right|1|-31.806028366088867
23|a small desk facing the right|1|-31.361989974975586
24|a small, green desk turned to the right|1|-30.598819732666016
25|a small, green desk  |1|-31.46367645263672
26|a small, green desk  (2)|1|-31.80047035217285
27|a small desk facing right|1|-29.75731086730957
28|a small, green table facing to the right|1|-32.35248565673828
29|a small, green desk that is facing to the right|1|-31.858760833740234
30|a desk facing the right|1|-31.24064064025879
31|a|1|-29.81949234008789
32|a large, grey desk facing to the left|1|-31.582788467407227
33|a small desk facing to the right|1|-30.200523376464844
34|a small,|1|-31.70269012451172
35|a small|1|-31.520784378051758
36|a small green desk facing to the right|1|-30.751148223876953
37|a small, green desk turning right|1|-31.333526611328125
38|a small green desk on the right|1|-31.626007080078125
39|a small, green desk facing to the  right|1|-32.088844299316406
40|a small, green desk turning to the right|1|-31.17188262939453
0|a large, green desk  |2|-30.784229278564453
1|a large, green desk facing forwards  (3)|2|-31.55436134338379
2|a large, green desk  facing forwards|2|-29.180797576904297
3|a green table|2|-30.39552116394043
4|a large, green desk facing forwards 3|2|-31.69270896911621
5|a large green desk facing forwards in the room|2|-30.735061645507812
6|a large green desk |2|-30.16192626953125
7|a green, large desk facing forwards|2|-30.55291748046875
8|a large, green desk facing forwards|2|-27.255321502685547
9|a small, green desk|2|-30.832210540771484
10|a large, green desk facing forwards'|2|-30.810009002685547
11|a large green desk facing forwards|2|-25.842601776123047
12|a large, green desk facing forwards is in the room|2|-31.585947036743164
13|a large, green desk|2|-31.206104278564453
14|a large, green desk, facing forwards|2|-28.999799728393555
15|a large, green desk faces forwards|2|-30.79057502746582
16|a large green desk facing forward|2|-30.780942916870117
17|a large, green desk facing forwards in a room|2|-32.087947845458984
18|a large, green desk facing forwards in the room|2|-30.49052619934082
19|a small, green desk facing forwards|2|-29.06353759765625
20|a large green desk, facing forwards|2|-30.484527587890625
21|a green desk, facing forwards|2|-30.627887725830078
22|a large, green desk  (3)|2|-31.417238235473633
23|a large, green desk is facing forwards|2|-30.419397354125977
24|a large, green desk facing forwards, |2|-31.484519958496094
25|a  large, green desk facing forwards|2|-30.582244873046875
26|a large, green table|2|-30.320228576660156
27|a large, green desk |2|-30.518604278564453
28|a large green desk  facing forwards|2|-31.050474166870117
29|a large green desk|2|-30.22442626953125
30|a|2|-29.131820678710938
31|a large, green desk facing forwards, object 3|2|-31.59210968017578
32|a large green desk facing forwards |2|-29.795726776123047
33|"a large, green desk facing forwards"""|2|-28.747509002685547
34|a large, green desk facing forwards |2|-27.317821502685547
35|a green desk|2|-28.724477767944336
36|a large green desk is facing forwards|2|-31.17318344116211
37|a green desk facing forwards|2|-28.21868324279785
38|a small green desk|2|-29.63603401184082
0|a large, grey desk in the room|3|-32.696372985839844
1|a large, grey desk facing the left|3|-30.6114444732666
2|a grey desk facing the left|3|-30.891672134399414
3|a grey chair facing to the left|3|-31.70619010925293
4|a large, grey table|3|-31.866682052612305
5|a grey desk is facing to the left|3|-32.16271209716797
6|a large, grey desk |3|-28.190969467163086
7|a large, grey desk faced to the left|3|-33.83619689941406
8|a grey desk, facing left|3|-32.01535415649414
9|a grey desk|3|-27.971467971801758
10|a small, green desk facing to the right|3|-32.129295349121094
11|a large, grey desk is in the room|3|-32.691619873046875
12|a large, grey chair facing to the left|3|-30.57048797607422
13|a gray desk|3|-31.9001522064209
14|a large desk, grey in color, facing to the left|3|-32.61404037475586
15|a large, grey desk is facing to the left|3|-34.35329818725586
16|a green desk facing forwards|3|-32.016666412353516
17|a large, grey desk  |3|-31.065969467163086
18|a desk|3|-29.855091094970703
19|a grey table|3|-31.339641571044922
20|a large, green desk facing forwards|3|-30.329025268554688
21|a  large, grey desk facing to the left|3|-31.723552703857422
22|a large desk facing to the left|3|-31.368471145629883
23|a large desk, facing to the left|3|-32.88706970214844
24|a large, grey desk, facing to the left|3|-29.78639793395996
25|a grey desk facing to the left|3|-27.55432891845703
26|a grey desk |3|-31.041780471801758
27|a desk facing to the left|3|-29.203866958618164
28|a large, grey desk, facing left|3|-32.7544059753418
29|a large desk facing left|3|-31.27562141418457
30|a large, grey desk|3|-25.362844467163086
31|a small, green desk facing forwards|3|-31.077808380126953
32|a desk facing left|3|-31.247161865234375
33|a large gray desk|3|-31.252573013305664
34|a large, grey desk to the left|3|-32.44178771972656
35|a grey, large desk|3|-30.914146423339844
36|a large grey desk|3|-26.668487548828125
37|a large, grey desk faces to the left|3|-31.52406120300293
38|a grey desk, facing to the left|3|-31.998600006103516
39|a large green desk|3|-29.77608299255371
40|a large, grey desk that is facing to the left|3|-32.561710357666016
41|a|3|-30.7154541015625
42|a large, grey desk facing to the left|3|-24.322805404663086
43|a grey desk facing left|3|-28.55129623413086
44|a large, grey desk face to the left|3|-31.346431732177734
45|a large, grey desk facing left|3|-29.884809494018555
0|a small, green chair faces to the right|4|-31.048629760742188
1|a small, green chair facing  to the right|4|-31.708255767822266
2|a small, green chair facing to the right|4|-22.219993591308594
3|a  small, green chair facing to the right|4|-31.405635833740234
4|a small, green chair that is facing to the right|4|-31.448083877563477
5|a small, green chair |4|-27.919105529785156
6|a small green chair|4|-31.65283203125
7|a small, green desk facing to the right|4|-28.006927490234375
8|a small green chair |4|-31.59814453125
9|a small green chair to the right|4|-31.189985275268555
10|a large, grey chair facing to the left|4|-31.395591735839844
11|a small, green chair that faces to the right|4|-31.77825164794922
12|a small, green chair facing to the left|4|-31.063743591308594
13|a small, green desk|4|-30.780038833618164
14|a small, green chair facing right|4|-28.65704917907715
15|a small, green chair in the room|4|-32.06946563720703
16|a small, green chair to the right|4|-31.007434844970703
17|a small, green chair facing the right|4|-29.657508850097656
18|a small, green desk chair facing to the right|4|-30.1825008392334
19|a small, green chair  |4|-30.950355529785156
20|a little green chair facing to the right|4|-31.834354400634766
21|a little green chair facing right|4|-31.704790115356445
22|a small, green desk chair|4|-31.867733001708984
23|a large, green chair facing forwards|4|-29.36564064025879
24|a small green chair facing to the right|4|-30.162158966064453
25|a small, green chair face to the right|4|-31.370304107666016
26|a small, green chair;|4|-31.848793029785156
27|a small chair facing to the right|4|-30.040075302124023
28|a small, green chair  facing to the right|4|-29.438716888427734
29|a small, green chair is facing to the right|4|-30.063955307006836
30|"a small, green chair"""|4|-31.575355529785156
31|a green chair facing the right|4|-30.20379638671875
32|a|4|-29.73194694519043
33|a small,|4|-31.4991455078125
34|a small|4|-31.55562973022461
35|a small green desk facing to the right|4|-31.201292037963867
36|a small green chair facing the right|4|-30.67616081237793
37|a small, green chair|4|-24.903480529785156
38|a small, green chair faced to the right|4|-32.147891998291016
39|a small, green chair, facing to the right|4|-29.542810440063477
40|a chair facing to the right|4|-29.35048484802246
41|a green desk chair facing to the right|4|-30.797889709472656
42|a green, small chair facing to the right|4|-31.629987716674805
0|a large|5|-33.49216842651367
1|a large green chair facing to the right|5|-33.1024169921875
2|a small, green chair facing to the right|5|-33.19419860839844
3|a green chair is facing forwards|5|-33.065067291259766
4|a chair facing forwards|5|-30.89220428466797
5|a large, green desk chair facing forwards|5|-31.555774688720703
6|a large, green chair is facing forwards|5|-31.764314651489258
7|a large chair facing forwards|5|-31.34181022644043
8|a  large, green chair facing forwards|5|-32.1609001159668
9|a large green chair facing forwards|5|-32.795894622802734
10|a green chair, facing forwards|5|-32.86945343017578
11|a large green chair facing to the front|5|-33.26600646972656
12|a large, green chair  |5|-33.019256591796875
13|a green chair facing forwards|5|-32.42803955078125
14|a large, green chair faces forwards|5|-33.02339172363281
15|a large, green desk facing forwards|5|-30.941713333129883
16|a large, green chair |5|-30.003629684448242
17|a large, green chair|5|-27.058317184448242
18|a large green desk facing forwards|5|-33.445587158203125
19|a large, green chair facing to the right|5|-31.871891021728516
20|a green chair facing to the right|5|-33.103004455566406
21|a green chair |5|-33.45244598388672
22|a large, green chair facing forwards|5|-23.653423309326172
23|a large, green chair facing the front|5|-33.17432403564453
24|a big green chair facing forward|5|-32.619956970214844
25|a large chair|5|-32.64768981933594
26|a large, green chair that faces forwards|5|-33.425045013427734
27|a large, green chair that is facing forwards|5|-32.6318244934082
28|a large green chair |5|-32.772274017333984
29|a green desk chair facing forwards|5|-32.774662017822266
30|a large green chair|5|-32.944149017333984
31|a large green chair, facing forwards|5|-32.70912170410156
32|a green chair facing the front|5|-32.57440185546875
33|a large, green chair facing to the left|5|-32.80146789550781
34|a large, green chair, facing forwards|5|-31.240379333496094
35|a large, green chair-facing forwards|5|-33.49047088623047
36|a|5|-30.977741241455078
37|a large, green chair facing the camera|5|-33.392215728759766
38|a large green chair facing to the left|5|-33.31721878051758
39|a large green chair is facing forwards|5|-33.01569366455078
40|a large, green chair facing forward|5|-32.41123580932617
41|a large green chair facing the front|5|-31.972646713256836
42|a large green desk chair facing forwards|5|-33.15862274169922
43|a large, green chair face forwards|5|-33.49777603149414
44|a green, large chair facing forwards|5|-32.405147552490234
0|a large, grey desk facing the left|6|-11.395572662353516
1|a large, grey chair (7)|6|-11.731998443603516
2|a grey chair facing to the left|6|-9.537443161010742
3|a large, grey chair  |6|-10.252585411071777
4|a chair facing to the left|6|-10.675710678100586
