|Sequence|Object|p_llm
0|a small, green desk|0|-8.04529094696045
1|a small, green desk facing to the left|0|-10.801261901855469
2|a small, green desk facing to the right|0|-9.895011901855469
3|a green desk, facing forwards|0|-8.585700988769531
4|a small green desk facing forwards is in the room|0|-9.919836044311523
5|a small, green desk facing forwards|0|-6.732743263244629
6|a small green desk facing forwards 1|0|-10.539791107177734
7|a small desk, facing forwards|0|-9.65976619720459
8|a desk facing forwards|0|-8.129983901977539
9|a small green desk facing the front|0|-9.340044021606445
10|a small, green desk 1|0|-10.196357727050781
11|a small green desk  facing forwards|0|-9.084311485290527
12|a small green desk |0|-8.670093536376953
13|a small, green desk is facing forwards|0|-9.416770935058594
14|a small green desk facing forwards |0|-7.272011756896973
15|a small green desk, facing forwards|0|-10.343743324279785
16|a small desk, green, facing forwards|0|-9.983415603637695
17|a little green desk facing forward|0|-9.780755996704102
18|a small table|0|-9.844202995300293
19|a small, green desk  (1)|0|-10.202911376953125
20|a small green desk|0|-9.435718536376953
21|a small, green, desk facing forwards|0|-9.987524032592773
22|a small, green desk that is facing forwards|0|-9.925293922424316
23|a small green desk facing forwards|0|-3.8032617568969727
24|a small, green, desk, facing forwards|0|-9.978174209594727
25|a small, green desk  facing forwards|0|-7.688858509063721
26|a small green desk facing to the right|0|-10.356576919555664
27|a small green desk facing forwards in the room|0|-10.607941627502441
28|a small green facing forwards desk|0|-9.760879516601562
29|a green, small desk facing forwards|0|-7.522406578063965
30|a small, green desk in the room|0|-9.89433479309082
31|a desk|0|-9.394233703613281
32|a small, green desk |0|-6.842165946960449
33|a|0|-8.665083885192871
34|a small, green desk  |0|-9.764041900634766
35|a small desk|0|-7.542771339416504
36|"a small green desk facing forwards"""|0|-9.381386756896973
37|a small desk facing forwards|0|-5.641287326812744
38|a small,|0|-9.955533981323242
39|a green small desk facing forwards|0|-9.435564041137695
40|a small|0|-9.536290168762207
41|a small, green desk, facing forwards|0|-7.386858940124512
42|a small green desk is facing forwards|0|-9.474246978759766
43|a small green desk facing forwards in a room|0|-8.999844551086426
0|a green desk facing right|1|-29.60959815979004
1|a small, green table|1|-30.484052658081055
2|a small, green desk facing the right|1|-28.68913459777832
3|a small green desk, facing to the right|1|-31.02301025390625
4|a small, green desk|1|-25.84648895263672
5|a small, green desk  (2)|1|-31.80047035217285
6|a small, green desk (2)|1|-31.35094451904297
7|a small green desk on the right|1|-31.626007080078125
