|Sequence|Object|p_llm
0|a small, blue fan facing to the left|0|-23.227783203125
1|a small blue fan facing to the left|0|-27.762969970703125
2|a small blue fan, facing left|0|-31.241193771362305
3|a small fan, blue in color, facing left|0|-31.214885711669922
4|a small, blue fan in the room|0|-30.310741424560547
5|a small blue fan is facing left|0|-30.880355834960938
6|a small fan facing left|0|-29.874515533447266
7|a small, blue fan  facing to the left|0|-29.942049026489258
8|a small, blue fan to the left|0|-30.351184844970703
9|"a small blue fan"""|0|-30.54098129272461
10|a small blue fan is in the room|0|-30.9832820892334
11|a small fan that is blue in color and facing to the left|0|-34.267608642578125
12|a blue, small fan facing left|0|-30.298603057861328
13|a small blue fan to the left|0|-30.420116424560547
14|a small, blue fan, facing to the left|0|-28.585031509399414
15|a small blue fan  (1)|0|-30.76690673828125
16|a small, blue fan facing the left|0|-28.194869995117188
17|a small, blue fan  (1)|0|-30.183353424072266
18|a small, blue fan on the left|0|-30.991905212402344
19|a small fan facing to the left|0|-27.961400985717773
20|a blue fan|0|-24.6661319732666
21|a small, blue fan |0|-27.006256103515625
22|a small, blue fan|0|-24.631256103515625
23|a small fan, blue in color, facing to the left|0|-33.401390075683594
24|a small, blue fan 1|0|-29.287395477294922
25|a blue small fan|0|-30.104978561401367
26|a small blue fan facing left|0|-29.110647201538086
27|a small, blue fan (1)|0|-30.514026641845703
28|a small fan in the room|0|-29.83946990966797
29|a small blue fan, facing to the left|0|-31.422212600708008
30|a small blue fan |0|-28.06441879272461
31|a small blue fan is facing to the left|0|-30.532663345336914
32|a small, blue fan  |0|-30.334381103515625
33|a small blue fan on the left|0|-29.55443572998047
34|a small blue fan|0|-28.40816879272461
35|"a small, blue fan"""|0|-30.193756103515625
36|a small fan|0|-28.546382904052734
37|a small, blue fan, facing left|0|-29.93354606628418
38|a|0|-29.943347930908203
39|a small fan, blue, facing left|0|-30.464031219482422
40|a small, blue fan facing left|0|-26.852523803710938
0|a small, blue fan facing to the left|1|-30.603355407714844
1|a fan facing to the left|1|-30.589462280273438
2|a small, green fan (2)|1|-31.127355575561523
3|a small, green fan, facing left|1|-31.586950302124023
