|Sequence|Object|p_llm
0|a small blue fan facing left,|0|-30.714563369750977
1|a small blue fan |0|-28.05492401123047
2|a small blue fan faces left|0|-30.398231506347656
3|a small fan facing the left|0|-30.85552406311035
4|a small blue fan, facing to the left|0|-29.175167083740234
5|a blue fan in the room|0|-30.7912654876709
6|a blue fan, small in size, facing left|0|-31.612276077270508
7|a small, blue fan on the left|0|-30.050058364868164
8|a small, blue fan |0|-26.99188232421875
9|a small, blue fan facing left|0|-26.807828903198242
10|a blue fan is in the room|0|-31.159038543701172
11|a small, blue fan is in the room|0|-31.00814437866211
12|a small fan, blue in color, facing to the left|0|-30.80265998840332
13|a blue fan to the left|0|-29.293493270874023
14|a small, blue fan faces left|0|-31.212350845336914
15|a small blue fan is facing to the left|0|-30.501205444335938
16|a small, blue fan is facing to the left|0|-30.315776824951172
17|a small blue fan facing to the left|0|-24.924720764160156
18|a blue, small fan facing to the left|0|-30.98937225341797
19|a blue fan facing left|0|-26.95851707458496
20|a small fan that is blue in color and facing to the left|0|-31.26190185546875
21|a small, blue fan facing the left|0|-28.1661376953125
22|a small blue fan in the room|0|-30.794790267944336
23|a blue fan|0|-26.29066276550293
24|a small fan, blue in color, facing left|0|-30.974626541137695
25|a blue fan is facing left|0|-30.880342483520508
26|a blue fan facing the left|0|-30.78659439086914
27|a small, blue fan (1)|0|-30.515552520751953
28|a small fan that is blue and facing to the left|0|-31.353763580322266
29|a small blue fan facing left in the room|0|-30.834300994873047
30|a small blue fan to the left|0|-28.46686553955078
31|a blue, small fan facing left|0|-30.268896102905273
32|a small fan|0|-28.535701751708984
33|a small blue fan facing left |0|-30.001678466796875
34|a small blue fan facing left|0|-27.055299758911133
35|a small, blue fan  |0|-30.32000732421875
36|a small blue fan  facing to the left|0|-30.945634841918945
37|a blue fan, facing to the left|0|-29.432687759399414
38|a small, blue fan facing to the left|0|-23.214338302612305
39|a small blue fan, facing left|0|-28.93828582763672
40|a small blue fan is in the room|0|-31.03415870666504
41|a small fan in a room|0|-31.1345157623291
42|"a small blue fan"""|0|-30.52367401123047
43|a small, blue fan to the left|0|-29.25499725341797
44|a small, blue fan in the room|0|-30.27440643310547
45|a small blue fan on the left|0|-30.38547134399414
46|a blue fan is facing to the left|0|-30.292949676513672
47|a small blue fan 1|0|-29.81956672668457
48|a small fan facing left|0|-28.894363403320312
49|a small fan facing to the left|0|-28.774442672729492
50|a blue fan facing to the left|0|-26.33639144897461
51|a small blue fan facing the left|0|-27.771638870239258
52|a small blue fan|0|-25.49242401123047
53|a small blue fan is facing left|0|-30.86893653869629
54|a blue fan |0|-28.962535858154297
55|a blue fan, small in size, facing to the left|0|-31.7347354888916
56|"a small blue fan facing left"""|0|-31.00262451171875
57|a small, blue fan, facing to the left|0|-28.560897827148438
58|a blue fan, facing left|0|-28.74395751953125
59|a small fan, blue, facing left|0|-31.141359329223633
60|"a small, blue fan"""|0|-30.24188232421875
61|a small, blue fan|0|-24.64813232421875
62|a small fan in the room|0|-30.719167709350586
63|a small, blue fan, facing left|0|-29.41934585571289
64|a small blue fan  (1)|0|-30.70231819152832
65|a small, blue fan that is facing to the left|0|-31.642614364624023
