|Sequence|Object|p_llm
0|a small, green desk  facing forwards|0|-28.458391189575195
1|a small, green, desk facing forwards|0|-30.757057189941406
2|a small green desk  facing forwards|0|-29.85384178161621
3|a small desk|0|-28.31230354309082
4|a small, green desk facing forwards  |0|-30.200620651245117
5|a small, green desk facing forwards  (1)|0|-30.60308074951172
6|a small, green desk facing forwards in the room|0|-31.16252899169922
7|a small, green desk facing to the right|0|-30.66454315185547
8|a small, green desk, facing forwards|0|-30.64981460571289
9|a small, green desk facing forwards 1|0|-29.517597198486328
10|a small green desk |0|-29.439624786376953
11|a small, green, desk, facing forwards|0|-31.1959228515625
12|a small, green desk|0|-28.814823150634766
13|a small, green desk facing forwards, in the room|0|-31.36812973022461
14|a small, green desk |0|-27.611698150634766
15|a small, green desk facing forwards, |0|-30.166946411132812
16|a small green desk is facing forwards|0|-30.561378479003906
17|a green, small desk facing forwards|0|-28.291940689086914
18|a small green facing forwards desk|0|-30.530412673950195
19|a small green desk facing forward|0|-29.186222076416016
20|a small, green desk facing forwards|0|-23.630308151245117
21|a green desk, facing forwards|0|-30.01154899597168
22|a small, green desk facing forwards is in the room|0|-30.041048049926758
23|a small green desk, facing forwards|0|-28.993427276611328
24|a small desk facing forwards|0|-27.224794387817383
25|a small, green desk  |0|-30.533573150634766
26|a small, green desk is facing forwards|0|-30.186302185058594
27|"a small, green desk facing forwards"""|0|-27.942808151245117
28|a small, green desk in the room|0|-29.88337516784668
29|a small, green desk facing forwards, a small, green desk facing to the right, a large, green desk facing forwards, a large, grey desk facing to the left, a small, green chair facing to the right, a large, green chair facing forwards, a large, grey chair facing to the left|0|-32.206512451171875
30|a|0|-29.434616088867188
31|a small|0|-30.305822372436523
32|a small, green desk facing forwards'|0|-29.833433151245117
33|a small, green desk facing forwards in a room|0|-29.722248077392578
34|a green small desk facing forwards|0|-30.200899124145508
35|a small green desk facing forwards|0|-29.05748748779297
36|a small, green desk facing forwards |0|-26.263120651245117
37|a small green desk|0|-30.205249786376953
38|a little green desk facing forward|0|-30.5502872467041
0|a small, green desk to the right|1|-7.004265308380127
1|a small, green desk  facing to the right|1|-7.96972131729126
2|a small, green desk, facing to the right|1|-8.071822166442871
3|a green desk facing right|1|-9.964712142944336
4|a small desk|1|-9.986363410949707
5|a small, green desk is facing to the right|1|-9.60340690612793
6|a  small, green desk facing to the right|1|-10.084959030151367
7|a small green desk |1|-10.227161407470703
8|a small, green desk facing the right|1|-7.345386028289795
9|a green desk facing the right|1|-9.709351539611816
10|a large, green desk facing to the right|1|-8.858194351196289
11|a desk facing right|1|-9.937888145446777
12|a small, green desk|1|-7.963675498962402
13|a small, green desk, facing right|1|-10.209324836730957
14|a small, green desk |1|-7.276175498962402
15|a small, green desk faced to the right|1|-9.65573787689209
16|a green desk facing to the right|1|-6.940986156463623
17|a small green desk facing the right|1|-7.960010528564453
18|a small green desk to the right|1|-8.650620460510254
19|a small, green desk facing right|1|-7.374422550201416
20|a small, green desk faces to the right|1|-10.703989028930664
21|a small, green desk on the right|1|-9.301909446716309
22|a desk facing to the right|1|-10.137892723083496
23|a small, green desk facing to the r|1|-10.937525749206543
24|a small, green desk facing  to the right|1|-10.566104888916016
25|a small green desk, facing to the right|1|-10.066622734069824
26|a small, green desk facing to the left|1|-10.859400749206543
27|a small, green desk turned to the right|1|-9.2550687789917
28|a small, green desk  |1|-10.119925498962402
29|a small, green desk  (2)|1|-10.456719398498535
30|a small desk facing right|1|-9.264748573303223
31|a small, green table facing to the right|1|-10.107752799987793
32|a small, green desk that is facing to the right|1|-10.122845649719238
33|a desk facing the right|1|-9.896890640258789
34|a green desk to the right|1|-10.02353572845459
35|a|1|-8.47574234008789
36|a large, grey desk facing to the left|1|-10.23904037475586
37|a small desk facing to the right|1|-7.213443279266357
38|a small|1|-10.177034378051758
39|a small green desk facing to the right|1|-9.407398223876953
40|a small, green desk turning right|1|-10.881600379943848
41|a small, green desk 2|1|-9.958377838134766
42|a small, green desk facing to the  right|1|-10.823183059692383
43|a small, green desk turning to the right|1|-9.828131675720215
44|a small green desk turned to the right|1|-10.029406547546387
45|a small, green desk (2) facing to the right|1|-10.823968887329102
0|a large desk|2|-7.0082688331604
1|a large, green desk  facing forwards|2|-8.861589431762695
2|a small desk|2|-9.670141220092773
3|a large desk, facing forwards, green|2|-10.92928409576416
4|a large green desk |2|-8.880678176879883
5|a desk|2|-8.870912551879883
6|a large, green desk facing to the right|2|-10.453052520751953
7|a green, large desk facing forwards|2|-9.271666526794434
8|a green chair facing forwards|2|-9.98283863067627
9|a large, green desk facing forwards|2|-6.221367835998535
10|a small, green desk|2|-9.550960540771484
11|a large desk, green in color, facing forwards|2|-32.58634948730469
12|a large green desk facing forwards|2|-7.367701530456543
13|a large, green desk that is facing forwards|2|-10.121581077575684
14|a large, green desk faces forwards|2|-9.7970552444458
15|a large, green desk, facing forwards|2|-12.949578285217285
16|a large green desk facing forward|2|-7.5891265869140625
17|a large, green desk facing to the left|2|-10.671802520751953
18|a small, green desk facing forwards|2|-7.78228759765625
19|a large green desk, facing forwards|2|-9.203280448913574
