|Sequence|Object|p_llm
0|a large blue facing left chair|0|-9.370600700378418
1|a blue chair facing left|0|-8.54752254486084
2|a large, blue chair, facing to the left|0|-7.438507080078125
3|a large blue chair |0|-8.392463684082031
4|a blue chair is facing to the left|0|-9.61451530456543
5|a large blue chair facing leftward|0|-9.704887390136719
6|a large, blue chair 1|0|-8.459846496582031
7|a large blue chair facing to the left|0|-4.739996433258057
8|a big blue chair facing left|0|-8.333407402038574
9|a large blue chair facing left in the room|0|-9.32654094696045
10|a blue chair facing the left|0|-9.509379386901855
11|a large chair facing to the left|0|-7.856058120727539
12|a blue chair is facing left|0|-9.248854637145996
13|a large blue chair is facing left|0|-9.306066513061523
14|a large blue chair|0|-8.501838684082031
15|a chair, blue, large, facing left|0|-9.246830940246582
16|a large chair|0|-8.948976516723633
17|a large, blue chair facing to the left|0|-6.051177501678467
18|a large blue chair facing left|0|-4.152667999267578
19|a large, blue chair is facing to the left|0|-11.907825469970703
20|a large chair facing left|0|-7.822782516479492
21|"a large blue chair facing left"""|0|-9.043292999267578
22|a blue chair |0|-9.191753387451172
23|a large blue chair, facing to the left|0|-11.492253303527832
24|a large, blue chair facing the left|0|-6.720342636108398
25|a large blue chair facing the left|0|-6.191892623901367
26|a large blue chair is facing to the left|0|-9.313364028930664
27|a blue chair, facing to the left|0|-9.710589408874512
28|a chair facing left|0|-9.354799270629883
29|a large blue chair facing left |0|-8.027667999267578
30|a large|0|-9.189472198486328
31|a blue chair, facing left|0|-8.268668174743652
32|a large, blue chair |0|-7.022708415985107
33|a large blue chair facing to the left |0|-8.708745956420898
34|a large, blue chair that is facing to the left|0|-10.177925109863281
35|a large, blue chair|0|-7.757083415985107
36|a|0|-8.527873992919922
37|a chair facing to the left|0|-8.504317283630371
38|a blue chair facing to the left|0|-5.358489513397217
39|a large blue chair, facing left|0|-8.569149017333984
40|a large, blue chair  facing to the left|0|-8.599832534790039
41|a large blue chair to the left|0|-8.739227294921875
42|"a large blue chair facing to the left"""|0|-9.833745956420898
43|a large, blue chair, facing left|0|-8.467784881591797
44|a large blue chair facing leftwards|0|-9.118036270141602
45|a blue chair|0|-9.387065887451172
0|a large, blue chair with its back to us|1|-33.51017761230469
1|a backwards-facing blue chair|1|-31.350332260131836
2|a blue chair facing backwards|1|-27.596010208129883
3|a large, blue chair facing the wall|1|-32.533870697021484
4|a blue chair, facing backwards|1|-31.916969299316406
5|a small grey chair|1|-30.550704956054688
6|a small grey fan facing forwards|1|-31.968141555786133
7|a large blue chair facing to the left|1|-32.562255859375
8|a large blue chair facing backward|1|-30.527019500732422
9|a large chair facing backwards|1|-30.768468856811523
10|a large, blue chair facing the opposite direction of the other chairs|1|-34.900508880615234
11|a large, blue chair facing to the right|1|-32.6716423034668
12|a chair facing backwards|1|-28.33632469177246
13|a large, blue fan|1|-31.113525390625
14|a blue chair is facing backwards|1|-32.22388458251953
15|a large blue chair, facing backwards|1|-32.02528381347656
16|a large, blue chair, facing backwards|1|-32.87796401977539
17|a large, blue chair facing to the left|1|-33.12668228149414
18|a large, blue, backwards-facing chair|1|-32.285099029541016
19|a large, blue fan facing backwards|1|-29.282039642333984
20|a large, blue chair facing backwards|1|-30.290075302124023
21|a large, blue chair is facing backwards|1|-30.819351196289062
22|a chair|1|-31.59718894958496
23|a backwards blue chair|1|-30.98517608642578
24|a large, blue chair facing the left|1|-32.51664352416992
25|a large,|1|-32.13433074951172
26|a blue chair facing backward|1|-31.86163330078125
27|a  large, blue chair facing backwards|1|-31.535972595214844
28|a large, blue chair turned around|1|-32.28628921508789
29|a large, blue chair facing away|1|-32.35647201538086
30|a small, grey chair facing forwards|1|-30.07996940612793
31|a large, blue chair  facing backwards|1|-31.632028579711914
32|a large, blue chair facing the opposite direction of the others|1|-34.19609069824219
33|a large|1|-31.838600158691406
34|a large blue chair that is facing backwards|1|-32.67599105834961
35|a large, blue chair |1|-30.383338928222656
36|a chair is facing backwards|1|-32.06095886230469
37|a large, blue chair facing forwards|1|-30.68459701538086
38|a|1|-30.497386932373047
39|a small, grey fan|1|-30.907724380493164
40|a large, blue chair|1|-31.117713928222656
41|a large, blue chair with its back to the viewer|1|-33.9681282043457
42|a large blue fan facing backwards|1|-32.2716178894043
43|a large, blue chair facing  backwards|1|-32.41730499267578
44|a large, blue chair facing upwards|1|-32.551307678222656
45|a large blue chair is facing backwards|1|-31.649147033691406
46|a large blue chair facing backwards|1|-26.339519500732422
47|a large, blue chair backwards|1|-32.023963928222656
48|a chair that is facing backwards|1|-31.78561019897461
49|a large, blue chair that is facing backwards|1|-31.136863708496094
0|a large, green chair facing the left|2|-32.63974380493164
1|a chair that is green and large and facing to the left|2|-33.86384963989258
2|a large, green, left-facing chair|2|-32.464786529541016
3|a large, green chair to the left|2|-33.09416198730469
4|a chair that is green, large, and facing left|2|-34.02775573730469
5|a large blue chair facing to the left|2|-31.147932052612305
6|a large, green chair  (3)|2|-32.48994445800781
7|a chair that is large, green, and facing to the left|2|-33.097896575927734
8|a green chair|2|-25.323266983032227
9|a large chair facing to the left|2|-29.795869827270508
10|a large chair, green in color, facing left|2|-33.60703659057617
11|a chair that is green, large, and facing to the left|2|-33.761322021484375
12|a large chair, green in color, facing to the left|2|-35.82252883911133
13|a large chair|2|-31.244062423706055
14|a large, blue chair facing to the left|2|-30.440412521362305
15|a green, large chair facing left|2|-32.35082244873047
16|a large, green fan facing to the left|2|-31.33235740661621
17|a big green chair facing left|2|-32.04012680053711
18|a chair, green, facing left|2|-32.11404037475586
19|a large chair facing left|2|-30.68421173095703
20|a chair that is green in color and facing to the left|2|-33.514366149902344
21|a large,|2|-32.137306213378906
22|a large, green chair facing to the left|2|-33.10896301269531
23|a chair that is green and large, facing to the left|2|-33.39631271362305
24|a small, grey chair facing forwards|2|-31.384178161621094
25|a chair that is green and facing left|2|-32.880001068115234
26|a large, green chair  facing to the left|2|-30.85451316833496
27|a large, green chair that is facing to the left|2|-32.31892776489258
28|a chair that is green and facing to the left|2|-32.849639892578125
29|a large chair that is green in color and facing to the left|2|-38.932098388671875
30|a chair that is green and large, facing left|2|-33.89219665527344
31|a large|2|-32.443756103515625
32|a large chair, green, facing left|2|-33.095436096191406
33|a large green chair|2|-25.869529724121094
34|a large chair that is green and facing left|2|-32.83433151245117
35|a large, green chair (3)|2|-32.47630310058594
36|a large, green chair, facing to the left|2|-34.41521072387695
37|a|2|-31.169782638549805
38|a small, grey fan|2|-31.875198364257812
39|a large chair that is green and facing to the left|2|-35.8604850769043
40|a chair facing to the left|2|-31.09864044189453
41|a large, green chair faces to the left|2|-32.44130325317383
42|a large, green chair 3|2|-33.20220184326172
43|a  large, green chair facing to the left|2|-31.92470359802246
44|a chair, green, large|2|-31.22873878479004
45|a large, green chair is facing to the left|2|-30.989465713500977
46|a large, green chair in the room|2|-32.637081146240234
0|a  small, grey chair facing forwards|3|-32.93313217163086
1|a small grey chair|3|-27.05720329284668
2|a small grey fan facing forwards|3|-32.14928436279297
3|a large blue chair facing to the left|3|-30.80217170715332
4|a small grey chair facing forwards|3|-24.94715118408203
5|a small grey chair facing forward|3|-29.00965118408203
6|a small grey chair facing to the front|3|-32.312522888183594
7|a green chair|3|-31.715837478637695
8|a grey chair|3|-26.791994094848633
9|a small grey chair |3|-29.87751579284668
10|a small, grey, chair facing forwards|3|-32.23148727416992
11|a small grey fan facing forward|3|-32.20628356933594
12|a small, grey chair|3|-23.19900894165039
13|a small grey chair is facing forwards|3|-30.39351463317871
14|a small chair|3|-29.419490814208984
15|a large, blue fan|3|-31.667306900024414
16|a small grey chair that is facing forwards|3|-32.100563049316406
17|a small, gray chair facing forwards|3|-31.724918365478516
18|a large, blue chair facing to the left|3|-28.6372013092041
19|a small, grey fan |3|-31.979848861694336
20|a small, grey fan facing forwards|3|-29.062801361083984
21|a grey, small chair facing forwards|3|-30.367639541625977
22|a large, blue chair facing backwards|3|-31.993358612060547
23|a blue fan|3|-31.322092056274414
24|a small grey facing forwards chair|3|-31.852115631103516
25|a small grey chair faces forwards|3|-31.815059661865234
26|a large, green chair facing to the left|3|-30.1103515625
27|a grey fan|3|-31.989566802978516
28|a small, grey fan facing forwards |3|-32.265926361083984
29|a little grey chair facing forward|3|-32.044960021972656
30|a small gray chair facing forwards|3|-30.669267654418945
31|a small grey chair  facing forwards|3|-31.5681209564209
32|a small grey chair facing the front|3|-31.130714416503906
33|a large green chair|3|-31.8742618560791
34|a small-grey-chair-facing-forwards|3|-31.374162673950195
35|a|3|-30.45134735107422
36|a small grey chair, facing forwards|3|-30.975526809692383
37|a large, blue chair|3|-31.33257484436035
38|a small, grey fan|3|-31.56537628173828
39|a grey small chair|3|-31.724153518676758
40|a small, grey, facing forwards chair|3|-31.897377014160156
41|a blue chair facing to the left|3|-32.052146911621094
42|a small,|3|-31.973766326904297
43|a small gray chair facing forward|3|-31.809892654418945
44|a small chair facing forwards|3|-29.43719482421875
45|a grey fan facing forwards|3|-31.542720794677734
46|a blue chair|3|-32.160892486572266
0|a large fan, facing backwards|4|-31.76640510559082
1|a blue fan is facing backwards|4|-32.594425201416016
2|a large fan is facing backwards|4|-31.95355987548828
3|a large blue chair facing to the left|4|-32.54240798950195
4|a blue fan facing backwards|4|-28.96805763244629
5|a green fan facing to the left|4|-31.932844161987305
6|a blue fan in the room|4|-32.19187927246094
