|Sequence|Object|p_llm
0|a chair facing to the right|0|-29.75164794921875
1|a small red chair, facing right|0|-30.398723602294922
2|a small red chair facing right in the room|0|-31.629384994506836
3|a small, red, chair facing right|0|-32.35847854614258
4|a small, red chair  facing to the right|0|-29.364717483520508
5|a small, red chair 1|0|-29.80335807800293
6|a small, red chair |0|-30.493305206298828
7|a small red chair facing to the left|0|-30.61254119873047
8|a small, red chair facing the right|0|-31.6262264251709
9|a small red chair |0|-29.882244110107422
10|a small chair facing to the right|0|-28.548160552978516
11|a red chair is facing to the right|0|-31.2028751373291
12|a small chair, red, facing right|0|-31.26935386657715
13|a small red chair, facing to the right|0|-30.32900619506836
14|a small, red, facing-right chair|0|-31.425294876098633
15|a small chair facing right|0|-29.86961555480957
16|a small, red chair facing the left|0|-31.980369567871094
17|a small, red chair  #1|0|-31.746204376220703
18|a small,|0|-30.7541446685791
19|a small, red chair is facing to the right|0|-34.88798522949219
20|a chair|0|-30.100200653076172
21|a small, red chair, facing to the right|0|-30.686233520507812
22|a small, red chair to the left|0|-32.05379104614258
23|a red chair, facing to the right|0|-31.204118728637695
24|a small, red chair to the right|0|-31.673742294311523
25|a red chair facing left|0|-30.14230728149414
26|a small chair|0|-29.74484634399414
27|a small, red chair facing to the  right|0|-32.621952056884766
28|a small red chair to the right|0|-30.21575927734375
29|a|0|-30.148239135742188
30|a small red chair|0|-30.225994110107422
31|a small, red chair, facing right|0|-29.969905853271484
32|a red chair facing the right|0|-28.572463989257812
33|a red chair, facing right|0|-30.24729347229004
34|a small red chair is facing to the right|0|-31.22233009338379
35|a small red chair facing to the right|0|-29.430898666381836
36|a small, red chair facing  to the right|0|-31.67828941345215
37|a small, red, chair facing to the right|0|-32.112945556640625
38|a small, red chair facing to the right|0|-30.6743106842041
39|a small red chair facing the right|0|-28.136642456054688
40|a small, red chair, facing to the right, in the room|0|-33.22848129272461
41|a small, red chair  (1)|0|-31.3416805267334
42|a small red chair  facing to the right|0|-31.92389678955078
43|a small, red chair, facing to the right, in a room|0|-35.12275314331055
44|a red chair |0|-30.769710540771484
45|a red, small chair facing right|0|-30.952665328979492
0|a small, red chair facing  to the left|1|-32.68079376220703
1|a  small, red chair facing to the left|1|-32.274906158447266
2|a small, red chair that is facing to the left|1|-32.04702377319336
3|a small, red chair |1|-28.986839294433594
4|a small|1|-31.859731674194336
5|a small red chair facing to the left|1|-31.32399559020996
6|a small, red chair facing the right|1|-32.470176696777344
7|a small red chair |1|-31.426227569580078
8|a small, red chair facing left|1|-28.884258270263672
9|a blue chair facing backwards|1|-32.333919525146484
10|a small chair facing to the left|1|-31.307661056518555
11|a small red chair is facing to the left|1|-32.5285530090332
12|a small, red chair 2|1|-31.211349487304688
13|a small, red chair - facing to the left|1|-32.69230651855469
14|a small, red chair facing the left|1|-29.173542022705078
15|a small, red chair facing|1|-32.52488327026367
16|a small red chair, facing to the left|1|-32.01496887207031
17|a small, red chair  |1|-32.236839294433594
18|a small, red chair  (2)|1|-32.2812385559082
19|a small red chair facing left|1|-32.53269577026367
20|a small red chair, facing left|1|-32.546913146972656
21|a small,|1|-31.696819305419922
22|a small, red chair (2) facing to the left|1|-33.41048049926758
23|a red chair facing the left|1|-31.53495979309082
24|a small, red, left-facing chair|1|-32.62575149536133
25|a red chair facing left|1|-29.78969383239746
26|a red chair facing to the left|1|-28.998249053955078
27|a small, red chair, facing left|1|-31.083694458007812
28|a|1|-30.65036392211914
29|a small red chair|1|-32.38716506958008
30|a small, red chair, facing to the left, in the room|1|-33.674598693847656
31|a small, red chair, facing to the left|1|-31.272655487060547
32|a small red chair facing to the right|1|-32.4550666809082
33|a small, red chair|1|-26.299339294433594
34|a small, red chair facing to the right|1|-29.36524772644043
35|a chair facing left|1|-32.09278869628906
36|a small, red chair  facing to the left|1|-29.926485061645508
37|a small, red chair is facing to the left|1|-31.456436157226562
38|a small, red chair facing to the  left|1|-32.572940826416016
39|a small chair facing left|1|-31.182849884033203
0|a small, blue chair facing to the left|2|-9.254590034484863
1|a small, blue chair facing the opposite direction of the others|2|-11.449286460876465
2|a small, blue sofa facing backwards|2|-7.411252021789551
3|a blue chair|2|-6.7443461418151855
4|a small, blue chair with its back facing the viewer|2|-11.490966796875
5|a small blue chair |2|-10.085906982421875
6|a small chair facing backwards|2|-9.880810737609863
7|a blue chair facing backward|2|-9.620380401611328
8|a blue, small chair facing backwards|2|-9.823155403137207
9|a small, blue chair facing the back|2|-9.714041709899902
10|a small blue chair, facing backwards|2|-10.471729278564453
11|a small blue chair facing to the left|2|-10.718886375427246
12|a small, blue chair facing to the right|2|-9.410840034484863
13|a small, red chair facing to the left|2|-11.18619155883789
14|a small blue chair that is facing backwards|2|-10.440624237060547
15|a blue chair facing backwards|2|-4.592062950134277
16|a blue chair is facing backwards|2|-9.234564781188965
17|a small, blue chair with its back facing you|2|-11.029120445251465
18|a small, blue chair facing the opposite direction of the other chairs|2|-12.333486557006836
19|a small blue chair facing backwards|2|-8.161948204040527
20|a small, blue sofa|2|-9.820039749145508
21|a small, blue chair with its back to us|2|-10.568953514099121
22|a small, blue chair with its back to the viewer|2|-11.331884384155273
23|a blue chair, facing backwards|2|-9.66688060760498
24|a small, blue chair with its back facing us|2|-10.966620445251465
25|a large, grey chair facing forwards|2|-10.14939022064209
26|a small, blue chair |2|-9.66758918762207
27|a small, blue chair facing backwards|2|-9.192811012268066
28|a chair|2|-7.700005531311035
29|a small blue sofa facing backwards|2|-9.815995216369629
30|a small, blue chair in the room|2|-10.081920623779297
31|a small, blue, backwards chair|2|-10.105029106140137
32|a small, blue chair  (3)|2|-10.450632095336914
33|a small, blue chair turned around|2|-10.824569702148438
34|a small, blue chair that is facing backward|2|-11.171625137329102
35|a small, blue chair  facing backwards|2|-9.224634170532227
36|a small, blue chair, facing backwards|2|-10.568523406982422
37|a small, blue chair that is facing backwards|2|-8.109126091003418
38|a blue chair |2|-9.533409118652344
39|a|2|-9.293755531311035
40|a small, blue chair that faces backwards|2|-10.286349296569824
41|a small blue chair facing to the right|2|-10.812636375427246
42|a small, blue, backwards-facing chair|2|-9.066184043884277
43|a small blue chair facing backward|2|-8.616336822509766
44|a small, blue chair that's facing backwards|2|-10.24044418334961
45|a small, red chair facing to the right|2|-10.35806655883789
46|a small, blue chair with its back to you|2|-11.35388469696045
47|a small, blue chair facing away|2|-11.376643180847168
48|a small, blue chair facing the wall|2|-10.276701927185059
49|a small, blue chair  |2|-9.66758918762207
50|a small blue chair is facing backwards|2|-10.23816967010498
51|a blue chair that is facing backwards|2|-11.1871976852417
0|a grey, large chair facing forwards|3|-30.454824447631836
1|a  large, grey chair facing forwards|3|-31.41847038269043
2|a large, grey chair is facing forwards|3|-30.5509033203125
3|a large grey facing forwards chair|3|-31.772212982177734
4|a large grey chair faces forwards|3|-32.13779830932617
5|a grey chair|3|-28.760440826416016
6|a large, gray chair facing forwards|3|-31.373260498046875
7|a large, grey chair faces forwards|3|-31.336084365844727
8|a large, grey chair  facing forwards|3|-33.251773834228516
9|a large grey chair facing forwards|3|-25.84227752685547
10|a grey chair |3|-31.619815826416016
11|a small red chair facing to the left|3|-32.69401931762695
12|a small, red chair facing to the left|3|-31.619930267333984
13|a large grey chair |3|-30.63543701171875
14|a small blue chair facing backwards|3|-31.70113182067871
15|a large, grey chair face forwards|3|-32.62284469604492
16|a big grey chair facing forward|3|-32.01156997680664
17|a large, grey chair that faces forwards|3|-32.32643127441406
18|a large, grey, facing forwards chair|3|-32.1582145690918
19|a large, grey chair facing forwards|3|-24.13518714904785
20|a large grey chair facing forward|3|-29.65477752685547
21|a large gray chair facing forwards|3|-31.127046585083008
22|a large, grey chair, facing forwards|3|-30.67544937133789
23|a large grey sofa facing forwards|3|-30.915058135986328
24|a small, blue chair|3|-29.96280860900879
25|a large grey chair is facing forwards|3|-31.177928924560547
26|a large, grey chair|3|-26.274715423583984
27|a grey chair facing forwards|3|-27.161914825439453
28|a large, grey sofa facing forwards|3|-30.69693946838379
29|a grey chair is facing forwards|3|-31.4161319732666
30|a grey chair facing forward|3|-31.1616268157959
31|a|3|-30.96977424621582
32|a small red chair|3|-32.1204719543457
33|a large, grey chair |3|-29.087215423583984
34|a small red chair facing to the right|3|-31.991634368896484
35|a small, red chair|3|-31.967296600341797
36|a small, red chair facing to the right|3|-29.932430267333984
37|a large grey chair, facing forwards|3|-32.112613677978516
38|a large grey chair|3|-27.59637451171875
39|a large, grey, forward-facing chair|3|-32.15723419189453
40|a large, grey chair that is facing forwards|3|-33.955101013183594
41|a large grey chair facing to the front|3|-32.67462158203125
0|a small, red sofa |4|-8.958240509033203
1|a red sofa, facing left|4|-10.11098575592041
2|a small, red sofa;|4|-10.434802055358887
3|a small|4|-9.926593780517578
4|a small, red sofa 5|4|-9.522671699523926
5|a small, red chair facing to the left|4|-9.496333122253418
6|a small, red sofa, facing left|4|-9.746332168579102
7|a small, red sofa facing to the left|4|-3.457467794418335
8|a small, red sofa that is facing to the left|4|-10.13172721862793
9|a red sofa facing to the left|4|-8.198375701904297
10|a small, red sofa facing to the left |4|-6.652780055999756
11|a small, red sofa|4|-9.651844024658203
12|"a small, red sofa facing to the left"""|4|-7.207467555999756
13|a small red sofa|4|-4.525897026062012
14|a small, red sofa facing to the left is in the room|4|-10.952390670776367
15|"a small, red sofa"""|4|-10.067614555358887
16|a small, red sofa facing to the left  |4|-10.363718032836914
17|a small,|4|-9.625740051269531
18|a small, red sofa facing to the left;|4|-10.082468032836914
19|a small, red sofa  facing to the left|4|-8.103636741638184
20|a red sofa|4|-10.19388484954834
21|a small, red sofa facing to the left,|4|-9.377050399780273
22|a small, red sofa is facing to the left|4|-10.514270782470703
23|a small, red sofa facing to the left  (5)|4|-10.98351764678955
24|a small, red sofa facing to the left 5|4|-10.289758682250977
25|a  small, red sofa|4|-9.94802188873291
26|a small, red sofa to the left|4|-8.821820259094238
27|a small, red sofa faces to the left|4|-9.84643268585205
28|a small, red sofa facing to the left (5)|4|-10.902111053466797
29|a red sofa facing left|4|-9.6655912399292
30|a small, red sofa facing to the left'|4|-9.277780532836914
31|a|4|-8.163346290588379
32|a small, red sofa  |4|-10.098864555358887
33|a red sofa facing the left|4|-9.580907821655273
34|a small, red sofa facing to the left, |4|-9.642675399780273
35|a small, red sofa is in the room|4|-10.485461235046387
36|a small, red sofa facing to the left of the room|4|-10.268701553344727
37|a small, red sofa facing the left|4|-8.490788459777832
38|a small, red sofa faces left|4|-10.098856925964355
39|a small, red sofa facing to the left in the room|4|-9.759804725646973
40|a small, red sofa, facing to the left|4|-7.168020248413086
