|Sequence|Object|p_llm
0|a small blue fan facing to the left|0|-24.964719772338867
1|a small blue fan, facing left|0|-29.36199188232422
2|a small blue fan is facing left|0|-30.898107528686523
3|a blue, small fan facing to the left|0|-31.046140670776367
4|a small fan facing left|0|-28.917245864868164
5|a small blue fan is in the room|0|-31.001201629638672
6|a blue fan on the left|0|-29.598237991333008
7|"a small blue fan"""|0|-30.542165756225586
8|a small blue fan faces left|0|-30.396663665771484
9|a blue fan, small in size, facing left|0|-31.291189193725586
10|a blue fan in the room|0|-30.862890243530273
11|a blue, small fan facing left|0|-30.29438018798828
12|a small blue fan to the left|0|-28.45401954650879
13|a blue fan facing to the left|0|-26.394521713256836
14|a small blue fan  (1)|0|-30.75644874572754
15|a blue fan facing the left|0|-28.931007385253906
16|a blue fan |0|-28.965885162353516
17|a small fan facing to the left|0|-27.965600967407227
18|a blue fan|0|-26.325260162353516
19|a small blue fan in the room|0|-30.826780319213867
20|a small, blue fan|0|-22.703994750976562
21|a small fan that is blue|0|-29.163814544677734
22|a small blue fan facing the left|0|-27.733726501464844
23|a small blue fan, left-facing|0|-31.159177780151367
24|a fan|0|-28.427722930908203
25|a small blue fan facing left|0|-25.16620635986328
26|a blue fan facing left|0|-28.071914672851562
27|a small fan in the room|0|-29.83946990966797
28|a small blue fan, facing to the left|0|-29.201950073242188
29|a small blue fan |0|-28.081228256225586
30|a small blue fan is facing to the left|0|-30.52054786682129
31|a small blue fan (1)|0|-31.055118560791016
32|a small blue fan  facing to the left|0|-31.001989364624023
33|a small blue fan on the left|0|-29.547807693481445
34|a blue fan is facing left|0|-30.941253662109375
35|a blue fan is in the room|0|-31.20903968811035
36|a blue fan, facing left|0|-28.80634880065918
37|a blue fan, facing to the left|0|-29.51072120666504
38|a small blue fan|0|-25.503103256225586
39|a blue fan to the left|0|-29.312454223632812
40|a small fan|0|-28.546382904052734
41|a|0|-29.943347930908203
42|a small fan, blue in color|0|-29.557100296020508
43|a blue fan is facing to the left|0|-30.753080368041992
44|a small fan, blue, facing left|0|-31.191940307617188
0|a small, blue fan facing to the left|1|-30.60336685180664
1|a fan facing to the left|1|-31.658891677856445
2|a small blue fan facing to the left|1|-31.853059768676758
3|a green small fan|1|-32.30580139160156
4|a small, green fan|1|-22.927875518798828
5|a small fan facing left|1|-32.52320861816406
6|a small fan that is green and facing to the left|1|-32.95746994018555
7|a small green fan is facing to the left|1|-31.811580657958984
8|a small fan that is green in color|1|-32.88170623779297
9|a small green fan  (2)|1|-32.68783187866211
10|a small green fan facing the left|1|-30.31935691833496
11|a small green fan to the left|1|-32.361572265625
