|Sequence|Object|p_llm
0|a green desk facing forwards, small in size|0|-31.130796432495117
1|a green small desk facing forwards|0|-29.407413482666016
2|a small desk facing forwards|0|-26.436628341674805
3|a desk|0|-30.15801239013672
4|a small green desk facing forwards is in the room|0|-30.7569637298584
5|a small green desk facing to the right|0|-30.50665855407715
6|a small green desk |0|-29.456558227539062
7|a small|0|-30.351577758789062
8|a small desk|0|-28.33026885986328
9|a small, green desk  |0|-30.589664459228516
10|a small, green, desk, facing forwards|0|-31.28495216369629
11|a desk facing forwards|0|-29.81656837463379
12|a small green desk, facing forwards|0|-28.97878646850586
13|a small, green desk in front|0|-31.280941009521484
14|a small, green desk |0|-27.628726959228516
15|a green desk facing forwards in a room|0|-30.58159637451172
16|a small green desk  facing forwards|0|-30.543764114379883
17|a small, green desk in the room|0|-30.6851863861084
18|a green desk facing forwards|0|-26.275529861450195
19|a small green desk in front|0|-29.885009765625
20|a small, green, desk facing forwards|0|-30.297637939453125
21|a green desk, facing forwards|0|-30.046443939208984
22|"a small green desk facing forwards"""|0|-30.193920135498047
23|a small green desk facing forward|0|-29.22593879699707
24|a small green desk|0|-30.198745727539062
25|a small green desk facing forwards in a room|0|-29.44214630126953
26|a green desk facing forwards in the room|0|-30.131982803344727
27|a small green desk facing forwards in the room|0|-31.445476531982422
28|a small green desk facing the front|0|-30.146434783935547
29|a green desk facing forwards |0|-29.759904861450195
30|a small, green desk 1|0|-29.82862663269043
31|a small green desk facing forwards|0|-29.779327392578125
32|a|0|-29.4606876373291
33|a small, green desk is facing forwards|0|-29.905771255493164
34|a small, green desk|0|-28.863101959228516
35|a small green facing forwards desk|0|-30.575937271118164
36|a small, green desk  facing forwards|0|-28.435848236083984
37|a small, green desk, facing forwards|0|-28.189088821411133
38|a small green desk is facing forwards|0|-30.5390625
39|a small, green desk  (1)|0|-30.9910831451416
40|a small, green desk facing forwards|0|-28.401124954223633
41|a green, small desk facing forwards|0|-28.30565643310547
0|a large, green desk facing to the right|1|-8.080897331237793
1|a small green desk facing to the right|1|-5.657212734222412
2|a  small, green desk facing to the right|1|-11.11657428741455
3|"a small green desk facing to the right"""|1|-10.49315071105957
4|a desk facing to the right|1|-7.673325538635254
5|a desk facing right|1|-9.03217887878418
6|a small green desk facing the right|1|-7.960010528564453
7|a small green desk |1|-10.227161407470703
8|a small, green desk facing  to the right|1|-10.565662384033203
9|a small|1|-10.177034378051758
10|a small desk facing the right|1|-10.018241882324219
11|a large, grey desk facing to the left|1|-10.23904037475586
12|a small, green desk  (2)|1|-10.456719398498535
13|a small desk|1|-9.986363410949707
14|a small, green desk  |1|-10.119925498962402
