|Sequence|Object|p_llm
0|a large|0|-30.89715576171875
1|"a large red sofa"""|0|-31.411659240722656
2|a large red sofa facing the right|0|-28.630403518676758
3|a large, red facing right sofa|0|-31.5153751373291
4|a red sofa facing right|0|-27.326021194458008
5|a large, red facing to the right|0|-32.58302688598633
6|a  large, red sofa facing to the right|0|-31.545087814331055
7|a red sofa, facing right|0|-30.985273361206055
8|a red sofa |0|-30.111143112182617
9|a large red sofa|0|-26.06009864807129
10|a large red sofa, facing to the right|0|-30.663869857788086
11|a large, red couch|0|-30.35785675048828
12|a large red sofa facing right|0|-26.059045791625977
13|a large red sofa faces right|0|-31.431533813476562
14|a large,|0|-30.731531143188477
15|a, large, red sofa|0|-31.42402458190918
16|a red sofa to the right|0|-31.165136337280273
17|a large sofa in the room|0|-31.38823890686035
18|a large red sofa, facing right|0|-31.12964630126953
19|a large red sofa |0|-29.083534240722656
20|a large, red, sofa, facing, right|0|-32.19257736206055
21|a large sofa|0|-28.500059127807617
22|a large red facing right sofa|0|-30.740455627441406
23|a red sofa, facing to the right|0|-31.248376846313477
24|a red sofa|0|-27.142393112182617
25|a large sofa facing right|0|-30.12874412536621
26|a large red sofa is facing to the right|0|-30.307586669921875
27|a large, red, facing-right sofa|0|-31.411624908447266
28|a red sofa is in the room|0|-31.874149322509766
29|a large red sofa facing to the right|0|-25.54496192932129
30|a, red sofa|0|-31.303756713867188
31|a large, red, sofa|0|-31.977745056152344
32|a big red sofa facing right|0|-31.12504005432129
33|a red sofa facing to the right|0|-26.389633178710938
34|a large sofa facing to the right|0|-28.589340209960938
35|a|0|-28.814502716064453
36|a large red sofa to the right|0|-30.08905601501465
37|a large, red sofa|0|-22.76410675048828
38|a large red sofa is facing right|0|-31.60163116455078
39|a red sofa facing the right|0|-29.33994483947754
40|a red sofa is facing to the right|0|-30.358596801757812
41|a red, large sofa|0|-30.47547149658203
42|a large sofa, red in color, facing to the right|0|-32.371131896972656
0|a small, red sofa that is facing to the right|1|-30.524784088134766
1|a small, red sofa is facing to the right|1|-29.27788734436035
2|a small, red sofa, facing to the right|1|-32.99356460571289
3|a red sofa facing right|1|-30.894702911376953
4|a small red sofa, facing to the right|1|-30.059581756591797
5|a small red sofa facing to the right|1|-27.303131103515625
6|a large red sofa|1|-31.161317825317383
7|a small red sofa facing the right|1|-30.40349578857422
8|a small, red sofa, facing to the right, in the room|1|-34.00587844848633
9|a small, red sofa (2)|1|-30.913265228271484
10|"a small, red sofa"""|1|-30.45618438720703
11|a small, red sofa, |1|-30.855619430541992
12|a small red sofa|1|-26.727500915527344
13|a small, red sofa  |1|-30.29212188720703
14|a small, red sofa facing backwards|1|-30.4885196685791
15|a small, red sofa facing right|1|-28.3478946685791
16|a red sofa|1|-30.004749298095703
17|a small, red sofa |1|-26.85462188720703
