|Sequence|Object|p_llm
0|a large, grey, desk, facing forwards|0|-31.395591735839844
1|a large desk, grey in color|0|-30.08549690246582
2|a large desk|0|-28.61976432800293
3|a large grey desk facing forward|0|-30.214628219604492
4|a large, grey desk, facing forwards|0|-31.9770450592041
5|a large, grey desk|0|-31.42031478881836
6|a large, grey desk in the room|0|-30.651296615600586
7|a large, grey desk is facing forwards in the room|0|-32.6834602355957
8|a large desk that is grey in colour and facing forwards|0|-32.81311798095703
9|a large, grey desk  |0|-30.84775733947754
10|a grey desk is facing forwards|0|-29.373943328857422
11|a large desk that is grey in color and facing forwards|0|-32.47330856323242
12|a large grey desk |0|-28.535144805908203
13|a large grey desk  facing forwards|0|-30.218090057373047
14|a large grey desk is facing forwards|0|-30.659889221191406
15|a large, grey desk  facing forwards|0|-29.573577880859375
16|a large grey facing forwards desk|0|-30.348224639892578
17|a large, grey desk |0|-29.97275733947754
18|a grey desk |0|-28.45615577697754
19|a grey desk, facing forwards|0|-31.45372772216797
20|a grey facing forwards desk|0|-30.92125701904297
21|a grey, large desk facing forwards|0|-31.62421989440918
22|a grey desk|0|-25.67490577697754
23|a large grey desk in the room|0|-31.384708404541016
24|a large desk that is grey in colour and is facing forwards|0|-32.89833068847656
25|a large desk, grey, facing forwards|0|-31.51601219177246
26|a large grey desk|0|-26.207019805908203
27|a grey large desk facing forwards|0|-30.946897506713867
28|a grey desk is in the room|0|-30.643163681030273
29|a large desk facing forwards|0|-27.34436798095703
30|a large desk, grey in colour|0|-32.36044692993164
31|a large gray desk facing forwards|0|-30.60501480102539
32|a desk|0|-27.445812225341797
33|a grey desk in the room|0|-30.03023338317871
34|a large|0|-30.892784118652344
35|a|0|-28.953624725341797
36|a large, grey desk faces forwards|0|-31.17704963684082
37|a large, grey desk facing forwards|0|-29.689603805541992
38|a large grey desk, facing forwards|0|-32.61155319213867
39|a large desk that is grey in color and is facing forwards|0|-32.75357437133789
40|a large, grey desk is facing forwards|0|-30.42899513244629
41|a large desk, grey in colour, facing forwards|0|-30.864606857299805
42|a grey desk facing forwards|0|-25.274322509765625
43|a large, grey desk  (1)|0|-31.349489212036133
44|a large grey desk facing forwards|0|-24.700010299682617
45|a grey table|0|-30.33085823059082
0|a large desk that is blue in colour and facing forwards|1|-33.384639739990234
1|a small, green desk facing to the left|1|-32.27580642700195
2|a large desk|1|-30.165061950683594
3|a large desk with a blue top|1|-32.393577575683594
4|a large desk that is blue in color and facing forwards|1|-32.96723175048828
5|a large desk facing forwards that is blue|1|-33.5669059753418
6|a blue desk in the room|1|-32.555538177490234
7|a blue desk|1|-27.55714988708496
8|a  blue desk|1|-33.353912353515625
9|a desk facing forwards|1|-32.893714904785156
10|a blue desk that is facing forwards|1|-33.40253829956055
11|a blue desk in a room|1|-32.993064880371094
12|a large desk, blue|1|-33.04868698120117
13|a large desk that is blue in color, facing forwards|1|-34.01656723022461
14|a blue desk facing forward|1|-32.517093658447266
15|a large desk facing forwards that is blue in color|1|-34.0883903503418
16|a blue desk facing forwards|1|-27.1577205657959
17|a  blue  desk  facing  forwards|1|-33.41831588745117
18|"a blue desk"""|1|-32.682151794433594
19|a large desk that is blue in colour|1|-33.51612854003906
20|a large desk, blue in colour, facing forwards|1|-32.2018928527832
21|a large desk is blue and facing forwards|1|-32.77968978881836
22|a  large, blue desk facing forwards|1|-32.79471206665039
23|a large desk, blue in color, facing forwards|1|-31.99161720275879
24|a large desk in the room|1|-32.8587760925293
25|a large desk with a blue color|1|-32.941680908203125
26|a large,|1|-32.58927536010742
27|a large desk that is blue and facing forwards|1|-32.594703674316406
28|a blue table|1|-32.627742767333984
29|a large blue desk|1|-26.510116577148438
30|a large, blue  desk|1|-32.6878662109375
31|a large, blue|1|-32.9578857421875
32|a large desk, blue in color|1|-33.31285858154297
33|a large desk facing forwards, painted blue|1|-33.28289794921875
34|a large desk facing forwards is blue|1|-32.839012145996094
