|Sequence|Object|p_llm
0|a red sofa, facing to the right|0|-30.709087371826172
1|a large red sofa, facing to the right|0|-30.66795539855957
2|a large red sofa facing to the right|0|-25.549030303955078
3|a large, red, sofa, facing, right|0|-32.223697662353516
4|a large red sofa is in the room|0|-32.057743072509766
5|a large, red facing to the right|0|-32.6334228515625
6|a red, large sofa facing right|0|-31.885019302368164
7|a red sofa |0|-30.111143112182617
8|a large red sofa to the right|0|-30.992103576660156
9|a red sofa facing to the right |0|-31.110572814941406
10|a large, red couch|0|-31.60997772216797
11|a large red sofa  facing to the right|0|-32.07923126220703
12|a big red sofa facing right|0|-31.12504005432129
13|a large red sofa, facing right|0|-31.562482833862305
14|a large red sofa facing the right|0|-28.63448715209961
15|a red facing-right sofa|0|-31.487390518188477
16|a red sofa is in the room|0|-31.840545654296875
17|a large red sofa is facing right|0|-31.58806037902832
18|a red sofa facing right|0|-30.191808700561523
19|a large red facing-right sofa|0|-31.729209899902344
20|a  large, red sofa facing to the right|0|-32.4767951965332
21|a large red facing right sofa|0|-30.740455627441406
22|a red sofa is facing to the right|0|-30.699832916259766
23|a sofa|0|-29.587940216064453
24|a large,|0|-30.731531143188477
25|a red, large sofa facing to the right|0|-31.605945587158203
26|a large, red, facing-right sofa|0|-31.442747116088867
27|a red sofa|0|-30.095518112182617
28|a small, red sofa facing to the right|0|-31.75865936279297
29|a large red sofa is facing to the right|0|-30.597143173217773
30|a red sofa, facing right|0|-31.003522872924805
31|a large red sofa|0|-26.03293228149414
32|a large|0|-30.89715576171875
33|a large sofa|0|-26.99791717529297
34|a|0|-28.814502716064453
35|a large red sofa |0|-29.12668228149414
36|"a large red sofa"""|0|-31.43918228149414
37|a large red sofa faces right|0|-31.459056854248047
38|a large red sofa facing right|0|-26.063129425048828
39|a red sofa facing to the right|0|-27.14963722229004
40|a large, red sofa|0|-22.763978958129883
0|a small red couch|1|-32.19646072387695
1|a small red sofa facing the right|1|-32.1140251159668
2|a little red sofa facing to the right|1|-33.100318908691406
3|a small red sofa facing to the left|1|-33.06561279296875
4|a small, red|1|-31.693527221679688
5|a small red sofa  (2)|1|-32.44404602050781
6|a small red sofa is facing to the right|1|-30.955265045166016
7|a |1|-32.21112823486328
8|a small, red sofa|1|-22.474775314331055
9|a small red sofa  facing to the right|1|-30.64324951171875
10|a small red sofa|1|-29.610313415527344
11|a  small, red sofa facing to the right|1|-34.13059616088867
12|a small red sofa, facing to the right|1|-32.33784484863281
13|a small red sofa that is facing to the right|1|-32.62158203125
14|a small, red desk facing to the right|1|-31.288297653198242
15|a small  red sofa facing to the right|1|-31.782215118408203
16|a small red sofa facing to the right|1|-30.0889949798584
17|a small sofa that is red and facing to the right|1|-33.266353607177734
18|a small , red sofa facing to the right|1|-33.22689437866211
19|a small, red couch facing to the right|1|-30.9324951171875
20|a sofa|1|-31.88746452331543
21|a small sofa facing right|1|-31.905223846435547
22|a small red sofa faces right|1|-32.32866668701172
23|a red sofa|1|-32.399776458740234
24|a sofa facing to the right|1|-31.50840187072754
25|a small, red  sofa|1|-31.33601951599121
26|a small, red couch|1|-31.24565887451172
27|a small sofa facing to the right|1|-32.307456970214844
28|a large red sofa|1|-31.161317825317383
29|a small, red couch facing right|1|-32.90420913696289
30|a blue sofa facing to the right|1|-31.910192489624023
31|a small, blue sofa facing to the right|1|-33.159427642822266
32|a|1|-28.593942642211914
33|a small red sofa, facing right|1|-31.837900161743164
34|a  small, red sofa  facing to the right|1|-32.35580062866211
35|a small sofa, red in color, facing to the right|1|-32.63705062866211
36|a small,|1|-30.443029403686523
37|a small|1|-30.974599838256836
38|a small red sofa faces to the right|1|-31.93345832824707
39|a red sofa facing to the right|1|-31.56065559387207
40|a small red sofa |1|-31.430625915527344
41|a large, red sofa|1|-29.7706356048584
0|"a small, blue sofa facing to the right"""|2|-28.721805572509766
1|a small, blue sofa faces to the right|2|-31.144134521484375
2|a small, blue sofa facing to the right,|2|-31.72552490234375
3|a blue small sofa|2|-31.78772735595703
4|a small, blue sofa facing to the right'|2|-30.901493072509766
5|a small, blue sofa faced to the right|2|-32.051795959472656
6|a small, blue sofa is in the room|2|-32.281917572021484
7|a small, blue sofa facing to the right (3)|2|-32.814857482910156
