|Sequence|Object|p_llm
0|a blue chair facing left|0|-31.130096435546875
1|a large, blue chair, facing to the left|0|-29.79254722595215
2|a large blue chair |0|-30.27722930908203
3|a blue chair is facing to the left|0|-31.499279022216797
4|a large, blue chair 1|0|-30.34461212158203
5|a large blue chair facing to the left|0|-30.959516525268555
6|a big blue chair facing left|0|-30.218172073364258
7|a blue chair facing the left|0|-28.865314483642578
8|a large chair facing to the left|0|-30.570262908935547
9|a blue chair is facing left|0|-31.133621215820312
10|a large, blue chair facing left|0|-28.037015914916992
11|a large blue chair|0|-30.38660430908203
12|a large blue chair is facing left|0|-31.189172744750977
13|a large chair|0|-30.833742141723633
14|a blue chair facing left |0|-30.604049682617188
15|a large, blue chair facing to the left|0|-27.935943603515625
16|a large blue chair facing left|0|-30.36652374267578
17|a large, blue chair is facing to the left|0|-31.118247985839844
18|a blue chair facing left in the room|0|-31.329696655273438
19|a large chair facing left|0|-30.549455642700195
20|a blue chair |0|-31.076519012451172
21|a large blue chair, facing to the left|0|-31.089664459228516
22|a large, blue chair facing the left|0|-28.6051082611084
23|a large blue chair facing the left|0|-28.674766540527344
24|a blue chair, facing to the left|0|-31.076507568359375
25|a large blue chair is facing to the left|0|-31.20498275756836
26|a chair facing left|0|-31.239564895629883
27|a blue chair to the left|0|-30.706357955932617
28|a large|0|-31.074237823486328
29|a blue chair, facing left|0|-29.63670539855957
30|a large, blue chair |0|-28.907472610473633
31|a large, blue chair that is facing to the left|0|-32.0552864074707
32|a large, blue chair|0|-29.641847610473633
33|a|0|-30.412639617919922
34|a chair facing to the left|0|-31.29463768005371
35|a blue chair facing to the left|0|-27.243253707885742
36|a large blue chair, facing left|0|-30.453914642333984
37|a large, blue chair  facing to the left|0|-30.484535217285156
38|a large blue chair to the left|0|-30.623992919921875
39|a large, blue chair, facing left|0|-29.88471031188965
40|a blue chair|0|-31.271831512451172
0|a large, blue chair with its back to us|1|-11.108593940734863
1|a backwards-facing blue chair|1|-10.005219459533691
2|a blue chair facing backwards|1|-5.642885208129883
3|a large, blue chair facing the wall|1|-10.013510704040527
4|a blue chair, facing backwards|1|-9.963845252990723
5|a small grey fan facing forwards|1|-10.015016555786133
6|a large blue chair facing to the left|1|-10.586806297302246
7|a large blue chair facing backward|1|-8.573894500732422
8|a large, blue chair facing the opposite direction of the other chairs|1|-12.924509048461914
9|a small grey chair facing forwards|1|-9.858044624328613
10|a large, blue chair facing to the right|1|-9.750653266906738
11|a large blue chair facing backwards |1|-8.864595413208008
12|a chair facing backwards|1|-7.07851505279541
13|a large, blue chair, facing backwards|1|-7.995805263519287
14|a large, blue fan|1|-9.160401344299316
15|a large blue chair, facing backwards|1|-9.795402526855469
16|a large blue chair facing backwards,|1|-9.958345413208008
17|a blue chair is facing backwards|1|-10.270759582519531
18|a large, blue chair facing backward|1|-9.423527717590332
19|a large, blue chair facing downwards|1|-10.122098922729492
20|a large, blue chair facing to the left|1|-8.469403266906738
21|a large, blue fan facing backwards|1|-7.328916072845459
22|a small, grey fan facing forwards|1|-9.119476318359375
23|a large, blue chair facing backwards|1|-8.336953163146973
24|a large, blue chair is facing backwards|1|-8.646037101745605
25|a chair|1|-9.644064903259277
26|a backwards blue chair|1|-9.032050132751465
27|a large,|1|-10.181204795837402
28|a blue chair facing backward|1|-9.908510208129883
29|a  large, blue chair facing backwards|1|-9.582846641540527
30|a small, grey chair facing forwards|1|-8.126847267150879
31|a large, blue chair  facing backwards|1|-9.678905487060547
32|a large, blue chair facing the opposite direction of the others|1|-12.290665626525879
33|a large|1|-9.885477066040039
34|a large, blue chair |1|-8.430215835571289
35|a large, blue chair facing forwards|1|-10.127944946289062
36|a|1|-8.544262886047363
37|a large, blue chair|1|-9.164590835571289
38|a large, blue chair with its back to the viewer|1|-11.571331977844238
39|a large, blue chair facing  backwards|1|-10.464179992675781
40|a blue chair facing to the left|1|-10.080744743347168
41|a large blue chair is facing backwards|1|-9.935693740844727
42|a large blue chair facing backwards|1|-6.4365458488464355
43|a large blue chair facing backwards in the room|1|-9.511382102966309
44|a large, blue chair backwards|1|-10.070840835571289
45|a chair is facing backwards|1|-10.107832908630371
46|a large, blue chair that is facing backwards|1|-9.509873390197754
0|a green chair to the left|2|-30.78692054748535
1|a green chair facing to the left|2|-27.62238121032715
2|a large, green, left-facing chair|2|-32.903141021728516
