|Sequence|Object|p_llm
0|a large, grey chair |0|-28.607345581054688
1|a grey chair |0|-30.39471435546875
2|a large, grey, backwards chair|0|-31.492321014404297
3|a large, grey chair facing backwards|0|-28.650625228881836
4|a large chair facing backwards|0|-28.35926055908203
5|a backwards grey chair|0|-29.025775909423828
6|a large, grey chair, facing backwards|0|-29.49313735961914
7|a large grey chair backwards|0|-30.58566665649414
8|a grey chair that is facing backwards|0|-30.868772506713867
9|a grey chair|0|-31.15252685546875
10|a large grey chair|0|-30.3201961517334
11|a large, grey chair that is facing backwards|0|-30.834529876708984
12|a chair facing backwards|0|-28.193395614624023
13|a large grey chair facing the opposite direction of the other chairs|0|-34.29528045654297
14|a large grey chair |0|-29.6405086517334
15|a grey chair facing away|0|-30.30780601501465
16|a large chair|0|-30.702777862548828
17|a large grey chair 1|0|-30.913223266601562
18|a large, grey chair  facing backwards|0|-30.26949691772461
19|a large, grey chair, backwards|0|-32.024375915527344
20|a large grey facing backwards chair|0|-30.40345573425293
21|a large, grey chair (1)|0|-31.863554000854492
22|a grey chair is facing backwards|0|-30.492603302001953
23|a grey, large chair, facing backwards|0|-31.165210723876953
24|a large grey chair, facing backwards|0|-29.69441032409668
25|a large, grey chair facing backward|0|-30.004615783691406
26|a large grey chair facing forwards|0|-30.388717651367188
27|a large grey chair that is facing backwards|0|-30.889724731445312
28|a large, grey chair  (1)|0|-32.107730865478516
29|a backwards facing grey chair|0|-31.006391525268555
30|a chair, grey, large, facing backwards|0|-31.165111541748047
31|a backwards-facing grey chair|0|-28.80329704284668
32|a large grey chair is facing backwards|0|-30.882692337036133
33|a grey chair, large, facing backwards|0|-32.14741897583008
34|a grey, large chair facing backwards|0|-29.763025283813477
35|a large, grey chair 1|0|-31.665733337402344
36|a large, grey chair facing forwards|0|-29.379615783691406
37|a backwards-facing large grey chair|0|-30.918582916259766
38|a grey chair facing forwards|0|-30.80780601501465
39|a large, grey, backwards-facing chair|0|-31.064279556274414
40|a large, grey chair is facing backwards|0|-31.375110626220703
41|a large|0|-31.081453323364258
42|a grey chair, facing backwards|0|-29.02666664123535
43|a grey chair backwards|0|-30.37908935546875
44|a large, grey chair|0|-29.544845581054688
45|a|0|-29.42753791809082
46|a large, grey chair facing|0|-31.223365783691406
47|a large grey chair  facing backwards|0|-31.07670021057129
48|a large gray chair facing backwards|0|-30.25553321838379
49|a huge grey chair facing away|0|-30.781064987182617
0|a large, grey chair |1|-7.0326995849609375
1|a large gray chair facing forwards|1|-10.281970977783203
2|a large, grey chair facing backwards|1|-10.182963371276855
3|a large grey chair facing the front|1|-10.654764175415039
4|a large grey chair, facing forwards|1|-9.839009284973145
5|a large grey chair facing forwards in the room|1|-10.297759056091309
6|a forward-facing grey chair|1|-9.58892822265625
7|a backwards grey chair|1|-10.332893371582031
8|a large, grey chair that is facing forwards|1|-15.606569290161133
9|a grey chair|1|-9.225751876831055
10|a large chair facing forwards|1|-7.172751426696777
11|a large, grey desk|1|-8.069803237915039
12|a  large, grey chair facing forwards|1|-10.012981414794922
