|Sequence|Object|p_llm
0|a large, grey, desk, facing forwards|0|-31.447107315063477
1|a grey desk facing forward|0|-30.733257293701172
2|a large desk|0|-28.70415687561035
3|a large desk, facing forwards, grey in color|0|-32.682037353515625
4|a large, grey desk, facing forwards|0|-29.159019470214844
5|a large, grey desk|0|-25.23567771911621
6|a grey desk faces forwards|0|-30.723432540893555
7|a large, grey desk in the room|0|-31.24630355834961
8|a desk facing forwards|0|-29.165197372436523
9|a grey desk is facing forwards|0|-29.51078224182129
10|a large desk that is grey in color and facing forwards|0|-32.342262268066406
11|a large grey desk  facing forwards|0|-30.229280471801758
12|a large grey desk is facing forwards|0|-30.669357299804688
13|a large grey desk  (1)|0|-31.771177291870117
14|a grey desk in a room|0|-30.53523826599121
15|a large, grey desk  facing forwards|0|-29.579946517944336
16|a large grey facing forwards desk|0|-31.007539749145508
17|a large, grey desk |0|-27.35286521911621
18|a grey desk, facing forwards|0|-31.37401580810547
19|a grey, large desk facing forwards|0|-31.63373565673828
20|a grey desk|0|-28.657146453857422
21|a large grey desk in the room|0|-30.87967872619629
22|a grey large desk facing forwards|0|-30.303632736206055
23|a large grey desk|0|-30.317062377929688
24|a grey desk is in the room|0|-30.540945053100586
25|a large desk facing forwards|0|-27.98809242248535
26|a large desk, grey in color, facing forwards|0|-30.687782287597656
27|a large gray desk facing forwards|0|-30.602895736694336
28|a desk|0|-28.970548629760742
29|a grey desk in the room|0|-30.01506233215332
30|a|0|-29.004472732543945
31|a large, grey desk facing forwards|0|-23.579639434814453
32|a large grey desk, facing forwards|0|-29.720338821411133
33|a large desk that is grey in color and is facing forwards|0|-32.77208709716797
34|a large, grey desk is facing forwards|0|-30.195354461669922
35|a large desk, grey in colour, facing forwards|0|-30.907716751098633
36|a grey desk facing forwards|0|-29.67563819885254
37|a large, grey desk is in the room|0|-31.597658157348633
38|a large, grey desk  (1)|0|-31.37362289428711
39|a large grey desk facing forwards|0|-28.30093002319336
40|a grey table|0|-30.297365188598633
0|a large desk that is blue in colour and facing forwards|1|-33.36016845703125
1|a small, green desk facing to the left|1|-32.27580642700195
2|a large desk|1|-30.165061950683594
3|a large desk that is blue in color and facing forwards|1|-32.94939422607422
4|a large blue desk, facing forwards|1|-31.935693740844727
5|a large desk facing forwards that is blue|1|-32.680381774902344
6|"a large blue desk facing forwards"""|1|-32.394874572753906
7|a blue desk|1|-27.55714988708496
8|a blue desk in the room|1|-32.555538177490234
9|a  large, blue desk|1|-31.922134399414062
10|a desk facing forwards|1|-32.893714904785156
11|a large desk that is blue in color, facing forwards|1|-34.0674934387207
12|a blue desk facing forward|1|-32.517093658447266
13|a large blue desk facing forwards in a room|1|-33.11538314819336
14|a blue desk facing forwards|1|-27.1577205657959
15|a large blue desk facing forwards|1|-32.695457458496094
16|"a blue desk"""|1|-32.682151794433594
17|a large desk that is blue in colour|1|-33.52290725708008
18|a large desk, blue in colour, facing forwards|1|-32.202674865722656
19|a large blue desk is facing forwards|1|-32.756004333496094
20|a large desk is blue and facing forwards|1|-32.78977584838867
21|a large desk, blue in color, facing forwards|1|-31.99028968811035
22|a large desk in the room|1|-32.8587760925293
23|a large desk with a blue color|1|-32.941680908203125
24|a large,|1|-32.58927536010742
25|a blue table|1|-31.838960647583008
26|a large desk that is blue and facing forwards|1|-32.256080627441406
27|a large blue desk|1|-32.288631439208984
28|a small green desk|1|-32.371463775634766
29|a large, blue  desk|1|-32.6878662109375
30|a large blue desk  facing forwards|1|-32.72308349609375
31|a large desk, blue in color|1|-33.31285858154297
32|a large desk facing forwards is blue|1|-32.58350372314453
33|a large  blue desk|1|-32.67332458496094
34|a large desk facing forwards|1|-32.85185623168945
35|a large desk facing forwards, colored blue|1|-32.251861572265625
36|a blue desk is facing forwards|1|-31.920228958129883
37|a large blue desk facing forward|1|-32.171363830566406
38|a desk|1|-31.449176788330078
39|a large blue desk facing forwards in the room|1|-32.50910186767578
40|a blue desk is in the room|1|-32.44332504272461
41|a big blue table|1|-32.45964431762695
42|a large|1|-32.63103485107422
43|a large desk that is blue|1|-32.889976501464844
44|a|1|-30.55886459350586
45|a large desk that is blue in color|1|-33.260520935058594
46|a large desk facing forwards, blue in color|1|-33.807029724121094
47|a large desk that is blue in color and is facing forwards|1|-34.12898254394531
48|a blue desk, facing forwards|1|-31.114295959472656
49|a large desk, blue, facing forwards|1|-32.85591506958008
50|a blue, large desk facing forwards|1|-33.27916717529297
51|a large desk is blue|1|-32.3256950378418
52|a blue desk |1|-30.38527488708496
0|"a large, red desk"""|2|-30.577838897705078
1|a small, green desk|2|-30.86335563659668
2|a red facing backwards desk|2|-31.63449478149414
3|a small, green desk facing to the left|2|-29.14759063720703
4|a desk facing backwards|2|-29.00157928466797
5|a large red desk|2|-25.6376953125
6|a small, green fan facing to the left|2|-31.02854347229004
7|a large, red desk, facing backwards|2|-31.197643280029297
8|a  red desk facing backwards|2|-31.429462432861328
