|Sequence|Object|p_llm
0|a small blue fan facing to the left|0|-24.9349308013916
1|a fan facing to the left|0|-30.707555770874023
2|a small blue fan, facing left|0|-29.353174209594727
3|a small blue fan is facing left|0|-30.92436408996582
4|a small blue fan is in the room|0|-30.966468811035156
5|a blue fan on the left|0|-29.613664627075195
6|"a small blue fan"""|0|-30.543594360351562
7|a small blue fan faces left|0|-30.407854080200195
8|a blue fan, small in size, facing left|0|-31.691003799438477
9|a blue fan in the room|0|-30.869075775146484
10|a blue, small fan facing left|0|-30.884334564208984
11|a small blue fan to the left|0|-31.866230010986328
12|a blue fan facing to the left|0|-28.26479721069336
13|a small blue fan  (1)|0|-30.77986717224121
14|a blue fan facing the left|0|-30.74835777282715
15|a blue fan |0|-28.989925384521484
16|a blue fan|0|-26.778987884521484
17|a small blue fan in the room|0|-30.80494499206543
18|a small blue fan 1|0|-29.872011184692383
19|a small, blue fan|0|-22.66340446472168
20|a small blue fan facing the left|0|-27.735078811645508
21|a small blue fan facing left in the room|0|-30.80133819580078
22|a fan|0|-30.355716705322266
23|a little blue fan facing left|0|-30.934288024902344
24|a small blue fan facing left|0|-25.89976692199707
25|a blue fan facing left|0|-28.828533172607422
26|a small blue fan, facing to the left|0|-29.215749740600586
27|a small blue fan |0|-28.082656860351562
28|a small blue fan is facing to the left|0|-30.196453094482422
29|a small blue fan on the left|0|-29.5582275390625
30|a blue fan is facing left|0|-30.954376220703125
31|a blue fan 1|0|-30.67502212524414
32|a blue fan, facing left|0|-28.816375732421875
33|a blue fan, facing to the left|0|-29.55202865600586
34|a small blue fan|0|-25.504531860351562
35|a blue fan to the left|0|-30.403785705566406
36|a small blue fan facing left |0|-29.95024299621582
37|a blue fan, small in size, facing to the left|0|-31.398014068603516
38|a|0|-29.851112365722656
39|a blue fan is facing to the left|0|-30.79530906677246
0|a small, blue fan facing to the left|1|-30.603355407714844
1|a small blue fan facing to the left|1|-31.84414291381836
2|a green small fan|1|-32.30580139160156
3|a small fan facing to the left and colored green|1|-33.2862434387207
4|a small fan facing to the left, green in color|1|-33.737979888916016
5|a small fan facing left|1|-32.52320861816406
6|a small fan that is green and facing to the left|1|-32.49236297607422
7|a small fan that is green in color|1|-32.88170623779297
8|a blue fan facing to the left|1|-31.860469818115234
9|a fan, green, small|1|-32.2313232421875
10|a large, blue sofa facing to the left|1|-32.878971099853516
11|a small, green sofa facing to the left|1|-33.085296630859375
12|a small fan with a green color|1|-33.413360595703125
13|a large, green fan facing to the left|1|-30.303003311157227
14|a large, blue fan facing to the left|1|-30.361330032348633
15|a small fan facing the left|1|-32.917850494384766
16|a large, green fan|1|-33.15102005004883
17|a little green fan|1|-32.271610260009766
18|a blue fan|1|-31.934852600097656
19|a small fan facing to the left|1|-32.84591293334961
20|a small, blue fan|1|-32.44636917114258
21|a little green fan facing to the left|1|-33.00996398925781
22|a green fan|1|-25.07581901550293
23|a small fan in the room|1|-33.18239974975586
24|a fan that is green in color and facing to the left|1|-33.61504364013672
25|a large, red fan facing backwards|1|-31.12493133544922
26|a small fan, green, facing left|1|-32.670555114746094
27|a large, red sofa facing backwards|1|-31.791139602661133
28|a small green fan|1|-25.491771697998047
29|a green, facing-left fan|1|-33.169212341308594
30|a small fan that is green in color and facing to the left|1|-40.768707275390625
31|a green, small fan facing to the left|1|-32.374908447265625
32|a green sofa facing to the left|1|-32.82746505737305
33|a small green sofa facing to the left|1|-32.60943603515625
34|a small blue fan|1|-32.91618347167969
35|a small fan|1|-31.01277732849121
36|a green sofa|1|-33.169010162353516
37|a small fan, green in color, facing left|1|-33.82958984375
38|a|1|-30.581111907958984
39|a  small, green fan facing to the left|1|-33.02815246582031
40|a small fan, green in color, facing to the left|1|-35.21055221557617
41|a Green fan|1|-33.187400817871094
42|a small,|1|-32.25518035888672
43|a small|1|-32.634986877441406
44|a little green fan facing left|1|-31.910720825195312
45|a green, small fan facing left|1|-32.779869079589844
46|a small, green sofa|1|-32.93428039550781
0|a small blue fan facing to the left|2|-32.484920501708984
1|a fan facing to the left|2|-31.593582153320312
2|a big blue fan facing left|2|-32.6304931640625
3|a small, blue fan facing to the left|2|-32.77845001220703
4|a large blue fan in the room|2|-31.96547508239746
5|"a large blue fan"""|2|-32.20832824707031
6|a large blue fan |2|-32.34114074707031
7|a large blue fan facing to the left|2|-32.75643539428711
8|a small, green fan facing to the left|2|-30.980920791625977
9|a large, red fan|2|-31.937320709228516
10|a large, blue fan|2|-23.221397399902344
11|a large blue fan facing to the right|2|-41.56112289428711
12|a blue fan facing to the left|2|-31.867948532104492
13|a blue fan facing the left|2|-32.070777893066406
14|a large fan|2|-27.296436309814453
15|a large blue fan  facing to the left|2|-31.401071548461914
16|a large blue fan is facing to the left|2|-30.509471893310547
17|a large blue fan, facing to the left|2|-30.286415100097656
18|a large, blue sofa facing to the left|2|-30.740697860717773
19|a large blue fan to the left|2|-31.043794631958008
20|a large blue fan face left|2|-31.785627365112305
21|a large, blue sofa|2|-32.41250228881836
22|a large blue fan on the left|2|-32.51131820678711
23|a large sofa facing to the left|2|-32.222293853759766
24|a large blue fan facing the left|2|-33.454139709472656
25|a green fan|2|-31.32475471496582
26|a blue fan facing left|2|-32.45903015136719
27|a large,|2|-32.077327728271484
28|a blue fan, large|2|-32.46772003173828
29|a large blue fan, facing left|2|-32.62077331542969
30|a large blue fan  (3)|2|-32.44966125488281
31|a small green fan|2|-32.159690856933594
32|a large blue fan that is facing to the left|2|-32.27986145019531
33|a large blue fan faces left|2|-31.153549194335938
34|a  large, blue fan|2|-30.512577056884766
35|a blue, large fan facing to the left|2|-32.60185241699219
36|a blue sofa|2|-31.485797882080078
37|a large|2|-32.16853713989258
38|a  large blue fan facing to the left|2|-32.78328323364258
39|a|2|-29.727041244506836
40|a large blue fan is in the room|2|-32.64877700805664
41|a large blue facing left fan|2|-31.968942642211914
42|a large blue fan facing left|2|-32.273563385009766
43|a large blue fan is facing left|2|-33.651695251464844
44|a large blue sofa facing to the left|2|-31.479957580566406
45|a large blue fan face to the left|2|-32.439613342285156
46|a large blue fan faces to the left|2|-31.31098175048828
0|a small, blue fan facing to the left|3|-29.279621124267578
