|Sequence|Object|p_llm
0|a blue fan|0|-24.6661319732666
1|a small fan facing left|0|-29.874515533447266
2|a small blue fan facing left|0|-27.14832305908203
3|a small fan|0|-28.546382904052734
4|a small blue fan facing the left|0|-28.390926361083984
5|a small blue fan  (1)|0|-30.76690673828125
6|a blue, small fan facing left|0|-30.298603057861328
7|a small blue fan  facing to the left|0|-31.01494026184082
8|a small blue fan, left-facing|0|-31.16580581665039
9|a small blue fan 1|0|-31.220243453979492
10|a blue, small fan facing to the left|0|-31.050363540649414
11|a small blue fan |0|-28.06441879272461
12|a small fan, blue in color, facing to the left|0|-30.800493240356445
13|a small, blue fan|0|-22.704004287719727
14|a small blue fan facing to the left|0|-25.776424407958984
15|"a small blue fan"""|0|-30.54098129272461
16|a small blue fan faces left|0|-30.411104202270508
17|a small blue fan on the left|0|-29.55443572998047
18|a small blue fan facing to the left |0|-29.776424407958984
19|a small blue fan is in the room|0|-30.98381996154785
20|a little blue fan|0|-29.251604080200195
21|a small blue fan is facing left|0|-30.880355834960938
22|a small blue fan (1)|0|-31.03830909729004
23|"a small blue fan facing to the left"""|0|-31.120174407958984
24|a small blue fan facing to the left in the room|0|-31.21985626220703
25|a small fan that is blue in color and facing to the left|0|-31.537452697753906
26|a small fan, blue in color, facing left|0|-31.21457290649414
27|a small blue fan is facing to the left|0|-30.170040130615234
28|a small fan facing to the left|0|-28.792865753173828
29|a fan|0|-30.306503295898438
30|a small blue fan, facing left|0|-28.97165298461914
31|a small blue fan, facing to the left|0|-29.208593368530273
32|a blue small fan|0|-30.104978561401367
33|a|0|-29.943347930908203
34|a small,|0|-31.248170852661133
35|a small|0|-31.084491729736328
36|a small blue fan|0|-25.73629379272461
37|a small fan, blue, facing left|0|-30.464031219482422
38|a small fan in the room|0|-30.702545166015625
39|a small blue fan to the left|0|-29.419288635253906
0|a small, green fan|1|-29.717079162597656
1|a small, green fan facing to the right|1|-32.1441535949707
2|a small green fan|1|-30.467376708984375
3|a small, green fan  |1|-30.891799926757812
4|a small, green fan is facing to the left|1|-30.313106536865234
5|a small green fan facing the left|1|-29.742557525634766
