|Sequence|Object|p_llm
0|a large, grey chair |0|-28.607345581054688
1|a grey chair |0|-30.39471435546875
2|a large, grey, backwards chair|0|-31.4604549407959
3|a large, grey chair facing the opposite direction of the other chairs|0|-35.8104248046875
4|a large, grey chair facing backwards|0|-28.650625228881836
5|a large grey chair facing the opposite direction of the others|0|-33.66236114501953
6|a grey chair facing backwards, large|0|-31.498653411865234
7|a grey chair facing backwards, large in size|0|-33.22990798950195
8|a large chair facing backwards|0|-29.20745277404785
9|a large, grey chair, facing backwards|0|-29.102951049804688
10|a backwards grey chair|0|-29.025775909423828
11|a large grey chair backwards|0|-30.58566665649414
12|a grey chair that is facing backwards|0|-31.520814895629883
13|a large grey chair|0|-30.3201961517334
14|a large, grey chair that is facing backwards|0|-30.41698455810547
15|a large grey chair facing the opposite direction of the other chairs|0|-34.30765914916992
16|a large grey chair |0|-29.6405086517334
17|a large chair|0|-30.702777862548828
18|a large grey chair 1|0|-30.913223266601562
19|a large, grey chair  facing backwards|0|-30.269529342651367
20|a large grey facing backwards chair|0|-30.40345573425293
21|a grey chair is facing backwards|0|-30.87823486328125
22|a grey chair, facing backwards, large in size|0|-32.249107360839844
23|a grey, large chair, facing backwards|0|-31.165210723876953
24|a large grey chair, facing backwards|0|-30.049440383911133
25|a large, grey chair facing backward|0|-31.083723068237305
26|a large grey chair facing forwards|0|-31.274890899658203
27|a large grey chair that is facing backwards|0|-31.258020401000977
28|a large, grey chair  (1)|0|-32.107730865478516
29|a backwards facing grey chair|0|-31.006391525268555
30|a grey chair facing backwards in the room|0|-30.915647506713867
31|a chair, grey, large, facing backwards|0|-32.055057525634766
32|a backwards-facing grey chair|0|-28.80329704284668
33|a large grey chair is facing backwards|0|-30.882692337036133
34|a grey, large chair facing backwards|0|-31.73716926574707
35|a large, grey chair 1|0|-30.65612030029297
36|a large, grey chair facing forwards|0|-29.387481689453125
37|a backwards-facing large grey chair|0|-30.918582916259766
38|a grey chair facing forwards|0|-30.80780601501465
39|a grey chair facing backwards|0|-30.734352111816406
40|a large, grey chair is facing backwards|0|-31.375110626220703
41|a large, grey, backwards-facing chair|0|-32.937042236328125
42|a grey chair backwards|0|-30.37908935546875
43|a large, grey chair|0|-29.544845581054688
44|a|0|-29.42753791809082
45|a large, grey chair facing|0|-31.199981689453125
46|a large grey chair facing away|0|-30.568405151367188
47|a grey chair, facing backwards, large|0|-32.38858413696289
48|a large gray chair facing backwards|0|-30.25553321838379
49|a huge grey chair facing away|0|-30.781064987182617
0|a large, grey chair |1|-29.022933959960938
1|a large, grey chair facing forwards;|1|-31.063796997070312
2|a large, grey chair facing forwards is in the room|1|-31.490705490112305
3|a grey chair facing forward|1|-32.09251022338867
4|a large, grey chair facing backwards|1|-31.187755584716797
5|a large, grey chair facing forwards,|1|-31.704421997070312
6|a large, grey chair that is facing forwards|1|-30.906143188476562
7|a forward-facing grey chair|1|-31.579164505004883
8|a grey chair|1|-31.215986251831055
9|a large chair facing forwards|1|-30.000823974609375
10|a large, grey desk|1|-30.06003761291504
