|Sequence|Object|p_llm
0|a large blue facing left chair|0|-31.2553653717041
1|a blue chair facing left|0|-30.432289123535156
2|a large, blue chair, facing to the left|0|-29.792552947998047
3|a large blue chair |0|-30.27722930908203
4|a blue chair is facing to the left|0|-31.145313262939453
5|a large, blue chair 1|0|-31.385772705078125
6|a large blue chair facing to the left|0|-30.320842742919922
7|a big blue chair facing left|0|-30.218172073364258
8|a large blue chair facing left in the room|0|-31.2113094329834
9|a blue chair facing the left|0|-28.865314483642578
10|a large chair facing to the left|0|-30.570262908935547
11|a blue chair is facing left|0|-31.133621215820312
12|a large, blue chair facing left|0|-28.037015914916992
13|a large blue chair|0|-30.38660430908203
14|a large blue chair is facing left|0|-31.189172744750977
15|a large chair|0|-30.833742141723633
16|a large, blue chair facing to the left|0|-28.88599967956543
17|a large blue chair facing left|0|-26.03743553161621
18|a large, blue chair is facing to the left|0|-31.129070281982422
19|a large chair facing left|0|-30.549455642700195
20|"a large blue chair facing left"""|0|-30.92806053161621
21|a blue chair |0|-31.076519012451172
22|a large blue chair, facing to the left|0|-31.099538803100586
23|a large, blue chair facing the left|0|-28.6051082611084
24|a large blue chair facing the left|0|-28.07666015625
25|a blue chair, facing to the left|0|-31.076520919799805
26|a large blue chair is facing to the left|0|-31.198148727416992
27|a chair facing left|0|-30.340757369995117
28|a large blue chair facing left |0|-29.91243553161621
29|a blue chair to the left|0|-30.706357955932617
30|a large|0|-31.074237823486328
31|a blue chair, facing left|0|-30.15343475341797
32|a large, blue chair |0|-28.907472610473633
33|a large, blue chair|0|-29.641847610473633
34|a|0|-30.412639617919922
35|a chair facing to the left|0|-31.29463768005371
36|a blue chair facing to the left|0|-27.243253707885742
37|a large blue chair, facing left|0|-30.453914642333984
38|a large, blue chair  facing to the left|0|-31.502355575561523
39|a large blue chair to the left|0|-31.51239776611328
40|a large, blue chair, facing left|0|-30.352550506591797
41|a large blue chair facing leftwards|0|-31.002803802490234
42|a blue chair|0|-31.271831512451172
0|a large, blue chair with its back to us|1|-33.51137161254883
1|a backwards-facing blue chair|1|-31.350332260131836
2|a blue chair facing backwards|1|-27.596010208129883
3|a large, blue chair facing the wall|1|-31.951391220092773
4|a blue chair, facing backwards|1|-32.34476852416992
5|a small grey fan facing forwards|1|-31.968141555786133
6|a large blue chair facing to the left|1|-31.452247619628906
7|a large blue chair facing backward|1|-31.21877098083496
8|a large, blue chair facing the opposite direction of the other chairs|1|-34.88326644897461
9|a small grey chair facing forwards|1|-30.97045135498047
10|a large, blue chair facing to the right|1|-32.683006286621094
11|a small, grey chair|1|-29.876474380493164
12|a chair facing backwards|1|-29.031639099121094
13|a large, blue fan|1|-31.113525390625
14|a blue chair is facing backwards|1|-32.22441864013672
15|a large blue chair, facing backwards|1|-32.02528381347656
16|a large, blue chair, facing backwards|1|-32.84788513183594
17|a large, blue chair facing downwards|1|-32.07522201538086
18|a large, blue chair facing to the left|1|-30.418264389038086
19|a chair, blue, large, facing backwards|1|-32.32347106933594
20|a large, blue, backwards-facing chair|1|-32.672489166259766
21|a large, blue fan facing backwards|1|-29.282039642333984
22|a small, grey fan facing forwards|1|-31.072599411010742
23|a large, blue chair facing backwards|1|-30.291393280029297
24|a blue fan|1|-31.145906448364258
25|a large, blue chair is facing backwards|1|-30.598709106445312
26|a chair|1|-31.59718894958496
27|a backwards blue chair|1|-31.711328506469727
28|a large, blue chair facing the left|1|-32.523773193359375
29|a large,|1|-32.13433074951172
30|a blue chair facing backward|1|-31.86163330078125
31|a  large, blue chair facing backwards|1|-32.3206672668457
32|a large, blue chair facing away|1|-32.35647201538086
33|a large, blue chair  facing backwards|1|-30.912160873413086
34|a large, blue chair facing the opposite direction of the others|1|-34.24942398071289
35|a large|1|-31.838600158691406
36|a large, blue chair |1|-30.383338928222656
37|a large, blue chair facing forwards|1|-30.68459701538086
38|a|1|-30.497386932373047
39|a large, blue chair|1|-31.117713928222656
40|a large, blue chair with its back to the viewer|1|-33.52565002441406
41|a large blue fan facing backwards|1|-32.2716178894043
42|a large, blue chair facing  backwards|1|-32.41730499267578
43|a blue chair facing to the left|1|-32.03392028808594
44|a large, blue chair facing upwards|1|-31.81740951538086
45|a large blue chair is facing backwards|1|-31.649147033691406
46|a large blue chair facing backwards|1|-26.339519500732422
47|a large, blue chair backwards|1|-32.023963928222656
48|a chair is facing backwards|1|-32.35782241821289
49|a large, blue chair that is facing backwards|1|-31.45326042175293
0|a large, green chair facing the left|2|-32.98678970336914
1|a chair that is green and large and facing to the left|2|-33.432594299316406
2|a large, green chair to the left|2|-32.12354278564453
3|a large, green chair|2|-32.52719497680664
4|a large green chair facing the left|2|-30.25017738342285
5|a large green chair facing left|2|-30.98894500732422
6|a large blue chair facing to the left|2|-31.147932052612305
7|a large green chair, facing to the left|2|-32.28076171875
8|a large, green chair  (3)|2|-32.49715805053711
9|a chair that is green, large, and facing left|2|-33.65648651123047
10|a large, green chair |2|-31.090261459350586
11|a small grey chair facing forwards|2|-31.6554012298584
12|a green chair|2|-25.323266983032227
13|"a large, green chair"""|2|-31.332447052001953
14|a large green chair is facing to the left|2|-32.25432205200195
15|a large chair facing to the left|2|-32.957218170166016
16|a large chair, green in color, facing left|2|-33.60703659057617
17|a large chair, green in color, facing to the left|2|-33.08411407470703
18|a chair that is green, large, and facing to the left|2|-34.06894302368164
19|a large chair|2|-31.244062423706055
20|a large, blue chair facing to the left|2|-30.440412521362305
21|a green, large chair facing left|2|-32.35082244873047
22|a large chair facing to the left, colored green|2|-33.24720001220703
23|a large, green fan facing to the left|2|-32.22026062011719
24|a chair, green, large, facing left|2|-32.03062438964844
25|a big green chair facing left|2|-32.04012680053711
26|a chair, green, facing left|2|-32.694942474365234
27|a large chair facing left|2|-31.902074813842773
28|a large green chair facing to the left|2|-29.706130981445312
29|a large, green chair facing to the left|2|-29.862354278564453
30|a large,|2|-32.137306213378906
31|a chair that is green and large, facing to the left|2|-33.6339225769043
32|a small, grey chair facing forwards|2|-31.384178161621094
33|a large, green chair  facing to the left|2|-30.846036911010742
34|a large, green chair that is facing to the left|2|-32.316402435302734
35|a large green chair, facing left|2|-32.494598388671875
36|a large chair that is green in color and facing to the left|2|-33.210594177246094
37|a large, green chair face|2|-32.04338455200195
38|a large chair, green, facing left|2|-33.095436096191406
39|a large chair that is green and facing left|2|-33.36453628540039
40|a large, green chair (3)|2|-32.47630310058594
41|a large, green chair, facing to the left|2|-29.92786979675293
42|a large, green chair, facing left|2|-31.567462921142578
43|a small, grey fan|2|-31.875198364257812
44|a|2|-31.169782638549805
45|a large chair that is green and facing to the left|2|-32.79166030883789
46|a chair facing to the left|2|-29.988216400146484
47|a large, green chair faces to the left|2|-32.44130325317383
48|a  large, green chair facing to the left|2|-31.92470359802246
49|a large, green chair facing to the right|2|-32.3787841796875
50|a large, green chair is facing to the left|2|-31.147626876831055
51|a large, green chair in the room|2|-31.94269561767578
0|a  small, grey chair facing forwards|3|-10.542976379394531
1|a chair facing forwards|3|-9.204471588134766
2|a grey chair facing forward|3|-9.514163970947266
3|a grey chair |3|-10.107177734375
4|a small grey chair|3|-3.118988037109375
5|a small grey fan facing forwards|3|-9.827288627624512
6|a large blue chair facing to the left|3|-9.296311378479004
7|a small, grey chair in the room|3|-10.06557559967041
8|a grey chair|3|-10.216552734375
9|a small, grey chair|3|-4.192537307739258
10|a small, gray chair facing forwards|3|-9.426199913024902
11|a small, grey chair that is facing forwards|3|-9.740983009338379
12|a large, blue chair facing to the left|3|-9.905577659606934
13|a small, grey fan |3|-10.435813903808594
14|a small, grey chair is facing forwards|3|-8.12436294555664
15|a small, grey chair, facing forwards|3|-8.470616340637207
16|a small, grey fan facing forwards|3|-8.69453239440918
17|a grey, small chair facing forwards|3|-8.861778259277344
18|a small, grey chair faces forwards|3|-9.513551712036133
19|a large, blue chair facing backwards|3|-10.487497329711914
20|a grey small chair facing forwards|3|-10.605265617370605
21|a chair|3|-9.154296875
22|a small, grey chair  |3|-10.145662307739258
23|a grey chair is facing forwards|3|-9.8914794921875
24|a small, grey chair that faces forwards|3|-10.723158836364746
25|a small grey facing forwards chair|3|-10.346256256103516
26|a large, green chair facing to the left|3|-8.604472160339355
27|a small, grey chair |3|-6.950349807739258
28|a small, grey chair facing forwards|3|-1.9434289932250977
29|"a small, grey chair"""|3|-10.130037307739258
30|a small gray chair facing forwards|3|-9.163407325744629
31|a grey chair facing forwards|3|-9.121338844299316
32|a small, grey chair-facing forwards|3|-10.549864768981934
33|a small, grey chair face forwards|3|-10.457357406616211
34|a small-grey-chair-facing-forwards|3|-10.943724632263184
35|a small, grey fan|3|-8.253284454345703
36|a|3|-8.945487976074219
37|a large, blue chair|3|-9.826713562011719
38|a small, grey, facing forwards chair|3|-10.391519546508789
39|a small, grey chair  facing forwards|3|-9.556474685668945
40|a blue chair facing to the left|3|-10.546287536621094
41|a small, grey chair facing forward|3|-9.927803993225098
42|a small gray chair facing forward|3|-10.304031372070312
