|Sequence|Object|p_llm
0|a large grey desk facing forwards is in the room|0|-31.054630279541016
1|a large, grey, desk, facing forwards|0|-31.395591735839844
2|a large desk|0|-28.61976432800293
3|"a large grey desk facing forwards"""|0|-30.805166244506836
4|a grey desk  facing forwards|0|-30.888200759887695
5|a large, grey desk, facing forwards|0|-29.507904052734375
6|a large, grey desk|0|-25.19150733947754
7|a large, grey desk in the room|0|-31.24770736694336
8|a large grey desk facing forwards in a room|0|-30.9085693359375
9|a large, grey desk  |0|-30.84775733947754
10|a grey desk is facing forwards|0|-29.373943328857422
11|a large desk that is grey in color and facing forwards|0|-32.48988723754883
12|a large grey desk is facing forwards|0|-30.65951919555664
13|a large grey desk  facing forwards|0|-30.769634246826172
14|a grey desk in a room|0|-30.488140106201172
15|a large grey desk facing forwards in the room|0|-29.7231502532959
16|a large, grey desk  facing forwards|0|-30.47334098815918
17|a grey large desk|0|-29.9840087890625
18|a large, grey desk |0|-27.26963233947754
19|a grey desk, facing forwards|0|-28.71343231201172
20|a grey, large desk facing forwards|0|-29.599838256835938
21|a grey facing forwards desk|0|-30.92125701904297
22|a grey desk|0|-25.67490577697754
23|a large grey desk in the room|0|-30.83873748779297
24|a large grey desk|0|-30.300769805908203
25|a grey desk is in the room|0|-30.643163681030273
26|a large desk facing forwards|0|-27.34436798095703
27|a large desk, grey in color, facing forwards|0|-30.635650634765625
28|a large gray desk facing forwards|0|-30.051034927368164
29|a desk|0|-27.445812225341797
30|a grey desk in the room|0|-29.487117767333984
31|a large|0|-30.892784118652344
32|a|0|-28.953624725341797
33|a large, grey desk facing forwards|0|-23.47296905517578
34|a large grey desk, facing forwards|0|-29.69499397277832
35|a large, grey desk is facing forwards|0|-30.42899513244629
36|a large desk, grey in colour, facing forwards|0|-30.86784553527832
37|a grey desk facing forwards|0|-25.274322509765625
38|a large, grey desk  (1)|0|-31.336673736572266
39|a large grey desk facing forwards|0|-30.930166244506836
40|a grey desk |0|-28.45615577697754
0|a large blue desk facing forwards |1|-31.685497283935547
1|a large desk that is blue in colour and facing forwards|1|-33.360321044921875
2|a large, blue desk|1|-25.336530685424805
3|a small, green desk facing to the left|1|-33.27594757080078
4|a large desk|1|-30.165061950683594
5|a large desk with a blue top|1|-32.39322280883789
6|a large desk that is blue in color and facing forwards|1|-32.955810546875
7|a large blue desk, facing forwards|1|-32.238525390625
8|a large, blue desk in the room|1|-31.407461166381836
9|"a large blue desk facing forwards"""|1|-32.36518478393555
10|"a large, blue desk  | facing forwards"|1|-32.71567153930664
11|a large, blue desk, facing forwards|1|-32.73283386230469
12|a large blue desk facing forwards|1|-27.755809783935547
13|a large, blue desk, |1|-32.36286544799805
14|a large desk, blue in colour, facing forwards|1|-32.20004653930664
15|a large, blue desk is in the room|1|-31.649723052978516
16|a large, blue desk-facing forwards|1|-32.00284957885742
17|a large desk, blue in color, facing forwards|1|-31.991891860961914
18|a large, blue desk |1|-27.586530685424805
19|a large, blue desk that is facing forwards|1|-32.56733322143555
20|a large desk that is blue and facing forwards|1|-32.256893157958984
21|a large blue desk |1|-30.90192985534668
22|a large blue desk|1|-28.34724235534668
23|a large, blue desk  |1|-30.977155685424805
24|a large, blue desk facing forwards|1|-24.33673667907715
25|"a large, blue desk"""|1|-30.899030685424805
26|a large, blue desk faces forwards|1|-31.357677459716797
27|a large desk facing forwards, colored blue|1|-32.24802017211914
28|a large, blue desk face forwards|1|-31.894325256347656
29|a large blue desk facing forwards in the room|1|-32.47941207885742
30|a large blue desk facing forward|1|-31.61083984375
31|a large, blue desk is facing forwards|1|-31.198009490966797
32|a large, blue desk  (2) facing forwards|1|-33.58353042602539
33|a big blue table|1|-32.45964431762695
34|a|1|-30.55886459350586
35|a large, blue desk (2)|1|-32.44908142089844
36|a large, blue desk  facing forwards|1|-31.91512107849121
37|a large desk, blue, facing forwards|1|-32.261741638183594
38|a large, blue desk  (2)|1|-31.480384826660156
39|a large desk is blue|1|-32.326847076416016
0|a desk that is red in color and facing backwards|2|-33.19842529296875
1|a red, facing-backwards desk|2|-32.153907775878906
2|a small, green desk|2|-30.86335563659668
3|a red facing backwards desk|2|-31.63449478149414
4|a small, green desk facing to the left|2|-29.14759063720703
5|a large desk|2|-29.256744384765625
6|a desk facing backwards|2|-29.00157928466797
7|a large red desk|2|-25.6376953125
8|a small, green fan facing to the left|2|-31.028539657592773
9|a  red desk facing backwards|2|-31.429462432861328
10|a large desk with a red color facing backwards|2|-32.13151550292969
11|a large, red fan|2|-32.13595199584961
12|a large desk that is red in colour and facing backwards|2|-33.00520706176758
13|a large desk that is red in color and facing backwards|2|-32.40791702270508
14|a large desk with a red color and facing backwards|2|-32.438846588134766
15|a large desk with a red colour facing backwards|2|-33.097469329833984
16|a large desk facing backwards|2|-27.88987159729004
17|a large, red, desk facing backwards|2|-32.11807632446289
18|a large desk that is red and facing backwards|2|-32.07754135131836
19|a large desk, red in colour, facing backwards|2|-32.960445404052734
20|a large,|2|-31.199493408203125
21|a large, red, backwards-facing desk|2|-32.03801345825195
22|a small green desk|2|-29.376354217529297
23|a large, red fan facing backwards|2|-30.79509735107422
24|a red table|2|-30.800262451171875
25|a large desk is red and facing backwards|2|-31.895965576171875
26|a large desk, red in color, facing backwards|2|-32.75456237792969
27|a desk that is large, red, and facing backwards|2|-33.1993408203125
28|a red, large desk facing backwards|2|-31.17908477783203
29|a backwards-facing red desk|2|-32.056941986083984
30|a backwards red desk|2|-32.02125549316406
31|a desk|2|-29.249074935913086
32|a, red desk|2|-31.53353500366211
33|a large desk with a red color|2|-32.52054214477539
34|a large, red  desk|2|-31.8176212310791
35|a large|2|-31.412166595458984
36|a red, desk facing backwards|2|-32.05122756958008
