|Sequence|Object|p_llm
0|a small, red chair facing the left|0|-31.024147033691406
1|a small red chair to the right|0|-30.23918914794922
2|a small, red chair, facing right|0|-29.924970626831055
3|a red chair |0|-30.80756187438965
4|a small red chair|0|-27.192148208618164
5|a small, red chair facing to the right|0|-27.517635345458984
6|a red chair, facing right|0|-29.75588035583496
7|a small chair|0|-29.78470230102539
8|a small red chair |0|-29.887460708618164
9|a chair facing right|0|-30.41169548034668
10|a red chair facing the right|0|-28.626554489135742
11|a chair facing to the right|0|-29.77015495300293
12|a small red chair facing the right|0|-28.153209686279297
13|a small red chair facing right|0|-25.730205535888672
14|a chair|0|-30.143407821655273
15|a small, red chair |0|-27.82387924194336
16|a red chair, facing to the right|0|-30.607284545898438
17|a small red chair facing left|0|-30.652080535888672
18|a small, red chair|0|-28.77700424194336
19|a red chair facing to the right|0|-30.850082397460938
20|a small, red chair, facing to the right|0|-29.35079002380371
21|a small red chair, facing right|0|-30.83526039123535
22|a small, red, facing-right chair|0|-30.94782066345215
23|a small chair facing to the right|0|-28.61587142944336
24|a small, red chair facing to the left|0|-28.64584732055664
25|a|0|-30.156845092773438
26|a red, small chair facing right|0|-30.964733123779297
27|a small, red chair is facing to the right|0|-30.2255802154541
28|a small, red chair facing the right|0|-29.356460571289062
29|a small red chair, facing to the right|0|-30.38469886779785
30|a small chair facing right|0|-29.92496681213379
31|a small, red chair 1|0|-29.842485427856445
32|a small, red chair  facing to the right|0|-29.38382339477539
33|a small,|0|-30.785995483398438
34|a small, red chair facing right |0|-30.8997802734375
35|a small, red chair facing to the right |0|-31.009822845458984
36|a red chair facing left|0|-30.163597106933594
37|a small red chair facing to the right|0|-25.456695556640625
38|a small, red chair facing right|0|-27.7122802734375
0|a small, red chair facing the left|1|-8.108325958251953
1|a small, red chair - facing to the left|1|-10.612579345703125
2|a blue chair facing backwards|1|-10.225629806518555
3|a small red chair is facing to the left|1|-10.819023132324219
4|a small, red|1|-10.738527297973633
5|a small red chair facing to the left|1|-9.329266548156738
6|a small, red chair 2|1|-10.28660774230957
7|a small red chair|1|-10.331220626831055
8|a small, red chair facing to the right|1|-6.698157787322998
9|a small, red sofa facing to the left|1|-10.691950798034668
10|a small red chair |1|-9.932783126831055
11|a small red chair facing the left|1|-7.386974334716797
12|a small, red chair is facing to the left|1|-9.375932693481445
13|a  small, red chair facing to the left|1|-10.208466529846191
14|a small red chair facing the right|1|-10.605724334716797
15|a small, red chair  (2)|1|-11.207881927490234
16|a small, red chair  |1|-10.171795845031738
17|a small, red chair  (2) facing to the left|1|-11.247758865356445
18|a red chair|1|-5.91879415512085
19|a small, red chair, facing to the left|1|-7.0800676345825195
20|a small, red chair that is facing to the left|1|-9.970049858093262
21|a small, red chair (2) facing to the left|1|-10.43727970123291
22|a small, red, left-facing chair|1|-10.516802787780762
23|a small red chair facing right|1|-10.554022789001465
24|a small red chair, facing to the left|1|-9.964707374572754
25|a small, red chair |1|-6.913983345031738
26|a small, red chair facing to the  left|1|-10.499279022216797
27|a small red chair facing left|1|-10.490790367126465
28|a small, red chair facing left|1|-6.819012641906738
29|a small chair facing left|1|-9.136582374572754
30|a small, red chair|1|-4.249920845031738
31|a small red chair  facing to the left|1|-10.489401817321777
32|a small, red chair, facing left|1|-9.405268669128418
33|a small red chair, facing left|1|-10.473162651062012
34|a small, red chair  facing to the left|1|-7.906824111938477
35|a|1|-8.618755340576172
36|a small, red chair in the room|1|-9.891071319580078
37|a chair facing to the left|1|-9.159111976623535
38|a small, red chair facing the right|1|-10.413113594055176
39|a small, red chair facing|1|-10.451825141906738
40|a small,|1|-9.638784408569336
41|a small, red chair 1|1|-10.454841613769531
42|a small|1|-9.820322036743164
43|a small chair facing to the left|1|-8.413616180419922
44|a small, red chair facing  to the left|1|-10.693039894104004
45|a small red chair facing to the right|1|-9.501886367797852
46|a small, red chair facing the left side of the room|1|-11.557080268859863
0|a blue chair facing backwards|2|-10.222389221191406
1|a small, blue chair in the room|2|-10.097216606140137
2|a blue chair, facing backwards|2|-9.669805526733398
3|a small blue chair is facing backwards|2|-10.231511116027832
4|a blue chair that is facing backwards|2|-9.222341537475586
5|a small, blue chair with its back to us|2|-10.60822868347168
6|a small, blue chair that is facing backward|2|-11.197271347045898
7|a small, blue sofa facing backwards|2|-7.42061185836792
8|a small, blue chair facing to the left|2|-9.242051124572754
9|a small, blue chair facing the opposite direction of the other chairs|2|-11.684556007385254
10|a small, red chair facing to the right|2|-10.34841537475586
11|a small, blue chair turned around|2|-10.829864501953125
12|a blue chair is facing backwards|2|-8.957208633422852
13|a small, blue chair facing backwards|2|-9.223368644714355
14|a chair facing backwards|2|-9.292880058288574
15|a small, blue chair backwards|2|-9.433456420898438
16|a small, blue chair (3)|2|-10.579940795898438
17|a small, blue chair  |2|-9.660018920898438
18|a small, blue sofa|2|-9.837054252624512
19|a small, blue chair  facing backwards|2|-9.200844764709473
20|a blue facing backwards|2|-9.89106559753418
21|a small blue chair, facing backwards|2|-10.457088470458984
22|a backwards blue chair|2|-10.24990463256836
23|a small, blue chair  (3)|2|-10.379395484924316
24|a small, blue chair facing downwards|2|-10.250740051269531
25|a small, blue chair with its back facing the viewer|2|-11.405280113220215
26|a small blue chair |2|-10.131175994873047
27|a small, blue chair facing the back of the room|2|-11.47770881652832
28|a small, blue chair facing the back|2|-10.95726490020752
29|a small, blue, backwards-facing chair|2|-9.03170108795166
30|a small blue chair facing backwards|2|-9.909025192260742
31|a small blue chair that is facing backwards|2|-10.446170806884766
32|a small, blue chair facing to the right|2|-9.351426124572754
33|a small, blue, backwards chair|2|-10.133748054504395
34|a small, blue chair |2|-9.644393920898438
35|a small, blue chair that's facing backwards|2|-10.277174949645996
36|a small, blue chair with its back facing us|2|-10.946044921875
37|a large, grey chair facing forwards|2|-10.146254539489746
38|a small blue sofa facing backwards|2|-9.80310344696045
39|a small, blue chair that is facing backwards|2|-10.240918159484863
40|a blue sofa|2|-8.698564529418945
41|a small, red chair facing to the left|2|-11.17654037475586
42|a small, blue chair with its back facing you|2|-10.992919921875
43|a small, blue chair that faces backwards|2|-10.337823867797852
44|a blue, small chair facing backwards|2|-9.802602767944336
45|a|2|-9.32028579711914
46|a small,|2|-10.312164306640625
47|a small, blue chair, facing backwards|2|-7.983770370483398
48|a small, blue chair with its back to the viewer|2|-11.355690956115723
49|a small blue chair facing backward|2|-8.668449401855469
50|a small, blue chair facing the opposite direction of the others|2|-11.394891738891602
51|a small, blue chair facing the wall|2|-10.315869331359863
52|a blue chair|2|-9.974957466125488
0|a large grey chair faces forwards|3|-32.079586029052734
1|a large gray chair facing forwards|3|-31.103431701660156
2|a chair facing forwards|3|-29.363142013549805
3|a grey chair facing forward|3|-32.50813293457031
4|a large grey chair, facing forwards|3|-31.829402923583984
5|a large, grey chair that is facing forwards|3|-31.407413482666016
6|a small red chair facing to the left|3|-32.603485107421875
7|a grey chair|3|-31.785598754882812
8|a large chair facing forwards|3|-28.16156768798828
