|Sequence|Object|p_llm
0|a blue chair facing left|0|-30.527645111083984
1|a large, blue chair facing to the left in the room|0|-31.03060531616211
2|a large, blue chair facing to the left |0|-27.969661712646484
3|a big blue chair facing left|0|-30.27044677734375
4|a blue chair to the left|0|-30.78668975830078
5|a blue chair is facing to the left|0|-31.214622497558594
6|a large, blue chair facing to the left'|0|-31.227474212646484
7|a large, blue chair facing left|0|-28.023847579956055
8|a large, blue chair  facing to the left|0|-30.388275146484375
9|a large blue chair facing to the left |0|-30.559885025024414
10|a large, blue chair facing to the left of the room|0|-31.506092071533203
11|a large chair facing to the left|0|-30.57360076904297
12|a blue chair, facing left|0|-30.225887298583984
13|a large, blue chair |0|-28.83490562438965
14|a large|0|-31.062467575073242
15|a large chair facing left|0|-30.574626922607422
16|a blue chair is facing left|0|-30.88408660888672
17|a large, blue chair facing to the left|0|-24.860286712646484
18|a large blue chair|0|-30.398914337158203
19|a large, blue chair facing the left|0|-28.56214714050293
20|"a large, blue chair facing to the left"""|0|-28.641536712646484
21|a large chair|0|-30.83066177368164
22|a large, blue chair facing to the left is in the room|0|-31.36609649658203
23|a blue chair facing to the left|0|-28.84823989868164
24|a large blue chair is facing left|0|-31.148784637451172
25|a large, blue chair is facing to the left|0|-31.086610794067383
26|a large blue chair |0|-30.289539337158203
27|a|0|-30.421977996826172
28|a blue chair |0|-31.11770248413086
29|a large, blue chair facing to the left,|0|-29.282161712646484
30|a large blue chair to the left|0|-30.737760543823242
31|a large, blue chair, facing to the left|0|-31.80223274230957
32|a large blue chair facing to the left|0|-26.614572525024414
33|a large, blue chair, facing left|0|-29.888776779174805
34|a large blue chair, facing to the left|0|-31.104665756225586
35|a large blue chair is facing to the left|0|-30.89900779724121
36|a large blue chair facing the left|0|-30.486591339111328
37|a large blue chair, facing left|0|-30.48660659790039
38|a large, blue chair|0|-29.60053062438965
0|a large, blue chair  facing backwards|1|-9.559178352355957
1|a large,|1|-10.17973518371582
2|a large blue fan facing backwards|1|-10.353334426879883
3|a large, blue chair backwards|1|-9.976543426513672
4|a large, blue chair is facing backwards|1|-8.77744197845459
5|a large, blue, backwards-facing chair|1|-10.291914939880371
6|a large, blue chair facing backwards|1|-8.2518310546875
7|a large, blue chair facing forwards|1|-8.738890647888184
8|a chair, blue, large, facing backwards|1|-10.37164306640625
9|a small grey fan facing forwards|1|-10.047563552856445
10|a large blue chair facing backward|1|-8.585329055786133
