|Sequence|Object|p_llm
0|a red sofa, facing to the right|0|-9.812628746032715
1|a large red sofa, facing to the right|0|-9.771471977233887
2|a large red sofa facing to the right|0|-6.706357955932617
3|a large  red sofa|0|-10.067678451538086
4|a red sofa in the room|0|-10.66611099243164
5|a large red sofa is in the room|0|-11.161258697509766
6|a large, red, sofa, facing, right|0|-11.327214241027832
7|a large, red facing to the right|0|-11.736936569213867
8|a red sofa facing the right|0|-10.608445167541504
9|a red sofa |0|-9.214658737182617
10|a large red sofa to the right|0|-10.095617294311523
11|a red sofa facing to the right |0|-10.214088439941406
12|a large, red couch|0|-10.713491439819336
13|a large red sofa  facing to the right|0|-10.418572425842285
14|a large red sofa, facing right|0|-10.665998458862305
15|a large red sofa facing the right|0|-10.401399612426758
16|a large red sofa is facing right|0|-10.691575050354004
17|a large, red facing right sofa|0|-10.665637016296387
18|a  large, red sofa facing to the right|0|-11.580314636230469
19|a large red facing right sofa|0|-9.843969345092773
20|a red sofa is facing to the right|0|-9.80334758758545
21|a sofa|0|-8.691455841064453
22|a large,|0|-9.835046768188477
23|a red, large sofa facing to the right|0|-11.229659080505371
24|a large Red sofa|0|-10.341728210449219
25|a, large, red sofa|0|-10.527541160583496
26|a huge red sofa facing right|0|-10.70365047454834
27|a large, red, facing-right sofa|0|-10.546263694763184
28|a red sofa is facing right|0|-10.702731132507324
29|a red sofa|0|-9.199033737182617
30|a small, red sofa facing to the right|0|-10.862177848815918
31|a large red sofa is facing to the right|0|-9.399603843688965
32|a red sofa, facing right|0|-10.107038497924805
33|a large red sofa|0|-7.237115859985352
34|a large|0|-10.000672340393066
35|a large sofa|0|-6.101431846618652
36|a|0|-7.918018341064453
37|a, red sofa|0|-10.407273292541504
38|a large red sofa |0|-8.23019790649414
39|a large red sofa faces right|0|-10.562573432922363
40|a large red sofa facing right|0|-7.220438003540039
41|a red sofa facing to the right|0|-6.253150939941406
42|a large, red sofa|0|-1.8674942255020142
0|a small red couch|1|-30.850814819335938
1|a small, red sofa  (2)|1|-30.134214401245117
2|a small, red sofa (2)|1|-30.913253784179688
3|a small, red sofa |1|-26.854610443115234
4|a small red sofa facing the right|1|-29.821287155151367
5|a small sofa|1|-29.995635986328125
6|a small red sofa is facing to the right|1|-30.64885139465332
7|a small, red sofa facing backwards|1|-30.488508224487305
8|a small red sofa facing right|1|-28.20113754272461
9|a small, red sofa|1|-25.073360443115234
10|a small, red sofa  facing to the right|1|-29.01107406616211
11|a small, red sofa facing the right|1|-29.834253311157227
12|a small red sofa|1|-26.727500915527344
13|a small, red sofa 2|1|-30.50807762145996
14|a  small, red sofa facing to the right|1|-31.15732765197754
15|a small red sofa  facing to the right|1|-31.42368507385254
16|a large, red sofa facing to the right|1|-31.502695083618164
17|a small, red sofa is facing to the right|1|-29.554685592651367
18|a small red sofa, facing to the right|1|-30.441383361816406
19|a small, red sofa, facing to the right|1|-37.057743072509766
20|a small, red sofa that is facing to the right|1|-30.52477264404297
21|a small red sofa facing to the right|1|-25.51630973815918
22|"a small, red sofa"""|1|-30.456172943115234
23|a sofa|1|-30.140817642211914
24|a small, red sofa facing right|1|-29.150068283081055
25|a red sofa|1|-30.004749298095703
26|a small, red sofa  |1|-30.292110443115234
27|a small, red sofa facing to the right|1|-25.179466247558594
28|a small sofa facing to the right|1|-28.75238037109375
29|a small, red sofa, |1|-30.855607986450195
30|a large red sofa|1|-31.161317825317383
31|a|1|-28.593942642211914
32|a small, red sofa faces to the right|1|-30.598705291748047
33|a small,|1|-30.443029403686523
34|a small|1|-30.974599838256836
35|a red sofa facing to the right|1|-29.165630340576172
36|a small red sofa |1|-29.274375915527344
37|a large, red sofa|1|-31.040245056152344
0|a small, blue sofa faces to the right|2|-31.486459732055664
1|a small, blue  sofa|2|-32.18460464477539
2|a small, red sofa|2|-32.154937744140625
3|a small, blue sofa facing backwards|2|-31.758216857910156
