|Sequence|Object|p_llm
0|a large blue facing left chair|0|-31.2551326751709
1|a blue chair facing left|0|-31.213848114013672
2|a large, blue chair, facing to the left|0|-31.84775733947754
3|a large blue chair |0|-30.289539337158203
4|a blue chair is facing to the left|0|-31.55943489074707
5|a large, blue, facing-left chair|0|-31.507240295410156
6|a large, blue chair 1|0|-30.32596206665039
7|a large blue chair facing to the left|0|-30.332868576049805
8|a big blue chair facing left|0|-30.27044677734375
9|a blue chair facing the left|0|-28.952268600463867
10|a large chair facing to the left|0|-29.723270416259766
11|a large blue chair is facing left|0|-31.14850425720215
12|a blue chair is facing left|0|-31.21796226501465
13|a large blue chair|0|-30.398914337158203
14|a chair, blue, large, facing left|0|-31.116195678710938
15|a large, blue chair facing left|0|-32.29460525512695
16|a large chair|0|-30.83066177368164
17|a large, blue chair facing to the left|0|-27.931921005249023
18|a large, blue chair, facing to the left, in the room|0|-33.80272674560547
19|a large chair, blue in color, facing to the left|0|-32.641197204589844
20|a large blue chair facing left|0|-29.768081665039062
21|a large, blue chair is facing to the left|0|-31.09020233154297
22|a large chair facing left|0|-29.721227645874023
23|a blue chair |0|-31.11770248413086
24|a large blue chair, facing to the left|0|-31.104665756225586
25|a large, blue chair facing the left|0|-28.56214714050293
26|a large blue chair facing the left|0|-32.304725646972656
27|a large blue chair is facing to the left|0|-31.184349060058594
28|a blue chair, facing to the left|0|-31.62285804748535
29|a blue, large chair facing left|0|-31.828357696533203
30|a chair facing left|0|-31.257495880126953
31|a blue chair to the left|0|-30.78668975830078
32|a large, blue, chair, facing, left|0|-32.78453826904297
33|a large|0|-31.062467575073242
34|a blue chair, facing left|0|-30.225887298583984
35|a large, blue chair |0|-28.83490562438965
36|a chair, blue, large, facing, left|0|-31.902908325195312
37|a large, blue chair that is facing to the left|0|-31.963489532470703
38|a large, blue chair|0|-29.60053062438965
39|a|0|-30.421977996826172
40|a chair facing to the left|0|-31.268836975097656
41|a blue chair facing to the left|0|-27.298974990844727
42|a large blue chair, facing left|0|-30.48660659790039
43|a large, blue chair  facing to the left|0|-30.388275146484375
44|a large blue chair to the left|0|-30.737760543823242
45|a large chair, blue in color, facing left|0|-32.887935638427734
46|a large, blue chair, facing left|0|-32.839332580566406
47|a blue chair|0|-31.35988998413086
0|a backwards-facing blue chair|1|-31.23480224609375
1|a blue chair facing backwards|1|-27.603147506713867
2|a large, blue chair facing the wall|1|-32.46913146972656
3|a small grey fan facing forwards|1|-32.00850296020508
4|a large blue chair facing to the left|1|-31.47112274169922
5|a large blue chair facing backward|1|-30.546266555786133
6|a small grey chair facing forwards|1|-30.904937744140625
7|a large, blue chair facing to the right|1|-31.727384567260742
8|a blue fan facing backwards|1|-31.87150001525879
9|a large blue chair facing backwards |1|-30.77585792541504
10|a chair facing backwards|1|-29.013818740844727
11|a large, blue chair, facing backwards|1|-29.828723907470703
12|a large, blue fan|1|-31.113924026489258
13|a large blue chair, facing backwards|1|-31.964759826660156
14|a large, blue chair facing backward|1|-30.215452194213867
15|a large, blue chair facing downwards|1|-32.0513916015625
16|a large, blue chair facing to the left|1|-31.209613800048828
17|a chair, blue, large, facing backwards|1|-32.332584381103516
18|a large, blue, backwards-facing chair|1|-32.64189910888672
19|a large, blue fan facing backwards|1|-29.262086868286133
20|a small, grey fan facing forwards|1|-31.00348663330078
21|a large, blue chair facing backwards|1|-31.13812828063965
22|a large, blue chair is facing backwards|1|-30.738380432128906
23|a chair|1|-31.601409912109375
24|a backwards blue chair|1|-31.63631248474121
25|a fan facing backwards|1|-32.23704147338867
26|a large,|1|-32.14067077636719
27|a blue chair facing backward|1|-31.837522506713867
28|a  large, blue chair facing backwards|1|-32.29853439331055
29|a small, grey chair facing forwards|1|-30.055910110473633
30|a large, blue chair facing the back of the room|1|-32.794097900390625
31|a large, blue chair  facing backwards|1|-30.79058265686035
32|a large, blue chair facing the opposite direction of the others|1|-33.7031135559082
33|a large|1|-31.838228225708008
34|a large, blue chair |1|-30.273418426513672
35|a large, blue chair facing forwards|1|-30.699827194213867
36|a|1|-30.510772705078125
37|a large, blue chair|1|-31.046855926513672
38|a large, blue chair facing  backwards|1|-32.403602600097656
39|a blue chair facing to the left|1|-32.039337158203125
