|Sequence|Object|p_llm
0|a fan facing to the left|0|-30.700424194335938
1|a small fan, blue in color, facing left|0|-31.218761444091797
2|a blue, small fan facing to the left|0|-31.050363540649414
3|a small fan facing to the left, blue in color|0|-31.935943603515625
4|a small fan facing left|0|-29.874515533447266
5|a small fan that is blue in color and facing to the left|0|-31.326997756958008
6|a fan, blue, small, facing left|0|-31.833763122558594
7|a blue, small fan facing left|0|-32.20765686035156
8|a small fan that is blue in color and is facing to the left|0|-32.09743881225586
9|a, blue fan|0|-32.09989547729492
10|a large, blue fan facing to the left|0|-31.355796813964844
11|a small fan facing the left|0|-30.84200668334961
12|a small fan that is blue in color, facing to the left|0|-32.95390319824219
13|a small fan is blue|0|-31.637470245361328
14|a small fan to the left|0|-31.698043823242188
15|a blue fan|0|-24.6661319732666
16|a small fan facing to the left|0|-28.780433654785156
17|a small fan that is blue|0|-31.55596923828125
18|a small fan, blue in color, facing to the left|0|-30.8046817779541
19|a blue small fan|0|-32.055416107177734
20|a little blue fan facing left|0|-32.04551315307617
21|a small blue facing left fan|0|-31.2877197265625
22|a green fan|0|-30.848907470703125
23|a small fan that is blue and facing to the left|0|-31.421794891357422
24|a small fan with a blue color|0|-32.2741813659668
25|a small fan that is blue in color and facing left|0|-32.868656158447266
26|a small Blue fan|0|-31.701013565063477
27|a small fan that is blue in color|0|-31.450183868408203
28|a small fan is blue and faces left|0|-32.38477325439453
29|a small blue fan|0|-23.631563186645508
30|a blue small fan facing left|0|-31.356292724609375
31|a small fan|0|-28.546382904052734
32|a small fan |0|-31.608882904052734
33|a small fan is blue and facing left|0|-31.69169044494629
34|a|0|-29.943347930908203
35|a blue, small fan|0|-31.573068618774414
36|a small fan, blue, left-facing|0|-31.766502380371094
37|a small fan, blue|0|-32.1191291809082
38|a small fan, blue in color|0|-31.58072853088379
39|a small fan, blue, facing left|0|-30.454336166381836
40|a small, blue, left-facing fan|0|-32.006103515625
41|a small, blue|0|-32.196189880371094
42|a small,|0|-31.248170852661133
43|a small|0|-31.084491729736328
44|a small fan facing to the left, colored blue|0|-32.05527877807617
45|a small fan that is blue and facing left|0|-32.233123779296875
46|a small fan facing to the left is blue|0|-32.11908721923828
47|a small fan in a room|0|-31.173097610473633
0|a small, blue fan facing to the left|1|-30.603355407714844
1|a small, green fan (2)|1|-31.86233901977539
2|a small, green fan|1|-25.946487426757812
3|a small, green fan facing to the left|1|-25.53553009033203
4|a small, green fan 2|1|-31.101234436035156
