|Sequence|Object|p_llm
0|a blue chair on the left|0|-31.579692840576172
1|a large blue facing left chair|0|-31.2553653717041
2|a blue chair facing left|0|-31.130096435546875
3|a large, blue chair, facing to the left|0|-29.323265075683594
4|a large blue chair |0|-30.27722930908203
5|a blue chair is facing to the left|0|-31.145313262939453
6|a large, blue, facing-left chair|0|-31.507591247558594
7|a large, blue chair 1|0|-30.34461212158203
8|a large blue chair facing to the left|0|-26.624765396118164
9|a big blue chair facing left|0|-30.218172073364258
10|a blue chair facing the left|0|-28.865314483642578
11|a large chair facing to the left|0|-30.570262908935547
12|a blue chair is facing left|0|-31.133621215820312
13|a large blue chair is facing left|0|-31.189172744750977
14|a large blue chair|0|-30.38660430908203
15|a chair, blue, large, facing left|0|-31.896568298339844
16|a large chair|0|-30.833742141723633
17|a large, blue chair facing to the left|0|-27.935941696166992
18|a large chair, blue in color, facing to the left|0|-32.61304473876953
19|a large blue chair facing left|0|-30.36652374267578
20|a large, blue chair is facing to the left|0|-31.118247985839844
21|a large chair facing left|0|-30.549455642700195
22|a blue chair |0|-31.076519012451172
23|a large blue chair, facing to the left|0|-30.71268081665039
24|a large, blue chair facing the left|0|-28.6051082611084
25|a large blue chair facing the left|0|-28.07666015625
26|a blue chair, facing to the left|0|-31.076520919799805
27|a large blue chair is facing to the left|0|-31.20498275756836
28|a chair facing left|0|-31.239564895629883
29|a blue chair to the left|0|-30.706357955932617
30|a large|0|-31.074237823486328
31|a blue chair, facing left|0|-30.15343475341797
32|a large, blue chair |0|-28.907472610473633
33|a large blue chair facing to the left |0|-30.59351348876953
34|a large, blue chair that is facing to the left|0|-32.0552864074707
35|a large, blue chair|0|-29.641847610473633
36|a|0|-30.412639617919922
37|a chair facing to the left|0|-30.389081954956055
38|a blue chair facing to the left|0|-27.243253707885742
39|a large blue chair, facing left|0|-30.453914642333984
40|a large, blue chair  facing to the left|0|-30.484535217285156
41|a large blue chair to the left|0|-31.51239776611328
42|a large chair, blue in color, facing left|0|-32.86946105957031
43|a large, blue chair, facing left|0|-30.352550506591797
44|a blue chair|0|-31.271831512451172
0|a large, blue chair with its back to us|1|-33.51017761230469
1|a backwards-facing blue chair|1|-31.958343505859375
2|a blue chair facing backwards|1|-28.26311492919922
3|a large, blue chair facing the wall|1|-31.966632843017578
4|a blue chair, facing backwards|1|-31.916969299316406
5|a small grey fan facing forwards|1|-31.968141555786133
6|a large blue chair facing to the left|1|-31.442888259887695
7|a large blue chair facing backward|1|-30.527019500732422
8|a blue chair facing backwards |1|-31.91936492919922
9|a large chair facing backwards|1|-30.131113052368164
10|a small grey chair facing forwards|1|-31.811168670654297
11|a large, blue chair facing the opposite direction of the other chairs|1|-34.89788055419922
12|a large, blue chair facing to the right|1|-32.67597198486328
13|a blue chair facing backwards in the room|1|-32.1015510559082
14|a large blue chair facing backwards |1|-30.817720413208008
15|a chair facing backwards|1|-30.141014099121094
16|a large, blue chair, facing backwards|1|-30.22589874267578
17|a large, blue fan|1|-31.113525390625
18|a large blue chair, facing backwards|1|-31.74852752685547
19|a blue chair is facing backwards|1|-31.92041015625
20|a large, blue chair facing downwards|1|-32.74603271484375
21|a large, blue chair facing to the left|1|-30.42252540588379
22|a large, blue fan facing backwards|1|-29.282039642333984
23|a small, grey fan facing forwards|1|-31.072599411010742
24|a large, blue chair facing backwards|1|-30.290075302124023
25|a blue fan|1|-31.145906448364258
26|a large, blue chair is facing backwards|1|-30.819351196289062
27|a chair|1|-31.59718894958496
28|a backwards blue chair|1|-30.98517608642578
29|a large, blue chair facing the left|1|-32.51664352416992
30|a large,|1|-32.13433074951172
31|a  large, blue chair facing backwards|1|-32.3206672668457
32|a small, grey chair facing forwards|1|-30.07996940612793
33|a large, blue chair  facing backwards|1|-30.914823532104492
34|a large, blue chair facing the opposite direction of the others|1|-33.71567916870117
35|a large|1|-31.838600158691406
36|a large, blue chair |1|-30.383338928222656
37|a large, blue chair facing forwards|1|-30.68459701538086
38|a|1|-30.497386932373047
39|a large, blue chair|1|-31.117713928222656
40|a large, blue chair facing upwards|1|-31.81740951538086
41|a large blue chair is facing backwards|1|-31.888818740844727
42|a large blue chair facing backwards|1|-26.872407913208008
43|a large blue chair facing backwards in the room|1|-31.464506149291992
44|a chair that is facing backwards|1|-31.78561019897461
45|a large, blue chair that is facing backwards|1|-31.454021453857422
0|a large, green chair facing the left|2|-29.994565963745117
1|a chair that is green and large and facing to the left|2|-33.4307861328125
2|a large, green chair|2|-32.55894470214844
3|a large green chair facing the left|2|-29.654157638549805
4|a large blue chair facing to the left|2|-31.148571014404297
5|a large, green chair  (3)|2|-32.47907257080078
6|a large green chair facing left|2|-33.38053512573242
7|a large, green chair |2|-31.090261459350586
8|a small grey chair facing forwards|2|-31.6554012298584
9|a green chair|2|-25.323266983032227
10|"a large, green chair"""|2|-31.332447052001953
11|a large green chair is facing to the left|2|-32.06141662597656
12|a large chair facing to the left|2|-30.867046356201172
13|a large chair, green in color, facing left|2|-33.60703659057617
14|a large chair, green in color, facing to the left|2|-33.08411407470703
15|a large chair|2|-31.244062423706055
16|a large, blue chair facing to the left|2|-31.816356658935547
17|a large chair facing to the left, colored green|2|-33.254425048828125
18|a small, grey fan facing forwards|2|-32.150230407714844
19|a chair, green, large, facing left|2|-34.23878479003906
20|a large, green fan|2|-30.94660758972168
21|a big green chair facing left|2|-32.04012680053711
22|a chair, green, facing left|2|-32.11404037475586
23|a large chair facing left|2|-31.902074813842773
24|a chair that is green in color and facing to the left|2|-33.49494934082031
25|a large green chair facing to the left|2|-29.70610809326172
26|a large, green chair facing to the left|2|-29.86285400390625
27|a large,|2|-32.137306213378906
28|a chair that is green and large, facing to the left|2|-35.84237289428711
29|a small, grey chair facing forwards|2|-32.36271667480469
30|a large, green chair  facing to the left|2|-30.845666885375977
31|a chair that is green and facing to the left|2|-32.849639892578125
32|a large, green chair that is facing to the left|2|-34.42456817626953
33|a large green chair, facing left|2|-32.494598388671875
34|a large chair that is green in color and facing to the left|2|-36.16357421875
35|a large chair, green, facing left|2|-32.50202178955078
36|a large chair that is green and facing left|2|-33.36453628540039
37|a large, green chair (3)|2|-32.47630310058594
38|a large, green chair, facing to the left|2|-29.928077697753906
39|a large, green chair, facing left|2|-31.93647575378418
40|a|2|-31.169782638549805
41|a large chair that is green and facing to the left|2|-32.33537292480469
42|a  large, green chair facing to the left|2|-31.92470359802246
43|a large, green chair facing to the right|2|-32.55062484741211
44|a large, green chair is facing to the left|2|-34.09712600708008
45|a large, green chair in the room|2|-32.637081146240234
46|a blue chair|2|-30.983280181884766
0|a chair facing forwards|3|-30.710330963134766
1|a grey chair facing forward|3|-31.020023345947266
2|"a small grey chair facing forwards"""|3|-31.05645179748535
3|a small grey fan facing forwards|3|-29.611774444580078
4|a small grey chair|3|-31.23689079284668
5|a large blue chair facing to the left|3|-30.80217170715332
6|a small, grey chair is facing forwards in the room|3|-33.15443801879883
7|a small, grey chair in the room|3|-32.139137268066406
8|a small grey chair facing forwards in the room|3|-33.683509826660156
9|a small grey chair facing forwards|3|-25.72832679748535
10|a small grey chair facing to the front|3|-32.84147644042969
11|a small grey chair is facing forwards|3|-30.176733016967773
12|a small chair|3|-29.419490814208984
13|a small grey chair facing forwards in a room with 7 objects|3|-35.765682220458984
14|a small, gray chair facing forwards|3|-31.69871711730957
15|a small grey chair facing forwards |3|-29.54082679748535
16|a small, grey chair that is facing forwards|3|-31.248186111450195
17|a large, blue chair facing to the left|3|-28.6372013092041
