|Sequence|Object|p_llm
0|a small, green desk  facing forwards|0|-28.458303451538086
1|"a small green desk facing forwards"""|0|-30.151264190673828
2|a small, green, desk facing forwards|0|-30.795291900634766
3|a small green desk  facing forwards|0|-29.85392951965332
4|a small desk|0|-28.31230354309082
5|a small green desk facing forwards |0|-28.041889190673828
6|a small, green desk, facing forwards|0|-28.156091690063477
7|a small, green desk facing to the right|0|-30.66445541381836
8|a small green desk facing to the left|0|-31.18421745300293
9|a small green desk |0|-29.400909423828125
10|a small, green, desk, facing forwards|0|-31.24271011352539
11|a green desk facing forwards |0|-29.681705474853516
12|a small green desk facing forwards in the room|0|-31.408933639526367
13|a desk|0|-30.16376495361328
14|a small green desk facing forwards is in the room|0|-30.678293228149414
15|a small, green desk|0|-28.814735412597656
16|a small, green desk |0|-27.611610412597656
17|a small green desk is facing forwards|0|-30.531225204467773
18|a small, green desk 1|0|-29.821474075317383
19|a green desk facing forwards in the room|0|-30.115942001342773
20|a green, small desk facing forwards|0|-28.291940689086914
21|a small green facing forwards desk|0|-30.530412673950195
22|a small, green desk facing forwards|0|-27.502193450927734
23|a green desk, facing forwards|0|-29.993602752685547
24|a green desk facing forwards in a room|0|-30.610923767089844
25|a small green desk, facing forwards|0|-29.001646041870117
26|a small desk facing forwards|0|-26.41082000732422
27|a small, green facing forwards|0|-30.464942932128906
28|a small, green desk  |0|-30.533485412597656
29|a small, green desk is facing forwards|0|-30.186214447021484
30|a desk facing forwards|0|-29.84769058227539
31|a green desk facing forwards, small in size|0|-30.831195831298828
32|a small green desk facing the front|0|-30.85329818725586
33|a small, green desk in the room|0|-30.66377830505371
34|a|0|-29.434616088867188
35|a small green desk facing forwards in a room|0|-29.42728614807129
36|a small, green desk  (1)|0|-30.972354888916016
37|a small|0|-30.305822372436523
38|a small green desk facing to the right|0|-30.49671745300293
39|a small green desk facing forwards|0|-24.573139190673828
40|a green small desk facing forwards|0|-29.39976692199707
41|a green desk facing forwards|0|-26.267642974853516
42|a small green desk|0|-30.182159423828125
43|a little green desk facing forward|0|-30.5502872467041
0|a small, green desk to the right|1|-8.099102020263672
1|a small, green desk facing to the right,|1|-6.899969577789307
2|a small, green desk facing to the right is in the room|1|-9.704710960388184
3|a small, green desk  facing to the right|1|-7.96972131729126
4|a small, green desk, facing to the right|1|-8.071822166442871
5|a green desk facing right|1|-8.265849113464355
6|a small desk|1|-9.986363410949707
7|a small, green desk is facing to the right|1|-9.848675727844238
8|a small, green desk facing to the right|1|-2.4780943393707275
9|a small, green desk facing the right|1|-7.345386028289795
10|a small, green desk facing to the right in the room|1|-7.736054420471191
11|a small, green desk facing to the right in a room|1|-9.279439926147461
12|a large, green desk facing to the right|1|-8.080897331237793
13|a green desk facing the right|1|-9.709351539611816
14|a desk facing right|1|-9.937888145446777
15|a small, green desk|1|-7.963675498962402
16|a small, green desk |1|-7.276175498962402
17|a small, green desk facing to the right of the room|1|-9.107560157775879
18|a green desk facing to the right|1|-6.940986156463623
19|a small green desk facing the right|1|-7.960010528564453
20|a small green desk to the right|1|-9.648717880249023
21|a small, green desk facing right|1|-7.374422550201416
22|a desk facing to the right|1|-7.673325538635254
23|a small, green desk on the right|1|-9.301909446716309
24|"a small, green desk facing to the right"""|1|-6.540594577789307
25|a small, green desk facing to the right'|1|-9.228094100952148
26|a small, green desk turned to the right|1|-9.894430160522461
27|a small, green desk facing to the right  |1|-9.087469100952148
28|a small, green desk facing to the right |1|-5.431219577789307
29|a small, green desk facing to the right  (2)|1|-10.205077171325684
30|a desk facing the right|1|-9.896890640258789
31|a|1|-8.47574234008789
32|a small desk facing to the right|1|-7.213443279266357
33|a small green desk facing to the right|1|-9.407398223876953
34|a small, green desk 2|1|-9.958377838134766
35|a small, green desk turning to the right|1|-9.828131675720215
36|a small, green desk facing to the right;|1|-9.118719100952148
0|a large, green desk  |2|-9.502981185913086
1|a large desk|2|-7.0082688331604
2|a large desk that is green and facing forwards|2|-10.498662948608398
3|a green table|2|-9.11427116394043
4|a large green desk |2|-8.880678176879883
5|a large, green desk facing to the right|2|-10.453041076660156
