|Sequence|Object|p_llm
0|a fan facing to the left|0|-31.73779296875
1|a small fan, blue in color, facing left|0|-31.185678482055664
2|a blue, small fan facing to the left|0|-31.028160095214844
3|a small fan facing left|0|-28.86297607421875
4|a small fan that is blue in color and facing to the left|0|-31.492816925048828
5|a fan, blue, small, facing left|0|-31.8175048828125
6|a green fan facing to the left|0|-31.781652450561523
7|a small fan in the corner|0|-31.71207046508789
8|a blue, small fan facing left|0|-32.16852569580078
9|a small fan 1|0|-32.14154815673828
10|a little blue fan pointing left|0|-32.261783599853516
11|a small fan is blue and facing to the left|0|-32.59684753417969
12|a small fan that is blue in color and is facing to the left|0|-32.01801681518555
13|a, blue fan|0|-32.102691650390625
14|a large, blue fan facing to the left|0|-31.34012794494629
15|a small fan facing the left|0|-31.561466217041016
16|a small fan is blue|0|-31.598730087280273
17|a small fan to the left|0|-31.709522247314453
18|a blue fan|0|-24.668224334716797
19|a small fan facing to the left|0|-27.9269962310791
20|a small fan of blue color|0|-32.347686767578125
21|a small fan that is blue|0|-31.53973388671875
22|a small fan, blue in color, facing to the left|0|-30.76081657409668
23|a blue small fan|0|-30.08419418334961
24|a little blue fan facing left|0|-30.934288024902344
25|a small blue facing left fan|0|-31.313871383666992
26|a small fan, blue, facing to the left|0|-32.438987731933594
27|a small, blue, fan, facing, left|0|-32.483646392822266
28|a small fan that is blue and facing to the left|0|-31.342899322509766
29|a small fan with a blue color|0|-32.29850387573242
30|a small fan that is blue in color and facing left|0|-32.84013366699219
31|a small Blue fan|0|-31.683658599853516
32|a blue, small fan, facing left|0|-32.07320785522461
33|a little blue fan on the left|0|-32.09305191040039
34|a fan facing left|0|-31.431983947753906
35|a small fan that is blue in color|0|-31.464950561523438
36|a small fan is blue and faces left|0|-32.40623474121094
37|a small blue fan|0|-23.62860107421875
38|a small fan|0|-28.573307037353516
39|a small fan |0|-31.667057037353516
40|a small fan is blue and facing left|0|-31.999401092529297
41|a|0|-29.851112365722656
42|a blue, small fan|0|-31.51706886291504
43|a small fan, blue, left-facing|0|-31.747867584228516
44|a small fan, blue|0|-32.0735969543457
45|a small fan, blue in color|0|-31.408355712890625
46|a small fan, blue, facing left|0|-30.445959091186523
47|a small, blue, left-facing fan|0|-32.43096160888672
48|a small, blue|0|-32.19465255737305
49|a small,|0|-31.20111846923828
50|a, small, blue fan|0|-31.376699447631836
51|a small|0|-31.03189468383789
52|a small fan that is blue and facing left|0|-32.13813400268555
53|a small fan in a room|0|-31.213457107543945
0|a small, blue fan facing to the left|1|-30.60336685180664
1|a fan facing to the left|1|-33.649085998535156
2|a small, green fan|1|-22.927875518798828
3|a small fan, green in color|1|-33.52678298950195
4|a small fan facing left|1|-32.52320861816406
5|a small green fan is in the room|1|-32.959197998046875
6|a small fan that is green and facing to the left|1|-32.49238586425781
7|a small green fan is facing to the left|1|-31.811580657958984
8|a small fan that is green in color|1|-32.848751068115234
9|a small green fan  (2)|1|-32.68783187866211
10|a small green fan facing the left|1|-32.52679443359375
11|a small green fan to the left|1|-31.52162742614746
12|a small fan that is green in color, facing to the left|1|-33.853614807128906
13|a small fan that is green in color and facing left|1|-34.5654411315918
14|a small, green sofa facing to the left|1|-30.717391967773438
15|a small fan with a green color|1|-33.413360595703125
16|a large, green fan facing to the left|1|-30.303003311157227
17|a large, blue fan facing to the left|1|-30.361330032348633
18|a fan, green, small, facing left|1|-33.17754364013672
