,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a small, red chair facing the left",0.0019393310402349134,topk,0.0003594827632483875,"a small, red chair facing the left",0.00015839639822951134,topk,0.012180911833788327,a blue chair facing backwards,0.0009628072953166429,topk,0.01286935095744782,a grey sofa facing forwards,7.683749779756338e-05,topk,0.0005041776536726518,"a small, red sofa ",1.0798504829133824e-12,topk,0.02077687352936939,"a small blue sofa facing backwards""",2.623327169220839e-05,topk,0.012747540432849178,a grey sofa facing forwards,0.00021729034544401964,topk,0.016622874481407198
1,1,a small red chair to the right,0.001528344101908403,topk,0.014812224734691236,"a small, red chair - facing to the left",1.2510812609000992e-05,topk,0.010527378888496648,"a small, blue chair in the room",0.00015272837816912222,topk,0.012850591765825235,a large gray chair facing forwards,0.00012608627106598975,topk,0.011795960704091014,a small red sofa facing to the left,1.6770658939773814e-13,topk,0.011371263875495731,"a  small, blue sofa facing backwards",1.9924435290255454e-05,topk,0.012094673064632614,"a large, grey sofa, facing forwards",4.844520523257409e-05,topk,0.013069681711152794
2,2,"a small, red chair, facing right",0.005304114521777103,topk,0.0145280946753546,"a small, red",1.0985927100132167e-05,topk,0.015768889074653215,"a blue chair, facing backwards",0.00033496343408703604,topk,0.012158615723943332,a chair facing forwards,6.43693388345568e-05,topk,0.01539326518849635,"a  small, red sofa facing to the left",2.6035255552824055e-14,topk,0.01130242213969874,"a blue, small sofa facing backwards",3.8959735905018425e-05,topk,0.012144309389083098,a blue chair facing backwards,1.973806492994202e-05,topk,0.00020492930307514364
3,3,a red chair ,0.0023837532692111414,topk,0.01788186992307378,"a small, red sofa",1.5492640414402298e-05,topk,0.002726971378697928,a small blue chair is facing backwards,0.00010246024843869195,topk,0.010526817394189005,a grey chair facing forward,0.00012180070372208869,topk,0.016549237083899163,"a small red sofa, facing to the left",3.585071672213658e-14,topk,0.011507825769441057,a blue chair facing backwards,2.4035381914435833e-05,topk,0.00535385544904984,"a large, grey sofa",0.00022037943028079934,topk,0.024668978663375484
4,4,a red chair is facing to the right,0.002278646803051404,topk,0.01417347784696337,a red chair facing to the left,0.0005007999006528887,topk,0.014374859389898416,a blue chair that is facing backwards,0.00022821117627911942,topk,0.010592986931810352,"a large grey chair, facing forwards",4.705437760855097e-05,topk,0.011621194712958338,"a small, red sofa faces left",3.762379310619947e-14,topk,0.014512477155058233,a small blue sofa facing backwards in the room,1.977345489139093e-05,topk,0.009691213055387459,"a small, red sofa",8.293615382835147e-05,topk,0.0005124810275150406
5,5,a small red chair facing to the left,0.0027894558615346324,topk,0.00035077386896139847,"a small, red chair 2",5.4768005820284076e-05,topk,0.014150087329122063,"a small, blue chair with its back to us",9.384812070043619e-05,topk,0.010141937636939043,a large grey chair facing forwards in the room,4.566655350616157e-05,topk,0.008817239171260937,a small red sofa facing left,6.093450690171571e-13,topk,0.013964216475340385,"a small, blue sofa facing the back of the room",8.917049349910373e-06,topk,0.00942683886085855,a small red chair facing to the left,9.648229868436785e-06,topk,0.00015064658037949026
6,6,a small red chair facing the right side,0.001354995028936861,topk,0.012119883582044693,"a small, red chair, facing to the left, in the room",4.0811266695703215e-06,topk,0.00829656208797026,"a small, blue chair facing backward",0.0010390482657035905,topk,0.010370339939663041,a small red chair facing to the left,2.6311171769865803e-05,topk,0.00014312782986426647,"a small, red sofa",7.265031187135949e-12,topk,0.0223472604715081,"a small, blue sofa facing backwards",0.0013797503214058476,topk,0.01235544002397812,"a large, grey sofa  facing forwards",0.00012057062274234575,topk,0.013033420611144781
7,7,a small red chair,0.08847364430655896,topk,0.012067765185802524,a small red chair,0.0073416480099332505,topk,0.01780341116063573,"a small, blue chair",0.030750670098136073,topk,0.02257921895057699,"a large, grey chair that is facing forwards",7.830199713559305e-06,topk,0.01018414597320589,a small,4.4588353380342825e-14,topk,0.012123897373873736,a blue sofa facing backwards,1.4615224579714639e-05,topk,0.015595724218784487,"a large, grey sofa is facing forwards",5.281424522160988e-05,topk,0.012423913693561073
8,8,"a small, red chair  (1)",0.0013454213254206798,topk,0.009077457411287728,"a small, red chair facing to the right",0.0006431968124175877,topk,0.0006209003846930518,"a small, blue sofa facing backwards",0.002206977542526023,topk,0.0010619789199664666,a grey chair,6.53746535094538e-05,topk,0.03722178706417573,"a small, red sofa facing  to the left",1.9648656413928812e-14,topk,0.011389480285796469,"a small, blue sofa facing upwards",3.232143409531919e-05,topk,0.007947319152789258,"a small, blue sofa facing backwards",0.0004257285021553137,topk,0.00021231455904823448
9,9,"a small, red chair facing to the right",0.00262236625156302,topk,0.012380478461122953,a small chair,1.2241576411960185e-05,topk,0.014417235469570511,a blue sofa facing backwards,0.000395556461683321,topk,0.0009481034964768924,a large grey chair,0.00022193035717355382,topk,0.024500459450764636,a small red sofa,8.471592860796125e-13,topk,0.02183627930962298,"a small, blue sofa that is facing backwards",9.743013949761248e-05,topk,0.010366579346258951,a blue sofa facing backwards,4.563627206951578e-05,topk,0.0003640405945843843
10,10,a small chair,0.006642852069725231,topk,0.010921361224397672,"a small, red chair is facing to the left",4.284383473230108e-05,topk,0.010813231686877362,"a small, blue chair is facing backwards",0.0006065410002877025,topk,0.01031549236963054,a large chair facing forwards,7.043679399190077e-05,topk,0.012569771996724235,a small red sofa facing the left,2.2492658983238561e-13,topk,0.012371624386871748,"a small, blue chair facing backwards",4.2722354321198665e-05,topk,0.004224043310737579,a small red chair,2.1910309193646098e-05,topk,0.0002874521728082972
11,11,a small red chair ,0.0057900601495417285,topk,0.011493811587976136,"a  small, red chair facing to the left",6.957952223380508e-06,topk,0.011185330769855388,"a small, blue chair facing to the left",0.00013121372775877239,topk,0.003763475032775062,"a  large, grey chair facing forwards",9.421152932234931e-05,topk,0.011379632706969884,"a small, red sofa is in the room",2.5748038840093095e-14,topk,0.012541074137318172,"a small, blue, backwards-facing sofa",2.5639952449967826e-05,topk,0.011671346388510149,a large chair facing forwards,2.0196815085996176e-05,topk,0.004809851236993464
12,12,"a red chair, facing right",0.004019241960741494,topk,0.01892394308783374,"a small, red chair  (2)",1.9188597262510377e-05,topk,0.01301378025332332,"a small, blue chair facing the opposite direction of the other chairs",1.614660699447128e-05,topk,0.006240286783099282,"a small, red chair facing to the right",0.0004163734947623911,topk,0.0002114490206809741,"a small, red sofa, facing left",5.727125538160236e-14,topk,0.013904092338494524,"a small, blue sofa",0.0001781483973487287,topk,0.02125913742020781,"a small, red chair facing to the right",0.0003220144762865464,topk,0.00021910340933734414
13,13,"a small red chair facing right""",0.002201329751143431,topk,0.015423316048592131,"a small, red chair  ",1.964094427470207e-05,topk,0.015248398222505498,"a small, red chair facing to the right",0.00011587867200596038,topk,0.0001579289258938452,"a small, blue chair facing backwards",0.000320327891645354,topk,0.00018157904347797888,"a small, red sofa faces to the left",4.709127363459816e-14,topk,0.012004904956276369,a small blue sofa facing to the right,8.91847812980338e-06,topk,0.003444078377463339,"a large, grey sofa faces forwards",3.3292313972484756e-05,topk,0.01396670379659313
14,14,a small chair facing the right,0.0022182014872929165,topk,0.014981180959636712,"a small, red chair, facing to the left",0.0002668778623407833,topk,0.010647530954752562,"a small, blue chair turned around",0.00021403931271817212,topk,0.011698105556291574,a large grey facing forwards chair,6.614173679366395e-05,topk,0.012584209215980241,"a small, red sofa is facing to the left",2.4808305982815176e-14,topk,0.011027359227842651,"a small, blue sofa with its back to the viewer",4.8669049663086795e-06,topk,0.009221973855978427,"a large, grey sofa""",2.434250103868107e-05,topk,0.023487647943624353
15,15,a small red chair facing right ,0.006242721304761272,topk,0.015243448064625017,"a small, red chair that is facing to the left",3.13595551252647e-06,topk,0.009669201691465708,"a small, blue chair facing backwards",0.9372897130622263,topk,0.01049232779413516,a large grey chair facing forwards ,0.0002402794904764056,topk,0.011868808788185378,"a small, red sofa that is facing to the left",6.0785512791267956e-15,topk,0.009783041849850483,"a small, blue sofa facing backward",0.00014828974619337582,topk,0.012463733419993094,"a small, blue chair facing backwards",0.00015590949613352616,topk,0.00017962677561679521
16,16,a red chair facing the right,0.021454261087422457,topk,0.01707341856715586,"a small, red, left-facing chair",1.3309513933759657e-05,topk,0.012822784943775452,a blue chair is facing backwards,0.00035889991184875187,topk,0.01215671059308,a large grey chair ,0.0002061442027041702,topk,0.02354022846362281,"a small, red sofa""",3.872381463943104e-14,topk,0.02238306070725137,a blue sofa facing backward,2.9668641635054066e-05,topk,0.016183297647934906,"a small, blue sofa",2.795687138510678e-05,topk,0.001235833217895863
17,17,a chair facing to the right,0.002463099846881764,topk,0.0167526309134912,"a small, red chair (2) facing to the left",1.7844635641408489e-06,topk,0.010914662643740526,"a small, blue chair backwards",0.00028766369289657585,topk,0.012061395889760525,a large chair,0.0008975819279020871,topk,0.028722403962103828,"a small, red sofa 5",2.910487285782191e-14,topk,0.015989660652032254,"a small, blue sofa  ",1.606056511982581e-05,topk,0.019631106857398214,"a large, grey, sofa, facing forwards",2.0544549882354303e-05,topk,0.012738494441089217
18,18,a small red chair facing the right,0.015751298174356415,topk,0.013881488732406563,"a small, red chair ",0.0005065466291392098,topk,0.015477411796116813,"a small, blue chair  ",0.00023114427087315626,topk,0.02148638776696487,a big gray chair,6.268280212353577e-05,topk,0.025171490976982083,a sofa,6.224222534931226e-14,topk,0.022001458598108356,a blue facing backwards,1.4964839912475715e-05,topk,0.009141342905619479,"a  large, grey sofa facing forwards",6.322532680215235e-05,topk,0.012948893717961155
19,19,a small red chair facing right,0.17822408024516467,topk,0.01558390850315784,"a small, red chair facing to the  left",1.337006967788807e-05,topk,0.010851084803392511,"a small, blue sofa",0.00019846078090134822,topk,0.0030026840602834313,"a large, grey chair, facing forwards",0.00019805872495510678,topk,0.01147536537750229,"a small, red sofa  (5)",2.1336674548063723e-14,topk,0.016081683150070806,"a small, blue sofa, facing backwards",0.000333079680698892,topk,0.012119801575196954,"a large, grey, sofa facing forwards",1.4451863741328558e-05,topk,0.013074758034934637
20,20,a chair,0.004656141452961721,topk,0.016398109403932517,"a small, red chair facing left",0.0005790110257227237,topk,0.013493844602307197,"a small, blue chair  facing backwards",0.0003574870563861725,topk,0.009961865941928235,a large grey chair facing forward,0.0005496245572134945,topk,0.011534305245751818,"a small, red sofa to the left",3.842598136573681e-14,topk,0.0132152029289859,"a small, blue sofa is facing backwards",0.00010847992226449187,topk,0.011727981217809685,"a large, grey sofa ",0.0002874289628273748,topk,0.023400015511052065
21,21,"a small, red chair ",0.003142703734023526,topk,0.011011121598045704,"a red chair, facing left",1.0839314276907527e-05,topk,0.017365436833747742,"a small blue chair, facing backwards",0.00010361632364754962,topk,0.010482834186827961,"a large, grey chair  (4)",1.0741019570073055e-05,topk,0.016316500595443744,"a small, red sofa facing left",1.0022286645651635e-12,topk,0.014104466593058688,a blue sofa that is facing backwards,9.221786383404909e-06,topk,0.012444566708692385,a large grey sofa facing forwards,9.168104056759897e-05,topk,0.013945262628813371
22,22,a red chair facing right,0.0026982730273100537,topk,0.019815434931278846,"a chair, red, small, facing left",1.0226854413451406e-05,topk,0.01239628213051907,"a small, blue chair  (3)",0.00010621887863108612,topk,0.015626728592359772,a grey chair is facing forwards,9.443209223303831e-05,topk,0.014760230045221963,a red sofa,2.38003078464578e-12,topk,0.03892864479183134,"a small, blue sofa faces backwards",2.8622644327265995e-05,topk,0.012898799149982485,a sofa,7.720582713249398e-05,topk,0.03565260362816857
23,23,a red chair facing to the right,0.002195530596542516,topk,0.015570524294091486,a small chair facing left,2.332953752776794e-05,topk,0.01636259124593855,a small blue chair ,0.00015212830399296924,topk,0.0229638359282179,a large grey sofa facing forwards,0.0001558594769875102,topk,0.00034081450491263524,"a small, red sofa  ",3.7532408114238154e-14,topk,0.020380125140780584,"a small, blue sofa facing to the left",5.347938907546058e-07,topk,0.0037258945825485146,a large grey chair facing forwards,6.137951869457317e-05,topk,0.0037018792454175642
24,24,"a small, red chair, facing to the right",0.01781945875860854,topk,0.012216456376950447,"a small, red chair",0.007443648377330323,topk,0.01666822418667727,a small blue chair facing backwards,0.016790737021359824,topk,0.010938088315544579,a large grey chair facing forwards,0.01322170781745873,topk,0.011896254710486638,"a small, red sofa  facing to the left",2.764629247803779e-13,topk,0.011319655048365474,"a small blue sofa, facing backwards",1.5141240709880034e-05,topk,0.012269966713986839,"a large, grey couch facing forwards",4.1553328898184424e-05,topk,0.012846075602110185
25,25,"a small, red chair to the right",0.0029123859268159447,topk,0.014334223766812858,"a small, red chair, facing left",6.250445064940708e-05,topk,0.012566905062456234,"a small, blue, backwards-facing chair",0.0004217645451929298,topk,0.011722869959816876,"a large, grey chair is facing forwards",9.157050400710454e-06,topk,0.011643306108925026,"a small, red chair facing to the left",6.865737625725298e-14,topk,0.00390655164618854,"a large, grey sofa facing forwards",2.7057436846977312e-05,topk,0.0002615409781365075,"a large, grey sofa that is facing forwards",2.1898443877667064e-05,topk,0.010931942487486256
26,26,"a small red chair, facing right",0.0022376254067019395,topk,0.015066726322479587,a little red chair facing left,9.658501856702664e-06,topk,0.012365916503262011,"a small, blue chair facing to the right",0.00012263622889819735,topk,0.0031990030279413187,"a large, grey sofa facing forwards",0.0001938478320401955,topk,0.0003268799868896751,"a small, red sofa, facing to the left",6.964795026985417e-13,topk,0.011362743342365467,"a small, blue sofa  (6)",1.0102105314026802e-05,topk,0.013576492733729779,a large grey sofa,4.001262250307112e-05,topk,0.02639372448225292
27,27,"a small, red, facing-right chair",0.0021651705801396075,topk,0.014203662704796598,a red chair facing the left,3.9626412659436756e-05,topk,0.01604709904553886,"a small, blue chair facing away",0.00016312177215793854,topk,0.01285615690870843,"a large, grey chair faces forwards",0.0001269705143522429,topk,0.012116943492787175,a,2.6001027086389416e-13,topk,0.06230116729469764,"a small, blue sofa ",0.00024927442447919595,topk,0.020331333532078392,"a large, grey sofa facing forwards",0.0007237839751962243,topk,0.013402477373541017
28,28,a small chair facing to the right,0.021982092497893253,topk,0.013914178821686428,"a small, red chair  facing to the left",0.00019805839110606128,topk,0.011041770253870882,"a small, blue, backwards chair",0.00014924692458853696,topk,0.013237770158216323,"a small, red chair",5.4419162757111074e-05,topk,0.00034121698832518155,a small sofa facing to the left,2.3582705227241747e-14,topk,0.01228510663210328,a sofa facing backwards,1.5955714815938905e-05,topk,0.01669000226554081,a large grey sofa facing the front,8.86760550714349e-06,topk,0.013308680846619143
29,29,"a small, red chair facing to the left",0.0062854764140609296,topk,0.0003437655519090987,"a small, red chair""",1.3083689536776034e-05,topk,0.01681461955119947,"a small, blue chair ",0.002604295670557504,topk,0.022118583092979018,a small blue chair facing backwards,7.101429026036741e-05,topk,0.00019850124807757526,a small red sofa is facing to the left,5.0309241352146965e-14,topk,0.011158219828514497,"a small, blue sofa (6)",1.714353453279839e-05,topk,0.014794405560734565,a large grey sofa ,3.1406267248878366e-05,topk,0.0250360567610961
30,30,a red chair to the right,0.004920398754532587,topk,0.018275908814237254,a,9.597538508684399e-05,topk,0.10280480064454574,"a small, blue chair that's facing backwards",0.0001319046598562358,topk,0.009556400787078348,a large grey chair facing forwards in a room,1.1606857754235561e-05,topk,0.009420973502074114,"a small, red sofa on the left",2.3478715497978575e-14,topk,0.012718877071198531,"a small, blue sofa""",1.937273947032939e-05,topk,0.021170907737175906,"a large,",2.256437637591203e-05,topk,0.01341860075862949
31,31,a,0.004437750724131199,topk,0.07728552899868504,"a small, red chair facing the right",1.5903355230286623e-05,topk,0.0006316981009358473,a small blue chair facing backwards ,0.00029345011108601615,topk,0.01117301526004987,"a large, gray chair facing forwards",9.856857025411991e-05,topk,0.011447694138585329,"a small, red sofa that faces to the left",2.1162314629816697e-14,topk,0.010584408041103218,"a small, blue sofa facing forwards",0.00015662518657390707,topk,0.003230912771842142,"a small, red chair",3.485040571618184e-05,topk,0.00022656505556207021
32,32,"a red, small chair facing right",0.0011041748007645604,topk,0.0149770460408478,a chair facing to the left,1.1053859577093083e-05,topk,0.018375599995817983,"a large, grey chair facing forwards",0.0001427708691843186,topk,0.00023027421817391409,"a large, grey chair  facing forwards",0.00010257117104759855,topk,0.011189702210090845,a small red sofa to the left,4.26357012048203e-14,topk,0.012632682270033878,"a small, blue sofa  facing backwards",0.0001481732617869018,topk,0.011788532599014197,"a large, grey facing forwards",3.5817724233045794e-05,topk,0.009353279365851747
