,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a large, grey chair ",0.00077196180265536,topk,0.01360829723312871,"a large, grey chair ",0.00034433137108606175,topk,0.01749079650483004,"a large, red chair facing the opposite direction of the other chairs",4.732358494325431e-07,topk,0.007133707742372739,"a small, grey chair that is facing backwards",5.589398593899225e-14,topk,0.014409310047945082,"a large, grey desk face forwards",4.2580820178736995e-05,topk,0.016128931310133456,a large desk,2.318664131199292e-14,topk,0.015513388132077111,"a large, grey desk facing backwards",3.352301021056739e-05,topk,0.006362823294006111
1,1,a grey chair ,0.00012922657378311138,topk,0.01595287130908112,a large gray chair facing forwards,1.336090745296328e-05,topk,0.018402664424473785,a  red  chair,2.121783116800855e-05,topk,0.037816391495236634,"a large, grey chair facing backwards",3.03221176630024e-13,topk,0.0007708016838550479,a grey desk facing forward,4.606210062901457e-05,topk,0.018831639995431408,a desk facing backwards,7.858225557543934e-14,topk,0.0105391304778984,"a small, grey desk faced backwards",1.4002217607092123e-05,topk,0.01683022119990806
2,2,"a large, grey chair facing backwards",0.0007392635358956023,topk,0.015553726672429621,a grey chair facing forward,1.599106495067554e-05,topk,0.021671220624334873,"a large, red chair faces backwards",1.9248362591149345e-05,topk,0.015556612041787585,a small grey chair,8.141792645178008e-14,topk,0.026652801193401923,a grey desk facing forwards ,2.4728547220795337e-05,topk,0.01815460933156349,"a large, red desk, facing backwards",7.54332793649222e-14,topk,0.016357931655549263,"a large, grey chair facing backwards",6.477363710100619e-05,topk,0.00017883157750004486
3,3,"a grey chair facing backwards, large",4.2846803904188514e-05,topk,0.01592754264185793,"a large, grey chair facing backwards",1.4751439856836013e-05,topk,0.000601265165885535,"a large, grey chair facing backwards",1.3598059560375008e-05,topk,0.00020353356335214842,"a small, grey chair  (4)",1.0291910216436724e-14,topk,0.01639829254057235,a chair facing forwards,2.5007777977688117e-05,topk,0.0006267858530220519,"a large, red chair facing backwards",9.241714499876967e-14,topk,0.00023987078932418706,a small grey chair,2.268912075930354e-05,topk,0.0007230630332721487
4,4,"a grey chair facing backwards, large in size",7.584785166290371e-05,topk,0.01320025766355909,a large grey chair facing the front,2.1068405820385372e-05,topk,0.01710762890759732,"a large, red chair facing",1.5918800038817695e-05,topk,0.01673662014280165,"a grey, small chair facing backwards",1.6215492104050024e-14,topk,0.01751118151575061,a large desk,0.0002766484409908529,topk,0.029813249086899515,"a large, red desk that is facing backwards",1.0573787864762212e-14,topk,0.013595564957338909,"a small, grey desk facing the wall",1.8780115686235266e-05,topk,0.013108592312542546
5,5,a large chair facing backwards,0.0009893241168232145,topk,0.01350614455243799,"a large grey chair, facing forwards",2.0807110551743066e-05,topk,0.01773574356505115,"a large, red chair  (3)",1.4822621894381523e-05,topk,0.01910460839262944,"a small, grey chair  facing backwards",3.061195895919211e-14,topk,0.0162675347772669,"a large grey desk facing forwards""",3.253365597306312e-05,topk,0.015770538588570242,a chair facing backwards,9.294122399036825e-15,topk,0.00017193826035381203,"a small, grey desk is facing backwards",6.87360941141215e-05,topk,0.015426633920866429
6,6,a backwards grey chair,0.0005080132871425205,topk,0.015184380745092702,"a large, grey chair that is facing forwards",3.43204402151054e-05,topk,0.014647262135490663,a large chair facing backwards,0.00011123467859512657,topk,0.005573149240285967,a small grey chair facing forwards,1.6884744271249107e-14,topk,0.004831275041076153,"a large, grey desk faced forwards",1.2391654220743596e-05,topk,0.01577945704981887,"a large, red desk  facing backwards",9.47278794706469e-15,topk,0.01634663070981458,"a small, grey desk ",0.000640711947081118,topk,0.02146525127959276
7,7,a large grey chair backwards,0.00010676368169238031,topk,0.01912301023273755,a forward-facing grey chair,2.67190246145259e-05,topk,0.022873591734620898,a small red chair,2.6007094639518055e-05,topk,0.013520803635994727,a grey desk facing backwards,4.619883685909375e-14,topk,0.0007818040060777968,"a large, grey desk, facing forwards",1.9072781445018684e-07,topk,0.014861084836984935,"a large, red desk facing backward",9.434908029722231e-14,topk,0.01688297567836841,"a small, grey desk  facing backwards",6.209433296654484e-05,topk,0.01602906645768092
8,8,a grey chair that is facing backwards,4.190753969800821e-05,topk,0.008563674787235376,a large grey chair facing forwards in the room,1.3151620863631945e-05,topk,0.01349076370364175,"a large, red chair facing backwards",0.13412975690372045,topk,0.01499428597705536,a small grey chair ,1.1754050239735895e-13,topk,0.02626514855079991,"a large, grey desk",0.018614029952072716,topk,0.026569892216010797,"a large, red desk facing backwards in the room",4.982954065398861e-18,topk,0.012330739854093683,"a large, red chair facing backwards",3.085534809002714e-05,topk,0.00021890589235078507
9,9,"a large, grey chair, facing backwards",2.3414139500675863e-05,topk,0.015303269532051113,a backwards grey chair,1.2697570743502272e-05,topk,0.0004918690138035506,"a large, red chair (3)",3.3893824533299218e-06,topk,0.02031702288802624,"a large, red chair facing backwards",1.7152088430203344e-13,topk,0.0003302223665739518,"a  large, grey desk facing forwards",0.00012484181560766058,topk,0.01454011020410163,"a large, red desk facing backwards  (6)",1.4679634630927112e-14,topk,0.01275416866717942,a small chair facing backwards,2.4818754524349665e-05,topk,0.0003042100040314478
10,10,a large grey chair,0.00013922444745097064,topk,0.015561446325091474,a grey chair,3.841900234312321e-05,topk,0.021740587370236535,a chair facing backwards,2.034124128506557e-05,topk,0.006128707593713631,"a small, grey chair",8.939068854293425e-12,topk,0.023791506812978452,"a large, grey desk  ",6.306531112062681e-05,topk,0.02442937436131455,a large desk facing backwards,7.3154009531053e-14,topk,0.013870098509532794,"a small, grey chair",8.40101026766802e-05,topk,0.0006425158823075999
11,11,"a large, grey chair that is facing backwards",5.881549229735414e-09,topk,0.013007698063903866,a large chair facing forwards,0.0001295042259502134,topk,0.02128695701323551,"a red, large chair facing backwards",1.5518959879153713e-05,topk,0.014974082102412073,a small grey facing backwards chair,2.3275250376569666e-14,topk,0.017805423321628395,a large grey desk ,5.9894502487444265e-05,topk,0.027776524862910525,"a large, red desk facing backwards""",4.0973367823742766e-13,topk,0.01692380289439643,a chair facing backwards,5.095742434640707e-05,topk,0.00016437057902836283
12,12,a large grey chair ,0.00027472617126127864,topk,0.01426231259167564,"a  large, grey chair facing forwards",5.644110199789151e-05,topk,0.017022373703882834,a large chair,6.399309937871021e-05,topk,0.010329531487487402,"a small, grey chair facing backward",1.7212127167422875e-13,topk,0.016491307340589508,a large grey desk  facing forwards,4.170963164617521e-05,topk,0.015441481767383877,"a large, red desk",2.644376356923423e-12,topk,0.027577722572904823,"a small, grey desk, facing backwards",0.00019520978536395273,topk,0.016302081282805813
13,13,a grey chair facing away,0.00014096018821697944,topk,0.012858038230878723,a large grey chair facing forwards ,9.784641622030163e-05,topk,0.017938519866699896,a large red chair facing backwards,1.310516668247281e-05,topk,0.015560144376158117,a chair facing backwards,7.501071594859696e-14,topk,0.010112610563555979,a large grey desk is facing forwards,2.2575715825599608e-05,topk,0.014481304747528635,a red desk,1.0917336151657885e-12,topk,0.05144646456987426,a small desk facing backwards,0.0001575081338831038,topk,0.01911292829681238
