,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,a blue chair facing left,2.7365915500406268e-14,topk,0.017010948154223327,"a large, blue chair with its back to us",0.001438492896440029,topk,0.012809436969812966,a green chair to the left,3.9293367505254443e-14,topk,0.015193135877253234,"a  small, grey chair facing forwards",2.369602325581968e-05,topk,0.012648826601232484,"a large, blue fan that is facing backwards",4.260482691810004e-05,topk,0.009661604056924275,a fan facing to the left,3.566932208190891e-14,topk,0.01415882513366807,"a small, grey fan face forwards",1.70532131610689e-14,topk,0.016023350246949574
1,1,"a large, blue chair, facing to the left",1.042557993918085e-13,topk,0.011895786310913753,a backwards-facing blue chair,0.004336078841725277,topk,0.018588007311672754,a green chair facing to the left,9.303818339469103e-13,topk,0.013163994993028756,a grey chair ,3.663873023211358e-05,topk,0.026830504612441845,a large blue fan facing to the left,2.0327244129797043e-05,topk,0.0031963142917993594,a green chair facing to the left,1.067756981785785e-13,topk,0.00032668720513751406,"a grey, small fan facing forwards",4.495777825210067e-14,topk,0.01537018051279524
2,2,a large blue chair ,6.421041376116214e-14,topk,0.016290192063054047,a blue chair facing backwards,0.3401221094011822,topk,0.01580262635374289,"a large, green, left-facing chair",4.734306553127117e-15,topk,0.012810880906582082,a grey chair facing forward,6.629534260213534e-05,topk,0.015505606696373584,a large blue fan ,0.00017516171277357482,topk,0.023809803198829988,"a large, green chair",1.2226067117295018e-14,topk,0.0005565421312047059,"a small, grey fan is facing forwards",6.630162887519515e-14,topk,0.01399915106411834
3,3,a blue chair is facing to the left,1.8918034860867192e-14,topk,0.012364393690380332,"a large, blue chair facing the wall",0.004300275982083889,topk,0.005025050060315098,"a large, green chair",7.898345638149394e-11,topk,0.020470616687325183,a small grey chair,5.3048514299585345e-05,topk,0.024350277235301584,a small grey fan facing forwards,0.00014542841911560503,topk,0.00040112617743446265,a large green fan to the left,3.0281746758869675e-14,topk,0.014981882506423329,a small grey fan facing forwards,1.6959479031887396e-13,topk,0.015742788515400792
4,4,"a large, blue chair 1",6.002628761321106e-14,topk,0.013283332328076264,"a blue chair, facing backwards",0.004519243685242369,topk,0.015445991021554372,a large green chair facing the left,1.2197531007264026e-13,topk,0.012294271429805223,a small grey fan facing forwards,2.117635543331459e-05,topk,0.0003620149702305363,"a large, blue fan in the room",2.5112432628419616e-05,topk,0.01298860659439219,a small grey fan facing forwards,1.122027564064762e-14,topk,0.0007190558560714172,a small grey fan  facing forwards,3.4724845241430635e-14,topk,0.015325244765107954
5,5,a large blue chair facing to the left,3.245576838081291e-14,topk,0.012718085282821014,a small grey fan facing forwards,0.004293805277173567,topk,0.0005483440562166854,a large green chair facing left,6.709944342534877e-14,topk,0.013742699959109891,a large blue chair facing to the left,2.862918287790801e-05,topk,0.00019611357506352253,a blue fan facing backwards,0.002631752982120194,topk,0.013738746633928713,a green chair,4.1416537636400826e-14,topk,0.0006688190316840489,"a large, green chair",2.0293337925576675e-14,topk,0.0004019467381934938
6,6,a big blue chair facing left,6.81167157130681e-14,topk,0.01597164173777395,a large blue chair facing to the left,0.0024239140490318264,topk,0.0003685609314123978,a large blue chair facing to the left,2.7365241915675552e-14,topk,0.0010756642578013153,"a small, grey chair in the room",2.1597007907278707e-05,topk,0.013667224423298128,"a large, blue fan is in the room",5.447546446319799e-05,topk,0.011591290672582563,a green fan facing to the left,3.200232745351825e-14,topk,0.01406258098760542,a large blue chair facing to the left,1.3604878673408626e-14,topk,0.00020415523163859757
7,7,a blue chair facing the left,2.635070785265193e-13,topk,0.014521783847246759,a large blue chair facing backward,0.018143192215943155,topk,0.014942157489749683,"a large green chair, facing to the left",8.823416181187617e-15,topk,0.011073089564505813,a small grey chair facing forwards,7.273838544300525e-05,topk,0.013462413090609394,"a large, blue fan",0.029651699283996753,topk,0.023542636254901314,a green fan ,1.3806019170508323e-14,topk,0.030986807828949532,"a small, grey fan""",1.986082400360523e-14,topk,0.024897369829119314
8,8,a large chair facing to the left,4.79007808428978e-14,topk,0.008130906612161534,"a large, blue chair facing the opposite direction of the other chairs",0.0002340269166311442,topk,0.003905156069157276,a green chair that is facing to the left,7.718617853196332e-15,topk,0.010537776798906679,a small grey chair facing to the front,1.7173750350752428e-05,topk,0.011996717443810662,a large blue fan facing to the right,1.3696351048669731e-05,topk,0.0031654745469819607,a large green fan facing the left,4.451090299060113e-14,topk,0.013279810521455307,a small grey chair facing forwards,6.699404890591538e-14,topk,0.0005394722322655125
9,9,a blue chair is facing left,2.7269626459833097e-14,topk,0.014809550317739674,a small grey chair facing forwards,0.0050235923343439175,topk,0.00032932765082091303,"a chair, green, large, facing, left",3.0564998296910323e-15,topk,0.011647635100825586,a green chair,3.30593858273653e-05,topk,0.0043797379629366045,a large fan facing backwards,0.0004061840972271982,topk,0.010841353571501025,a green fan is facing to the left,1.1414329398980887e-14,topk,0.013053140461381896,a blue fan facing backwards,4.36639265017219e-14,topk,0.0005275455216860745
