,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a small, green desk",0.010875262922474673,topk,0.01983248323472821,a green desk facing right,0.012897996721318026,topk,0.021860498961258634,a green desk facing forward,2.5363860387305184e-14,topk,0.009951024817790368,"a large, grey desk, facing to the left",0.0003346069910827196,topk,0.012003692172908613,a green desk chair facing right,8.99696587572019e-06,topk,0.01492446543326382,"a large, green chair that is facing forwards",2.7963329286779e-05,topk,0.01186646738354596,"a large, grey chair ",0.00042150252826807824,topk,0.02315302248149817
1,1,a small green desk in the room,0.001676544799366898,topk,0.012309933563740303,"a small green desk, facing to the right",0.0021303757780527528,topk,0.014485878500966155,"a large, green table",1.8671378681688537e-14,topk,0.021058741006707554,"a large, grey chair facing to the left",0.0002051275770166536,topk,0.00016689895412388587,"a small, green desk",0.0007127775810950341,topk,0.00046972524382790583,a green chair facing to the left,1.0724587832394204e-05,topk,0.005093021866953773,"a large, grey chair faces to the left",2.1739290862431183e-05,topk,0.01330565283595992
2,2,"a small, green desk facing to the right",0.0017104727573079193,topk,0.0008278729869456995,"a small, green desk facing the right",0.0323799184404692,topk,0.015098752762645936,"a small, green desk",3.416643266851611e-14,topk,0.003114693192059308,"a large, grey desk face to the left",9.511484482554432e-05,topk,0.012916495639358042,"a small, green, right-facing chair",1.946443004289578e-06,topk,0.01719638987520734,a chair facing forwards,0.00010415073287707792,topk,0.01588749747919214,"a grey, large chair facing to the left",1.1211706788432846e-05,topk,0.012892662467989861
3,3,"a green desk, facing forwards",0.006334942338329625,topk,0.00986309238194849,"a small, green desk  (2)",0.001442246145156911,topk,0.007206191315432633,a large green desk is facing forwards,3.056310204478804e-14,topk,0.01310231290203078,"a small, green desk facing forwards",0.00012444227090188873,topk,0.0003303209338218738,a small green chair  facing to the right,4.940096335387613e-06,topk,0.015276593079473917,"a large, green chair",0.004816131563643337,topk,0.02421703762063668,"a small, green desk facing forwards",1.9034179476989824e-05,topk,0.00011408406251021715
4,4,a small green desk facing forwards is in the room,0.0016685344330252944,topk,0.010271117066769569,"a small, green desk",0.5556747387875084,topk,0.009977246700098363,a large desk,4.3438700163852485e-13,topk,0.01952439899890763,a large desk facing left,0.00010210777639601791,topk,0.017413986097893408,"a large, green chair",3.833082527544689e-06,topk,0.0026888269741711587,"a large, green chair ",0.0002532592846998783,topk,0.022969002624765335,a green chair,3.0342595155314004e-05,topk,0.0025461815235261194
5,5,"a small, green desk facing forwards",0.040408179942428665,topk,0.013735549444363091,"a small, green desk (2)",0.0022608220999010714,topk,0.0076099876697322145,a large green desk facing to the front,1.4158992772997887e-14,topk,0.01271688222703811,a large grey chair,6.681400753062849e-05,topk,0.0005572214076522736,"a large, grey chair facing to the left",8.964146649171277e-06,topk,0.00029167748339213633,"a large, green chair  facing forwards",9.815663616974987e-05,topk,0.013787354471652236,a grey chair,0.0021435530769323913,topk,0.034539417394881526
6,6,a small green desk facing forwards 1,0.0015595151470364568,topk,0.011266801480073913,a desk facing to the right,0.05852059225181812,topk,0.019840365278897987,"a green desk, facing forwards",4.1911760850643766e-14,topk,0.009190696015497839,"a large, grey desk",0.028945812708400128,topk,0.022734023144319677,a small green chair ,1.3735334246154842e-05,topk,0.023571704563871202,"a large, green chair is facing forwards",4.302679957302204e-05,topk,0.0132848160482605,a large grey chair,1.340862693213904e-05,topk,0.025666273441662148
7,7,a desk facing forwards,0.002240606110863996,topk,0.010734934124357397,"a small, green desk faced to the right",0.0032129298379256687,topk,0.014466416911410289,"a small, green desk facing forwards",7.271946063742723e-14,topk,0.0020334355422637527,a grey desk facing the left,0.00014990146324885963,topk,0.016391352474117882,a green chair,4.318767925937141e-06,topk,0.02108886502161328,a green chair is facing forwards,1.1857685204529206e-05,topk,0.013882790186708602,"a large, grey chair;",1.0307689633327969e-05,topk,0.022505309967872533
8,8,a small green desk facing the front,0.0014167435267078347,topk,0.015012062488118238,"a small, green desk, facing to the right",0.015659951332565106,topk,0.013785880445892757,"a large, green desk ",4.675166749157461e-14,topk,0.021876354275252242,a grey desk facing to the left of the room,3.588568072318721e-05,topk,0.010547890049067048,a green chair facing the right,2.3984130565429324e-05,topk,0.01990228468193354,"a large, green chair facing the camera",8.529602470068328e-06,topk,0.012690062817780852,a large grey chair facing to the left,3.3757218483549214e-05,topk,0.013328292792474758
9,9,"a small, green desk 1",0.0012654451700700473,topk,0.017536011312062855,"a small, green desk, facing right",0.0012749450457814767,topk,0.016356891220412277,"a large desk, facing forwards",1.899161792527739e-14,topk,0.012951163388880766,a grey desk facing to the left,0.0019212197457181242,topk,0.015031121356730797,a small green chair is facing to the right,5.2065279509627436e-06,topk,0.01452543931707873,"a large, green chair that faces forwards",8.273010551889288e-06,topk,0.012721828486482203,a green desk,1.0956500889966887e-05,topk,0.00015265830140163378
10,10,a small green desk  facing forwards,0.0038476794069547716,topk,0.014326758361821719,a small green desk facing right,0.036879253976602175,topk,0.01805182360852085,"a large, green desk that is facing forwards",1.4109038732609421e-14,topk,0.010494391630720912,a grey chair facing to the left,6.638427404148072e-05,topk,0.00021177933684036739,a green desk,3.504442889933682e-06,topk,0.0003289813378203548,a large chair facing forwards,0.00015483644337933167,topk,0.013864902623283283,"a large, grey chair facing the left",0.00013845013066849139,topk,0.014009044162846028
11,11,a small green desk ,0.005822258029316269,topk,0.019381509175951123,"a small, green desk that is facing to the right",0.00136058021818579,topk,0.011954975859653572,"a large, green desk facing the front",1.0019759474703959e-14,topk,0.012182035279066333,"a large, grey desk facing left",0.000410280391203241,topk,0.015137819652271855,a green desk facing to the right,8.714870842388047e-06,topk,0.00027542979924608885,"a large, green chair facing the front",2.6945057012565137e-05,topk,0.013471776358591824,a large chair facing to the left,2.835900528283135e-05,topk,0.014788932814737595
12,12,"a small, green desk is facing forwards",0.0027593931030865373,topk,0.013580857467793719,a green desk facing to the right,0.04851800486525045,topk,0.017697843981662555,"a large, green desk in the room",1.6964885065985752e-14,topk,0.013468127773710552,"a large, grey desk  ",0.00012592428753921617,topk,0.020456312784904677,a small green chair facing the right,7.26038787349302e-05,topk,0.016837120810472027,"a large, green chair, facing forwards",7.370926104859452e-05,topk,0.013814153881170656,a grey desk facing to the left,2.2418848465059283e-05,topk,0.00025804500905183614
13,13,a small green desk facing forwards ,0.023565173984561583,topk,0.014465239331080747,a small green desk to the right,0.003235563947337026,topk,0.014411087485670278,"a large desk, facing forwards, green",1.6426536067772537e-14,topk,0.009719134832734478,a large grey desk ,8.978006548104517e-05,topk,0.023697469400169802,a grey chair facing to the left,4.117304515300028e-06,topk,0.0005675510707683899,"a large, green chair facing to the right",4.0358539603655956e-05,topk,0.0021128716651139926,"a large, grey chair facing left",0.00018956799787897563,topk,0.015921472373063923
14,14,"a small green desk, facing forwards",0.0010920300291240225,topk,0.014292444904724751,"a small, green desk turned to the right",0.004796336229105275,topk,0.01474211906549715,"a large, green desk facing to the left",4.745183942271616e-15,topk,0.003815375637105839,"a large, grey desk facing the left",3.383799836410292e-05,topk,0.013289858504118623,a small green chair facing to the right,5.774282974684153e-05,topk,0.015528569204685877,a large chair,1.7999674416495118e-05,topk,0.0185392150952588,a grey desk chair facing to the left,8.337396967109534e-06,topk,0.011983885576078754
15,15,a little green desk facing forward,0.0019175066143487488,topk,0.013302234666599036,a small green desk ,0.0018144088503558031,topk,0.011504638971061755,a green desk facing forwards,5.791257516288421e-14,topk,0.009545526881225726,"a large, green desk facing forwards",0.0002631239022366463,topk,0.0006085988953715807,a chair facing to the right,4.7811515734804875e-06,topk,0.021735833145862825,"a large, green, chair facing forwards",7.466291161158899e-06,topk,0.013298893879024049,"a large, grey chair to the left",0.00011347767890334408,topk,0.0152830844871876
16,16,"a small, green desk - facing forwards",0.001350368850045088,topk,0.012426645281045881,"a small, green desk faces to the right",0.0017851942303651611,topk,0.014465982166531069,"a large, green desk  ",3.584574687644981e-14,topk,0.02111076640309629,"a large, grey desk ",0.002232061403825494,topk,0.02208722652232392,"a small, green, chair facing to the right",4.444350746431794e-06,topk,0.014678986350392513,a green chair that is facing forwards,9.203896192939276e-06,topk,0.012264700774457687,a large grey chair ,1.3098016423802113e-05,topk,0.024428150650170424
17,17,"a small, green desk  (1)",0.0012571790018273427,topk,0.015119363676591361,"a small, green desk facing right",0.006253722793933164,topk,0.0173270566794921,"a large, green desk",2.35082147375612e-14,topk,0.022882113061668697,a grey desk,0.00011654848062644115,topk,0.03510861725528451,a green chair is facing to the right,3.934548668267711e-06,topk,0.0167975254647508,a green desk chair facing forwards,3.350131691190964e-05,topk,0.010948337899874608,"a large, grey chair  facing to the left",7.306309144690518e-05,topk,0.012705699319239332
18,18,a small green desk facing forward,0.007501401879423605,topk,0.015255255304233528,"a small, green desk turning to the right",0.0027041549056477992,topk,0.013859863173963103,"a large desk, green in color, facing forwards",1.2821115220430005e-14,topk,0.010790805003071923,"a large, gray desk",7.001460259491483e-05,topk,0.0236010268362479,"a small green chair, facing to the right",6.517781338614545e-06,topk,0.01520217538367851,"a large, green desk chair facing forwards",1.0177684936554142e-05,topk,0.010488029114391315,"a large, grey chair, facing to the left",7.587830439035139e-05,topk,0.012611258244619764
19,19,a small green desk,0.0027076014360923506,topk,0.02083989250198537,"a large, green desk facing to the right",0.015518359217027535,topk,0.008874865706217757,a large green desk  facing forwards,2.746685582515875e-14,topk,0.01361142511340747,a big grey desk,6.907574217064632e-05,topk,0.027096221837901568,a green chair to the right,1.506688130742184e-05,topk,0.01937083595710244,"a large, green desk facing forwards",9.911989281617509e-05,topk,0.00043880484759576673,"a large, grey desk facing the left",6.7968724375948144e-06,topk,0.00027600412487511486
20,20,"a small, green, desk facing forwards",0.0027204159885626383,topk,0.012959229298486218,a small green desk turned to the right,0.0022111540466869324,topk,0.015171016776162562,"a large, green desk facing to the right",6.152095927503126e-15,topk,0.002157846449810295,"a large, grey desk to the left",3.181260456541232e-05,topk,0.014600672523442187,a chair facing the right,6.24377118265306e-06,topk,0.023337059061211692,"a large, green chair faces forwards",1.8383556103955362e-05,topk,0.014586199357739454,"a large, grey chair  ",2.131588742200789e-05,topk,0.022092772164207238
21,21,"a small, green desk that is facing forwards",0.001659452581825786,topk,0.012035506274117064,a desk facing right,0.005993899734243899,topk,0.022988047303260883,a green table,5.287512693320745e-14,topk,0.016292736105404,"a grey desk, facing to the left",4.958930013315052e-05,topk,0.014498894770928252,"a  small, green chair facing to the right",1.6651167800246463e-05,topk,0.014757338590743423,a large green chair facing forwards,1.5520300338779055e-05,topk,0.014522524937619522,a grey desk,1.29691453968675e-05,topk,0.0006996848116424122
22,22,a small green desk facing forwards,0.7563618834992689,topk,0.01453243334224529,"a small, green desk to the right",0.04554294884853989,topk,0.013873906047744662,"a large, green desk facing forwards",1.2818260904364177e-13,topk,0.012794857494845147,"a large, grey desk faced to the left",5.7514720628031286e-05,topk,0.012598055120223514,"a green, small chair facing to the right",6.355077081018935e-06,topk,0.01533111812093793,"a green chair, facing forwards",1.4419624033156036e-05,topk,0.014526249383260758,"a large, grey, chair facing to the left",6.7527313521562225e-06,topk,0.012547928900723527
23,23,"a small, green, desk, facing forwards",0.0010054046515776966,topk,0.013389195305473986,"a  small, green desk facing to the right",0.002091668535259172,topk,0.014282451703519296,a large green desk ,6.678830112867391e-14,topk,0.023870541879433684,a large grey desk,0.0012687665191227244,topk,0.024587589269866594,a green desk chair facing to the right,3.0576339055764896e-05,topk,0.013592099998767471,a green chair ,8.04939960331051e-06,topk,0.020071463083552035,"a large, grey chair""",1.3235335476521858e-05,topk,0.023157077443302816
24,24,"a small, green desk  facing forwards",0.015532322750377706,topk,0.013554165243444499,a small green desk facing the right,0.01751242433958095,topk,0.015818407450566088,"a large, green desk (3)",7.598940258353147e-15,topk,0.015882294683590762,a desk,0.00042265625214486417,topk,0.02658994328883359,a green chair ,5.16888841818141e-06,topk,0.020252031635819907,a green chair facing forwards,2.242113270205053e-05,topk,0.014976761724365299,"a large, grey chair 7",1.6054638132005522e-05,topk,0.01702650424136408
25,25,a small green desk facing to the right,0.001078104903537289,topk,0.000830770209797213,a small table,0.002301388477845337,topk,0.01834322241021754,"a large desk, green, facing forwards",2.7672198127751258e-14,topk,0.012917809872107241,a large grey desk facing the left,9.424352250463273e-05,topk,0.013936926906936148,a little green chair,3.282901904132839e-06,topk,0.0215242865958231,a large green chair facing to the left,1.8120375427722963e-05,topk,0.003931781565150332,"a large, grey chair is facing to the left",3.54668486640138e-05,topk,0.012170625759275334
