,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a large red sofa, facing to the right",6.276139364722798e-05,topk,0.010303896899773506,a small red couch,1.2968129290553155e-14,topk,0.02358276567594869,"a small, blue  sofa",1.8086360691757928e-05,topk,0.020070346293000252,"a small, green sofa facing backwards is the fourth object in the room",4.013646518499487e-06,topk,0.007209112963277265,"a small, red desk |",1.4819512891912834e-14,topk,0.02311095731530708,a small blue desk ,2.2923820477698986e-05,topk,0.025140466676499204,"a small, green desk",0.004972072340442237,topk,0.023393974334742947
1,1,a large red sofa facing to the right,0.010575014653407296,topk,0.010560738762342274,a small sofa,1.2479876927624134e-13,topk,0.013435982662339183,a  blue sofa,8.400293298890724e-06,topk,0.03330692137348531,"a small, green sofa facing backwards <|user|>",8.392261637485688e-06,topk,0.011791446409560851,"a small, red desk",1.4913278223594596e-11,topk,0.02735383233530171,"a small, blue desk (6)",1.0219835575349383e-05,topk,0.018197667003651226,"a small, green desk facing to the left",4.207322046553324e-05,topk,0.0044444820766110955
2,2,a large  red sofa,4.7378490315330213e-05,topk,0.02186842211886828,"a small, red desk",6.405859073869199e-14,topk,0.0010908685138692892,a small green sofa facing backwards,5.799257067717583e-06,topk,0.000252226998875892,"a small, green sofa ",4.987516875083475e-05,topk,0.022674509071292412,a small sofa,1.029729756105079e-14,topk,0.0005866878011463702,"a small, green desk",1.7234768410745208e-05,topk,0.003409730171885808,"a small, green deck facing backwards",1.2477925934380097e-05,topk,0.00934918849950775
3,3,"a large, red, sofa, facing, right",1.3960702439926641e-05,topk,0.011748796440188662,a little red sofa facing to the right,1.327798937932446e-14,topk,0.011229319354336003,a small sofa,5.5696710137123894e-06,topk,0.0175973399438427,a small green sofa facing backwards,0.0003228092885203928,topk,0.016551180604601725,"a small, red desk ",1.0552887984285297e-12,topk,0.026520489951953587,"a small, blue desk to the right",1.6476613928660716e-05,topk,0.014802005129644085,"a small, green sofa facing backwards",1.1288099856980296e-05,topk,0.00015172383271549105
4,4,a large red sofa is in the room,1.6015979774945012e-05,topk,0.011162646506907164,"a small, red",2.266304546516104e-14,topk,0.015296940960060651,"a large, red sofa facing to the right",6.696250341330548e-06,topk,0.00020001983156566681,"a small, green sofa facing backwards",5.4896916043370245e-05,topk,0.016061582030807105,"a small, red sofa",2.0360650255953993e-14,topk,0.00043284773227037003,"a small, red desk",1.534331199224942e-05,topk,0.0017354024188132207,a desk facing backwards,2.191569652942032e-05,topk,0.018083311566488992
5,5,"a large, red facing to the right",9.36934044011867e-06,topk,0.009376814681596402,a Small red sofa facing to the right,7.479083313969193e-15,topk,0.01308055014294302,"a small blue sofa facing to the right""",2.565310147316639e-05,topk,0.0115717006179807,a green sofa facing backward,2.8909556934778894e-05,topk,0.020371042996189703,"a small, red desk Facing to the right",7.373365311008981e-15,topk,0.013214846829416099,"a small, blue desk facing to  the right",9.12337168238196e-06,topk,0.0124593255848174,"a small, green desk face backwards",2.6180921321669465e-05,topk,0.014667951531295837
6,6,"a large, red",2.0342866936488654e-05,topk,0.017795840030179557,a red sofa facing the right,6.996368142954245e-15,topk,0.010230766770153273,"a small, blue couch facing to the right",1.3233122291073057e-05,topk,0.010877525376209765,"a small, green sofa facing backwards  ",2.8703517403356934e-05,topk,0.015401471924576528,"a small, red desk face to the right",1.3788324415169159e-14,topk,0.013083201070149405,"a small, blue  desk facing to the right",1.6632151130448745e-05,topk,0.012564221394272672,"a small, green desk facing to the right",5.074999121608408e-05,topk,0.00343629482642048
7,7,"a red, large sofa facing right",1.952529670274755e-05,topk,0.012488330990942542,a ,1.4253356673579598e-14,topk,0.0433643257579363,"a small, blue desk",1.0641227997716762e-05,topk,0.0007808862071414036,"a small, green sofa facing backwards is the fourth object",2.731019983983294e-06,topk,0.009610063589699751,"a small, red desk to the right",1.1498162893642325e-14,topk,0.015651081138347435,"a  small, blue desk facing to the right",2.4120560920230073e-05,topk,0.012553985075438112,"a small, green desk facing",1.502257108837778e-05,topk,0.01532146564556939
8,8,a large red sofa to the right,0.00010721476628054751,topk,0.012970123729196606,"a small sofa, red in color",1.9971591832176017e-14,topk,0.016395444851423288,a small blue sofa faces to the right,9.873791275625065e-06,topk,0.011872795288182863,"a small, green sofa with its back to us",1.2189772110746676e-05,topk,0.014524007999485623,"a small, red desk is in the room",1.6553596620394347e-14,topk,0.014555300144860828,"a small, blue desk that faces to the right",1.1557377358083452e-05,topk,0.011523833957032836,"a large, red sofa facing to the right",3.3051627466192976e-05,topk,0.00019728624652206385
9,9,"a large, red couch",2.7147980016658302e-05,topk,0.019278269362485372,"a small, red sofa",2.3396414236825405e-10,topk,0.02634502104651018,"a small blue sofa, facing right",6.7108519579727645e-06,topk,0.013793329752514794,"a small, green sofa facing the opposite direction of the others",6.545630838755355e-06,topk,0.007466945705957142,a desk facing to the right,2.0267620939379675e-14,topk,0.010273984950066425,"a small, blue desk facing to the left",3.440190197906419e-05,topk,0.004604402583299014,"a small, red sofa",1.2863095376107654e-05,topk,0.0004964113653930936
