,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,a blue chair facing left,0.005801772203389158,topk,0.015998601550267715,a backwards-facing blue chair,1.3729292595695257e-14,topk,0.01949879348717501,"a large, green chair facing the left",0.010217491366639101,topk,0.012146441802852107,"a  small, grey chair facing forwards",2.5080325825766724e-05,topk,0.013006531239018201,"a large blue fan, facing backwards",0.0008353689788149896,topk,0.012671554350443705,a fan facing to the left,0.0002709046218643796,topk,0.013561729231070735,"a grey, small fan facing forwards",2.3201858755045324e-14,topk,0.01646811011539918
1,1,a large blue chair ,0.00017799567149754717,topk,0.015299266584807621,a blue chair facing backwards,5.23165206456615e-13,topk,0.016546270217146383,a green chair to the left,0.005164351525709378,topk,0.015750343460442632,a blue chair facing left,1.7522118851301223e-05,topk,0.0005679565254053142,"a large, blue fan that is facing backwards",0.0002709750242651302,topk,0.010178080069523246,a green chair facing to the left,0.00035222710636822644,topk,0.00031291038468969705,"a small, grey fan is facing forwards",6.64903227556276e-14,topk,0.014999144678495531
2,2,a large blue chair 1,9.915401193208881e-05,topk,0.013177128529927386,"a large, blue chair facing backwards  (2)",1.1158855714089003e-14,topk,0.012137476691765238,a green chair facing to the left,0.126372934552712,topk,0.013646783924454347,a small grey chair,0.03828816659963653,topk,0.025038895031484095,a large blue fan facing to the left,0.0001309216657072405,topk,0.003367178223990674,"a large, green chair",3.91569141562131e-05,topk,0.0005141198085860129,a small grey fan facing forwards,6.095080575537959e-12,topk,0.016782047038667473
3,3,a blue chair is facing to the left,6.682977999123637e-05,topk,0.011628570392998808,"a large, blue chair facing backwards <|user|>",4.187972425184702e-15,topk,0.0103854333245688,a green chair that is facing to the left,0.0016018582263285612,topk,0.01092424929475917,a large blue chair facing to the left,7.699086043991552e-05,topk,0.00020165960218086195,a large blue fan ,0.001121185768524816,topk,0.02507912895722529,a large green fan to the left,0.00010556257330058257,topk,0.014350077213729348,a small grey fan  facing forwards,3.385542116804138e-14,topk,0.016419964497303416
4,4,"a large, blue, facing-left chair",2.9643093757148526e-05,topk,0.012951275726235188,a small grey chair,2.8781084616317706e-14,topk,0.0012358221668634266,a large green chair facing left,0.1812234850009859,topk,0.01420340891988668,"a small, grey chair in the room",2.1285152481314396e-05,topk,0.014041093690188354,a small grey fan facing forwards,0.0009169659933942317,topk,0.0004273740234643294,a small grey fan facing forwards,3.658237925815273e-05,topk,0.0007066623443673839,a large blue chair facing to the left,3.519272190950954e-14,topk,0.00021873853937241916
5,5,a large blue chair facing leftward,4.654573511237208e-05,topk,0.012461310509388954,a large blue chair facing backward,2.977085683446706e-14,topk,0.015713098358240907,a large green chair facing the left,0.014435118558870152,topk,0.012745163288195863,a grey chair,0.004749964643257383,topk,0.029577225828943822,a blue fan is facing backwards,0.000284842185909246,topk,0.013477584518581916,a green chair,0.00013113328532614609,topk,0.000640614071199859,"a large, green chair",2.1006158600650483e-14,topk,0.0004282558760125319
6,6,a large blue chair facing to the left,0.00015545859736926462,topk,0.011961213277324644,a large chair facing backwards,4.4183402789568823e-14,topk,0.01358339333660127,a large blue chair facing to the left,0.0032652268043258732,topk,0.0011151141966589048,"a small, grey chair facing the front",1.8736847935525385e-05,topk,0.012856158960391387,"a large, blue fan in the room",0.0001575945955563183,topk,0.013682932681816634,a green fan facing to the left,1.503005345553318e-05,topk,0.013469543824678958,"a small, grey fan""",3.279490342467807e-14,topk,0.0266758498762217
7,7,a big blue chair facing left,0.0001777778460183211,topk,0.015021145790914167,"a large, blue chair facing to the right",3.0156779982309223e-15,topk,0.0018813737414058826,"a large, green chair  (3)",0.0008986698650845231,topk,0.014985056753275232,"a small, grey, chair facing forwards",1.9962168866853748e-05,topk,0.013106748650208572,a blue fan facing backwards,0.0025488786014461282,topk,0.014473172619281908,a green fan ,4.460419640640807e-05,topk,0.029680054209594426,a small grey chair facing forwards,6.714051803902067e-14,topk,0.000578008053825582
8,8,a large blue chair facing left in the room,6.939290248916715e-05,topk,0.010572432642682913,"a large, blue chair facing backwards  ",2.169930232289355e-14,topk,0.014176186153862283,"a large, green chair ",0.003539803113618887,topk,0.020375202374996813,"a small, grey chair",0.013398561726664662,topk,0.023593215426012167,"a large, blue fan is in the room",0.0003294652093922412,topk,0.012210921072687873,"a large, green fan (6) facing to the left (6)",3.622413662417066e-07,topk,0.009130525823536866,a grey fan facing forward,2.8329540472629217e-14,topk,0.014591851695277745
9,9,a blue chair facing the left,5.297097280472691e-05,topk,0.01363996240896625,a chair facing backwards,1.3249352835607545e-13,topk,0.019088547020616742,a green chair,0.11890679882533377,topk,0.028957779306643453,a small chair,0.00031633544149944475,topk,0.028318136556474267,a blue fan in the room,0.0002646045098997181,topk,0.016358720227468843,a large green fan facing the left,0.00014089869909069677,topk,0.012719783797855554,a blue fan facing backwards,3.999344553368735e-14,topk,0.0005652293891265451
10,10,a large chair facing to the left,0.0002999133112018058,topk,0.007647024372248975,"a large, blue fan",1.3673661436042037e-13,topk,0.00084351852829804,"a large, green chair""",0.0026929427684928954,topk,0.02071081375753592,"a large, blue fan",3.352254297246371e-05,topk,0.0004072038289788841,"a large, blue fan",0.1962397212556331,topk,0.024741598480102035,a green fan is facing to the left,3.693422812478852e-05,topk,0.012502672706328872,a green chair,2.7934519791521744e-14,topk,0.0009000904048405004
