,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,a green small desk facing forwards,0.0071320737599630995,topk,0.01381512265721471,"a large, green desk facing to the right",0.00015487087507962718,topk,0.009208042056479909,a large desk,0.003703757678875626,topk,0.01976991509665067,a grey desk facing the left,4.176361396235641e-14,topk,0.015975482841093406,a chair facing to the right,0.00012838822117859793,topk,0.019457919213014322,"a large, green chair facing to the left",4.022790318882602e-05,topk,0.003280678058992009,a grey chair facing left,3.4833870430876735e-15,topk,0.01883291435444378
1,1,a small desk facing forwards,0.31699270353962244,topk,0.014220530141030236,a green desk facing the right,3.0390726038641763e-05,topk,0.019106911551346167,a desk,0.0005750514145661169,topk,0.02690930847194077,a large desk,1.3352457410803385e-13,topk,0.02028889189822225,"a small, green chair  facing to the right",0.0001175456314867584,topk,0.013330840452463718,"a large, green chair  ",1.237334733359781e-05,topk,0.022390002059172947,a chair facing to the left,5.191333115689786e-14,topk,0.01725296038397583
2,2,a desk,0.00743302106398875,topk,0.02412518195322023,"a small, green desk facing to the right of the room",5.547464215115114e-05,topk,0.010896862814011563,"a large desk, facing forwards, green",7.341203667342476e-05,topk,0.009906127821822638,a desk,1.1775503834842496e-13,topk,0.025915322327864716,"a  small, green chair facing to the right",1.6443128440538063e-05,topk,0.013210770443940374,a large green chair is facing forwards,1.2417511299717393e-05,topk,0.013960863888294674,"a large, grey chair facing the left",3.853583683797643e-14,topk,0.013357879441999043
3,3,"a small, green desk facing the front",0.0021503821112249188,topk,0.013656668127771733,a desk facing to the right,0.0005840266490462849,topk,0.02058520364719689,"a large desk, green, facing forwards",0.00023594458981334278,topk,0.013244066223596876,a desk facing left,2.9269199462846324e-14,topk,0.02101640754831205,a small green chair ,1.3563725252946053e-05,topk,0.02121635931073902,"a large, green chair  facing forwards",9.78389132995244e-05,topk,0.0140377756657614,"a  large, grey chair facing to the left",9.830898026605962e-15,topk,0.011942924608461112
4,4,a small green desk facing to the right,0.00532987598910428,topk,0.0007816828857725933,a desk facing right,5.9818211706514734e-05,topk,0.02385105458175843,a large green desk facing to the left,6.598333902377603e-05,topk,0.004762807311662855,"a large, grey desk faced to the left",1.602581362971259e-14,topk,0.012278426305704263,a small green desk facing to the right,2.017111159471495e-05,topk,0.00033827177955341516,"a  large, green chair facing forwards",2.9192190549418988e-05,topk,0.01381006295614839,a grey chair facing the left,1.1355031986212642e-14,topk,0.016235815146743833
5,5,a little green desk facing forward,0.005050110309408123,topk,0.012516251857357158,a small green desk facing the right,0.0001747713430464181,topk,0.016412255226498834,a large green desk  facing forwards,0.0002341930865026248,topk,0.013877648057132496,"a large, grey desk, facing to the left",1.2626333724199169e-13,topk,0.01167843225285801,"a small, green chair, facing to the right",0.00016841874050793312,topk,0.013207412462746737,a green chair facing the front,1.9305682585671578e-05,topk,0.01432404266617452,"a large, grey chair face to the left",5.326606886303705e-15,topk,0.012950808306670794
6,6,a green desk is facing forwards,0.004316298044424487,topk,0.008879608274054087,a desk facing the right,2.5193811695081206e-05,topk,0.021502664261624928,a green desk is facing forwards,9.442604363708778e-05,topk,0.00882774267640035,a desk facing to the left,2.2584087465970742e-13,topk,0.016373987120906,a green desk chair facing to the right,3.019431888302397e-05,topk,0.012167648782378016,a big green chair facing forward,1.844594148024353e-05,topk,0.016237789523455066,"a large, grey, chair facing to the left",1.880164542660617e-15,topk,0.01196467935672412
7,7,a small green desk ,0.015333999412497776,topk,0.018236323166888183,"a small, green desk facing to the right'",4.917533000045656e-05,topk,0.015048981318431714,a large desk ,0.0001422752217000803,topk,0.018483653259090533,a large grey desk facing left,2.423393714068494e-14,topk,0.01554785461831228,"a small, green chair facing  to the right",1.2149496539853623e-05,topk,0.013316664781288028,a large green chair facing to the right,1.1385997948432297e-05,topk,0.003231799339228441,a grey chair,3.2943204250646114e-15,topk,0.03293396524377728
8,8,a small,0.006448682938901239,topk,0.019846696238562042,a small desk facing the right,2.2314733483695154e-05,topk,0.018713654895891843,a green chair facing forwards,0.00018914868041120807,topk,0.0003689895975226963,a large desk facing to the left,1.9002298407998537e-13,topk,0.01376939097244291,a small,1.4152818187836163e-05,topk,0.01550731434554967,"a large, green chair in front of the small, green desk",9.062238565820188e-07,topk,0.007022774458474653,"a large, grey chair faced to the left",3.729111248673442e-15,topk,0.01261829794254611
9,9,a small desk,0.0473418529095461,topk,0.024400134418704245,"a small, green desk facing to the right  (2)",1.8927362669321586e-05,topk,0.012901466836412065,"a large desk, facing forwards",0.00016193006908311595,topk,0.013233475068115258,"a large, grey desk",2.6334519020644397e-13,topk,0.02215723182236337,"a small, green chair""",1.3876377998607733e-05,topk,0.020377885642566162,"a large, green chair is facing forwards",5.5949643828661766e-05,topk,0.0135261095832288,"a large, grey chair facing left",5.278146122626431e-14,topk,0.015181414665145833
