,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,"a small, green table",0.00643111879073613,topk,0.016290957795555925,a green desk facing right,3.291139167533126e-14,topk,0.021812231973948566,a green desk facing forward,3.598677579807634e-05,topk,0.01027705977931675,"a large desk, facing to the left",5.656307275022624e-15,topk,0.014034911783961698,"a small, green desk chair facing to the right",0.0003204527247617532,topk,0.011228444949926093,"a large, green chair that is facing forwards",0.00012026595636161685,topk,0.011633503124111398,"a large, grey chair ",0.0003616330326644414,topk,0.022420188964762524
1,1,a little green desk,0.01608754449340577,topk,0.019583198632089845,"a small green desk, facing to the right",1.2103199081628968e-14,topk,0.014466242901631992,"a large, green table",2.649134272932721e-05,topk,0.021748708717534797,"a small, green desk",5.200607445950921e-15,topk,0.0006744520441573311,"a small, green desk",0.0001763018742064367,topk,0.0004455127795249279,a chair facing forwards,0.00023073837585405935,topk,0.015573954601300016,"a large, grey chair faces to the left",1.1694136697132228e-05,topk,0.012907614560523884
2,2,"a small, green desk",0.03295002239119488,topk,0.019203790805467417,"a small, green desk facing the right",1.8395896367557005e-13,topk,0.015065415403362231,"a small, green desk",4.84760495242812e-05,topk,0.0030558487969119855,a large desk,8.740531427969948e-15,topk,0.022028068700930256,"a small, green chair  ",0.00014869273234140355,topk,0.019974515884279627,"a large, green chair",0.03185845128480994,topk,0.023739109634838985,"a large, grey chair facing to the left",0.14781646264761167,topk,0.012420480418989596
3,3,"a small, green desk facing to the right",0.005182414076293431,topk,0.000805132230427395,"a small, green desk",3.156927551215732e-12,topk,0.010167602045773329,"a large, green table facing forwards",1.6008069490828842e-05,topk,0.011116439157085595,"a small, green desk facing to the right",1.211449011558028e-14,topk,0.0002430845996056029,"a small, green desk facing to the right",0.00282230325221642,topk,0.0004203295260669388,"a large, green chair ",0.0016752965481560086,topk,0.022511795971632293,"a grey, large chair facing to the left",9.619187680408204e-06,topk,0.01248458722925795
4,4,"a green desk, facing forwards",0.0101372148633134,topk,0.009592164128566371,"a small, green desk facing to the right",9.396686616235957e-11,topk,0.014450859248197669,a large green desk is facing forwards,3.4420657852983675e-05,topk,0.0135326219780366,"a large, grey chair facing to the left",5.4149212064070164e-14,topk,0.00017423029814205877,"a large, grey chair facing to the left",9.526349895273285e-05,topk,0.000271446135221557,"a large, green chair  facing forwards",0.0006493008694573905,topk,0.013512884434023261,"a small, green desk facing forwards",1.6330597296358882e-05,topk,0.00011047310308581972
5,5,"a small, green desk facing forwards",0.12243002278777078,topk,0.01335824907282689,"a small, green desk (2)",1.2844285101997645e-14,topk,0.0075931851631226574,a large desk,0.0006163173664758165,topk,0.019914684116467674,"a small, green desk facing forwards",1.6169876788871693e-14,topk,0.00034953719401051655,"a small, green chair",0.06286582242298965,topk,0.02265707755103636,"a large, green chair is facing forwards",0.00037130611741167415,topk,0.01308645590278056,a grey chair,0.0018390838464739116,topk,0.033446184632907654
6,6,a desk facing forwards,0.006788619461350653,topk,0.010440057341310404,a desk facing to the right,1.1270668355634147e-14,topk,0.01979655865486617,"a large, green, forward-facing desk",1.3666935637894186e-05,topk,0.014127103927217463,a grey chair,4.247756645152508e-14,topk,0.0006909471659546026,"a small, green desk facing forwards",6.632039631891736e-05,topk,0.00031893256708431263,"a large, green chair facing the camera",7.91483470575862e-05,topk,0.012425154729584787,a large grey chair,1.1504088578684754e-05,topk,0.024853891151497554
7,7,a small green desk facing the front,0.004292469180780145,topk,0.014621603431538005,"a small, green desk faced to the right",1.8253495010108186e-14,topk,0.014396112417998428,a large green desk facing to the front,2.043842420647728e-05,topk,0.013212594829652327,a large grey chair facing to the left,4.768396791466483e-15,topk,0.0001782397228035251,a small green chair ,7.779615609893414e-05,topk,0.023062434421445392,a green chair is facing forwards,7.843765071224153e-05,topk,0.013608810600306522,"a large, grey chair;",8.843594657106657e-06,topk,0.021792977681141447
8,8,"a small, green desk 1",0.003834063322043291,topk,0.01705431645084858,"a small, green desk, facing to the right",1.3166904658467375e-13,topk,0.013755441848964147,"a green desk, facing forwards",2.538150861297224e-05,topk,0.009491819595900975,a green desk,5.406002289305178e-15,topk,0.0019425858105191454,a green chair facing the right,0.00031370095736042567,topk,0.019358469396885666,"a large, green chair that faces forwards",8.630832967657857e-05,topk,0.01245366372367346,"a large grey chair, facing to the left",6.350986350856689e-06,topk,0.012632715764435316
9,9,a small green desk  facing forwards,0.005961379097479877,topk,0.013933218134347013,"a small, green desk, facing right",1.0493622607333155e-14,topk,0.016266487415184622,"a small, green desk facing forwards",0.0002842183539963598,topk,0.00210005893944422,a large grey table,6.33338638246251e-15,topk,0.024129848925676246,"a small, green chair is facing to the right",0.0002622754909525081,topk,0.013791396174228851,a large chair facing forwards,0.0010242337691565527,topk,0.013680271836945096,a large grey chair facing to the left,0.0010856489755218836,topk,0.012882986339143566
