,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,a small red chair to the right,0.00011093171659494714,topk,0.01648056908295107,"a small, red chair facing the left",0.00038775138972504437,topk,0.01264186957435422,a blue chair facing backwards,1.957193096649312e-05,topk,0.01189901165919593,"a large, grey chair ",0.0010045066261582586,topk,0.020294810785088685,"a small, red sofa (5)",2.1327723201551338e-14,topk,0.015769679365807008,"a small blue sofa facing backwards""",2.5320501406808754e-05,topk,0.013483662367082446,a grey sofa facing forwards,0.0004851799724831702,topk,0.016892252536715346
1,1,"a small, red chair, facing right",0.00015188604053056694,topk,0.01619413509136723,"a small, red chair facing to the left;",3.8116562015463525e-05,topk,0.01109716992792425,"a blue chair, facing backwards",3.425631218390558e-05,topk,0.011203549957212644,a large grey chair faces forwards,4.828671957751262e-05,topk,0.011572175364541285,"a small, red sofa;",2.7537655391137982e-14,topk,0.018907719348749828,a blue chair facing backwards,4.687931007732596e-05,topk,0.005588157963277509,"a large, grey sofa, facing forwards",8.664785016537434e-05,topk,0.01328147934259041
2,2,a small red chair facing to the left,7.8760325863945e-05,topk,0.00039028255940331305,"a small, red chair facing to the left of the room",1.347112880862748e-05,topk,0.007951170355641907,a small blue chair is facing backwards,1.939420968024465e-05,topk,0.009699930258837187,a large gray chair facing forwards,0.0001281640255606358,topk,0.010807988391784993,"a small, red sofa ",1.177636152903157e-13,topk,0.019297682366029405,"a blue, small sofa facing backwards",2.151986989072261e-05,topk,0.012845597026844369,"a large, grey sofa",0.0002467910907918223,topk,0.025068745954298068
3,3,a small red chair,0.00010923000378859103,topk,0.013447865229163634,"a small, red chair facing to the left  ",5.16937242456178e-05,topk,0.012125001455280303,a blue chair that is facing backwards,5.320456122476529e-05,topk,0.009760902143895332,a grey chair ,7.284481380314208e-05,topk,0.03207977324255132,"a small, red, left-facing sofa",2.126018052984684e-14,topk,0.012303359593806417,a small blue sofa facing backwards in the room,1.8979648839752694e-05,topk,0.0102508437180222,a small red chair facing to the left,3.3015652012113796e-05,topk,0.00015308784785743698
4,4,"a small, red chair facing to the right",0.003253542585435389,topk,0.013764557246275622,"a small, red chair facing to the left """,2.8547985872693957e-05,topk,0.012211204246957562,"a small, blue chair with its back to us",1.3278618178233196e-05,topk,0.009345283012327179,a grey chair facing forward,0.00023624464515162907,topk,0.01516315345418599,a red sofa facing left,2.1646827554845876e-13,topk,0.018187772208083534,"a small, blue sofa facing backwards",0.0006769193829463189,topk,0.013068919652198533,"a large, grey sofa  facing forwards",0.00014178833462767733,topk,0.013244630621914597
5,5,"a red chair, facing right",0.00017986789857469507,topk,0.02105540234279868,a small red chair facing to the left,4.313746786576903e-05,topk,0.011904941859187435,"a small, blue chair facing backward",0.00015527646475039708,topk,0.009598470337856779,"a large chair, facing forwards",5.491435590462994e-05,topk,0.010788037589419352,"a  small, red sofa facing to the left",2.5784701340461466e-14,topk,0.010504650073388784,a blue sofa facing backwards,1.438467971489457e-05,topk,0.016496317924540975,"a large, grey sofa is facing forwards",7.61254994898644e-05,topk,0.012625246484338692
6,6,a small chair,0.00017475775179263142,topk,0.0121514661951489,a red chair facing to the left,0.000453585042153479,topk,0.014839623321190598,"a small, blue chair",0.004815900382308364,topk,0.020805609228152194,a large grey chair facing the front,4.3717038613238775e-05,topk,0.010327421295641704,"a small, red sofa faces left",3.9748878931415475e-14,topk,0.01356131366108689,"a small, blue sofa facing upwards",3.2272510331430955e-05,topk,0.008281749622527581,a blue sofa facing backwards,4.480508178325967e-05,topk,0.00036993996821750954
7,7,a small red chair ,0.00015769192463750968,topk,0.012756192016769592,"a small, red chair facing to the right",0.0006007913862421875,topk,0.0006501730486397917,"a small, blue sofa facing backwards",0.0003224260504743539,topk,0.0009785599079277626,"a large grey chair, facing forwards",6.201272905631615e-05,topk,0.010647859950293518,a small  red sofa facing to the left,2.1677473944782573e-14,topk,0.010593583236089036,"a small, blue sofa that is facing backwards",6.413786268574632e-05,topk,0.01096520984129047,a small red chair,2.3621970149270712e-05,topk,0.0002982020139598845
8,8,a chair facing right,9.335473637010288e-05,topk,0.024175895240461966,a small red chair ,2.3656099606887607e-05,topk,0.017152371602552886,a blue sofa facing backwards,5.800448413123938e-05,topk,0.0008736294598462592,"a large, grey chair that is facing forwards",9.456894188326971e-05,topk,0.009331171425526974,"a small, red sofa",5.985388150079227e-14,topk,0.020788520480746787,"a small, blue chair facing backwards",4.336152577361012e-05,topk,0.004468793816399265,a large chair facing forwards,2.2370292660312096e-05,topk,0.004887796142009261
9,9,a red chair facing the right,0.00010355328006070765,topk,0.018996447813753557,a small red chair facing the left,0.0003016995614729322,topk,0.012901608534387897,"a small, blue chair facing to the left",5.205670464369135e-05,topk,0.0035996794972154474,a small red chair facing to the left,2.8595732330964435e-05,topk,0.00013114013877461235,"a small, red sofa facing  to the left",2.028343335172342e-14,topk,0.010627537947496974,"a small, blue, backwards-facing sofa",2.4780583091420206e-05,topk,0.012294780886412488,"a small, red chair facing to the right",0.00032669697775088277,topk,0.000219100111920615
10,10,a chair facing to the right,0.00017731842610220448,topk,0.018639528905090477,"a small, red chair is facing to the left",5.6598644568548725e-05,topk,0.011162842067922058,"a small, blue chair is facing backwards",0.00010614899361384481,topk,0.009505204927960286,a grey chair,0.0012912052197095966,topk,0.034104271165601885,a small red sofa,1.0041387686798349e-11,topk,0.020271313776476736,"a small, blue sofa",0.0001835667032416578,topk,0.02243129936596763,"a large, grey sofa faces forwards",2.731825965111277e-05,topk,0.014193037906978153
11,11,a small red chair facing the right,0.00015968120109607786,topk,0.015445001552861073,"a small, red chair facing to the left, a small, red chair facing to the right, a small, blue chair facing backwards, a large, grey chair facing forwards, a small, red sofa facing to the left, a small, blue sofa facing backwards, a large, grey sofa facing forwards",9.484013346173907e-07,topk,0.0004580069498961975,"a small, blue chair facing the opposite direction of the other chairs",2.4048563972372037e-06,topk,0.005750108919398597,a large chair facing forwards,0.0013035730438342359,topk,0.011516989013100342,a red sofa facing the left,5.96039329396882e-14,topk,0.015397853731804263,"a small, blue sofa with its back to the viewer",2.550633023131312e-06,topk,0.009754507741089172,"a large, grey, facing forwards sofa",1.819413585958482e-05,topk,0.013057423077922608
12,12,a small red chair facing right,0.000187147211834042,topk,0.0173391698592828,"a small, red chair facing to the left,",3.497772345873618e-05,topk,0.010650156750606463,a small chair facing backwards,2.6920750208833145e-05,topk,0.010032645214955014,a large grey chair,6.153295886099842e-05,topk,0.02244842009734962,"a small, red sofa facing to the left",2.5792204094032497e-12,topk,0.01056261146907082,a small blue sofa facing backwards ,6.169725249632261e-05,topk,0.01281458843838177,"a large, grey sofa""",2.879215013212016e-05,topk,0.023868271459364234
13,13,a chair,0.00012208216054433466,topk,0.01824507659732945,"a small, red chair facing to the left (2)",1.7771548984847287e-05,topk,0.011563530790138941,"a small, red chair facing to the right",1.7254453648913666e-05,topk,0.00014997677832204694,"a  large, grey chair facing forwards",9.401070907343911e-05,topk,0.010426530003363969,"a small, red sofa facing to the left,",2.7554888623490542e-14,topk,0.01039882111810739,"a small, blue sofa facing backward",0.00015517108688188993,topk,0.013183466579595437,"a small, blue chair facing backwards",0.00015278196780305753,topk,0.00018257149930932834
14,14,a small red chair facing to the right ,0.00020576262286817155,topk,0.014175832259323578,"a small, red chair facing to the left'",6.902017728343591e-05,topk,0.01182853706520147,"a small, blue chair turned around",3.279670270759395e-05,topk,0.010840985642374366,"a small, red chair facing to the right",0.0004466756419825546,topk,0.00020273388043934467,"a small, red sofa is in the room",2.731475800744683e-14,topk,0.011644762915009068,a blue sofa facing backward,2.6033581566028926e-05,topk,0.017108907050664965,"a small, blue sofa",0.0004892362375403173,topk,0.0012151743785988056
15,15,"a small, red chair ",0.0012416810355761387,topk,0.012198012254002494,"a small, red chair, facing to the left",0.000410051239382457,topk,0.010991783946094064,"a small, blue chair facing backwards",0.1411681893649149,topk,0.009673801357083444,"a small, blue chair facing backwards",0.00034196243527263994,topk,0.0001664017108569167,"a small, red sofa facing to the left  (5)",1.3669927079915935e-15,topk,0.008584721286157088,"a small, blue sofa  ",1.6549040210972346e-05,topk,0.020905992987097652,"a large, grey, sofa, facing forwards",1.6892618847679925e-05,topk,0.012961157711705985
16,16,"a red chair, facing to the right",7.677034974538505e-05,topk,0.016863617991964897,"a small, red chair that is facing to the left",3.3337612197994504e-05,topk,0.009981823614831485,a chair facing backwards,9.421173718382838e-05,topk,0.013850846559050348,a large grey facing forwards chair,6.7315207713558e-05,topk,0.0115302170410705,"a small, red sofa is facing to the left",2.103353278800517e-15,topk,0.01024900224839146,a blue facing backwards,3.9457216638409806e-05,topk,0.009669220660282946,"a  large, grey sofa facing forwards",2.2708189228275417e-05,topk,0.013158733948183543
17,17,a red chair facing right,0.0035409766356983823,topk,0.022047305529250754,"a small red chair, facing to the left",3.427267989392435e-05,topk,0.011348537138659655,a blue chair is facing backwards,5.133470519672778e-05,topk,0.011201794475397361,a large chair,0.0009243752308465343,topk,0.026316755065055045,"a small, red sofa in the room",3.544291173780186e-14,topk,0.012310323177283616,"a small, blue sofa is facing backwards",0.00011036192614530324,topk,0.012408557999325182,a sofa facing forwards,3.212554004643315e-05,topk,0.01904395838065157
18,18,"a small, red chair",0.0004787106837248584,topk,0.012782831277706151,"a small, red chair ",0.0004841621258087886,topk,0.016040051863484322,"a small, blue chair backwards",4.505132288156231e-05,topk,0.011113966792991566,"a large, grey chair, facing forwards",0.00020675227603461012,topk,0.010514244570899785,"a small, red sofa that is facing to the left",5.87094147098965e-14,topk,0.009092513977604508,"a small, blue sofa, facing backwards",2.909856107725827e-05,topk,0.012819673979999625,"a large, grey sofa ",0.00034263549745693674,topk,0.023779218920161497
19,19,"a small red chair, facing right",9.368383584368663e-05,topk,0.016763735931577345,"a small, red chair facing left",0.0002126368553856147,topk,0.013930123810020435,"a small, blue chair  ",3.4542047441467715e-05,topk,0.019750320256557943,a large grey chair facing forward,8.49202590789787e-05,topk,0.010568247922371895,"a small, red sofa""",4.06980164343655e-14,topk,0.020803170983610147,"a small, blue sofa faces backwards",2.0602449685735687e-05,topk,0.013643972457611618,a large grey sofa facing forwards,9.857687065863663e-05,topk,0.014197126873224978
