,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,a large blue facing left chair,0.005151847152660801,topk,0.01338434205430722,"a large, blue chair with its back to us",5.3586731409358575e-06,topk,0.012567038593811102,"a large, green chair facing the left",0.00015011391350020748,topk,0.012079764378127167,"a  small, grey chair facing forwards",2.4276049456157607e-05,topk,0.012989483742239308,"a large blue fan, facing backwards",0.0007211131231537849,topk,0.01216533891561215,a fan facing to the left,7.971028787262612e-14,topk,0.012986390499732674,"a grey, small fan facing forwards",7.739814283802901e-05,topk,0.016203820326840486
1,1,a blue chair facing left,0.005368990392210764,topk,0.015997888499778606,a backwards-facing blue chair,4.878283109764624e-05,topk,0.018236258612953322,"a large, green chair to the left",1.9451682754592602e-05,topk,0.013044446034478154,a grey chair ,3.605039962882713e-05,topk,0.02755310152053404,"a large, blue fan that is facing backwards",0.00036038725278959545,topk,0.009771476342336164,"a large, green fan facing to the right",2.8679300688825517e-15,topk,0.004401613488485318,"a small, grey fan is facing forwards",0.00011681010095590203,topk,0.014758429699796549
2,2,"a large, blue chair, facing to the left",0.024847099769954265,topk,0.011182482379341194,a blue chair facing backwards,0.001842783012833811,topk,0.01547490940699251,"a large, green chair",0.008429313405255011,topk,0.021088030317219307,a grey chair facing forward,6.581417337156891e-05,topk,0.015923202400171768,a large blue fan ,0.00097324607118195,topk,0.024077243804135617,"a large, green chair",1.1625523305220552e-14,topk,0.0005162078392962487,a large blue chair facing to the left,6.585530243196647e-05,topk,0.0002152280963455465
3,3,a large blue chair ,0.01353056932246467,topk,0.015241253279247852,"a large, blue chair facing the wall",1.4197236006115871e-05,topk,0.004991314567928416,a large green chair facing the left,0.00023068592046330478,topk,0.012675199204923658,a small grey chair,0.03822997136223099,topk,0.02498488414144141,a small grey fan facing forwards,0.0008894170296080031,topk,0.00041030087512431286,a large green fan to the left,3.006042284567988e-14,topk,0.01374129384413995,"a small, grey fan""",5.94351946276174e-05,topk,0.026247740355820965
4,4,a blue chair is facing to the left,0.005364818994901404,topk,0.011628052112836617,"a blue chair, facing backwards",1.558791504008006e-05,topk,0.015305137273435444,a large green chair facing left,0.00012592081204397328,topk,0.014125439853351416,"a small, grey chair  (4)",9.168026137924003e-06,topk,0.016047577931134777,a large blue fan facing backwards ,0.0004634826401967914,topk,0.0120929247048114,a green chair,2.50108348912932e-13,topk,0.0006134368520767238,a small grey chair facing forwards,0.00012049713524119645,topk,0.0005687318451252322
5,5,"a large, blue, facing-left chair",0.002305466266304094,topk,0.012950698493690073,a small grey fan facing forwards,2.250365442868355e-05,topk,0.0005199190818889337,a small grey chair,5.979564155183721e-05,topk,0.0011484647767925527,a large blue chair facing to the left,7.24294313766844e-05,topk,0.00020139528947861753,"a large, blue fan is in the room",0.0002973165204272182,topk,0.011723107458860139,a blue fan facing backwards,9.353386955542874e-15,topk,0.0014883743820980387,a grey fan facing forward,5.150539875670404e-05,topk,0.014357673190749858
6,6,"a large, blue chair 1",0.004543221084007466,topk,0.012499844794674064,a large blue chair facing to the left,1.2372838418197368e-05,topk,0.00036158649752879806,"a large green chair, facing to the left",1.7203809621094333e-05,topk,0.011429562496256845,"a small, grey chair in the room",2.1328317129416945e-05,topk,0.01403530896934493,"a large, blue fan",0.16637711251853327,topk,0.023753197318993176,"a large, green fan on the left side of the room",1.1485725856042843e-17,topk,0.008159841055242747,"a small, grey fan facing forwards'",0.00013362822383933777,topk,0.01544720795878948
7,7,a large blue chair facing to the left,0.012956819876740192,topk,0.011960680171418424,a large blue chair facing backward,9.711658967491209e-05,topk,0.014695684913024261,"a large, green chair  (3)",1.3308636255407883e-05,topk,0.014867139376702494,a grey chair,3.334116931269069e-05,topk,0.029538459331344913,a large fan facing backwards,0.0006515565392142526,topk,0.010964642032386096,a green fan facing to the left,1.5506249358629482e-14,topk,0.012898115939358957,a blue fan facing backwards,7.731492696912121e-05,topk,0.000556158259853507
8,8,a big blue chair facing left,0.006539424993763609,topk,0.015020476305189462,a large blue chair facing away,1.4322757590246624e-05,topk,0.014326164273079974,"a large, green chair ",0.00039424423423322556,topk,0.02026335348585997,"a small, grey chair",0.012667572183912386,topk,0.023562292095526318,a large fan,0.00115696807095607,topk,0.022827185791482702,a green fan ,1.2755044142642477e-14,topk,0.028420916496103545,a grey chair,9.236404362025935e-05,topk,0.001410875409287518
9,9,a blue chair facing the left,0.05153289538866852,topk,0.013656962369170574,a large chair facing backwards,0.0001530919887730949,topk,0.012703876980422137,"a large, green chair facing left",0.00046513257327294023,topk,0.013505446200847175,a little grey chair,7.959096646826878e-05,topk,0.022665033583514713,"a large, blue fan face",0.0005052925110390872,topk,0.01401159986326428,a large green fan facing the left,3.9138117191164836e-14,topk,0.01218016350692789,"a small, grey chair",7.680871671810662e-05,topk,0.0009693909758636198
