,Unnamed: 0,S1,p_llm_1,seq_type1,p_rsa_1,S2,p_llm_2,seq_type2,p_rsa_2,S3,p_llm_3,seq_type3,p_rsa_3,S4,p_llm_4,seq_type4,p_rsa_4,S5,p_llm_5,seq_type5,p_rsa_5,S6,p_llm_6,seq_type6,p_rsa_6,S7,p_llm_7,seq_type7,p_rsa_7
0,0,a small blue fan facing to the left,0.016506635296887465,topk,0.010838856671395345,"a small, green fan facing to the left""",0.004738248963738813,topk,0.015218305302230705,"a small, blue fan facing to the left",1.2113708951056233e-13,topk,0.0033991833803695757,"a large, red fan facing the opposite direction of other fans",5.557613527807842e-05,topk,0.006963843422054633,"a small, green sofa  (5)",6.33652097783099e-05,topk,0.0144927238277508,a large blue sofa is facing to the left,5.1208576025818686e-05,topk,0.011625072211601719,"a large, red sofa facing forwards",0.00013625545939688447,topk,0.0036626659082674502
1,1,a fan facing to the left,5.3233401826884365e-05,topk,0.006534685660641918,"a small, green fan face",0.00033562306332276284,topk,0.021094199920676793,"a  large, blue fan facing to the left",3.2904286709349843e-14,topk,0.010634746225461955,"a small, blue fan facing to the left",0.003157537894879386,topk,0.00012665012279220323,a green couch facing left,4.2742281111527155e-05,topk,0.014413482331920571,"a small, blue fan facing to the left",2.5152951375344145e-05,topk,0.00040209188212298244,"a small, blue fan facing to the left",4.071808987610365e-05,topk,0.00013530721084348214
2,2,"a small blue fan, facing left",2.6423260261397748e-05,topk,0.01351898810572795,a fan facing to the left,0.0006304610274557211,topk,0.00660623677825786,a large blue fan facing to the left,7.31023688733944e-14,topk,0.01154922180873081,"a small, green fan",0.0010305357302218521,topk,0.00056153190711762,a green sofa is facing left,4.315967289935222e-05,topk,0.01328202733032747,"a large, blue sofa faced to the left",1.9776320365427815e-05,topk,0.012294370919914432,a large sofa facing backwards,0.00010688705869566256,topk,0.010019376920520474
3,3,"a small fan, blue in color, facing left",3.1965256695773256e-05,topk,0.009460503732143362,"a small, green fan (2)",0.00036968215165171866,topk,0.021641258980155762,"a large, blue fan faces to the left",5.813174542015084e-14,topk,0.011176427655318072,"a large, red fan facing the opposite direction of the others",0.00014361631330272795,topk,0.00680817435441911,"a small, green sofa ",0.0007843569565311317,topk,0.01870206210924527,"a large, blue sofa is facing to the left",9.887834831321142e-06,topk,0.011248502027433386,"a large, red sofa facing backwards ",1.3166008834360647e-05,topk,0.014655187469159966
4,4,a small blue fan is facing left,6.441156025985658e-05,topk,0.013006046785055434,"a small, green fan, facing left",0.00023409159553015494,topk,0.01659744987991855,"a large, blue fan, facing left",2.5455625528029485e-14,topk,0.012951167870909504,a large fan that is red in color and facing backwards,0.0003951210076683217,topk,0.008865768711160169,"a small, green sofa faced to the left",3.3159210370021444e-05,topk,0.009868913954383426,"a large, blue sofa (6)",1.85555399196104e-05,topk,0.019083468835644646,a large red sofa facing backward,5.951788180878539e-05,topk,0.016037467878036105
5,5,"a blue, small fan facing to the left",3.7515219609980614e-05,topk,0.010735928808702028,"a small, green fan",0.14413255772612377,topk,0.029435904397162913,"a small, green fan facing to the left",1.461185899479271e-14,topk,0.0002767313335173887,"a small, green fan facing to the left",0.007201190844641285,topk,0.0001765717059037749,"a small, green sofa faces left",4.051994421526075e-05,topk,0.012214954200885347,"a large, blue sofa  ",2.2310222315585044e-05,topk,0.022901049321349676,"a large, red sofa is facing backwards",0.00013484705631671733,topk,0.013995217719061792
6,6,"a small fan facing to the left, blue in color",1.5806664801116562e-05,topk,0.008785484730684745,"a small, green fan facing to the left in the room",0.00024889090245859964,topk,0.010348932985007242,"a large, blue fan facing left",1.237935367169821e-13,topk,0.013366895731495396,a red sofa facing backwards,0.005083588836335342,topk,0.0003248575001133542,a green sofa ,8.683012730329698e-05,topk,0.028109555962446506,"a large, blue sofa 6",5.365763169245499e-05,topk,0.018258096616786998,a red sofa facing backwards,6.76435030421225e-05,topk,0.018703986091050596
7,7,a small fan facing left,0.00031307393114052604,topk,0.011298149875618163,"a small, green fan facing to the left",0.5476671163854391,topk,0.012433681588381991,"a large, blue fan is facing to the left",1.2960862219373144e-13,topk,0.010681092604321261,a large red fan facing backward,0.0025817122846947898,topk,0.01446001569490923,a blue sofa facing to the left,6.624967630575618e-05,topk,0.002181752820803273,a large blue sofa  facing to the left,6.476272753119626e-05,topk,0.012322950996575559,"a large, red sofa facing to the right",1.9969635566106862e-05,topk,0.0023700876177554634
8,8,a small blue fan is in the room,4.009654961138852e-05,topk,0.01197197238460098,"a small, green fan 2",0.00038561441807428894,topk,0.02421063186547191,"a large, blue fan in the room",3.346787343075239e-14,topk,0.013403570870553128,"a large, red, backwards fan",0.0007540933933736464,topk,0.016522381025210024,"a small, green sofa facing to the left ",5.6006274900484285e-05,topk,0.009106910913323751,"a  large, blue sofa facing to the left",3.226944309939484e-05,topk,0.011851996507771335,"a large, red sofa facing to the left",3.526859273103998e-05,topk,0.0020557133061773034
9,9,"a small blue fan""",6.243518351314452e-05,topk,0.022515589451881184,"a small, green fan facing to the left'",0.00029820999797103677,topk,0.014943259465453409,a large fan that is blue and facing to the left,1.6800833372171878e-14,topk,0.009360913513384592,"a large, red fan  (4)",0.0003591663078291756,topk,0.018596076819503034,a green small sofa,7.481713545957552e-05,topk,0.020768897640798856,"a large, blue sofa""",4.506788791300748e-05,topk,0.02423199077128714,"a large, red sofa faces backwards",2.425637547643141e-05,topk,0.0154985882303198
