,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, grey chair  ",0,0,0,0,0,0,1
1,"a large, green chair facing forward",0,0,0,0,0,1,0
2,"a large, grey chair;",0,0,0,0,0,0,1
3,"a small, green desk  facing to the right",0,1,0,0,0,0,0
4,a small green desk facing the right,0,1,0,0,0,0,0
5,"a large desk, grey in color, facing to the left",0,0,0,1,0,0,0
6,a desk facing forwards,1,0,1,0,0,0,0
7,"a large, green chair 6",0,0,0,0,0,1,0
8,a grey large desk,0,0,0,1,0,0,0
9,"a large, green desk is facing forwards",0,0,1,0,0,0,0
10,a small green desk to the right,0,1,0,0,0,0,0
11,"a small, green chair that is facing to the right",0,0,0,0,1,0,0
12,a large green desk facing the front,0,0,1,0,0,0,0
13,"a small, green chair to the right",0,0,0,0,1,0,0
14,"a large, green chair, facing forwards",0,0,0,0,0,1,0
15,"a large, green chair  ",0,0,0,0,0,1,0
16,"a small, green desk is facing to the right",0,1,0,0,0,0,0
17,"a small, green table facing to the right",0,1,0,0,0,0,0
18,"a large, grey table",0,0,0,1,0,0,0
19,a large green chair facing forwards,0,0,0,0,0,1,0
20,a small green chair,0,0,0,0,1,0,0
21,"a grey, large desk",0,0,0,1,0,0,0
22,"a small, green chair in the room",0,0,0,0,1,0,0
23,"a large, green chair facing forwards",0,0,0,0,0,1,0
24,"a large, gray chair facing to the left",0,0,0,0,0,0,1
25,"a large, green chair that is facing forwards",0,0,0,0,0,1,0
26,a small,0,0,0,0,0,0,0
27,a large gray desk facing to the left,0,0,0,1,0,0,0
28,a green desk facing to the left,0,0,0,0,0,0,0
29,a grey thing,0,0,0,1,0,0,1
30,"a large, grey chair facing to the  left",0,0,0,0,0,0,1
31,"a large, grey thing",0,0,0,1,0,0,1
32,"a small, green desk facing to the  right",0,1,0,0,0,0,0
33,a small green desk,1,1,0,0,0,0,0
34,a large green desk facing forward,0,0,1,0,0,0,0
35,"a small, green desk facing to the right",0,1,0,0,0,0,0
36,"a small, grey thing",0,0,0,0,0,0,0
37,"a small, green chair faced to the right",0,0,0,0,1,0,0
38,"a small, green desk turned to the right",0,1,0,0,0,0,0
39,"a green desk, facing forwards",1,0,1,0,0,0,0
40,"a green, small chair facing to the right",0,0,0,0,1,0,0
41,a large desk facing to the left,0,0,0,1,0,0,0
42,"a large, grey chair in the room",0,0,0,0,0,0,1
43,a green small desk facing forwards,1,0,0,0,0,0,0
44,a big green chair facing forward,0,0,0,0,0,1,0
45,a grey chair facing the left,0,0,0,0,0,0,1
46,"a small, green chair facing right",0,0,0,0,1,0,0
47,a small chair facing right,0,0,0,0,1,0,0
48,"a small, green desk  facing forwards",1,0,0,0,0,0,0
49,a large green desk  facing forwards,0,0,1,0,0,0,0
50,a large thing facing to the left,0,0,0,1,0,0,1
51,"a large desk facing to the left, made of grey material",0,0,0,1,0,0,0
52,a small desk,1,1,0,0,0,0,0
53,a small thing facing to the right,0,1,0,0,1,0,0
54,a small green facing forwards desk,1,0,0,0,0,0,0
55,"a large, green chair ",0,0,0,0,0,1,0
56,a large grey table,0,0,0,1,0,0,0
57,a green desk facing the right,0,1,0,0,0,0,0
58,a desk facing to the right,0,1,0,0,0,0,0
59,a grey chair to the left,0,0,0,0,0,0,1
60,"a small, green desk  ",1,1,0,0,0,0,0
61,a small green desk  facing forwards,1,0,0,0,0,0,0
62,"a small green desk, facing to the right",0,1,0,0,0,0,0
63,"a large, green desk faces forwards",0,0,1,0,0,0,0
64,"a large, grey chair facing the left",0,0,0,0,0,0,1
65,a large chair facing to the left,0,0,0,0,0,0,1
66,"a  small, green desk facing to the right",0,1,0,0,0,0,0
67,"a large, grey chair, facing to the left",0,0,0,0,0,0,1
68,a grey thing facing forwards,0,0,0,0,0,0,0
69,"a small, green desk, facing forwards",1,0,0,0,0,0,0
70,a small green desk ,1,1,0,0,0,0,0
71,"a large, green desk facing forwards",0,0,1,0,0,0,0
72,"a large desk, grey in colour, facing to the left",0,0,0,1,0,0,0
73,"a small, green desk facing to the r",1,1,0,0,0,0,0
74,"a grey, large desk facing to the left",0,0,0,1,0,0,0
75,a green chair ,0,0,0,0,1,1,0
76,"a large, green chair face forwards",0,0,0,0,0,1,0
77,"a small, green desk facing forwards ",1,0,0,0,0,0,0
78,"a grey, large desk facing left",0,0,0,1,0,0,0
79,a small desk facing right,0,1,0,0,0,0,0
80,"a large, green chair facing the camera",0,0,0,0,0,1,0
81,"a  large, grey chair facing to the left",0,0,0,0,0,0,1
82,a green thing facing to the left,0,0,0,0,0,0,0
83,"a small, grey thing facing forwards",0,0,0,0,0,0,0
84,"a large, grey chair""",0,0,0,0,0,0,1
85,"a small, green desk facing forwards  (1)",1,0,0,0,0,0,0
86,"a large, green desk facing forwards ",0,0,1,0,0,0,0
87,"a small, green desk  (2)",1,1,0,0,0,0,0
88,a small chair facing to the right,0,0,0,0,1,0,0
89,a large green chair ,0,0,0,0,0,1,0
90,a small green chair to the right,0,0,0,0,1,0,0
91,a green chair facing to the right,0,0,0,0,1,0,0
92,"a small, green chair ",0,0,0,0,1,0,0
93,a large green desk chair facing forwards,0,0,0,0,0,0,0
94,"a large, green desk chair facing forwards",0,0,0,0,0,0,0
95,"a large, green thing",0,0,1,0,0,1,0
96,a large desk,0,0,1,1,0,0,0
97,"a large, grey chair ",0,0,0,0,0,0,1
98,a small thing,1,1,0,0,1,0,0
99,"a small, green desk facing  to the right",0,1,0,0,0,0,0
100,"a  large, green desk facing forwards",0,0,1,0,0,0,0
101,a grey thing facing to the right,0,0,0,0,0,0,0
102,"a large desk, green, facing forwards",0,0,1,0,0,0,0
103,"a large, grey thing facing to the left",0,0,0,1,0,0,1
104,a desk,1,1,1,1,0,0,0
105,a small green chair ,0,0,0,0,1,0,0
106,"a small, green desk facing forwards 1",1,0,0,0,0,0,0
107,a small green desk facing forward,1,0,0,0,0,0,0
108,"a small, green chair is facing to the right",0,0,0,0,1,0,0
109,"a small, green desk facing forwards'",1,0,0,0,0,0,0
110,"a small, green desk to the right",0,1,0,0,0,0,0
111,"a large, green thing facing to the left",0,0,0,0,0,0,0
112,"a large, green chair",0,0,0,0,0,1,0
113,a green chair,0,0,0,0,1,1,0
114,"a green, small desk facing forwards",1,0,0,0,0,0,0
115,"a large, grey chair facing forwards",0,0,0,0,0,0,0
116,a green thing facing to the right,0,1,0,0,1,0,0
117,"a large, grey desk facing to the right",0,0,0,0,0,0,0
118,"a small, green desk facing forwards""",1,0,0,0,0,0,0
119,a large grey chair,0,0,0,0,0,0,1
120,"a small, green desk chair facing to the right",0,0,0,0,0,0,0
121,"a small, green desk chair",0,0,0,0,0,0,0
122,"a large, grey desk facing forwards",0,0,0,0,0,0,0
123,"a large, green desk facing to the left",0,0,0,0,0,0,0
124,"a small, green desk turning right",0,1,0,0,0,0,0
125,a little green desk facing forward,1,0,0,0,0,0,0
126,"a large, green chair is facing forwards",0,0,0,0,0,1,0
127,a large green chair facing to the left,0,0,0,0,0,0,0
128,"a small,",0,0,0,0,0,0,0
129,"a desk, facing to the left",0,0,0,1,0,0,0
130,"a small, green desk faces to the right",0,1,0,0,0,0,0
131,"a small green desk, facing forwards",1,0,0,0,0,0,0
132,"a large green chair, facing forwards",0,0,0,0,0,1,0
133,"a large, green desk that is facing forwards",0,0,1,0,0,0,0
134,"a small, grey desk",0,0,0,0,0,0,0
135,"a small, green desk 2",1,1,0,0,0,0,0
136,a large grey chair facing the left,0,0,0,0,0,0,1
137,a green thing facing forwards,1,0,1,0,0,1,0
138,a little green chair facing to the right,0,0,0,0,1,0,0
139,a large green desk,0,0,1,0,0,0,0
140,"a small, green chair face to the right",0,0,0,0,1,0,0
141,"a small, green desk facing forwards  ",1,0,0,0,0,0,0
142,"a large, grey chair",0,0,0,0,0,0,1
143,"a small, green chair faces to the right",0,0,0,0,1,0,0
144,"a small, green thing facing forwards",1,0,0,0,0,0,0
145,"a small, green chair",0,0,0,0,1,0,0
146,a small green chair facing the right,0,0,0,0,1,0,0
147,a thing facing to the left,0,0,0,1,0,0,1
148,"a large, grey desk chair facing to the left",0,0,0,0,0,0,0
149,"a large, green desk facing to the right",0,0,0,0,0,0,0
150,"a large, grey chair that is facing to the left",0,0,0,0,0,0,1
151,a large green chair facing to the front,0,0,0,0,0,1,0
152,a green chair to the right,0,0,0,0,1,0,0
153,"a small, green chair facing  to the right",0,0,0,0,1,0,0
154,"a small, green thing",1,1,0,0,1,0,0
155,a,0,0,0,0,0,0,0
156,a green desk to the right,0,1,0,0,0,0,0
157,a small green desk is facing forwards,1,0,0,0,0,0,0
158,a grey chair facing forwards,0,0,0,0,0,0,0
159,a grey desk facing to the right,0,0,0,0,0,0,0
160,a chair,0,0,0,0,1,1,1
161,"a small, green, desk facing forwards",1,0,0,0,0,0,0
162,a desk facing the right,0,1,0,0,0,0,0
163,a large grey chair facing to the left,0,0,0,0,0,0,1
164,"a large, grey chair on the left",0,0,0,0,0,0,1
165,a thing facing to the right,0,1,0,0,1,0,0
166,"a large, green table",0,0,1,0,0,0,0
167,a green desk facing right,0,1,0,0,0,0,0
168,a small chair,0,0,0,0,1,0,0
169,"a small, green chair 5",0,0,0,0,1,0,0
170,a desk facing left,0,0,0,1,0,0,0
171,a green desk chair facing to the right,0,0,0,0,0,0,0
172,"a large, grey chair facing to the left",0,0,0,0,0,0,1
173,"a small, green desk ",1,1,0,0,0,0,0
174,"a small, green, desk, facing forwards",1,0,0,0,0,0,0
175,a large desk facing left,0,0,0,1,0,0,0
176,a large desk facing to the left of the room,0,0,0,1,0,0,0
