,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, blue chair facing backwards  (2)",0,1,0,0,0,0,0
1,a large green fan facing left,0,0,0,0,0,1,0
2,"a small, blue thing facing forwards",0,0,0,0,0,0,0
3,"a chair, blue, large, facing left",1,0,0,0,0,0,0
4,a blue thing,1,1,0,0,1,0,0
5,"a large, green chair facing backwards",0,0,0,0,0,0,0
6,"a small, blue fan",0,0,0,0,0,0,0
7,"a large, blue, facing-left chair",1,0,0,0,0,0,0
8,"a grey, small chair facing forwards",0,0,0,1,0,0,0
9,"a small, blue thing",0,0,0,0,0,0,0
10,"a large, blue thing",1,1,0,0,1,0,0
11,"a small, blue fan facing forwards",0,0,0,0,0,0,0
12,a large blue fan facing to the left,0,0,0,0,0,0,0
13,"a small, grey chair facing the front",0,0,0,1,0,0,0
14,"a large, blue fan facing to the left",0,0,0,0,0,0,0
15,a grey fan facing forward,0,0,0,0,0,0,1
16,"a small, gray chair facing forwards",0,0,0,1,0,0,0
17,"a large, green chair  (3)",0,0,1,0,0,0,0
18,"a large, blue chair facing backwards in the room",0,1,0,0,0,0,0
19,"a green chair, facing to the left",0,0,1,0,0,0,0
20,a fan,0,0,0,0,1,1,1
21,a grey thing,0,0,0,1,0,0,1
22,"a large, grey thing",0,0,0,0,0,0,0
23,"a large, blue chair facing backwards to distinguish from other objects",0,1,0,0,0,0,0
24,a large chair facing left,1,0,1,0,0,0,0
25,a large blue fan ,0,0,0,0,1,0,0
26,"a small, grey thing",0,0,0,1,0,0,1
27,a large chair that is green and facing to the left,0,0,1,0,0,0,0
28,a blue chair facing left,1,0,0,0,0,0,0
29,a grey fan facing backwards,0,0,0,0,0,0,0
30,"a small, grey chair""",0,0,0,1,0,0,0
31,a grey fan,0,0,0,0,0,0,1
32,"a large, blue chair facing backwards in a room",0,1,0,0,0,0,0
33,a blue fan facing backwards,0,0,0,0,1,0,0
34,"a large, green fan""",0,0,0,0,0,1,0
35,"a large, blue chair facing backwards'",0,1,0,0,0,0,0
36,a small grey fan ,0,0,0,0,0,0,1
37,a small grey facing forwards chair,0,0,0,1,0,0,0
38,"a large, green fan 6",0,0,0,0,0,1,0
39,a blue fan in the room,0,0,0,0,1,0,0
40,a large blue fan,0,0,0,0,1,0,0
41,"a small, grey, facing forwards chair",0,0,0,1,0,0,0
42,"a blue chair, facing left",1,0,0,0,0,0,0
43,a grey thing facing backwards,0,0,0,0,0,0,0
44,"a large, blue chair facing to the left",1,0,0,0,0,0,0
45,a gray chair,0,0,0,1,0,0,0
46,a large thing facing to the left,1,0,1,0,0,1,0
47,"a large, blue fan  (5)",0,0,0,0,1,0,0
48,"a large, green chair ",0,0,1,0,0,0,0
49,a green fan,0,0,0,0,0,1,0
50,"a large, blue chair facing backwards <|user|>",0,1,0,0,0,0,0
51,"a large, blue chair facing backwards ",0,1,0,0,0,0,0
52,"a large, blue fan""",0,0,0,0,1,0,0
53,a small grey fan facing forward,0,0,0,0,0,0,1
54,a green chair is facing to the left,0,0,1,0,0,0,0
55,"a small, grey fan ",0,0,0,0,0,0,1
56,"a large, green fan to the left",0,0,0,0,0,1,0
57,a large green fan facing the left,0,0,0,0,0,1,0
58,"a large chair, blue in color, facing to the left",1,0,0,0,0,0,0
59,"a small, grey chair, facing forwards",0,0,0,1,0,0,0
60,a small grey fan facing forwards ,0,0,0,0,0,0,1
61,"a chair, green, large, facing left",0,0,1,0,0,0,0
62,"a green fan, facing to the left",0,0,0,0,0,1,0
63,a large chair facing to the left,1,0,1,0,0,0,0
64,a large blue chair facing left,1,0,0,0,0,0,0
65,"a small, grey chair ",0,0,0,1,0,0,0
66,a small grey fan  facing forwards,0,0,0,0,0,0,1
67,a grey thing facing forwards,0,0,0,1,0,0,1
68,"a large, green fan faces to the left",0,0,0,0,0,1,0
69,"a grey, small chair",0,0,0,1,0,0,0
70,"a small, grey chair  facing forwards",0,0,0,1,0,0,0
71,"a large, green fan ",0,0,0,0,0,1,0
72,a green chair ,0,0,1,0,0,0,0
73,"a small grey fan facing forwards""",0,0,0,0,0,0,1
74,a small gray chair facing forwards,0,0,0,1,0,0,0
75,a blue chair,1,1,0,0,0,0,0
76,a small grey fan facing forwards,0,0,0,0,0,0,1
77,"a large, blue chair facing backwards 2",0,1,0,0,0,0,0
78,a green chair facing to the left ,0,0,1,0,0,0,0
79,"a small, grey fan  facing forwards",0,0,0,0,0,0,1
80,a green thing facing to the left,0,0,1,0,0,1,0
81,a blue chair ,1,1,0,0,0,0,0
82,"a large, green fan facing backwards",0,0,0,0,0,0,0
83,"a small, grey thing facing forwards",0,0,0,1,0,0,1
84,"a large, blue fan, facing backwards",0,0,0,0,1,0,0
85,"a large, blue fan faces backwards",0,0,0,0,1,0,0
86,"a small, grey fan facing forward",0,0,0,0,0,0,1
87,a large green fan to the left,0,0,0,0,0,1,0
88,a large blue chair facing left ,1,0,0,0,0,0,0
89,"a large, blue thing facing backwards",0,1,0,0,1,0,0
90,a large green chair ,0,0,1,0,0,0,0
91,a blue fan facing to the left,0,0,0,0,0,0,0
92,a large blue fan is facing backwards,0,0,0,0,1,0,0
93,a blue chair is facing to the left,1,0,0,0,0,0,0
94,"a small, grey chair in the room",0,0,0,1,0,0,0
95,"a large, green thing",0,0,1,0,0,1,0
96,a small grey fan facing to the front,0,0,0,0,0,0,1
97,"a small grey fan, facing forwards",0,0,0,0,0,0,1
98,a small grey chair,0,0,0,1,0,0,0
99,a small thing,0,0,0,1,0,0,1
100,"a  large, green chair facing to the left",0,0,1,0,0,0,0
101,"a small, gray fan facing forwards",0,0,0,0,0,0,1
102,"a large, grey thing facing to the left",0,0,0,0,0,0,0
103,"a small, grey chair that faces forwards",0,0,0,1,0,0,0
104,"a large, green chair is facing to the left",0,0,1,0,0,0,0
105,"a large, green thing facing to the left",0,0,1,0,0,1,0
106,a big blue chair facing left,1,0,0,0,0,0,0
107,"a large, green chair""",0,0,1,0,0,0,0
108,a backwards-facing blue chair,0,1,0,0,0,0,0
109,"a large, green chair",0,0,1,0,0,0,0
110,a thing facing backwards,0,1,0,0,1,0,0
111,"a small, grey chair face forwards",0,0,0,1,0,0,0
112,a green chair,0,0,1,0,0,0,0
113,a large blue chair facing the left,1,0,0,0,0,0,0
114,"a large, blue fan facing forwards",0,0,0,0,0,0,0
115,a large blue chair facing leftward,1,0,0,0,0,0,0
116,"a small, green fan",0,0,0,0,0,0,0
117,a large fan facing backwards,0,0,0,0,1,0,0
118,a blue chair facing left ,1,0,0,0,0,0,0
119,"a blue fan, facing backwards",0,0,0,0,1,0,0
120,"a large blue chair, facing left",1,0,0,0,0,0,0
121,a large green chair facing the left,0,0,1,0,0,0,0
122,"a large, blue fan that is facing backwards",0,0,0,0,1,0,0
123,a blue chair facing the left,1,0,0,0,0,0,0
124,a grey fan facing to the left,0,0,0,0,0,0,0
125,"a large blue chair facing left""",1,0,0,0,0,0,0
126,"a small, grey chair-facing forwards",0,0,0,1,0,0,0
127,a green fan facing backwards,0,0,0,0,0,0,0
128,"a small, grey fan",0,0,0,0,0,0,1
129,a large green chair facing to the left,0,0,1,0,0,0,0
130,"a small,",0,0,0,0,0,0,0
131,a large green chair facing left,0,0,1,0,0,0,0
132,"a small, green fan facing forwards",0,0,0,0,0,0,0
133,"a large, blue fan ",0,0,0,0,1,0,0
134,"a green chair facing to the left,",0,0,1,0,0,0,0
135,"a large, green fan facing left",0,0,0,0,0,1,0
136,a large blue chair facing left in the room,1,0,0,0,0,0,0
137,a small grey fan facing forwards in the room,0,0,0,0,0,0,1
138,a large blue chair,1,1,0,0,0,0,0
139,"a large, green chair, facing left",0,0,1,0,0,0,0
140,"a large, green fan that is facing to the left",0,0,0,0,0,1,0
141,a green thing facing forwards,0,0,0,0,0,0,0
142,"a grey, small fan facing forwards",0,0,0,0,0,0,1
143,"a large, grey chair",0,0,0,0,0,0,0
144,a chair facing backwards,0,1,0,0,0,0,0
145,a green fan facing to the left,0,0,0,0,0,1,0
146,"a small, green thing facing forwards",0,0,0,0,0,0,0
147,"a small, green chair",0,0,0,0,0,0,0
148,a green fan facing the left,0,0,0,0,0,1,0
149,"a small, grey fan faces forwards",0,0,0,0,0,0,1
150,a small-grey-chair-facing-forwards,0,0,0,1,0,0,0
151,"a large, green fan in the room",0,0,0,0,0,1,0
152,a large fan facing to the left,0,0,0,0,0,1,0
153,"a small, grey fan that is facing forwards",0,0,0,0,0,0,1
154,a thing facing to the left,1,0,1,0,0,1,0
155,a large blue chair is facing left,1,0,0,0,0,0,0
156,"a large, green fan facing to the left",0,0,0,0,0,1,0
157,"a green fan, facing left",0,0,0,0,0,1,0
158,a blue fan is facing backwards,0,0,0,0,1,0,0
159,"a small, green thing",0,0,0,0,0,0,0
160,a,0,0,0,0,0,0,0
161,a grey chair facing forwards,0,0,0,1,0,0,0
162,"a large, blue fan facing backward",0,0,0,0,1,0,0
163,"a small, grey chair that is facing forwards",0,0,0,1,0,0,0
164,a blue chair is facing left,1,0,0,0,0,0,0
165,a chair,1,1,1,1,0,0,0
166,a green chair facing left,0,0,1,0,0,0,0
167,a large blue fan facing backward,0,0,0,0,1,0,0
168,a blue chair facing forwards,0,0,0,0,0,0,0
169,"a blue, large chair facing left",1,0,0,0,0,0,0
170,"a small, blue chair",0,0,0,0,0,0,0
171,"a large, blue chair facing backwards;",0,1,0,0,0,0,0
172,"a large, grey fan facing backwards",0,0,0,0,0,0,0
173,"a large chair, blue in color, facing left",1,0,0,0,0,0,0
174,a large green fan,0,0,0,0,0,1,0
175,a large blue chair is facing to the left,1,0,0,0,0,0,0
176,"a small, grey fan is facing forwards",0,0,0,0,0,0,1
177,"a large, green chair facing the left",0,0,1,0,0,0,0
178,a small chair,0,0,0,1,0,0,0
179,"a  large, green fan facing to the left",0,0,0,0,0,1,0
180,"a small, grey chair is facing forwards",0,0,0,1,0,0,0
181,a small grey chair facing forwards,0,0,0,1,0,0,0
182,a small grey fan is facing forwards,0,0,0,0,0,0,1
183,a green fan ,0,0,0,0,0,1,0
184,"a large, blue fan 5",0,0,0,0,1,0,0
185,"a large, grey chair facing to the left",0,0,0,0,0,0,0
186,a large chair,1,1,1,0,0,0,0
187,"a large, blue chair",1,1,0,0,0,0,0
188,"a large, green fan (6) facing to the left",0,0,0,0,0,1,0
189,a blue thing facing backwards,0,1,0,0,1,0,0
190,a green chair is facing left,0,0,1,0,0,0,0
191,"a large, green chair that is facing to the left",0,0,1,0,0,0,0
192,a small fan,0,0,0,0,0,0,1
193,a large blue chair facing leftwards,1,0,0,0,0,0,0
194,"a small, grey chair",0,0,0,1,0,0,0
195,"a  small, grey chair facing forwards",0,0,0,1,0,0,0
196,a green chair that is facing to the left,0,0,1,0,0,0,0
197,"a large, green thing facing backwards",0,0,0,0,0,0,0
198,a blue fan,0,0,0,0,1,0,0
199,a thing facing forwards,0,0,0,1,0,0,1
200,a grey chair,0,0,0,1,0,0,0
201,a green thing,0,0,1,0,0,1,0
202,a green fan facing forwards,0,0,0,0,0,0,0
203,"a large, green fan, facing to the left",0,0,0,0,0,1,0
204,a small grey fan,0,0,0,0,0,0,1
205,"a large, green fan, facing left",0,0,0,0,0,1,0
206,"a chair, blue, large, facing, left",1,0,0,0,0,0,0
207,a backwards blue chair,0,1,0,0,0,0,0
208,"a large, blue chair  facing backwards",0,1,0,0,0,0,0
209,"a large, blue thing facing to the left",1,0,0,0,0,0,0
210,a blue fan ,0,0,0,0,1,0,0
211,a blue chair facing to the left,1,0,0,0,0,0,0
212,"a large, blue fan is in the room",0,0,0,0,1,0,0
213,a blue chair facing to the left ,1,0,0,0,0,0,0
214,a blue fan facing forwards,0,0,0,0,0,0,0
215,"a large, blue chair facing backwards,",0,1,0,0,0,0,0
216,"a large, green fan facing the left",0,0,0,0,0,1,0
217,a large fan,0,0,0,0,1,1,0
218,"a green chair, facing left",0,0,1,0,0,0,0
219,"a large, blue chair facing to the right",0,0,0,0,0,0,0
220,"a large, blue chair, facing backwards",0,1,0,0,0,0,0
221,"a large, blue chair that is facing backwards",0,1,0,0,0,0,0
222,a fan facing backwards,0,0,0,0,1,0,0
223,a large blue chair ,1,1,0,0,0,0,0
224,"a large, grey fan",0,0,0,0,0,0,0
225,a large blue chair facing backwards,0,1,0,0,0,0,0
226,"a large, green fan  (6)",0,0,0,0,0,1,0
227,"a large, green fan is facing to the left",0,0,0,0,0,1,0
228,"a large, blue chair ",1,1,0,0,0,0,0
229,a chair facing forwards,0,0,0,1,0,0,0
230,a grey chair facing backwards,0,0,0,0,0,0,0
231,a large chair facing backwards,0,1,0,0,0,0,0
232,a large green chair is facing to the left,0,0,1,0,0,0,0
233,"a large, grey chair facing backwards",0,0,0,0,0,0,0
234,a blue chair to the left,1,0,0,0,0,0,0
235,a green chair facing backwards,0,0,0,0,0,0,0
236,"a large blue chair, facing to the left",1,0,0,0,0,0,0
237,a small grey fan facing forwards is in the room,0,0,0,0,0,0,1
238,"a small, grey chair  ",0,0,0,1,0,0,0
239,"a large, green chair  facing to the left",0,0,1,0,0,0,0
240,a blue chair facing left in the room,1,0,0,0,0,0,0
241,"a small, grey chair faces forwards",0,0,0,1,0,0,0
242,a large blue chair facing to the left,1,0,0,0,0,0,0
243,"a large, blue fan backwards",0,0,0,0,1,0,0
244,a small chair facing forwards,0,0,0,1,0,0,0
245,a large blue chair that is facing to the left,1,0,0,0,0,0,0
246,a chair facing left,1,0,1,0,0,0,0
247,a small grey fan facing to the left,0,0,0,0,0,0,0
248,a thing,1,1,1,1,1,1,1
249,"a large, blue chair facing backwards <|im_sep|>",0,1,0,0,0,0,0
250,a large thing,1,1,1,0,1,1,0
251,a large blue fan facing backwards,0,0,0,0,1,0,0
252,"a small, grey fan, facing forwards",0,0,0,0,0,0,1
253,a grey chair facing to the left,0,0,0,0,0,0,0
254,"a small, grey fan facing forwards",0,0,0,0,0,0,1
255,a green thing facing backwards,0,0,0,0,0,0,0
256,"a small, green chair facing forwards",0,0,0,0,0,0,0
257,"a chair that is green and large, facing to the left",0,0,1,0,0,0,0
258,"a large, blue chair facing backwards is in the room",0,1,0,0,0,0,0
259,a large,0,0,0,0,0,0,0
260,"a large, green fan on the left",0,0,0,0,0,1,0
261,a green chair facing the left,0,0,1,0,0,0,0
262,"a large, blue fan facing to the right",0,0,0,0,0,0,0
263,a blue thing facing forwards,0,0,0,0,0,0,0
264,"a large, blue chair facing backwards",0,1,0,0,0,0,0
265,"a large, blue, chair, facing, left",1,0,0,0,0,0,0
266,"a small, grey, chair facing forwards",0,0,0,1,0,0,0
267,"a  large, blue fan facing backwards",0,0,0,0,1,0,0
268,a green chair facing forwards,0,0,0,0,0,0,0
269,a small gray chair facing forward,0,0,0,1,0,0,0
270,"a large, green chair in the room",0,0,1,0,0,0,0
271,"a small, grey chair facing forwards",0,0,0,1,0,0,0
