,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, grey chair  ",0,0,0,0,0,0,1
1,"a large, green chair facing forward",0,0,0,0,0,1,0
2,"a large, grey chair;",0,0,0,0,0,0,1
3,"a small, green desk (1)",1,1,0,0,0,0,0
4,"a small, green desk  facing to the right",0,1,0,0,0,0,0
5,a small green desk facing the right,0,1,0,0,0,0,0
6,"a large desk, grey in color, facing to the left",0,0,0,1,0,0,0
7,a desk facing forwards,1,0,1,0,0,0,0
8,a grey large desk,0,0,0,1,0,0,0
9,"a large, green desk is facing forwards",0,0,1,0,0,0,0
10,a small green desk to the right,0,1,0,0,0,0,0
11,"a small, green chair that is facing to the right",0,0,0,0,1,0,0
12,a large green desk facing the front,0,0,1,0,0,0,0
13,a small green desk facing right,0,1,0,0,0,0,0
14,"a small, green chair to the right",0,0,0,0,1,0,0
15,a green desk is facing forwards,1,0,1,0,0,0,0
16,"a large, green chair, facing forwards",0,0,0,0,0,1,0
17,"a large, green chair  ",0,0,0,0,0,1,0
18,"a small, green desk is facing to the right",0,1,0,0,0,0,0
19,"a large, grey table",0,0,0,1,0,0,0
20,a large green chair facing forwards,0,0,0,0,0,1,0
21,a small green chair,0,0,0,0,1,0,0
22,"a grey, large desk",0,0,0,1,0,0,0
23,a large desk that is grey and facing to the left,0,0,0,1,0,0,0
24,"a small, green chair in the room",0,0,0,0,1,0,0
25,"a large, green chair facing forwards",0,0,0,0,0,1,0
26,"a large, gray chair facing to the left",0,0,0,0,0,0,1
27,"a large, green chair that is facing forwards",0,0,0,0,0,1,0
28,a small,0,0,0,0,0,0,0
29,a large gray desk facing to the left,0,0,0,1,0,0,0
30,a green desk facing to the left,0,0,0,0,0,0,0
31,a grey thing,0,0,0,1,0,0,1
32,"a large, grey chair facing to the  left",0,0,0,0,0,0,1
33,"a large, grey thing",0,0,0,1,0,0,1
34,"a small, green desk facing to the  right",0,1,0,0,0,0,0
35,a small green desk,1,1,0,0,0,0,0
36,a large green desk facing forward,0,0,1,0,0,0,0
37,"a small, green desk facing to the right",0,1,0,0,0,0,0
38,"a small, grey thing",0,0,0,0,0,0,0
39,"a small, green desk turned to the right",0,1,0,0,0,0,0
40,"a green desk, facing forwards",1,0,1,0,0,0,0
41,a large desk facing to the left,0,0,0,1,0,0,0
42,a green small desk facing forwards,1,0,0,0,0,0,0
43,a big green chair facing forward,0,0,0,0,0,1,0
44,a grey chair facing the left,0,0,0,0,0,0,1
45,"a small, green desk 1",1,1,0,0,0,0,0
46,"a small, green chair facing right",0,0,0,0,1,0,0
47,"a small, green desk  facing forwards",1,0,0,0,0,0,0
48,a large green desk  facing forwards,0,0,1,0,0,0,0
49,a large thing facing to the left,0,0,0,1,0,0,1
50,a small desk,1,1,0,0,0,0,0
51,a small thing facing to the right,0,1,0,0,1,0,0
52,"a large, green chair ",0,0,0,0,0,1,0
53,a large grey table,0,0,0,1,0,0,0
54,a green desk facing the right,0,1,0,0,0,0,0
55,a desk facing to the right,0,1,0,0,0,0,0
56,a grey chair to the left,0,0,0,0,0,0,1
57,"a small, green desk  ",1,1,0,0,0,0,0
58,a Grey desk,1,1,1,1,0,0,0
59,a small green desk  facing forwards,1,0,0,0,0,0,0
60,"a small green desk, facing to the right",0,1,0,0,0,0,0
61,"a large, green desk faces forwards",0,0,1,0,0,0,0
62,"a large, grey chair facing the left",0,0,0,0,0,0,1
63,a large chair facing to the left,0,0,0,0,0,0,1
64,"a  small, green desk facing to the right",0,1,0,0,0,0,0
65,"a large, grey chair, facing to the left",0,0,0,0,0,0,1
66,a grey thing facing forwards,0,0,0,0,0,0,0
67,a small green desk ,1,1,0,0,0,0,0
68,"a small, green desk, facing forwards",1,0,0,0,0,0,0
69,"a large, green desk facing forwards",0,0,1,0,0,0,0
70,"a large desk, grey in colour, facing to the left",0,0,0,1,0,0,0
71,"a grey, large desk facing to the left",0,0,0,1,0,0,0
72,a green chair ,0,0,0,0,1,1,0
73,"a grey, large desk facing left",0,0,0,1,0,0,0
74,a small desk facing right,0,1,0,0,0,0,0
75,"a large, green chair facing the camera",0,0,0,0,0,1,0
76,"a  large, grey chair facing to the left",0,0,0,0,0,0,1
77,a green thing facing to the left,0,0,0,0,0,0,0
78,"a small, grey thing facing forwards",0,0,0,0,0,0,0
79,"a large, grey chair""",0,0,0,0,0,0,1
80,a small green desk facing the front,1,0,0,0,0,0,0
81,"a small, green desk  (2)",1,1,0,0,0,0,0
82,"a small desk, green",1,1,0,0,0,0,0
83,a small chair facing to the right,0,0,0,0,1,0,0
84,a large green chair ,0,0,0,0,0,1,0
85,a green chair facing to the right,0,0,0,0,1,0,0
86,"a small, green desk that is facing forwards",1,0,0,0,0,0,0
87,"a small, green chair ",0,0,0,0,1,0,0
88,"a large, green desk chair facing forwards",0,0,0,0,0,0,0
89,"a large, green thing",0,0,1,0,0,1,0
90,a large desk,0,0,1,1,0,0,0
91,"a large, grey chair ",0,0,0,0,0,0,1
92,a small thing,1,1,0,0,1,0,0
93,"a small, green desk facing  to the right",0,1,0,0,0,0,0
94,"a  large, green desk facing forwards",0,0,1,0,0,0,0
95,a grey thing facing to the right,0,0,0,0,0,0,0
96,"a large desk, green, facing forwards",0,0,1,0,0,0,0
97,a large green desk facing to the front,0,0,1,0,0,0,0
98,"a large, grey thing facing to the left",0,0,0,1,0,0,1
99,a desk,1,1,1,1,0,0,0
100,a small green chair ,0,0,0,0,1,0,0
101,"a large, green thing facing to the left",0,0,0,0,0,0,0
102,"a small, green chair is facing to the right",0,0,0,0,1,0,0
103,"a small, green desk to the right",0,1,0,0,0,0,0
104,"a large, green chair",0,0,0,0,0,1,0
105,a green chair,0,0,0,0,1,1,0
106,"a green, small desk facing forwards",1,0,0,0,0,0,0
107,"a large, grey chair facing forwards",0,0,0,0,0,0,0
108,"a large, green desk 3",0,0,1,0,0,0,0
109,a green thing facing to the right,0,1,0,0,1,0,0
110,"a small, green desk, right-facing",0,1,0,0,0,0,0
111,"a large grey chair, facing to the left",0,0,0,0,0,0,1
112,a large grey chair,0,0,0,0,0,0,1
113,a small green desk in the room,1,1,0,0,0,0,0
114,"a small, green desk chair facing to the right",0,0,0,0,0,0,0
115,"a large, grey desk facing forwards",0,0,0,0,0,0,0
116,a large green desk facing to the left,0,0,0,0,0,0,0
117,"a large, green desk facing to the left",0,0,0,0,0,0,0
118,"a small, green desk turning right",0,1,0,0,0,0,0
119,a little green desk facing forward,1,0,0,0,0,0,0
120,"a large, green chair is facing forwards",0,0,0,0,0,1,0
121,a large green chair facing to the left,0,0,0,0,0,0,0
122,"a small,",0,0,0,0,0,0,0
123,"a small, green desk faces to the right",0,1,0,0,0,0,0
124,"a small green desk, facing forwards",1,0,0,0,0,0,0
125,"a large green chair, facing forwards",0,0,0,0,0,1,0
126,"a large, green desk that is facing forwards",0,0,1,0,0,0,0
127,"a small, grey desk",0,0,0,0,0,0,0
128,a large grey chair facing the left,0,0,0,0,0,0,1
129,a green thing facing forwards,1,0,1,0,0,1,0
130,a large green desk,0,0,1,0,0,0,0
131,"a small, green chair face to the right",0,0,0,0,1,0,0
132,"a large, grey chair",0,0,0,0,0,0,1
133,"a small, green chair faces to the right",0,0,0,0,1,0,0
134,"a small, green thing facing forwards",1,0,0,0,0,0,0
135,"a small, green chair",0,0,0,0,1,0,0
136,a small green chair facing the right,0,0,0,0,1,0,0
137,a thing facing to the left,0,0,0,1,0,0,1
138,"a large, green desk facing to the right",0,0,0,0,0,0,0
139,"a large, grey chair that is facing to the left",0,0,0,0,0,0,1
140,"a large, green desk ",0,0,1,0,0,0,0
141,a large green chair facing to the front,0,0,0,0,0,1,0
142,"a small, green chair facing  to the right",0,0,0,0,1,0,0
143,"a small, green thing",1,1,0,0,1,0,0
144,a,0,0,0,0,0,0,0
145,a green desk to the right,0,1,0,0,0,0,0
146,a small green desk is facing forwards,1,0,0,0,0,0,0
147,a grey chair facing forwards,0,0,0,0,0,0,0
148,a grey desk facing to the right,0,0,0,0,0,0,0
149,a chair,0,0,0,0,1,1,1
150,"a small, green, desk facing forwards",1,0,0,0,0,0,0
151,a large grey chair facing to the left,0,0,0,0,0,0,1
152,"a large, grey chair on the left",0,0,0,0,0,0,1
153,a thing facing to the right,0,1,0,0,1,0,0
154,"a large, green table",0,0,1,0,0,0,0
155,a small green desk on the right,0,1,0,0,0,0,0
156,a green desk facing right,0,1,0,0,0,0,0
157,a small chair,0,0,0,0,1,0,0
158,"a small, green chair 5",0,0,0,0,1,0,0
159,a desk facing left,0,0,0,1,0,0,0
160,a green desk chair facing to the right,0,0,0,0,0,0,0
161,"a large, grey chair facing to the left",0,0,0,0,0,0,1
162,"a small, green desk ",1,1,0,0,0,0,0
163,"a small, green, desk, facing forwards",1,0,0,0,0,0,0
164,a green chair is facing forwards,0,0,0,0,0,1,0
165,"a small, green chair, facing to the right",0,0,0,0,1,0,0
166,"a small, green desk",1,1,0,0,0,0,0
167,a grey chair ,0,0,0,0,0,0,1
168,"a large, green chair facing the front",0,0,0,0,0,1,0
169,"a green desk, small and facing forwards",1,0,0,0,0,0,0
170,a large chair,0,0,0,0,0,1,1
171,"a small, green desk, facing to the right",0,1,0,0,0,0,0
172,a small green desk facing forwards,1,0,0,0,0,0,0
173,"a large, gray desk facing to the left",0,0,0,1,0,0,0
174,a small desk facing to the right,0,1,0,0,0,0,0
175,"a small, grey chair",0,0,0,0,0,0,0
176,a green facing forwards desk,1,0,1,0,0,0,0
177,"a  large, grey desk facing to the left",0,0,0,1,0,0,0
