,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, blue chair facing backwards  (2)",0,1,0,0,0,0,0
1,"a small, blue thing facing forwards",0,0,0,0,0,0,0
2,a blue thing,1,1,0,0,1,0,0
3,"a large, green chair facing backwards",0,0,0,0,0,0,0
4,a small gray fan facing forwards,0,0,0,0,0,0,1
5,"a small, blue fan",0,0,0,0,0,0,0
6,"a grey, small chair facing forwards",0,0,0,1,0,0,0
7,"a large blue chair, facing backwards",0,1,0,0,0,0,0
8,"a small, blue thing",0,0,0,0,0,0,0
9,a small grey chair  facing forwards,0,0,0,1,0,0,0
10,"a large, blue thing",1,1,0,0,1,0,0
11,"a small, blue fan facing forwards",0,0,0,0,0,0,0
12,a large blue fan facing to the left,0,0,0,0,0,0,0
13,"a small, grey chair facing the front",0,0,0,1,0,0,0
14,"a large, blue fan facing to the left",0,0,0,0,0,0,0
15,"a small, gray chair facing forwards",0,0,0,1,0,0,0
16,"a large, green chair  (3)",0,0,1,0,0,0,0
17,"a large, blue chair facing backwards in the room",0,1,0,0,0,0,0
18,"a green chair, facing to the left",0,0,1,0,0,0,0
19,a fan,0,0,0,0,1,1,1
20,a grey thing,0,0,0,1,0,0,1
21,"a large, grey thing",0,0,0,0,0,0,0
22,a small grey chair facing the front,0,0,0,1,0,0,0
23,"a large, blue chair facing backwards to distinguish from other objects",0,1,0,0,0,0,0
24,a large chair facing left,1,0,1,0,0,0,0
25,a large blue fan ,0,0,0,0,1,0,0
26,"a small, grey thing",0,0,0,1,0,0,1
27,a large chair that is green and facing to the left,0,0,1,0,0,0,0
28,a blue chair facing left,1,0,0,0,0,0,0
29,a small grey facing forwards,0,0,0,1,0,0,1
30,a grey fan facing backwards,0,0,0,0,0,0,0
31,a large green fan ,0,0,0,0,0,1,0
32,a grey fan,0,0,0,0,0,0,1
33,"a large, blue chair facing backwards in a room",0,1,0,0,0,0,0
34,a blue fan facing backwards,0,0,0,0,1,0,0
35,"a large, blue chair facing backwards'",0,1,0,0,0,0,0
36,"a large, blue chair facing the opposite direction of the others",0,1,0,0,0,0,0
37,a small grey fan ,0,0,0,0,0,0,1
38,"a large, green fan 6",0,0,0,0,0,1,0
39,a large blue fan,0,0,0,0,1,0,0
40,"a small, grey, facing forwards chair",0,0,0,1,0,0,0
41,"a blue chair, facing left",1,0,0,0,0,0,0
42,a grey thing facing backwards,0,0,0,0,0,0,0
43,"a large, blue chair facing to the left",1,0,0,0,0,0,0
44,a large thing facing to the left,1,0,1,0,0,1,0
45,"a large, blue fan  (5)",0,0,0,0,1,0,0
46,"a large, green chair ",0,0,1,0,0,0,0
47,a green fan,0,0,0,0,0,1,0
48,"a large, blue chair facing backwards <|user|>",0,1,0,0,0,0,0
49,"a large, blue chair facing backwards ",0,1,0,0,0,0,0
50,"a large, blue fan""",0,0,0,0,1,0,0
51,a small grey fan facing forward,0,0,0,0,0,0,1
52,a green chair is facing to the left,0,0,1,0,0,0,0
53,"a small, grey fan ",0,0,0,0,0,0,1
54,"a large, green fan (6)",0,0,0,0,0,1,0
55,a large green fan facing the left,0,0,0,0,0,1,0
56,"a large, green fan to the left",0,0,0,0,0,1,0
57,a green fan that is facing to the left,0,0,0,0,0,1,0
58,"a small, grey chair, facing forwards",0,0,0,1,0,0,0
59,a large blue chair facing to the left ,1,0,0,0,0,0,0
60,a large chair facing to the left,1,0,1,0,0,0,0
61,"a green fan, facing to the left",0,0,0,0,0,1,0
62,a large blue chair facing left,1,0,0,0,0,0,0
63,"a large, blue chair 1",1,1,0,0,0,0,0
64,a small grey fan  facing forwards,0,0,0,0,0,0,1
65,a grey thing facing forwards,0,0,0,1,0,0,1
66,a green fan facing left,0,0,0,0,0,1,0
67,"a small, grey chair  facing forwards",0,0,0,1,0,0,0
68,a green chair ,0,0,1,0,0,0,0
69,"a large green fan, facing to the left",0,0,0,0,0,1,0
70,a small gray chair facing forwards,0,0,0,1,0,0,0
71,a blue chair,1,1,0,0,0,0,0
72,a small grey fan facing forwards,0,0,0,0,0,0,1
73,a green thing facing to the left,0,0,1,0,0,1,0
74,"a small, grey fan  facing forwards",0,0,0,0,0,0,1
75,"a large, green fan facing backwards",0,0,0,0,0,0,0
76,a blue chair ,1,1,0,0,0,0,0
77,"a small, grey thing facing forwards",0,0,0,1,0,0,1
78,"a large, blue fan, facing backwards",0,0,0,0,1,0,0
79,"a large, blue fan faces backwards",0,0,0,0,1,0,0
80,"a small, grey fan facing forward",0,0,0,0,0,0,1
81,a large green fan to the left,0,0,0,0,0,1,0
82,"a large, blue thing facing backwards",0,1,0,0,1,0,0
83,a large green chair ,0,0,1,0,0,0,0
84,a blue fan facing to the left,0,0,0,0,0,0,0
85,a large blue fan is facing backwards,0,0,0,0,1,0,0
86,"a small, grey chair in the room",0,0,0,1,0,0,0
87,"a large, green thing",0,0,1,0,0,1,0
88,a small grey fan facing to the front,0,0,0,0,0,0,1
89,"a small grey fan, facing forwards",0,0,0,0,0,0,1
90,a small grey chair,0,0,0,1,0,0,0
91,a small thing,0,0,0,1,0,0,1
92,a large blue chair is facing backwards,0,1,0,0,0,0,0
93,"a large, blue chair facing backwards to distinguish from other objects using the fewest possible words",0,1,0,0,0,0,0
94,"a small, gray fan facing forwards",0,0,0,0,0,0,1
95,"a large, grey thing facing to the left",0,0,0,0,0,0,0
96,"a large, green chair is facing to the left",0,0,1,0,0,0,0
97,"a large, green thing facing to the left",0,0,1,0,0,1,0
98,a big blue chair facing left,1,0,0,0,0,0,0
99,"a large, green chair""",0,0,1,0,0,0,0
100,a green chair facing left ,0,0,1,0,0,0,0
101,a backwards-facing blue chair,0,1,0,0,0,0,0
102,"a large, green chair",0,0,1,0,0,0,0
103,a thing facing backwards,0,1,0,0,1,0,0
104,a green chair,0,0,1,0,0,0,0
105,a large blue chair facing the left,1,0,0,0,0,0,0
106,"a large, blue fan facing forwards",0,0,0,0,0,0,0
107,"a small, green fan",0,0,0,0,0,0,0
108,a large fan facing backwards,0,0,0,0,1,0,0
109,a blue chair facing left ,1,0,0,0,0,0,0
110,"a chair, blue, large",1,1,0,0,0,0,0
111,"a blue fan, facing backwards",0,0,0,0,1,0,0
112,"a large blue chair, facing left",1,0,0,0,0,0,0
113,a large green chair facing the left,0,0,1,0,0,0,0
114,"a large, blue fan that is facing backwards",0,0,0,0,1,0,0
115,a blue chair facing the left,1,0,0,0,0,0,0
116,a grey fan facing to the left,0,0,0,0,0,0,0
117,a green fan facing backwards,0,0,0,0,0,0,0
118,"a small, grey fan",0,0,0,0,0,0,1
119,a large green chair facing to the left,0,0,1,0,0,0,0
120,a large green chair facing left,0,0,1,0,0,0,0
121,"a small, green fan facing forwards",0,0,0,0,0,0,0
122,"a large, blue fan ",0,0,0,0,1,0,0
123,"a large, green fan facing left",0,0,0,0,0,1,0
124,a large blue chair,1,1,0,0,0,0,0
125,"a large, green chair, facing left",0,0,1,0,0,0,0
126,"a large, green fan that is facing to the left",0,0,0,0,0,1,0
127,a green thing facing forwards,0,0,0,0,0,0,0
128,"a grey, small fan facing forwards",0,0,0,0,0,0,1
129,a chair that is facing backwards,0,1,0,0,0,0,0
130,"a large, grey chair",0,0,0,0,0,0,0
131,a chair facing backwards,0,1,0,0,0,0,0
132,a green fan facing to the left,0,0,0,0,0,1,0
133,"a small, green thing facing forwards",0,0,0,0,0,0,0
134,"a small, green chair",0,0,0,0,0,0,0
135,a green fan facing the left,0,0,0,0,0,1,0
136,"a small, grey fan that is facing forwards",0,0,0,0,0,0,1
137,"a small, grey fan faces forwards",0,0,0,0,0,0,1
138,a small-grey-chair-facing-forwards,0,0,0,1,0,0,0
139,"a large, green fan in the room",0,0,0,0,0,1,0
140,a large fan facing to the left,0,0,0,0,0,1,0
141,a green fan on the left,0,0,0,0,0,1,0
142,"a small, grey chair is facing forwards in a room",0,0,0,1,0,0,0
143,a large blue chair is facing left,1,0,0,0,0,0,0
144,"a large, green fan facing to the left",0,0,0,0,0,1,0
145,"a green fan, facing left",0,0,0,0,0,1,0
146,a thing facing to the left,1,0,1,0,0,1,0
147,"a small, green thing",0,0,0,0,0,0,0
148,a,0,0,0,0,0,0,0
149,a grey chair facing forwards,0,0,0,1,0,0,0
150,"a large, blue fan facing backward",0,0,0,0,1,0,0
151,"a small, grey chair that is facing forwards",0,0,0,1,0,0,0
152,a blue chair is facing left,1,0,0,0,0,0,0
153,a chair,1,1,1,1,0,0,0
154,"a small, grey fan face forwards",0,0,0,0,0,0,1
155,a green chair facing left,0,0,1,0,0,0,0
156,"a small, grey chair is facing forwards in the room",0,0,0,1,0,0,0
157,a large blue fan facing backward,0,0,0,0,1,0,0
158,a blue chair facing forwards,0,0,0,0,0,0,0
159,a small grey chair faces forwards,0,0,0,1,0,0,0
160,"a large, blue chair facing left",1,0,0,0,0,0,0
161,"a small, blue chair",0,0,0,0,0,0,0
162,"a large, blue chair facing backwards;",0,1,0,0,0,0,0
163,"a large, grey fan facing backwards",0,0,0,0,0,0,0
164,a large green fan,0,0,0,0,0,1,0
165,a large blue chair is facing to the left,1,0,0,0,0,0,0
166,"a small, grey fan is facing forwards",0,0,0,0,0,0,1
167,a small chair,0,0,0,1,0,0,0
168,"a  large, green fan facing to the left",0,0,0,0,0,1,0
169,a small grey chair facing forwards,0,0,0,1,0,0,0
170,"a small, grey chair is facing forwards in a room with other objects",0,0,0,1,0,0,0
171,a small grey fan is facing forwards,0,0,0,0,0,0,1
172,a green fan ,0,0,0,0,0,1,0
173,"a large, blue fan 5",0,0,0,0,1,0,0
174,"a large, grey chair facing to the left",0,0,0,0,0,0,0
175,a large chair,1,1,1,0,0,0,0
176,"a large, blue chair, facing to the left",1,0,0,0,0,0,0
177,"a large, blue chair",1,1,0,0,0,0,0
178,a blue thing facing backwards,0,1,0,0,1,0,0
179,a green chair is facing left,0,0,1,0,0,0,0
180,a small grey chair facing forward,0,0,0,1,0,0,0
181,"a large, green chair that is facing to the left",0,0,1,0,0,0,0
182,a small fan,0,0,0,0,0,0,1
183,"a small, grey chair",0,0,0,1,0,0,0
184,"a large, green thing facing backwards",0,0,0,0,0,0,0
185,a blue fan,0,0,0,0,1,0,0
186,a thing facing forwards,0,0,0,1,0,0,1
187,"a small, grey, fan facing forwards",0,0,0,0,0,0,1
188,a grey chair,0,0,0,1,0,0,0
189,a green thing,0,0,1,0,0,1,0
190,a green fan facing forwards,0,0,0,0,0,0,0
191,"a large, green fan, facing to the left",0,0,0,0,0,1,0
192,a small grey fan,0,0,0,0,0,0,1
193,"a large, green fan, facing left",0,0,0,0,0,1,0
194,a backwards blue chair,0,1,0,0,0,0,0
195,"a large chair, green",0,0,1,0,0,0,0
196,"a large, blue chair  facing backwards",0,1,0,0,0,0,0
197,"a large, blue thing facing to the left",1,0,0,0,0,0,0
198,a blue fan ,0,0,0,0,1,0,0
199,a blue chair facing to the left,1,0,0,0,0,0,0
200,"a large, blue chair  facing to the  left",1,0,0,0,0,0,0
201,"a large, blue fan is in the room",0,0,0,0,1,0,0
202,a blue fan facing forwards,0,0,0,0,0,0,0
203,"a large, blue chair facing backwards,",0,1,0,0,0,0,0
204,"a large, green fan facing the left",0,0,0,0,0,1,0
205,a large fan,0,0,0,0,1,1,0
206,"a green chair, facing left",0,0,1,0,0,0,0
207,"a large, blue chair, facing backwards",0,1,0,0,0,0,0
208,"a large, blue chair that is facing backwards",0,1,0,0,0,0,0
209,a fan facing backwards,0,0,0,0,1,0,0
210,a large blue chair ,1,1,0,0,0,0,0
211,"a large, grey fan",0,0,0,0,0,0,0
212,a large blue chair facing backwards,0,1,0,0,0,0,0
213,"a large, green fan  (6)",0,0,0,0,0,1,0
214,a chair facing forwards,0,0,0,1,0,0,0
215,"a large, blue chair ",1,1,0,0,0,0,0
216,"a large, green fan is facing to the left",0,0,0,0,0,1,0
217,"a small, grey chair is facing forwards in a room with other chairs and fans",0,0,0,0,0,0,0
218,a grey chair facing backwards,0,0,0,0,0,0,0
219,a large chair facing backwards,0,1,0,0,0,0,0
220,"a large, grey chair facing backwards",0,0,0,0,0,0,0
221,a green chair facing backwards,0,0,0,0,0,0,0
222,"a large, blue chair, facing left",1,0,0,0,0,0,0
223,"a large blue chair, facing to the left",1,0,0,0,0,0,0
224,"a large, green chair  facing to the left",0,0,1,0,0,0,0
225,"a small grey chair, facing forwards",0,0,0,1,0,0,0
226,a small grey chair facing to the front,0,0,0,1,0,0,0
227,"a small, grey chair faces forwards",0,0,0,1,0,0,0
228,a large blue chair facing to the left,1,0,0,0,0,0,0
229,"a large, blue chair facing the left",1,0,0,0,0,0,0
230,"a large, blue fan backwards",0,0,0,0,1,0,0
231,a small chair facing forwards,0,0,0,1,0,0,0
