,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small, red sofa facing to the left",0,0,0,0,0,0,0
1,"a small, green couch facing backwards",0,0,0,1,0,0,1
2,"a small, blue desk facing backwards",0,0,0,0,0,0,0
3,"a small, blue desk that is facing to the right",0,0,0,0,0,1,0
4,a blue thing,0,0,1,0,0,1,0
5,"a small, red sofa""",0,1,0,0,0,0,0
6,"a small, green desk facing backwards 7",0,0,0,0,0,0,1
7,"a small, green desk facing backwards  (7)",0,0,0,0,0,0,1
8,"a small, red sofa faced to the right",0,1,0,0,0,0,0
9,"a small, green desk facing backwards """,0,0,0,0,0,0,1
10,a green sofa facing the opposite direction of the other sofas,0,0,0,1,0,0,0
11,"a small, red sofa facing to the right",0,1,0,0,0,0,0
12,"a small, blue thing",0,0,1,0,0,1,0
13,"a large, blue thing",0,0,0,0,0,0,0
14,a blue desk facing to the right,0,0,0,0,0,1,0
15,"a large, green sofa",0,0,0,0,0,0,0
16,"a small, green desk facing backwards'",0,0,0,0,0,0,1
17,"a  small, green sofa facing backwards",0,0,0,1,0,0,0
18,a green sofa facing backward,0,0,0,1,0,0,0
19,"a small, green desk faces backwards",0,0,0,0,0,0,1
20,"a small, green desk facing the opposite direction of the other desks and sofas",0,0,0,0,0,0,0
21,"a small, green desk facing backwards",0,0,0,0,0,0,1
22,a small blue sofa ,0,0,1,0,0,0,0
23,a blue sofa,0,0,1,0,0,0,0
24,"a small, blue desk facing right",0,0,0,0,0,1,0
25,a backwards green sofa,0,0,0,1,0,0,0
26,a green sofa facing backwards,0,0,0,1,0,0,0
27,a large red sofa to the right,1,0,0,0,0,0,0
28,a red sofa facing right,1,1,0,0,0,0,0
29,a small,0,0,0,0,0,0,0
30,"a small, red  sofa",0,1,0,0,0,0,0
31,a small sofa facing to the right,0,1,1,0,0,0,0
32,"a small, green desk face backwards",0,0,0,0,0,0,1
33,"a small, red sofa (2)",0,1,0,0,0,0,0
34,a small green sofa facing backward,0,0,0,1,0,0,0
35,a large red sofa is facing to the right,1,0,0,0,0,0,0
36,a small desk facing backwards,0,0,0,0,0,0,1
