,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small red chair, facing to the left",0,1,0,0,0,0,0
1,"a small, red chair facing right ",1,0,0,0,0,0,0
2,"a small, red chair  facing to the left",0,1,0,0,0,0,0
3,"a small, red sofa facing to the left",0,0,0,0,1,0,0
4,a large grey sofa  facing forwards,0,0,0,0,0,0,1
5,"a small, red chair to the left",0,1,0,0,0,0,0
6,a grey sofa,0,0,0,0,0,0,1
7,"a large, grey sofa  facing forwards",0,0,0,0,0,0,1
8,a small  red sofa facing to the left,0,0,0,0,1,0,0
9,a red sofa facing to the left,0,0,0,0,1,0,0
10,"a small, blue couch facing backwards",0,0,1,0,0,1,0
11,"a small, blue chair facing backwards;",0,0,1,0,0,0,0
12,a large grey facing forwards,0,0,0,1,0,0,1
13,"a small, blue thing facing to the left",0,0,0,0,0,0,0
14,a blue thing,0,0,1,0,0,1,0
15,"a large, gray chair facing forwards",0,0,0,1,0,0,0
16,a blue chair facing to the right,0,0,0,0,0,0,0
17,a large grey sofa facing forwards ,0,0,0,0,0,0,1
18,"a small, blue thing",0,0,1,0,0,1,0
19,"a small, blue chair, facing backwards",0,0,1,0,0,0,0
20,"a large, blue thing",0,0,0,0,0,0,0
21,a small red chair facing left,0,1,0,0,0,0,0
22,a large grey chair facing forward,0,0,0,1,0,0,0
23,a large grey sofa,0,0,0,0,0,0,1
24,a blue sofa facing to the left,0,0,0,0,0,0,0
25,a small red chair  facing to the right,1,0,0,0,0,0,0
26,"a small, blue chair facing backwards'",0,0,1,0,0,0,0
27,a blue facing backwards,0,0,1,0,0,1,0
28,a small red sofa  facing to the left,0,0,0,0,1,0,0
29,a blue sofa,0,0,0,0,0,1,0
30,"a large, grey facing forwards sofa",0,0,0,0,0,0,1
31,a blue sofa facing forwards,0,0,0,0,0,0,0
32,a small,0,0,0,0,0,0,0
33,"a small, red  sofa",0,0,0,0,1,0,0
34,"a small, red chair facing to the left",0,1,0,0,0,0,0
35,a grey thing,0,0,0,1,0,0,1
36,"a small, red chair, facing left",0,1,0,0,0,0,0
37,a large grey sofa facing forwards,0,0,0,0,0,0,1
38,"a large, grey thing",0,0,0,1,0,0,1
39,a large chair that is grey and facing forwards,0,0,0,1,0,0,0
40,a small red sofa facing the left,0,0,0,0,1,0,0
41,"a small, red chair, facing right",1,0,0,0,0,0,0
42,"a small, red chair that is facing to the left",0,1,0,0,0,0,0
43,"a large, grey sofa",0,0,0,0,0,0,1
44,"a grey, large chair",0,0,0,1,0,0,0
45,a large gray chair facing forwards,0,0,0,1,0,0,0
46,"a small, grey thing",0,0,0,0,0,0,0
47,"a small, red chair  ",1,1,0,0,0,0,0
48,"a large, grey sofa, facing forwards",0,0,0,0,0,0,1
49,"a small, blue chair facing backwards is object 3 in the room",0,0,1,0,0,0,0
50,a small red chair is facing to the left,0,1,0,0,0,0,0
51,"a small, red chair ",1,1,0,0,0,0,0
52,"a small, blue sofa facing upwards",0,0,0,0,0,0,0
53,a small red chair to the right,1,0,0,0,0,0,0
54,"a blue, facing-backwards sofa",0,0,0,0,0,1,0
55,"a small, red",1,1,0,0,1,0,0
56,a small red chair is facing to the right,1,0,0,0,0,0,0
57,a small red chair facing the right,1,0,0,0,0,0,0
58,"a small, blue sofa""",0,0,0,0,0,1,0
59,a small chair facing right,1,0,0,0,0,0,0
60,"a large, grey, forward-facing sofa",0,0,0,0,0,0,1
61,a small red sofa ,0,0,0,0,1,0,0
62,a large chair is facing forwards,0,0,0,1,0,0,0
63,a grey thing facing backwards,0,0,0,0,0,0,0
64,a red sofa facing forwards,0,0,0,0,0,0,0
65,"a small, blue, backwards-facing sofa",0,0,0,0,0,1,0
66,a small thing facing to the right,1,0,0,0,0,0,0
67,"a small, blue sofa face",0,0,0,0,0,1,0
68,a grey large chair,0,0,0,1,0,0,0
69,"a small, blue sofa facing backward",0,0,0,0,0,1,0
70,"a small, red chair facing the right",1,0,0,0,0,0,0
71,"a large chair, facing forwards",0,0,0,1,0,0,0
72,a sofa,0,0,0,0,1,1,1
73,"a small, red chair facing the right side",1,0,0,0,0,0,0
74,a large chair in the room,0,0,0,1,0,0,0
75,a red thing,1,1,0,0,1,0,0
76,a red chair facing the left,0,1,0,0,0,0,0
77,"a small, red chair 2",1,1,0,0,0,0,0
78,a sofa facing forwards,0,0,0,0,0,0,1
79,a grey thing facing forwards,0,0,0,1,0,0,1
80,"a small, blue chair facing backwards in the room",0,0,1,0,0,0,0
81,a large grey sofa ,0,0,0,0,0,0,1
82,a small blue chair facing backwards,0,0,1,0,0,0,0
83,a small red chair ,1,1,0,0,0,0,0
84,a red chair facing left,0,1,0,0,0,0,0
85,"a small, red chair, facing to the right",1,0,0,0,0,0,0
86,a blue chair,0,0,1,0,0,0,0
87,"a small, blue sofa facing forwards",0,0,0,0,0,0,0
88,"a small, blue sofa facing to the left",0,0,0,0,0,0,0
89,a small red chair  facing to the left,0,1,0,0,0,0,0
90,"a  small, red chair facing to the left",0,1,0,0,0,0,0
91,"a small, blue chair facing backwards, object 3",0,0,1,0,0,0,0
92,a blue chair ,0,0,1,0,0,0,0
93,"a small, red chair",1,1,0,0,0,0,0
94,"a small, grey thing facing backwards",0,0,0,0,0,0,0
95,"a large grey sofa facing forwards""",0,0,0,0,0,0,1
96,a small chair facing to the right,1,0,0,0,0,0,0
97,"a small, blue chair is facing backwards",0,0,1,0,0,0,0
98,"a large, red sofa facing forwards",0,0,0,0,0,0,0
99,"a small blue sofa facing backwards""",0,0,0,0,0,1,0
100,a small red chair facing to the right ,1,0,0,0,0,0,0
101,"a small, blue chair facing backwards",0,0,1,0,0,0,0
102,"a small, red chair facing right",1,0,0,0,0,0,0
103,"a small, blue chair facing backwards  ",0,0,1,0,0,0,0
104,a small thing,1,1,1,0,1,1,0
105,"a small, red couch facing to the left",0,1,0,0,1,0,0
106,a grey thing facing to the right,0,0,0,0,0,0,0
107,a small red sofa,0,0,0,0,1,0,0
108,a ,0,0,0,0,0,0,0
109,a small blue sofa facing backwards ,0,0,0,0,0,1,0
110,"a small, blue chair that is facing backwards",0,0,1,0,0,0,0
111,a small red chair facing to the left,0,1,0,0,0,0,0
112,a blue chair is facing backwards,0,0,1,0,0,0,0
113,"a large, grey sofa is facing forwards",0,0,0,0,0,0,1
114,"a large, grey sofa that is facing forwards",0,0,0,0,0,0,1
115,a small blue sofa facing backwards,0,0,0,0,0,1,0
116,a thing facing backwards,0,0,1,0,0,1,0
117,a grey sofa facing to the left,0,0,0,0,0,0,0
118,a large sofa facing forwards,0,0,0,0,0,0,1
119,"a small red chair, facing to the right",1,0,0,0,0,0,0
120,a small red sofa faces left,0,0,0,0,1,0,0
121,"a large, grey chair facing forwards",0,0,0,1,0,0,0
122,a red couch facing left,0,1,0,0,1,0,0
123,"a small, blue sofa faced backwards",0,0,0,0,0,1,0
124,a large grey chair facing the front,0,0,0,1,0,0,0
125,"a small, blue sofa facing backwards",0,0,0,0,0,1,0
126,a small chair facing to the left,0,1,0,0,0,0,0
127,"a small, red chair (2)",1,1,0,0,0,0,0
128,a grey sofa facing backwards,0,0,0,0,0,0,0
129,"a large, blue thing facing forwards",0,0,0,0,0,0,0
130,a large grey chair,0,0,0,1,0,0,0
131,"a small, blue chair backwards",0,0,1,0,0,0,0
132,"a large, grey, forward-facing chair",0,0,0,1,0,0,0
133,"a small, red chair facing backwards",0,0,0,0,0,0,0
134,"a small, blue sofa faces backwards",0,0,0,0,0,1,0
135,a small red sofa that is facing to the left,0,0,0,0,1,0,0
136,a red chair,1,1,0,0,0,0,0
137,"a  large, grey sofa facing forwards",0,0,0,0,0,0,1
138,a red thing facing backwards,0,0,0,0,0,0,0
139,"a small, blue sofa ",0,0,0,0,0,1,0
140,a large grey chair faces forwards,0,0,0,1,0,0,0
141,a small sofa facing to the left,0,0,0,0,1,0,0
142,"a large, grey, facing forwards chair",0,0,0,1,0,0,0
143,a blue sofa facing backward,0,0,0,0,0,1,0
144,"a small,",0,0,0,0,0,0,0
145,"a small, blue sofa facing to the right",0,0,0,0,0,0,0
146,a red thing facing to the left,0,1,0,0,1,0,0
147,"a red, small sofa facing to the left",0,0,0,0,1,0,0
148,"a small, blue chair  facing backwards",0,0,1,0,0,0,0
149,"a large grey chair, facing forwards",0,0,0,1,0,0,0
150,"a large, grey, facing forwards sofa",0,0,0,0,0,0,1
151,a small blue sofa,0,0,0,0,0,1,0
152,"a small, blue chair facing to the left",0,0,0,0,0,0,0
153,a red sofa facing backwards,0,0,0,0,0,0,0
154,a large gray sofa facing forwards,0,0,0,0,0,0,1
155,"a small, blue chair ",0,0,1,0,0,0,0
156,a chair facing backwards,0,0,1,0,0,0,0
157,"a large, grey chair",0,0,0,1,0,0,0
158,"a red, small sofa facing left",0,0,0,0,1,0,0
159,"a small, red chair is facing to the right",1,0,0,0,0,0,0
160,a thing facing to the left,0,1,0,0,1,0,0
161,a sofa facing to the left,0,0,0,0,1,0,0
162,"a large, grey sofa""",0,0,0,0,0,0,1
163,a,0,0,0,0,0,0,0
164,a red sofa,0,0,0,0,1,0,0
165,"a small, red thing facing to the left",0,1,0,0,1,0,0
166,a grey chair facing forwards,0,0,0,1,0,0,0
