,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, grey chair  ",0,0,0,0,0,0,1
1,"a large, green chair facing forward",0,0,0,0,0,1,0
2,"a small, green desk (1)",1,1,0,0,0,0,0
3,"a small, green desk  facing to the right",0,1,0,0,0,0,0
4,a small green desk facing the right,0,1,0,0,0,0,0
5,a desk facing forwards,1,0,1,0,0,0,0
6,"a large, green chair facing forwards in a room",0,0,0,0,0,1,0
7,a small green desk to the right,0,1,0,0,0,0,0
8,"a small, green chair that is facing to the right",0,0,0,0,1,0,0
9,a large green desk facing the front,0,0,1,0,0,0,0
10,a green desk is facing forwards,1,0,1,0,0,0,0
11,"a large, green chair, facing forwards",0,0,0,0,0,1,0
12,"a small, green desk is facing to the right",0,1,0,0,0,0,0
13,"a small, green table facing to the right",0,1,0,0,0,0,0
14,a large green chair facing forwards,0,0,0,0,0,1,0
15,a small green chair,0,0,0,0,1,0,0
16,"a large, green chair facing forwards",0,0,0,0,0,1,0
17,"a large, gray chair facing to the left",0,0,0,0,0,0,1
18,"a large, green chair that is facing forwards",0,0,0,0,0,1,0
19,a small,0,0,0,0,0,0,0
20,a green desk facing to the left,0,0,0,0,0,0,0
21,a grey thing,0,0,0,1,0,0,1
22,"a large, grey thing",0,0,0,1,0,0,1
23,"a small, green desk facing to the  right",0,1,0,0,0,0,0
24,a small green desk,1,1,0,0,0,0,0
25,a large green desk facing forward,0,0,1,0,0,0,0
26,"a large, grey desk  ",0,0,0,1,0,0,0
27,"a small, green desk facing to the right",0,1,0,0,0,0,0
28,"a small, grey thing",0,0,0,0,0,0,0
29,"a small, green chair faced to the right",0,0,0,0,1,0,0
30,"a small, green desk turned to the right",0,1,0,0,0,0,0
31,"a green desk, facing forwards",1,0,1,0,0,0,0
32,"a large, gray desk",0,0,0,1,0,0,0
33,"a green, small chair facing to the right",0,0,0,0,1,0,0
34,a large desk facing to the left,0,0,0,1,0,0,0
35,a green small desk facing forwards,1,0,0,0,0,0,0
36,a big green chair facing forward,0,0,0,0,0,1,0
37,a grey chair facing the left,0,0,0,0,0,0,1
38,"a small, green desk 1",1,1,0,0,0,0,0
39,"a small, green chair facing right",0,0,0,0,1,0,0
40,a small chair facing right,0,0,0,0,1,0,0
41,"a small, green desk  facing forwards",1,0,0,0,0,0,0
42,a large green desk  facing forwards,0,0,1,0,0,0,0
43,a gray chair,0,0,0,0,0,0,1
44,a large thing facing to the left,0,0,0,1,0,0,1
45,a small desk,1,1,0,0,0,0,0
46,a small thing facing to the right,0,1,0,0,1,0,0
47,"a large, green chair ",0,0,0,0,0,1,0
48,a desk facing to the right,0,1,0,0,0,0,0
49,"a small, green desk  ",1,1,0,0,0,0,0
50,"a grey desk, facing to the left",0,0,0,1,0,0,0
51,"a large, green chair facing forwards""",0,0,0,0,0,1,0
52,a small green desk  facing forwards,1,0,0,0,0,0,0
53,"a small green desk, facing to the right",0,1,0,0,0,0,0
54,"a large, green desk faces forwards",0,0,1,0,0,0,0
55,"a large, grey chair facing the left",0,0,0,0,0,0,1
56,a large chair facing to the left,0,0,0,0,0,0,1
57,"a  small, green desk facing to the right",0,1,0,0,0,0,0
58,"a large, grey chair, facing to the left",0,0,0,0,0,0,1
59,a grey thing facing forwards,0,0,0,0,0,0,0
60,a small green desk ,1,1,0,0,0,0,0
61,"a small, green desk, facing forwards",1,0,0,0,0,0,0
62,"a large, green desk facing forwards",0,0,1,0,0,0,0
63,"a large, green chair facing forwards """,0,0,0,0,0,1,0
64,a small desk facing right,0,1,0,0,0,0,0
65,"a  large, grey chair facing to the left",0,0,0,0,0,0,1
66,a green thing facing to the left,0,0,0,0,0,0,0
67,"a small, grey thing facing forwards",0,0,0,0,0,0,0
68,"a large, grey chair""",0,0,0,0,0,0,1
69,a grey desk ,0,0,0,1,0,0,0
70,a small green desk facing the front,1,0,0,0,0,0,0
71,"a small, green desk  (2)",1,1,0,0,0,0,0
72,a small chair facing to the right,0,0,0,0,1,0,0
73,a small green chair to the right,0,0,0,0,1,0,0
74,a green chair facing to the right,0,0,0,0,1,0,0
75,"a small, green desk that is facing forwards",1,0,0,0,0,0,0
76,"a large, grey desk ",0,0,0,1,0,0,0
77,"a small, green chair ",0,0,0,0,1,0,0
78,"a large, green desk chair facing forwards",0,0,0,0,0,0,0
79,a large desk,0,0,1,1,0,0,0
80,"a large, green thing",0,0,1,0,0,1,0
81,"a large, grey chair ",0,0,0,0,0,0,1
82,a small thing,1,1,0,0,1,0,0
83,"a small, green desk facing  to the right",0,1,0,0,0,0,0
84,"a  large, green desk facing forwards",0,0,1,0,0,0,0
85,a grey thing facing to the right,0,0,0,0,0,0,0
86,"a large desk, green, facing forwards",0,0,1,0,0,0,0
87,a large green desk facing to the front,0,0,1,0,0,0,0
88,"a large, grey thing facing to the left",0,0,0,1,0,0,1
89,a desk,1,1,1,1,0,0,0
90,a small green chair ,0,0,0,0,1,0,0
91,"a large, green thing facing to the left",0,0,0,0,0,0,0
92,"a small, green chair is facing to the right",0,0,0,0,1,0,0
93,"a small, green desk to the right",0,1,0,0,0,0,0
94,"a large, green chair",0,0,0,0,0,1,0
95,a green chair,0,0,0,0,1,1,0
96,"a green, small desk facing forwards",1,0,0,0,0,0,0
97,"a large, grey chair facing forwards",0,0,0,0,0,0,0
98,"a large, green chair facing forwards in the room",0,0,0,0,0,1,0
99,a green thing facing to the right,0,1,0,0,1,0,0
100,a large grey chair,0,0,0,0,0,0,1
101,a small green desk in the room,1,1,0,0,0,0,0
102,"a small, green desk chair facing to the right",0,0,0,0,0,0,0
103,"a large, grey desk facing forwards",0,0,0,0,0,0,0
104,a large green desk facing to the left,0,0,0,0,0,0,0
105,"a large, green desk facing to the left",0,0,0,0,0,0,0
106,"a small, green desk turning right",0,1,0,0,0,0,0
107,a little green desk facing forward,1,0,0,0,0,0,0
108,"a large, green chair is facing forwards",0,0,0,0,0,1,0
109,a large green chair facing to the left,0,0,0,0,0,0,0
110,"a small,",0,0,0,0,0,0,0
111,"a small, green desk faces to the right",0,1,0,0,0,0,0
112,"a small green desk, facing forwards",1,0,0,0,0,0,0
113,a grey desk facing the left,0,0,0,1,0,0,0
114,"a large, grey desk facing left",0,0,0,1,0,0,0
115,"a large, green chair facing forwards 6",0,0,0,0,0,1,0
116,"a small, grey desk",0,0,0,0,0,0,0
117,"a small, green desk 2",1,1,0,0,0,0,0
118,a large grey chair facing the left,0,0,0,0,0,0,1
119,a green thing facing forwards,1,0,1,0,0,1,0
120,a little green chair facing to the right,0,0,0,0,1,0,0
121,a large green desk,0,0,1,0,0,0,0
122,"a small, green chair face to the right",0,0,0,0,1,0,0
123,"a large, grey chair",0,0,0,0,0,0,1
124,"a small, green thing facing forwards",1,0,0,0,0,0,0
125,"a small, green chair",0,0,0,0,1,0,0
126,"a small, green desk (2)",1,1,0,0,0,0,0
127,a small green chair facing the right,0,0,0,0,1,0,0
128,a thing facing to the left,0,0,0,1,0,0,1
129,"a large, grey desk faces to the left",0,0,0,1,0,0,0
130,"a large, grey desk chair facing to the left",0,0,0,0,0,0,0
131,"a large, green desk facing to the right",0,0,0,0,0,0,0
132,"a large, grey chair that is facing to the left",0,0,0,0,0,0,1
133,"a large, green desk ",0,0,1,0,0,0,0
134,a green chair to the right,0,0,0,0,1,0,0
135,a small green desk 1,1,1,0,0,0,0,0
136,"a small, green chair facing  to the right",0,0,0,0,1,0,0
137,"a small, green thing",1,1,0,0,1,0,0
138,a,0,0,0,0,0,0,0
139,a green desk to the right,0,1,0,0,0,0,0
140,a small green desk is facing forwards,1,0,0,0,0,0,0
141,a grey chair facing forwards,0,0,0,0,0,0,0
142,"a large, green chair facing forwards <|user|>",0,0,0,0,0,1,0
143,a Grey chair,0,0,0,0,1,1,1
144,a grey desk facing to the right,0,0,0,0,0,0,0
145,a thing facing to the right,0,1,0,0,1,0,0
146,"a small, green, desk facing forwards",1,0,0,0,0,0,0
147,a large grey chair facing to the left,0,0,0,0,0,0,1
148,a chair,0,0,0,0,1,1,1
149,a large grey desk ,0,0,0,1,0,0,0
150,a small green desk on the right,0,1,0,0,0,0,0
151,a green desk facing right,0,1,0,0,0,0,0
152,"a small, green facing forwards",1,0,0,0,0,0,0
153,a small chair,0,0,0,0,1,0,0
154,a large green desk facing forwards ,0,0,1,0,0,0,0
155,a desk facing left,0,0,0,1,0,0,0
156,a green desk chair facing to the right,0,0,0,0,0,0,0
157,"a large, grey chair facing to the left",0,0,0,0,0,0,1
158,"a small, green desk ",1,1,0,0,0,0,0
159,"a small, green, desk, facing forwards",1,0,0,0,0,0,0
160,a large green desk facing forwards in the room,0,0,1,0,0,0,0
161,"a small, green chair, facing to the right",0,0,0,0,1,0,0
162,"a small, green desk",1,1,0,0,0,0,0
163,a grey chair ,0,0,0,0,0,0,1
164,a large chair,0,0,0,0,0,1,1
165,"a small, green desk, facing to the right",0,1,0,0,0,0,0
166,a small green desk facing forwards,1,0,0,0,0,0,0
167,a small desk facing to the right,0,1,0,0,0,0,0
168,"a small, grey chair",0,0,0,0,0,0,0
169,"a large, green chair facing forwards  (6)",0,0,0,0,0,1,0
170,a big grey desk,0,0,0,1,0,0,0
171,"a small, green, facing forwards desk",1,0,0,0,0,0,0
172,a large green desk is facing forwards,0,0,1,0,0,0,0
173,a thing facing forwards,1,0,1,0,0,1,0
174,a grey desk facing to the left,0,0,0,1,0,0,0
175,a chair facing to the right,0,0,0,0,1,0,0
176,a large green desk facing forwards in a room,0,0,1,0,0,0,0
177,a grey chair,0,0,0,0,0,0,1
