,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large fan, facing forwards, blue",0,0,0,0,1,0,0
1,a blue fan faces forwards,0,0,0,0,1,0,0
2,"a large fan, facing forwards",0,0,0,0,1,0,0
3,a small green fan,0,0,0,0,0,0,1
4,a red desk facing to the left,0,0,0,0,0,0,0
5,"a large, red thing facing backwards",0,0,1,0,0,1,0
6,"a small, green fan facing left",0,0,0,0,0,0,1
7,"a small, red fan",0,0,0,0,0,0,0
8,"a small, blue thing facing to the left",0,0,0,0,0,0,0
9,"a large, blue desk-facing forwards",0,1,0,0,0,0,0
10,a blue thing,0,1,0,0,1,0,0
11,"a large, red desk that is facing backwards",0,0,1,0,0,0,0
12,"a small green desk, facing left",0,0,0,1,0,0,0
13,a desk facing forwards,1,1,0,0,0,0,0
14,"a small, blue fan",0,0,0,0,0,0,0
15,"a large fan, blue",0,0,0,0,1,0,0
16,a red fan,0,0,0,0,0,1,0
17,"a small, blue thing",0,0,0,0,0,0,0
18,a blue desk is facing forwards,0,1,0,0,0,0,0
19,"a large, blue thing",0,1,0,0,1,0,0
20,"a large, red fan facing forwards",0,0,0,0,0,0,0
21,a small green fan on the left,0,0,0,0,0,0,1
22,"a large, blue desk facing backwards",0,0,0,0,0,0,0
23,"a large, red fan faces backwards",0,0,0,0,0,1,0
24,a large desk that is blue in color and facing forwards,0,1,0,0,0,0,0
25,"a red desk, facing backwards",0,0,1,0,0,0,0
26,a large  blue fan facing forwards,0,0,0,0,1,0,0
27,"a large, blue desk is in the room",0,1,0,0,0,0,0
28,a large red desk,0,0,1,0,0,0,0
29,a large desk that is grey in color and is facing forwards,1,0,0,0,0,0,0
30,"a small, red desk facing to the left",0,0,0,0,0,0,0
31,a small green fan to the left,0,0,0,0,0,0,1
32,a green desk facing to the left,0,0,0,1,0,0,0
33,a large fan that is blue,0,0,0,0,1,0,0
34,a grey large desk facing forwards,1,0,0,0,0,0,0
35,a fan,0,0,0,0,1,1,1
36,a grey thing,1,0,0,0,0,0,0
