,Sequence,o1,o2,o3,o4,o5,o6,o7
0,a large desk facing backwards,0,0,0,0,0,1,0
1,a large grey desk is facing forwards,0,0,0,0,1,0,0
2,a chair,1,1,1,1,0,0,0
3,"a grey, large chair, facing backwards",1,0,0,0,0,0,0
4,"a large, grey chair  ",1,1,0,0,0,0,0
5,"a  large, grey chair facing forwards",0,1,0,0,0,0,0
6,"a  large, grey desk facing forwards",0,0,0,0,1,0,0
7,"a large, red thing facing backwards",0,0,1,0,0,1,0
8,"a large, grey chair - facing forwards",0,1,0,0,0,0,0
9,a small grey chair facing backwards in a room,0,0,0,1,0,0,0
10,a large grey desk ,0,0,0,0,1,0,0
11,"a  large, grey desk  facing forwards",0,0,0,0,1,0,0
12,"a small, grey desk facing backward",0,0,0,0,0,0,1
13,"a large, grey desk faces forwards",0,0,0,0,1,0,0
14,"a large, red desk that is facing backwards",0,0,0,0,0,1,0
15,a small grey desk that is facing backwards,0,0,0,0,0,0,1
16,"a large, red desk with its back facing you",0,0,0,0,0,1,0
17,a grey chair that is facing backwards,1,0,0,1,0,0,0
18,"a small grey chair, facing backwards",0,0,0,1,0,0,0
19,a large red desk facing backwards,0,0,0,0,0,1,0
20,a desk facing forwards,0,0,0,0,1,0,0
21,a large grey chair that is facing backwards,1,0,0,0,0,0,0
22,a small grey desk facing backwards,0,0,0,0,0,0,1
23,"a  large, red desk facing backwards",0,0,0,0,0,1,0
24,"a large, red chair facing backwards""",0,0,1,0,0,0,0
25,a small chair,0,0,0,1,0,0,0
26,"a large, grey desk is facing forwards",0,0,0,0,1,0,0
27,"a  small, grey chair facing backwards",0,0,0,1,0,0,0
28,a small chair facing backwards,0,0,0,1,0,0,0
29,"a red desk, facing backwards",0,0,0,0,0,1,0
30,"a large, grey chair is facing forwards",0,1,0,0,0,0,0
31,a grey chair is facing backwards,1,0,0,1,0,0,0
32,"a grey, large chair facing backwards",1,0,0,0,0,0,0
33,"a large, red chair is facing backwards",0,0,1,0,0,0,0
34,"a large, red chair  facing backwards",0,0,1,0,0,0,0
35,"a small grey chair facing backwards, ",0,0,0,1,0,0,0
36,"a large, grey desk  (5)",0,0,0,0,1,0,0
37,"a large, red chair facing backwards ",0,0,1,0,0,0,0
38,"a large, grey table",0,0,0,0,1,0,0
39,"a large, red desk face",0,0,0,0,0,1,0
40,a grey chair ,1,1,0,1,0,0,0
41,a large chair,1,1,1,0,0,0,0
42,a chair that is facing forwards,0,1,0,0,0,0,0
43,"a large, grey chair 1",1,1,0,0,0,0,0
44,"a large, grey chair that is facing forwards",0,1,0,0,0,0,0
